mtry,min_n,.metric,.estimator,mean,n,std_err,.config
3,1,mae,standard,0.3520805245588452,10,0.007543241570491087,Model01
3,1,rmse,standard,0.5261417998024966,10,0.01586219054181758,Model01
3,1,rsq,standard,0.6758912661093681,10,0.019586093844092028,Model01
5,1,mae,standard,0.3417446728283501,10,0.007883752782843562,Model02
5,1,rmse,standard,0.5187498634777143,10,0.016900804973635847,Model02
5,1,rsq,standard,0.6816655135384463,10,0.019816345857516234,Model02
7,1,mae,standard,0.339162410025499,10,0.0072909826433940495,Model03
7,1,rmse,standard,0.520587768036734,10,0.016707780613482957,Model03
7,1,rsq,standard,0.6783218514046235,10,0.018329720325851527,Model03
10,1,mae,standard,0.3409379989130622,10,0.007160785454524515,Model04
10,1,rmse,standard,0.5274256470077606,10,0.01647737788202533,Model04
10,1,rsq,standard,0.6694416248512383,10,0.018306750527650704,Model04
3,3,mae,standard,0.35352103495180315,10,0.0072775949338680325,Model05
3,3,rmse,standard,0.5261519857898085,10,0.0159627697347992,Model05
3,3,rsq,standard,0.6768307335440192,10,0.018949373906559576,Model05
5,3,mae,standard,0.341847868465203,10,0.006991221262831199,Model06
5,3,rmse,standard,0.5183640487094653,10,0.015823003958876706,Model06
5,3,rsq,standard,0.682687041690482,10,0.01855561972160386,Model06
7,3,mae,standard,0.34105414710980364,10,0.007425462672417036,Model07
7,3,rmse,standard,0.5254176259530641,10,0.017122254925808232,Model07
7,3,rsq,standard,0.6721281245901167,10,0.019719451788366423,Model07
10,3,mae,standard,0.3402195989610696,10,0.007440279255937634,Model08
10,3,rmse,standard,0.5258934738745885,10,0.01646415372859506,Model08
10,3,rsq,standard,0.67150616845653055,10,0.018983172345134275,Model08
3,5,mae,standard,0.35801016052856904,10,0.007617405900281457,Model09
3,5,rmse,standard,0.5323071528525444,10,0.016383734828006966,Model09
3,5,rsq,standard,0.6675389292591396,10,0.022204661169016288,Model09
5,5,mae,standard,0.34681377269784636,10,0.0076947370476112215,Model10
5,5,rmse,standard,0.5269772074633992,10,0.017417190274444348,Model10
5,5,rsq,standard,0.6703665313561936,10,0.021550887537391775,Model10
7,5,mae,standard,0.3423306265330783,10,0.00754868767872272,Model11
7,5,rmse,standard,0.5230691709060966,10,0.016432278623625254,Model11
7,5,rsq,standard,0.6758753379460106,10,0.017855399309973798,Model11
10,5,mae,standard,0.34096351129597446,10,0.006779974735992045,Model12
10,5,rmse,standard,0.5281055099590437,10,0.01655989878211234,Model12
10,5,rsq,standard,0.6690331724534019,10,0.018886743889674252,Model12
3,7,mae,standard,0.3588188087889174,10,0.0078114634931800144,Model13
3,7,rmse,standard,0.5332374612122959,10,0.01721279812071408,Model13
3,7,rsq,standard,0.6659759627535341,10,0.02179986521727188,Model13
5,7,mae,standard,0.3456585734312611,10,0.007373130321655139,Model14
5,7,rmse,standard,0.5225339294030338,10,0.016706071139592785,Model14
5,7,rsq,standard,0.6778522795744071,10,0.019072597763192898,Model14
7,7,mae,standard,0.3451835488451596,10,0.007312465150026356,Model15
7,7,rmse,standard,0.527884729380567,10,0.016979477402506254,Model15
7,7,rsq,standard,0.6689323562462133,10,0.020836671416239728,Model15
10,7,mae,standard,0.3443954064693755,10,0.007350480336137691,Model16
10,7,rmse,standard,0.5298078031641695,10,0.01682439798665446,Model16
10,7,rsq,standard,0.6665125215705816,10,0.02003652185663289,Model16
