mtry,tree_depth,learn_rate,.metric,.estimator,mean,n,std_err,.config
3,1,0.1,mae,standard,0.4934749770022173,10,0.010882997376755948,Model01
3,1,0.1,rmse,standard,0.6716860967611972,10,0.016105485709168667,Model01
3,1,0.1,rsq,standard,0.4632746509743868,10,0.020074484542681306,Model01
5,1,0.1,mae,standard,0.4923282695765185,10,0.010601229356623436,Model02
5,1,0.1,rmse,standard,0.6713997954272883,10,0.015403323210215328,Model02
5,1,0.1,rsq,standard,0.46300113842853663,10,0.01957534144898789,Model02
7,1,0.1,mae,standard,0.49073878812937854,10,0.010362263233536461,Model03
7,1,0.1,rmse,standard,0.6688696596798467,10,0.015259186595402596,Model03
7,1,0.1,rsq,standard,0.46657638465210083,10,0.020032097603481257,Model03
10,1,0.1,mae,standard,0.49133200905632723,10,0.01050246610957087,Model04
10,1,0.1,rmse,standard,0.6692319201483865,10,0.015471929126425877,Model04
10,1,0.1,rsq,standard,0.46589610952286115,10,0.020110386739728984,Model04
3,3,0.1,mae,standard,0.4190699353224421,10,0.009527254354172354,Model05
3,3,0.1,rmse,standard,0.5897341216374613,10,0.015520434914446721,Model05
3,3,0.1,rsq,standard,0.5847446648471033,10,0.018164969222946414,Model05
5,3,0.1,mae,standard,0.3983441535901457,10,0.009339055039951962,Model06
5,3,0.1,rmse,standard,0.5697215425451733,10,0.016077978101356288,Model06
5,3,0.1,rsq,standard,0.6108132179150026,10,0.02016764047662621,Model06
7,3,0.1,mae,standard,0.3894731213134936,10,0.009170874128316115,Model07
7,3,0.1,rmse,standard,0.561680853566271,10,0.016746117837419097,Model07
7,3,0.1,rsq,standard,0.6236115345511078,10,0.016998200070056674,Model07
10,3,0.1,mae,standard,0.383949041845609,10,0.00941071209094936,Model08
10,3,0.1,rmse,standard,0.5574608562357024,10,0.015321550330839985,Model08
10,3,0.1,rsq,standard,0.6283299331395749,10,0.018594375482892247,Model08
3,5,0.1,mae,standard,0.40324537507172253,10,0.011990912913088495,Model09
3,5,0.1,rmse,standard,0.5868350856332104,10,0.018948474552629227,Model09
3,5,0.1,rsq,standard,0.5879632466603253,10,0.021797993981474046,Model09
5,5,0.1,mae,standard,0.37726925014823937,10,0.01206179492539693,Model10
5,5,0.1,rmse,standard,0.550821396644068,10,0.01934866787488192,Model10
5,5,0.1,rsq,standard,0.6368165843336032,10,0.020292030812367395,Model10
7,5,0.1,mae,standard,0.3625864429690755,10,0.010643940387075324,Model11
7,5,0.1,rmse,standard,0.5410229531683057,10,0.019113590129780752,Model11
