ticker,quarter,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio
CVR,2021.2,0,0.87,0.81,28.57,NA
CVR,2020.3,0,0.78,0.73,25.55,0.11
CVR,2020.2,0,0.73,0.7,8.47,0.08
CVR,2020.1,64.83,0.63,0.69,8.72,0.1
CVR,2019.4,44.66,0.73,0.83,17.59,0.09
CVR,2019.3,21.76,0.72,0.83,47.53,0.12
CVR,2019.2,23.64,0.75,0.89,0,0.11
CVR,2019.1,16.3,0.72,0.87,0,0.11
CVR,2018.4,14.15,0.76,0.95,0,0.12
CVR,2018.3,11.77,0.78,0.98,31.56,0.13
CVR,2018.2,11.38,0.78,0.97,16.57,0.14
CVR,2018.1,12.1,0.76,0.94,13.97,0.12
CVR,2017.4,13.28,0.77,0.96,16.6,0.1
CVR,2017.3,15.11,0.74,0.94,18.14,0.13
CVR,2017.2,16.87,0.87,1.14,24.08,0.13
CVR,2017.1,15.47,0.93,1.23,21.41,0.14
CVR,2016.4,14.82,0.94,1.25,17.44,0.12
CVR,2016.3,11.01,0.64,0.85,18.8,0.14
CVR,2016.2,10.68,0.6,0.82,15.06,0.14
CVR,2016.1,10.75,0.55,0.75,11.83,0.14
CVR,2015.4,11.09,0.52,0.71,9.31,0.12
CVR,2015.3,11.62,0.55,0.76,12,0.15
CVR,2015.2,12.11,0.62,0.85,15.57,0.14
CVR,2015.1,14.14,0.72,1.01,25.93,0.14
CVR,2014.4,12.36,0.65,0.94,33.47,0.13
CVR,2014.3,10.73,0.64,0.94,27.78,0.16
CVR,2014.2,11.33,0.75,1.13,41.42,0.16
CVR,2014.1,11.57,0.79,1.21,369.79,0.17
CVR,2013.4,10.15,0.68,1.01,0,0.13
CVR,2013.3,10,0.63,0.92,59.6,0.18
CVR,2013.2,10.69,0.58,0.85,23.5,0.17
CVR,2013.1,11.32,0.57,0.83,9.62,0.16
CVR,2012.4,8.27,0.42,0.63,8.19,0.13
CVR,2012.3,8.24,0.4,0.58,11.09,0.15
CVR,2012.2,8.97,0.41,0.59,15.61,0.14
CVR,2012.1,8.68,0.44,0.63,142.48,0.15
CVR,2011.4,9.67,0.39,0.55,0,0.12
CVR,2011.3,10.5,0.37,0.51,0,0.14
CVR,2011.2,12.8,0.37,0.5,0,0.13
CVR,2011.1,17.86,0.41,0.57,100.62,0.15
CVR,2010.4,19.78,0.42,0.56,23.51,0.11
CVR,2010.3,20.16,0.42,0.55,13.41,0.15
CVR,2010.2,41.98,0.37,0.45,0,0.14
CVR,2010.1,0,0.44,0.49,0,0.15
CVR,2009.4,0,0.45,0.45,0,0.12
CVR,2009.3,0,0.47,0.45,73.09,0.13
CVR,2009.2,0,0.36,0.36,9.73,0.12
CVR,2009.1,0,0.33,0.37,7.22,0.12
CVR,2008.4,0,0.27,0.34,9.18,0.11
CVR,2008.3,0,0.4,0.53,7.44,0.14
CVR,2008.2,29.24,0.38,0.54,5.3,0.14
CVR,2008.1,14.2,0.39,0.58,6.4,0.15
CVR,2007.4,9.85,0.33,0.51,5.05,0.14
CVR,2007.3,11.44,0.37,0.57,6.91,0.15
CVR,2007.2,14.19,0.4,0.63,9.31,0.17
CVR,2007.1,12.77,0.34,0.55,8.74,0.18
CVR,2006.4,11.26,0.31,0.53,17.22,0.16
CVR,2006.3,NA,NA,0.58,NA,0.2
CVR,2006.2,NA,NA,0.56,NA,0.19
CVR,2006.1,NA,NA,0.49,NA,0.2
CVR,2005.4,NA,NA,NA,NA,0.18
CVR,2005.3,NA,NA,NA,NA,0.2
CVR,2005.2,NA,NA,NA,NA,0.22
CVR,2005.1,NA,NA,NA,NA,0.21
EML,2021.2,18.01,0.65,1.52,7.03,NA
EML,2020.3,13.52,0.49,1.14,5.28,1.56
EML,2020.2,10.87,0.45,1.07,6.28,1.64
EML,2020.1,8.23,0.47,1.13,6.34,1.66
EML,2019.4,14.1,0.74,1.76,10.15,1.66
EML,2019.3,11.93,0.63,1.45,9.95,1.7
EML,2019.2,13.88,0.72,1.68,14.15,0.85
EML,2019.1,12.79,0.71,1.68,17.76,0.95
EML,2018.4,10.03,0.62,1.49,19.47,0.87
EML,2018.3,17.16,0.74,1.78,63.6,0.87
EML,2018.2,20.05,0.73,1.81,29.01,0.99
EML,2018.1,25.96,0.75,1.87,32.06,0.94
EML,2017.4,31.22,0.76,1.78,18.35,1.03
EML,2017.3,21.74,0.92,1.93,15.24,1
EML,2017.2,22.13,1.09,2.06,17.34,1.02
EML,2017.1,14.59,0.89,1.49,11.21,0.49
EML,2016.4,15.74,0.88,1.47,12.66,0.51
EML,2016.3,16.92,0.84,1.41,9.47,0.52
EML,2016.2,13.56,0.67,1.19,7.99,0.54
EML,2016.1,16.98,0.66,1.17,12.55,0.49
EML,2015.4,18.47,0.73,1.34,16.03,0.53
EML,2015.3,14.82,0.62,1.18,34.48,0.59
EML,2015.2,17.4,0.72,1.37,26.12,0.6
EML,2015.1,15.76,0.78,1.48,20.12,0.61
EML,2014.4,12.25,0.67,1.25,16.38,0.62
EML,2014.3,11.56,0.62,1.03,12.83,0.38
EML,2014.2,12.08,0.6,1,15.15,0.38
EML,2014.1,11.76,0.61,1.06,14.38,0.39
EML,2013.4,12.28,0.6,1.04,14.67,0.4
EML,2013.3,12.74,0.6,1.14,14.37,0.56
EML,2013.2,11.76,0.56,1.14,10.23,0.58
EML,2013.1,12.07,0.61,1.27,10.92,0.58
EML,2012.4,9.5,0.52,1.15,8.69,0.62
EML,2012.3,11.42,0.6,1.27,14.62,0.51
EML,2012.2,10.74,0.53,1.12,24.57,0.52
EML,2012.1,15.5,0.67,1.42,117.94,0.56
EML,2011.4,17.99,0.7,1.45,0,0.54
EML,2011.3,16.1,0.67,1.26,530.82,0.46
EML,2011.2,14.07,0.59,1.1,0,0.42
EML,2011.1,16.77,0.71,1.32,74.06,0.44
EML,2010.4,15.92,0.67,1.25,18.4,0.46
EML,2010.3,18.59,0.63,1.12,33.09,0.45
EML,2010.2,19.01,0.58,1.02,10.33,0.45
EML,2010.1,20.93,0.55,0.94,6.33,0.45
EML,2009.4,64.42,0.55,0.94,5.55,0.52
EML,2009.3,44.95,0.63,1.15,5.2,0.62
EML,2009.2,48.19,0.62,1.2,6.27,0.64
EML,2009.1,23.5,0.38,0.8,5.94,0.65
EML,2008.4,8.81,0.29,0.61,7.48,0.7
EML,2008.3,14.09,0.45,0.8,14.17,0.46
EML,2008.2,13.16,0.49,0.9,59.02,0.49
EML,2008.1,15.2,0.51,0.94,24.91,0.51
EML,2007.4,7.88,0.51,1.1,13.56,0.53
EML,2007.3,6.5,0.56,1.41,13.81,0.58
EML,2007.2,8.41,0.74,1.86,15.78,0.62
EML,2007.1,7.58,0.7,1.77,28.94,0.74
EML,2006.4,8.47,0.58,1.4,69.31,0.9
EML,2006.3,NA,NA,1.48,NA,0.89
EML,2006.2,NA,NA,1.11,NA,0.72
EML,2006.1,NA,NA,1.15,NA,0.76
EML,2005.4,NA,NA,NA,NA,0.77
EML,2005.3,NA,NA,NA,NA,0.73
EML,2005.2,NA,NA,NA,NA,0.75
