mtry,min_n,.metric,.estimator,mean,n,std_err,.config
3,1,mae,standard,0.20231798001491416,10,0.013262839455894763,Model01
3,1,rmse,standard,0.26251819105360363,10,0.017763826855649516,Model01
3,1,rsq,standard,0.748002313460157,10,0.025606485629993406,Model01
5,1,mae,standard,0.2009066190292619,10,0.012360460055322382,Model02
5,1,rmse,standard,0.2602058799252245,10,0.017609815929504502,Model02
5,1,rsq,standard,0.7450456465904909,10,0.025528635164929554,Model02
7,1,mae,standard,0.19812301724757708,10,0.01176237347096507,Model03
7,1,rmse,standard,0.2582707382012272,10,0.016601210206778867,Model03
7,1,rsq,standard,0.7440217880374905,10,0.023546796969975872,Model03
10,1,mae,standard,0.20398549183091041,10,0.013416884632931824,Model04
10,1,rmse,standard,0.2664147662731701,10,0.01854490578858383,Model04
10,1,rsq,standard,0.7229223723718133,10,0.03008371474324411,Model04
3,3,mae,standard,0.2034170544594598,10,0.012896543299487962,Model05
3,3,rmse,standard,0.2640145075965185,10,0.018284386805484523,Model05
3,3,rsq,standard,0.747331713129137,10,0.024147474794831737,Model05
5,3,mae,standard,0.20239386215329686,10,0.012311332906055374,Model06
5,3,rmse,standard,0.26286452982448943,10,0.017315097567157562,Model06
5,3,rsq,standard,0.7390529245012765,10,0.025240339101114687,Model06
7,3,mae,standard,0.20350478701622887,10,0.012392898079720889,Model07
7,3,rmse,standard,0.2648891940388014,10,0.017511412055204293,Model07
7,3,rsq,standard,0.7304274748131089,10,0.02736715198914457,Model07
10,3,mae,standard,0.20349528872137837,10,0.012976687325392745,Model08
10,3,rmse,standard,0.265339741717901,10,0.018208487222858696,Model08
10,3,rsq,standard,0.7242482805441935,10,0.029876093421115628,Model08
3,5,mae,standard,0.20558166919370788,10,0.01327528994904617,Model09
3,5,rmse,standard,0.2640790049003745,10,0.01792947972551569,Model09
3,5,rsq,standard,0.7474568560067472,10,0.02507329062076401,Model09
5,5,mae,standard,0.20313428433350644,10,0.01256871758486964,Model10
5,5,rmse,standard,0.2630783826599467,10,0.017896430246136907,Model10
5,5,rsq,standard,0.7422769870196645,10,0.026443814125660468,Model10
7,5,mae,standard,0.20414967951483723,10,0.012964650762749223,Model11
7,5,rmse,standard,0.2657336835450736,10,0.018021697861899676,Model11
7,5,rsq,standard,0.7267415236335426,10,0.029101006289030167,Model11
10,5,mae,standard,0.20665839519446735,10,0.012305689754471447,Model12
10,5,rmse,standard,0.2704788324435144,10,0.017100266787718792,Model12
10,5,rsq,standard,0.7166702929090859,10,0.026373854506025647,Model12
3,7,mae,standard,0.20860834014032098,10,0.012758930459765318,Model13
3,7,rmse,standard,0.26774813201546616,10,0.017770547928261177,Model13
3,7,rsq,standard,0.7397580649197889,10,0.024395265187691348,Model13
5,7,mae,standard,0.20610708064612557,10,0.012739607247479698,Model14
5,7,rmse,standard,0.26579378403166287,10,0.017976056067709474,Model14
5,7,rsq,standard,0.7352133904846295,10,0.026160412804115445,Model14
7,7,mae,standard,0.20596726596912637,10,0.012127634252898109,Model15
7,7,rmse,standard,0.2658880134883993,10,0.017070847799156214,Model15
7,7,rsq,standard,0.7327222921965909,10,0.025536184064041404,Model15
10,7,mae,standard,0.20724795278079555,10,0.012976631798203537,Model16
10,7,rmse,standard,0.2711783567440923,10,0.0173295339428027,Model16
10,7,rsq,standard,0.713333927505384,10,0.027817314420849566,Model16
