avg_pct_change,sd_pct_change,avg_vol,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio,pays_dividend,dividend_yield,response
0.0034428589784593453,0.01137833293785851,17353.25,80.22,36.31,0.97,76.31,0.03,0,0,0.2534891375558414
0.0028113492711157495,0.021660739453149194,14371.875,9.67,0.01,1.14,0,6.14,0,0,0.10201662134111951
0.0010405928061725297,0.01921487877122017,13221.311475409837,10.82,0.01,1.19,7.21,5.21,0,0,-0.018134734552894057
0.0024363611547391154,0.015349704435082757,6560.31746031746,9.13,0.01,1.14,0,4.84,0,0,0.4636265949796976
0.003340186738098562,0.015361177610919353,10831.25,6.33,0.01,1.16,0,5.38,0,0,0.8963891198971727
0.006529150055829985,0.025589966926443983,23723.4375,10.68,0.02,1.86,2.7,4.85,0,0,0.7685058449377091
0.00457372803387314,0.036902128895338525,47549.18032786885,11.86,0.02,1.95,0,5.63,0,0,0.5664071852434217
-0.001350637519382409,0.024402625161409165,32420.3125,11.24,0.01,1.58,0,5.91,0,0,0.9488176783410692
-0.0014952022128358717,0.017468697560288193,16529.6875,18.22,0.02,1.46,0,6.05,0,0,1.0910818052759073
-3.2269764729830315e-5,0.02187879210772479,276279.34920634923,41.3,0.52,0.66,0,0.16,0,0,-0.2554474326854107
0.0023142140455556285,0.021772906205407273,335095.08196721313,59.92,0.57,0.8,0,0.16,0,0,-0.09799869911176665
-0.0035473190512591212,0.02057665021297416,553165.6031746032,0,0.46,0.75,0,0.18,0,0,-0.21977143781164257
-0.0016384398711388403,0.02011529989302086,371025.6984126984,0,0.41,0.67,0,0.24,0,0,-0.32484403025088776
0.003272711674472318,0.020629769958247477,237220.40625,0,0.65,0.46,2.97,1.94,0,0,-0.6964376373437853
0.006314248328220132,0.025457664486814628,400540.2786885246,0,0.58,0.96,11.7,0.28,1,0.030343467812237613,-0.8085857379964342
-0.005505731967142576,0.02746829203779616,833375.78125,0,0.37,1.14,1.84,7.62,1,0.03735126166827279,-0.3693241273935044
-0.006751818284820918,0.044743833049155544,893627.125,0,0.22,0.72,1.6,7.36,1,0.0595633500637423,0.09052013911774659
0.001948769510803115,0.08991628762428233,503596.71875,5.81,0.17,0.26,4.05,2.13,1,0.10760436384234306,0.5887420775375927
-0.0037180858194181443,0.08025978285640686,424734.4918032787,3.02,0.15,0.21,0.51,2.57,1,0.19529545625271325,1.052572818546707
0.008236304298304613,0.06556733363444821,486715.2698412698,6.67,0.27,0.37,1.48,5.49,1,0.1516329581920576,0.8849556439121284
2.0671932034166586e-4,0.02305709247035673,441503.609375,8.02,0.33,0.44,1.4,3.58,1,0.10706063493369002,0.6130269016830278
-9.95759282476589e-4,0.025428329715182774,476316.171875,6.75,0.36,0.5,1.3,3.38,1,0.09907087923888301,0.6270784277511068
0.0022142570537172094,0.028490171275689202,511452.45901639346,18.06,0.33,0.76,5.35,5.59,1,0.15163153198007925,0.6410192008963254
-0.004292340669338143,0.03029033564195675,721026.6031746032,16.53,0.27,0.66,5.78,3.97,1,0.12250729606097197,0.49764092165107676
6.390728032311896e-4,0.02443622132124221,724722.5625,15.42,0.33,0.79,49.9,3.49,1,0.13966494352769399,0.5828186546478569
0.0032858548378092226,0.018033236948500304,934581.953125,17.1,0.46,1.14,60.04,3.43,1,0.09857938980609207,0.24852831014431465
3.6361321901909777e-4,0.021113669246642753,1049943.7903225806,12.05,0.76,1.29,5.86,4.06,1,0.11424651813182961,0.1036258493068241
-0.003760345435038467,0.02086387574663641,1122880.5714285714,10.24,0.65,1.28,17.37,4.12,1,0.11918552228925126,0.15147207156621426
-0.0015658684486240186,0.03042937287882878,1783922.96875,10.82,0.4,1.02,7.53,4.03,1,0.1436808664486761,0.3093167559971297
-0.0031685231942558956,0.029739943934152784,1457420.3015873015,16.11,0.33,0.97,8.45,2.39,1,0.15986455416114279,0.4639443096336461
-4.699898994302302e-4,0.01653189046351472,1803835.3387096773,24.37,0.43,1.29,62.09,3.38,1,0.14288675232426282,0.548093678552819
-0.003600271651413015,0.017607853463853414,1379685.0476190476,39.7,0.34,1.1,4.68,3.54,1,0.15136223148124667,0.641259950623804
-0.002459316297145541,0.023185913948172286,1613611.396825397,27.43,0.3,1.04,3.94,4.11,1,0.1915457303197114,0.9704456978896275
-0.006705405605869934,0.028411895212541494,1868556.0161290322,12.54,0.26,0.75,4.68,2.84,1,0.2443607164561115,1.3901775962395164
5.167548710706718e-4,0.023753911172961183,2379829.3,17.73,0.33,1,4.88,5.07,1,0.18329308363596578,1.263406077614903
0.001414543441024321,0.01885697309488684,3427239.65625,11.57,0.39,0.81,10.7,3.55,1,0.13185095207847103,0.8311915545752175
-0.0013157460964594156,0.01726188076789404,1472575.53125,8.35,0.48,1.03,13.69,3.04,1,0.12496298297053933,0.7061839513359777
0.0013876428300933603,0.016297310159926203,1671149,10.98,0.55,1.18,9.53,1.96,1,0.1319638685505328,0.6476832829610546
-1.912200495610928e-4,0.0189632466067938,1796833.262295082,12.08,0.6,1.37,10.7,3.52,1,0.1130095057011694,0.40608104507297
0.0014129011068586483,0.014728106523674334,1805525.5555555555,24.45,0.95,1.69,14.4,2.87,1,0.10444493681236745,0.20572298972712416
3.8942417534280243e-4,0.015596118037039282,1578646,41.34,0.94,1.7,13.43,3.19,1,0.09810765847735342,0.17768557112829944
0.0033364654882949165,0.0177741802992882,1488475.453125,309.6,1,2.34,9.77,3.73,1,0.08944780437450718,0.14127352066568097
