mtry,min_n,.metric,.estimator,mean,n,std_err,.config
3,1,mae,standard,0.3051102789975476,10,0.010476806325103952,Preprocessor1_Model01
3,1,rmse,standard,0.43639388121836,10,0.014658671658168703,Preprocessor1_Model01
3,1,rsq,standard,0.6909837744680936,10,0.013891825565072796,Preprocessor1_Model01
5,1,mae,standard,0.29036971734649314,10,0.010688145617901552,Preprocessor1_Model02
5,1,rmse,standard,0.4216165620978786,10,0.01524412472603559,Preprocessor1_Model02
5,1,rsq,standard,0.7025246049333814,10,0.014673227902265008,Preprocessor1_Model02
7,1,mae,standard,0.28393716988441664,10,0.011119981820258524,Preprocessor1_Model03
7,1,rmse,standard,0.41340814328854,10,0.015738321195098826,Preprocessor1_Model03
7,1,rsq,standard,0.7096895842333089,10,0.011113348765186734,Preprocessor1_Model03
10,1,mae,standard,0.27816300447510756,10,0.01130376983106309,Preprocessor1_Model04
10,1,rmse,standard,0.40742099699389145,10,0.01661622493200461,Preprocessor1_Model04
10,1,rsq,standard,0.7144474045626135,10,0.01461162953645447,Preprocessor1_Model04
3,3,mae,standard,0.3049845684039694,10,0.01151794261308467,Preprocessor1_Model05
3,3,rmse,standard,0.4325294763848013,10,0.015790574817141297,Preprocessor1_Model05
3,3,rsq,standard,0.7005794282391868,10,0.013045618813452654,Preprocessor1_Model05
5,3,mae,standard,0.28941160687336603,10,0.010829084259294883,Preprocessor1_Model06
5,3,rmse,standard,0.41795717280262207,10,0.015089992436732234,Preprocessor1_Model06
5,3,rsq,standard,0.7092141540748496,10,0.011236074530656807,Preprocessor1_Model06
7,3,mae,standard,0.28438767570561285,10,0.010740652432537863,Preprocessor1_Model07
7,3,rmse,standard,0.41413725736888546,10,0.014919658027453072,Preprocessor1_Model07
7,3,rsq,standard,0.7084996099113581,10,0.011835606767316549,Preprocessor1_Model07
10,3,mae,standard,0.281353467591009,10,0.011541521342761733,Preprocessor1_Model08
10,3,rmse,standard,0.410043462387689,10,0.016502627551031854,Preprocessor1_Model08
10,3,rsq,standard,0.7097400597883303,10,0.013513026047753084,Preprocessor1_Model08
3,5,mae,standard,0.3084874771723057,10,0.010239656699917195,Preprocessor1_Model09
3,5,rmse,standard,0.4399373325013324,10,0.014792826879555599,Preprocessor1_Model09
3,5,rsq,standard,0.6879227947216795,10,0.01416012510461133,Preprocessor1_Model09
5,5,mae,standard,0.29071274517759427,10,0.010330950273917375,Preprocessor1_Model10
5,5,rmse,standard,0.42024006522959045,10,0.015401356919893418,Preprocessor1_Model10
5,5,rsq,standard,0.7073230499818062,10,0.011883091443514937,Preprocessor1_Model10
7,5,mae,standard,0.2851683995403834,10,0.011061400348510636,Preprocessor1_Model11
7,5,rmse,standard,0.41542216644682434,10,0.01566422212020116,Preprocessor1_Model11
7,5,rsq,standard,0.7073684342696002,10,0.012857772103706967,Preprocessor1_Model11
10,5,mae,standard,0.2822561415173492,10,0.011828677942753222,Preprocessor1_Model12
10,5,rmse,standard,0.41381864988590294,10,0.017019918838438997,Preprocessor1_Model12
10,5,rsq,standard,0.7051120832234667,10,0.014160198245152205,Preprocessor1_Model12
3,7,mae,standard,0.30990964217829614,10,0.010564165889158919,Preprocessor1_Model13
3,7,rmse,standard,0.4414735942712539,10,0.015091496242974862,Preprocessor1_Model13
3,7,rsq,standard,0.6858822701535554,10,0.013984900232556635,Preprocessor1_Model13
5,7,mae,standard,0.29514064972091875,10,0.010756309458216602,Preprocessor1_Model14
5,7,rmse,standard,0.42452842603904695,10,0.015305562386985187,Preprocessor1_Model14
5,7,rsq,standard,0.7009642260646772,10,0.01185563264397223,Preprocessor1_Model14
7,7,mae,standard,0.2878409074087641,10,0.01122111766616389,Preprocessor1_Model15
7,7,rmse,standard,0.4170829547647127,10,0.015551980331629462,Preprocessor1_Model15
7,7,rsq,standard,0.7055888852099339,10,0.011382087700634898,Preprocessor1_Model15
10,7,mae,standard,0.2849233058138975,10,0.012106345613021893,Preprocessor1_Model16
10,7,rmse,standard,0.4155361851173416,10,0.01755932509780702,Preprocessor1_Model16
10,7,rsq,standard,0.7024404864244013,10,0.013621587671233833,Preprocessor1_Model16
