ticker,quarter,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio
AUMN,2021.2,0,15.81,9.18,0,NA
AUMN,2020.4,0,17.23,10,0,0.53
AUMN,2020.3,0,7.7,5.46,0,0.45
AUMN,2020.2,0,7.39,11.75,0,1.44
AUMN,2020.1,0,3.06,8.27,0,2.71
AUMN,2019.4,0,3.99,5.87,0,1.39
AUMN,2019.3,0,2.49,5.95,0,1.57
AUMN,2019.2,0,2.87,6.33,0,1.54
AUMN,2019.1,0,3.46,4.01,0,0.73
AUMN,2018.4,0,2.88,2.84,0,0.72
AUMN,2018.3,0,3.76,2.26,0,0.64
AUMN,2018.2,0,6.23,4.67,0,0.75
AUMN,2018.1,0,5.46,5.03,0,0.68
AUMN,2017.4,0,5.82,4.91,0,0.62
AUMN,2017.3,0,6.26,4.38,0,0.48
AUMN,2017.2,0,7.32,6.44,0,0.69
AUMN,2017.1,0,8.22,7.39,0,0.73
AUMN,2016.4,0,7.19,6.18,0,0.68
AUMN,2016.3,0,7.7,8.28,0,0.85
AUMN,2016.2,0,5.79,6.6,0,0.76
AUMN,2016.1,0,3.44,4.95,0,1.01
AUMN,2015.4,0,1.31,1.37,0,1.19
AUMN,2015.3,0,2.41,1.65,0,0.64
AUMN,2015.2,0,4.31,0.73,0,0.25
AUMN,2015.1,0,9.22,0.74,0,0.24
AUMN,2014.4,0,0,0.88,0,0.26
AUMN,2014.3,0,0,0.84,0,0.18
AUMN,2014.2,0,0,1.38,0,0.22
AUMN,2014.1,0,7.38,0.89,0,0.21
AUMN,2013.4,0,1.89,0.44,0,0.18
AUMN,2013.3,0,2.08,0.73,0,0.19
AUMN,2013.2,0,2.12,0.94,0,0.24
AUMN,2013.1,0,3.53,0.37,0,0.21
AUMN,2012.4,0,6.39,0.7,0,0.22
AUMN,2012.3,0,10.16,0.75,0,0.22
AUMN,2012.2,0,14.13,0.5,0,0.21
AUMN,2012.1,0,46.85,0.92,0,0.22
AUMN,2011.4,0,0,0.61,0,0.22
AUMN,2011.3,0,0,0.73,0,0.37
AUMN,2011.2,0,1618.34,2.78,0,0.05
AUMN,2011.1,0,24.3,2.86,0,0.05
AUMN,2010.4,0,16.59,3.06,0,0.03
AUMN,2010.3,0,4.71,3.63,0,0.08
AUMN,2010.2,0,1.95,1.53,0,0.06
AUMN,2010.1,0,1.83,1.37,0,0.08
AUMN,2009.4,NA,NA,1.69,NA,0.17
