mod_num,time_to_create,n_yes_train,n_no_train,n_yes_test,n_no_test,ntrees,max_depth,min_rows,mtries,min_split_improvement,sample_rate,nbins,binomial_double_trees,seed,balance_classes,col_sample_rate_per_tree,r_2,mse,gini,auc,threshold_max_f1,sensitivity_max_f1,specificity_max_f1,precision_max_f1,accuracy_max_f1,threshold_max_accuracy,sensitivity_max_accuracy,specificity_max_accuracy,precision_max_accuracy,accuracy_max_accuracy,threshold_95_specificity,sensitivity_95_specificity,specificity_95_specificity,precision_95_specificity,accuracy_95_specificity,threshold_98_specificity,sensitivity_98_specificity,specificity_98_specificity,precision_98_specificity,accuracy_98_specificity
1,1.327999999979511,193,380,60,147,25,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.04750391731923276,0.23812028082214035,0.4968169761273209,0.7484084880636604,0.271836637325923,0.9333333333333333,0.46938775510204084,0.417910447761194,0.6038647342995169,0.420790947703031,0.16666666666666666,0.9591836734693877,0.625,0.7294685990338164,0.41626546060303354,0.16666666666666666,0.9523809523809523,0.5882352941176471,0.7246376811594203,0.5533648770307882,0.05,0.9863945578231292,0.6,0.714975845410628
2,1.3669999999692664,193,380,60,147,50,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.046977764255614396,0.23825181702217554,0.503559960910233,0.7517799804551165,0.284103457528135,0.9,0.5170068027210885,0.432,0.6280193236714976,0.408913948460758,0.15,0.9591836734693877,0.6,0.7246376811594203,0.40855318326884377,0.15,0.9523809523809523,0.5625,0.7198067632850241,0.4748126347822901,0.06666666666666667,0.9863945578231292,0.6666666666666666,0.7198067632850241
3,2.4259999999776483,193,380,60,147,100,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.04958434267049927,0.2376001826528347,0.5103587882172274,0.7551793941086137,0.300458053510931,0.8166666666666667,0.5714285714285714,0.4375,0.642512077294686,0.411864823322899,0.2,0.9455782312925171,0.6,0.7294685990338164,0.42057496185226306,0.15,0.9523809523809523,0.5625,0.7198067632850241,0.47316883647813285,0.08333333333333333,0.9863945578231292,0.7142857142857143,0.7246376811594203
4,4.4419999999227,193,380,60,147,150,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.05127757121756671,0.2371768821643025,0.5171715761552422,0.7585857880776211,0.26085624866273,0.9333333333333333,0.4489795918367347,0.40875912408759124,0.5893719806763285,0.413122228083595,0.21666666666666667,0.9455782312925171,0.6190476190476191,0.7342995169082126,0.4203197244573841,0.16666666666666666,0.9523809523809523,0.5882352941176471,0.7246376811594203,0.4961538010729132,0.06666666666666667,0.9863945578231292,0.6666666666666666,0.7198067632850241
5,6.456000000005588,193,380,60,147,200,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.05147072219885096,0.23712859517736284,0.5205779701242494,0.7602889850621247,0.268966892949975,0.9166666666666666,0.46938775510204084,0.41353383458646614,0.5990338164251208,0.422158063790143,0.18333333333333332,0.9523809523809523,0.6111111111111112,0.7294685990338164,0.42215806379014315,0.18333333333333332,0.9523809523809523,0.6111111111111112,0.7294685990338164,0.493501543203051,0.06666666666666667,0.9863945578231292,0.6666666666666666,0.7198067632850241
6,7.472999999998137,193,380,60,147,300,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.0521797604513935,0.23695133839817076,0.5260295965377635,0.7630147982688817,0.309245920960636,0.8,0.5986394557823129,0.4485981308411215,0.6570048309178744,0.424786759063189,0.16666666666666666,0.9591836734693877,0.625,0.7294685990338164,0.41442686029719666,0.18333333333333332,0.9523809523809523,0.6111111111111112,0.7294685990338164,0.4836664619226006,0.06666666666666667,0.9863945578231292,0.6666666666666666,0.7198067632850241
7,9.50399999995716,193,380,60,147,500,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.05131992235596328,0.23716629454598942,0.5244799664944855,0.7622399832472427,0.278915643010886,0.9,0.4897959183673469,0.4186046511627907,0.6086956521739131,0.430900101839599,0.13333333333333333,0.9659863945578231,0.6153846153846154,0.7246376811594203,0.42677816874390884,0.15,0.9523809523809523,0.5625,0.7198067632850241,0.487724582113886,0.06666666666666667,0.9863945578231292,0.6666666666666666,0.7198067632850241
8,11.541999999899417,193,380,60,147,1000,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.05373728719788151,0.23656196282696854,0.529596537763507,0.7647982688817535,0.306853334922671,0.8,0.5918367346938775,0.4444444444444444,0.6521739130434783,0.424851096605758,0.15,0.9591836734693877,0.6,0.7246376811594203,0.424584749564892,0.15,0.9523809523809523,0.5625,0.7198067632850241,0.4878678894345246,0.06666666666666667,0.9863945578231292,0.6666666666666666,0.7198067632850241
9,1.3389999999199063,193,380,60,147,25,7,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.26108565879978596,0.18472568405204906,0.7310275024431103,0.8655137512215552,0.237797384767961,0.9333333333333333,0.54421768707483,0.45528455284552843,0.6570048309178744,0.431068294540193,0.3,0.9387755102040817,0.6666666666666666,0.7536231884057971,0.45598897105442104,0.23333333333333334,0.9523809523809523,0.6666666666666666,0.7439613526570048,0.5647019825766971,0.08333333333333333,0.9863945578231292,0.7142857142857143,0.7246376811594203
10,1.331000000005588,193,380,60,147,50,7,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.272331014880582,0.18191438918523167,0.7764274745218485,0.8882137372609242,0.263367839615035,0.9,0.5850340136054422,0.46956521739130436,0.6763285024154589,0.443071302413791,0.25,0.9591836734693877,0.7142857142857143,0.7536231884057971,0.44025480627305386,0.25,0.9523809523809523,0.6818181818181818,0.748792270531401,0.5574085268705844,0.08333333333333333,0.9863945578231292,0.7142857142857143,0.7246376811594203
