mtry,tree_depth,learn_rate,.metric,.estimator,mean,n,std_err,.config
3,1,0.1,mae,standard,0.37129362714389086,10,0.031053719838623487,Model01
3,1,0.1,rmse,standard,0.45964748286469126,10,0.041975026262699285,Model01
3,1,0.1,rsq,standard,0.5990545693053352,10,0.06246789872150462,Model01
5,1,0.1,mae,standard,0.3720858526553006,10,0.03154716753826106,Model02
5,1,0.1,rmse,standard,0.46068905764983603,10,0.043353782072532696,Model02
5,1,0.1,rsq,standard,0.5980025527947228,10,0.06419461036106189,Model02
7,1,0.1,mae,standard,0.37357542606983685,10,0.032345249471598725,Model03
7,1,0.1,rmse,standard,0.4621133086234433,10,0.043943151066494227,Model03
7,1,0.1,rsq,standard,0.596877483046136,10,0.06467232079819686,Model03
10,1,0.1,mae,standard,0.37339170747947853,10,0.031366624556535876,Model04
10,1,0.1,rmse,standard,0.4617389541314971,10,0.043195906955579,Model04
10,1,0.1,rsq,standard,0.5970778761843406,10,0.06381218153145739,Model04
3,3,0.1,mae,standard,0.2914124618407188,10,0.03262973498706995,Model05
3,3,0.1,rmse,standard,0.407199524289553,10,0.03948184607920462,Model05
3,3,0.1,rsq,standard,0.6714215551651933,10,0.05424355023110983,Model05
5,3,0.1,mae,standard,0.2860766652406933,10,0.03310795113483736,Model06
5,3,0.1,rmse,standard,0.4041891300736926,10,0.04137458657208431,Model06
5,3,0.1,rsq,standard,0.67863912325547,10,0.055881937263029945,Model06
7,3,0.1,mae,standard,0.28720189832188087,10,0.03142701567791402,Model07
7,3,0.1,rmse,standard,0.4028338139137503,10,0.04446063370666778,Model07
7,3,0.1,rsq,standard,0.6843490495494267,10,0.05711002252236995,Model07
10,3,0.1,mae,standard,0.28330376257222134,10,0.03154955071067441,Model08
10,3,0.1,rmse,standard,0.3999552260251081,10,0.04390481760282476,Model08
10,3,0.1,rsq,standard,0.6886888416432636,10,0.0567193185168696,Model08
3,5,0.1,mae,standard,0.28346787254336664,10,0.029766326279886835,Model09
3,5,0.1,rmse,standard,0.4062566574223541,10,0.03017257968844002,Model09
3,5,0.1,rsq,standard,0.6949126021315664,10,0.03660541778388279,Model09
5,5,0.1,mae,standard,0.2684214312068283,10,0.024206312836932187,Model10
5,5,0.1,rmse,standard,0.3817878826840641,10,0.03102250708360472,Model10
5,5,0.1,rsq,standard,0.7179350582520219,10,0.042244931616264685,Model10
7,5,0.1,mae,standard,0.2729868819800456,10,0.029281863697884915,Model11
7,5,0.1,rmse,standard,0.3851180707663806,10,0.0370419120380474,Model11
7,5,0.1,rsq,standard,0.7086984749863603,10,0.04954644840171697,Model11
10,5,0.1,mae,standard,0.2745449363671412,10,0.0308846614088977,Model12
10,5,0.1,rmse,standard,0.38998976200927243,10,0.036927507468806034,Model12
10,5,0.1,rsq,standard,0.7029114978094768,10,0.05143602608903106,Model12
3,7,0.1,mae,standard,0.2964974444252394,10,0.02511416423128567,Model13
3,7,0.1,rmse,standard,0.42008827474885246,10,0.03004468891760539,Model13
3,7,0.1,rsq,standard,0.687787121462791,10,0.03419321713907148,Model13
5,7,0.1,mae,standard,0.27987567260315044,10,0.029160428386944867,Model14
5,7,0.1,rmse,standard,0.397245652407722,10,0.03571388095944743,Model14
5,7,0.1,rsq,standard,0.7043322297031349,10,0.04356384070023013,Model14
