mtry,min_n,.metric,.estimator,mean,n,std_err,.config
3,1,mae,standard,0.23183726409725033,10,0.011425203561573725,Preprocessor1_Model01
3,1,rmse,standard,0.3067002211279549,10,0.015807498429202208,Preprocessor1_Model01
3,1,rsq,standard,0.753187560982547,10,0.02223422931168556,Preprocessor1_Model01
5,1,mae,standard,0.2300616756833901,10,0.01097580513779121,Preprocessor1_Model02
5,1,rmse,standard,0.3062920767245259,10,0.01575957013752245,Preprocessor1_Model02
5,1,rsq,standard,0.7444017395962839,10,0.025916508739367877,Preprocessor1_Model02
7,1,mae,standard,0.22802276492144735,10,0.010978137391383863,Preprocessor1_Model03
7,1,rmse,standard,0.3038882771600539,10,0.016597342057851978,Preprocessor1_Model03
7,1,rsq,standard,0.744472412306702,10,0.027731772265073035,Preprocessor1_Model03
10,1,mae,standard,0.2288594461784277,10,0.009530586071002009,Preprocessor1_Model04
10,1,rmse,standard,0.3061780194486081,10,0.015538612478521813,Preprocessor1_Model04
10,1,rsq,standard,0.7320895794022129,10,0.027015821427984376,Preprocessor1_Model04
3,3,mae,standard,0.2375583773355925,10,0.011592896204194143,Preprocessor1_Model05
3,3,rmse,standard,0.3125839335702386,10,0.01614299856163099,Preprocessor1_Model05
3,3,rsq,standard,0.7427332866733524,10,0.024535364983837574,Preprocessor1_Model05
5,3,mae,standard,0.2329783577537959,10,0.011818718475846873,Preprocessor1_Model06
5,3,rmse,standard,0.30904184929907497,10,0.01689759678750966,Preprocessor1_Model06
5,3,rsq,standard,0.7371418096954109,10,0.026800423959571464,Preprocessor1_Model06
7,3,mae,standard,0.23002412664487826,10,0.010416353209164793,Preprocessor1_Model07
7,3,rmse,standard,0.30659557291072054,10,0.016297111909183478,Preprocessor1_Model07
7,3,rsq,standard,0.7405600842964701,10,0.027158603148692107,Preprocessor1_Model07
10,3,mae,standard,0.22983986090108466,10,0.010340216477316965,Preprocessor1_Model08
10,3,rmse,standard,0.3093651531136519,10,0.016030585996680533,Preprocessor1_Model08
10,3,rsq,standard,0.7276837144474675,10,0.02815611128947143,Preprocessor1_Model08
3,5,mae,standard,0.23948147784498713,10,0.012255451804071041,Preprocessor1_Model09
3,5,rmse,standard,0.31578448553383764,10,0.0169036620936264,Preprocessor1_Model09
3,5,rsq,standard,0.7382882294584558,10,0.02775254698056806,Preprocessor1_Model09
5,5,mae,standard,0.2321371615411829,10,0.012083892074353553,Preprocessor1_Model10
5,5,rmse,standard,0.30762698642190106,10,0.017345294794006465,Preprocessor1_Model10
5,5,rsq,standard,0.7431257599497556,10,0.02800738578922124,Preprocessor1_Model10
7,5,mae,standard,0.23243875962120825,10,0.01110833335947485,Preprocessor1_Model11
7,5,rmse,standard,0.3102734932614571,10,0.01719517424315017,Preprocessor1_Model11
7,5,rsq,standard,0.7317676264789492,10,0.02803659736922723,Preprocessor1_Model11
10,5,mae,standard,0.23138971266660155,10,0.010819074714908452,Preprocessor1_Model12
10,5,rmse,standard,0.310809455396157,10,0.016562506932630006,Preprocessor1_Model12
10,5,rsq,standard,0.7238220053174971,10,0.02794655689534459,Preprocessor1_Model12
3,7,mae,standard,0.242235108376066,10,0.011967009239611224,Preprocessor1_Model13
3,7,rmse,standard,0.31868302606239873,10,0.01613938418069802,Preprocessor1_Model13
3,7,rsq,standard,0.7350977760992368,10,0.02589323713099916,Preprocessor1_Model13
5,7,mae,standard,0.23621263779852275,10,0.012014449816333272,Preprocessor1_Model14
5,7,rmse,standard,0.3133086196053567,10,0.016579114701738847,Preprocessor1_Model14
5,7,rsq,standard,0.7335805031226665,10,0.026256976115689744,Preprocessor1_Model14
7,7,mae,standard,0.23433522325612136,10,0.010410329930681224,Preprocessor1_Model15
7,7,rmse,standard,0.3121542021318194,10,0.015673938418437477,Preprocessor1_Model15
7,7,rsq,standard,0.7291127594425165,10,0.025977390859135512,Preprocessor1_Model15
10,7,mae,standard,0.2343316228524361,10,0.009878861992730893,Preprocessor1_Model16
10,7,rmse,standard,0.31187023729721464,10,0.015398394460845498,Preprocessor1_Model16
10,7,rsq,standard,0.7254279467281932,10,0.028746303562717984,Preprocessor1_Model16
