ticker,quarter,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio
AAME,2021.3,5.22,0.39,0.55,0,NA
AAME,2021.2,5.84,0.44,0.62,0,1.84
AAME,2021.1,4.07,0.38,0.56,5.92,1.88
AAME,2020.4,3.87,0.22,0.29,5.12,1.79
AAME,2020.3,39.78,0.22,0.32,8.65,2.01
AAME,2020.2,0,0.18,0.27,5.77,2.11
AAME,2020.1,0,0.23,0.42,0,2.43
AAME,2019.4,0,0.2,0.34,0,2.19
AAME,2019.3,0,0.29,0.48,29.62,2.29
AAME,2019.2,121.83,0.25,0.44,16.06,2.3
AAME,2019.1,6.45,0.26,0.45,12.72,2.18
AAME,2018.4,0,0.26,0.47,11.53,2.4
AAME,2018.3,41.09,0.28,0.49,6.39,2.33
AAME,2018.2,53.25,0.3,0.53,4.68,2.36
AAME,2018.1,0,0.37,0.65,5.8,2.2
AAME,2017.4,16.66,0.38,0.6,5.64,2.04
AAME,2017.3,22.75,0.38,0.59,27.77,2.05
AAME,2017.2,33.41,0.44,0.7,22.05,2.09
AAME,2017.1,77.99,0.47,0.74,42.39,1.93
AAME,2016.4,36.34,0.49,0.77,88.82,2.02
AAME,2016.3,63.17,0.39,0.59,78.77,1.95
AAME,2016.2,64.34,0.48,0.73,0,1.96
AAME,2016.1,21.6,0.54,0.85,0,1.89
AAME,2015.4,25.5,0.61,0.97,52.77,2.07
AAME,2015.3,15.69,0.49,0.78,18.96,2.07
AAME,2015.2,11.72,0.44,0.69,44.89,2.1
AAME,2015.1,20.49,0.49,0.75,42.88,1.92
AAME,2014.4,20.49,0.49,0.77,247.97,2.04
AAME,2014.3,20.13,0.49,0.77,0,2.1
AAME,2014.2,14.8,0.49,0.72,8.86,2.16
AAME,2014.1,7.44,0.46,0.72,9.62,2.06
AAME,2013.4,8.15,0.53,0.82,7.66,2.16
AAME,2013.3,8.42,0.54,0.85,7.38,2.27
AAME,2013.2,9.81,0.53,0.81,19.76,2.25
AAME,2013.1,21.22,0.48,0.65,17.75,2.01
AAME,2012.4,16.31,0.45,0.59,10.51,2.03
AAME,2012.3,14.22,0.41,0.51,5.3,2
AAME,2012.2,12.23,0.43,0.54,5.34,2.04
AAME,2012.1,14.95,0.48,0.6,5.56,2.13
AAME,2011.4,14.05,0.35,0.4,4.49,2.14
AAME,2011.3,11.75,0.34,0.41,8.73,2.08
AAME,2011.2,19.01,0.38,0.5,13,2.27
AAME,2011.1,20.13,0.41,0.55,7.48,2.29
AAME,2010.4,20.73,0.39,0.5,8.59,2.36
AAME,2010.3,30.14,0.32,0.39,12.15,2.15
AAME,2010.2,0,0.27,0.33,5.28,2.2
AAME,2010.1,0,0.3,0.38,18.86,2.24
AAME,2009.4,0,0.26,0.34,0,2.38
AAME,2009.3,0,0.22,0.27,0,2.3
AAME,2009.2,0,0.15,0.2,0,2.34
AAME,2009.1,0,0.15,0.21,0,2.5
AAME,2008.4,0,0.15,0.2,0,2.54
AAME,2008.3,26.19,0.2,0.31,0,2.75
AAME,2008.2,11.38,0.27,0.4,0,2.47
AAME,2008.1,12.78,0.26,0.37,0,2.47
AAME,2007.4,5.59,0.23,0.32,0,4.22
AAME,2007.3,13.06,0.5,0.58,17.18,3.84
AAME,2007.2,16.18,0.7,0.87,24.68,3.82
AAME,2007.1,18.38,0.6,0.83,0,3.69
AAME,2006.4,8.5,0.4,0.62,0,3.88
AAME,2006.3,NA,NA,0.52,NA,3.76
AAME,2006.2,NA,NA,0.74,NA,4.45
AAME,2006.1,NA,NA,0.68,NA,4.4
AAME,2005.4,NA,NA,NA,NA,4.72
AAME,2005.3,NA,NA,NA,NA,4.91
AAME,2005.2,NA,NA,NA,NA,4.52
AAME,2005.1,NA,NA,NA,NA,4.64
AEL,2021.3,3.12,0.7,0.42,1.2,NA
AEL,2021.2,3.5,0.79,0.48,1.34,10.74
AEL,2021.1,4.4,0.79,0.51,1,11.26
AEL,2020.4,4,1.05,0.42,1.98,10.29
AEL,2020.3,2.32,0.8,0.33,1.42,10.22
AEL,2020.2,9.32,0.95,0.44,1.97,12.55
AEL,2020.1,3.33,0.8,0.48,1.6,17.61
AEL,2019.4,11.04,0.78,0.59,0.81,14.25
AEL,2019.3,27.22,1.14,0.52,1.25,15.56
AEL,2019.2,11.51,1,0.69,1.19,17.98
AEL,2019.1,8.42,1,0.82,1.52,20.94
AEL,2018.4,5.45,1.62,1.03,64.4,24.69
AEL,2018.3,7.09,0.97,1.24,2.53,24.49
AEL,2018.2,9.65,1.08,1.3,3.38,24.39
AEL,2018.1,9.86,0.84,1.01,2.65,23.07
AEL,2017.4,15.37,0.69,0.93,1.41,20.76
AEL,2017.3,9.72,0.76,0.9,1.42,20.86
AEL,2017.2,11.71,0.75,0.85,1.22,21.49
AEL,2017.1,11.15,0.72,0.83,1.12,22.62
AEL,2016.4,24.38,0.83,0.83,1.31,23.46
AEL,2016.3,0,0.66,0.53,1.04,18.86
AEL,2016.2,11.12,0.68,0.43,1.71,19.56
AEL,2016.1,7.65,0.85,0.59,1.65,21.94
AEL,2015.4,8.44,1.2,0.96,3.68,24.21
AEL,2015.3,8.15,1.12,0.83,6.15,20.92
AEL,2015.2,10.79,1.06,1.03,3.53,23.24
AEL,2015.1,15.54,1.03,0.91,4.26,18.51
AEL,2014.4,17.44,1.01,0.98,3.12,19.56
AEL,2014.3,11.72,0.69,0.81,2.26,20.75
AEL,2014.2,13.33,0.7,0.89,2.43,20.95
AEL,2014.1,7.43,0.72,0.97,3.3,23.5
AEL,2013.4,7.11,0.68,1.26,2.15,27.61
AEL,2013.3,5.82,0.65,0.92,2.7,26.76
AEL,2013.2,5.8,0.48,0.64,1.31,24.86
AEL,2013.1,12.48,0.51,0.5,1.34,20.3
AEL,2012.4,12.76,0.45,0.41,0.95,19.42
AEL,2012.3,9.45,0.38,0.38,0.69,19.17
AEL,2012.2,9.82,0.51,0.39,1.09,20
AEL,2012.1,11.61,0.55,0.5,1.54,23.05
AEL,2011.4,7.18,0.5,0.39,2.23,20.92
AEL,2011.3,11.69,0.43,0.34,1.36,20.98
AEL,2011.2,9.39,0.46,0.64,1.28,26.48
AEL,2011.1,12.96,0.55,0.72,1.68,27.96
AEL,2010.4,16.52,0.56,0.69,1.77,27.17
AEL,2010.3,8.02,0.47,0.5,1.41,22.48
AEL,2010.2,11.91,0.49,0.57,1.29,24.5
AEL,2010.1,9.89,0.42,0.67,0.91,26.86
AEL,2009.4,5.58,0.33,0.5,0.77,27.24
AEL,2009.3,29.79,0.41,0.47,1.14,27.35
AEL,2009.2,99.46,0.45,0.46,1.36,29.79
AEL,2009.1,0,0.44,0.37,0.91,33.49
AEL,2008.4,18.35,1.05,0.64,1.58,33.38
AEL,2008.3,10.16,1.22,0.64,1.65,31.93
AEL,2008.2,7.4,1.01,0.62,1.99,27.75
AEL,2008.1,6.29,0.83,0.68,2.77,25.5
AEL,2007.4,11.78,0.61,0.64,5.29,25.8
AEL,2007.3,9.13,0.58,0.81,10.72,25.11
AEL,2007.2,9.97,0.62,0.95,11.42,25.26
AEL,2007.1,8.45,0.8,1.01,14.7,23.89
AEL,2006.4,9.05,0.75,1.02,12.15,24.19
AEL,2006.3,NA,NA,1.06,NA,25.58
AEL,2006.2,NA,NA,1.03,NA,28.55
AEL,2006.1,NA,NA,1.42,NA,28.96
AEL,2005.4,NA,NA,NA,NA,26.04
AEL,2005.3,NA,NA,NA,NA,37.01
AEL,2005.2,NA,NA,NA,NA,34.74
AEL,2005.1,NA,NA,NA,NA,35.76
AFL,2021.3,6.59,1.66,1.09,6.72,NA
AFL,2021.2,6.44,1.62,1.06,6.57,3.79
AFL,2021.1,6.5,1.57,1.07,6.06,3.93
AFL,2020.4,6.52,1.42,0.9,5.25,3.92
AFL,2020.3,5.54,1.18,0.77,4.42,3.96
AFL,2020.2,8.72,1.18,0.85,4.49,4.34
AFL,2020.1,8.28,1.12,0.89,4.56,4.74
AFL,2019.4,11.43,1.7,1.27,6.91,4.28
AFL,2019.3,12.27,1.72,1.24,6.66,4.24
AFL,2019.2,12.63,1.81,1.36,7.09,4.36
AFL,2019.1,11.52,1.65,1.35,5.71,4.59
AFL,2018.4,11.33,1.52,1.37,5.49,4.98
AFL,2018.3,7.24,1.55,1.44,5.52,4.94
AFL,2018.2,6.79,1.43,1.29,5.43,4.97
AFL,2018.1,7.08,1.46,1.28,5.68,5.07
AFL,2017.4,7.29,1.48,1.27,5.22,4.58
AFL,2017.3,10.72,1.35,1.33,4.62,5.19
AFL,2017.2,10.59,1.28,1.29,4.53,5.3
AFL,2017.1,10.57,1.19,1.27,4.16,5.57
AFL,2016.4,9.67,1.14,1.23,4.3,5.34
AFL,2016.3,10.13,1.22,1.14,4.37,5.32
AFL,2016.2,10.46,1.27,1.16,4.14,5.27
AFL,2016.1,9.1,1.13,1.15,3.58,5.38
AFL,2015.4,8.91,1.09,1.25,3.34,5.68
AFL,2015.3,8.8,1.05,1.25,3.27,5.81
AFL,2015.2,8.98,1.1,1.35,3.64,5.79
AFL,2015.1,8.53,1.11,1.27,3.85,5.51
AFL,2014.4,7.98,1.04,1.25,3.6,5.53
AFL,2014.3,7.7,0.98,1.24,2.84,6.13
AFL,2014.2,8.26,1.04,1.35,3.03,6.28
AFL,2014.1,8.16,1.05,1.52,2.93,6.87
AFL,2013.4,8.21,1.08,1.74,2.46,7.3
AFL,2013.3,7.82,0.98,1.62,2.24,7.18
AFL,2013.2,6.62,0.88,1.62,1.67,7.49
AFL,2013.1,6.7,0.79,1.27,1.31,6.76
AFL,2012.4,7.04,0.79,1.26,1.35,7.21
AFL,2012.3,6.37,0.72,1.13,1.22,7.62
AFL,2012.2,6.21,0.66,1.12,1.16,7.62
AFL,2012.1,7.22,0.73,1.25,1.4,7.47
AFL,2011.4,8.1,0.72,1.23,1.47,7.98
AFL,2011.3,6.91,0.6,1,1.33,8.02
AFL,2011.2,9.46,0.82,1.41,2.04,7.87
AFL,2011.1,9.13,0.92,1.72,2.44,8.18
AFL,2010.4,8.72,0.99,1.84,2.93,8.14
AFL,2010.3,8.62,0.93,1.67,2.81,7.79
AFL,2010.2,8.33,0.79,1.52,2.41,8.1
AFL,2010.1,12.31,1.04,2.14,3.32,8.48
AFL,2009.4,10.85,0.89,1.93,2.64,8.99
AFL,2009.3,10.32,0.84,1.89,2.62,9.48
AFL,2009.2,9.11,0.64,1.69,2.01,10.98
AFL,2009.1,4.98,0.4,1.28,1.24,12.81
AFL,2008.4,12.7,0.96,2.33,3.2,10.95
AFL,2008.3,14.21,1.26,3.1,4.13,9.84
AFL,2008.2,12.45,1.33,2.71,4.58,7.93
AFL,2008.1,13.42,1.43,2.7,4.86,7.89
AFL,2007.4,13.44,1.43,2.46,4.72,6.48
AFL,2007.3,12.61,1.33,2.33,4.47,6.52
AFL,2007.2,11.76,1.21,2.16,3.98,6.34
AFL,2007.1,10.83,1.12,1.9,3.65,6.21
AFL,2006.4,10.91,1.11,1.9,3.69,6.17
AFL,2006.3,NA,NA,1.97,NA,6.27
AFL,2006.2,NA,NA,2.23,NA,7.01
AFL,2006.1,NA,NA,2.06,NA,6.41
AFL,2005.4,NA,NA,NA,NA,6.11
AFL,2005.3,NA,NA,NA,NA,6.18
AFL,2005.2,NA,NA,NA,NA,5.86
AFL,2005.1,NA,NA,NA,NA,6.34
BHF,2021.3,0,1.28,0.23,8.61,NA
BHF,2021.2,0,1.31,0.24,8.79,14.69
BHF,2021.1,0,7.79,0.25,6.14,15.04
BHF,2020.4,0,0.45,0.18,3.89,12.7
BHF,2020.3,0,0.33,0.13,2.7,12.08
BHF,2020.2,1.26,0.26,0.12,1.96,10.22
BHF,2020.1,0.52,0.18,0.12,1.73,9.96
BHF,2019.4,0,0.68,0.26,2.41,13
BHF,2019.3,2.67,0.46,0.25,1.63,11.72
BHF,2019.2,5.36,0.51,0.25,1.52,12.54
BHF,2019.1,23.26,0.55,0.28,1.38,13.37
BHF,2018.4,4.17,0.41,0.25,1.19,13.24
BHF,2018.3,58.99,0.78,0.41,1.85,15.75
BHF,2018.2,0,0.65,0.36,1.09,15.02
BHF,2018.1,NA,NA,0.45,NA,15.02
BHF,2017.4,NA,NA,0.48,NA,14.38
BHF,2017.3,NA,NA,0.53,NA,15.14
BHF,2017.2,NA,NA,NA,NA,12.63
BHF,2017.1,NA,NA,NA,NA,0
BHF,2016.4,NA,NA,NA,NA,0
BHF,2016.3,NA,NA,NA,NA,0
BHF,2016.2,NA,NA,NA,NA,0
BHF,2015.4,NA,NA,NA,NA,0
CIA,2021.3,0,1.18,1.04,10.22,NA
CIA,2021.2,0,1.1,0.98,9.57,5.74
CIA,2021.1,0,1.23,1.22,8.15,6.4
CIA,2020.4,0,1.22,0.96,6,5.13
CIA,2020.3,0,1.15,0.94,5.08,5.22
CIA,2020.2,99.83,1.23,1.04,4.37,5.26
CIA,2020.1,0,1.35,1.52,4.82,6.94
CIA,2019.4,0,1.36,1.3,4.74,5.72
CIA,2019.3,0,1.4,1.32,4.96,5.65
CIA,2019.2,0,1.49,1.55,5.01,6.2
CIA,2019.1,0,1.34,1.58,4.2,6.86
CIA,2018.4,0,1.54,1978.95,4.49,7.61
CIA,2018.3,0,1.71,2.33,4.74,7.86
CIA,2018.2,389.5,1.56,1.98,4.29,7.37
CIA,2018.1,91.5,1.46,1.75,3.96,6.86
CIA,2017.4,61.25,1.46,1.65,4.01,6.36
CIA,2017.3,61.25,1.46,1.39,3.7,5.25
CIA,2017.2,73.8,1.48,1.43,3.69,5.3
CIA,2017.1,61.92,1.49,1.46,3.7,5.33
CIA,2016.4,245.5,2,1.97,4.91,5.36
CIA,2016.3,0,1.96,1.78,5.08,4.96
CIA,2016.2,0,1.61,1.46,4.26,4.93
CIA,2016.1,0,1.54,1.46,4.01,5.03
CIA,2015.4,0,1.57,1.51,4.3,5
CIA,2015.3,742,1.57,1.49,4.06,4.91
CIA,2015.2,149.2,1.59,1.5,4.05,4.82
CIA,2015.1,77,1.33,1.18,3.34,4.51
CIA,2014.4,84.44,1.66,1.47,3.98,4.49
CIA,2014.3,58.73,1.45,1.21,3.46,3.94
CIA,2014.2,74,1.68,1.4,4.05,3.89
CIA,2014.1,74,1.71,1.45,4.45,3.92
CIA,2013.4,87.5,2.05,1.78,5.41,3.95
CIA,2013.3,123.43,2.05,1.75,5.73,3.82
CIA,2013.2,59.8,1.43,1.2,4.18,3.74
CIA,2013.1,104.88,2.04,1.59,5.87,3.5
CIA,2012.4,122.78,2.73,2.1,8.05,3.47
CIA,2012.3,87.42,2.61,1.99,7.72,3.36
CIA,2012.2,88.64,2.47,1.91,7.43,3.42
CIA,2012.1,58.12,2.51,1.97,7.73,3.4
CIA,2011.4,53.83,2.48,1.96,7.72,3.35
CIA,2011.3,18.31,1.62,1.26,5.24,3.22
CIA,2011.2,20.67,1.75,1.41,5.44,3.33
CIA,2011.1,22.12,1.89,1.57,6.08,3.38
CIA,2010.4,23.28,1.95,1.63,6.33,3.33
CIA,2010.3,23.76,1.79,1.44,6.11,3.22
CIA,2010.2,22.2,1.74,1.46,6.22,3.29
CIA,2010.1,26.58,1.8,1.54,6.15,3.23
CIA,2009.4,32.65,1.67,1.5,6.12,3.29
CIA,2009.3,0,1.91,1.46,6.37,3.27
CIA,2009.2,0,1.83,1.46,6.39,3.45
CIA,2009.1,0,2.16,1.87,7.59,3.56
CIA,2008.4,0,2.92,2.52,9.27,3.64
CIA,2008.3,48.35,2.07,2.08,7.06,3.59
CIA,2008.2,19.77,1.51,1.42,5.54,3.22
CIA,2008.1,20.91,1.64,1.55,6.47,3.16
CIA,2007.4,17.28,1.35,1.28,6.06,3.14
CIA,2007.3,25.5,1.95,1.92,8.56,3.49
CIA,2007.2,28.16,1.83,1.88,6.83,3.67
CIA,2007.1,38.47,1.93,1.93,7.56,3.61
CIA,2006.4,44,1.76,1.79,6.96,3.66
CIA,2006.3,NA,NA,1.56,NA,3.57
CIA,2006.2,NA,NA,1.47,NA,3.81
CIA,2006.1,NA,NA,1.48,NA,3.66
CIA,2005.4,NA,NA,NA,NA,3.46
CIA,2005.3,NA,NA,NA,NA,3.5
CIA,2005.2,NA,NA,NA,NA,3.39
CIA,2005.1,NA,NA,NA,NA,3.84
CNO,2021.3,7.02,0.79,0.57,5.07,NA
CNO,2021.2,6.97,0.78,0.57,5.04,5.67
CNO,2021.1,7.15,0.83,0.65,4.87,6.13
CNO,2020.4,10.28,0.82,0.54,4.26,5.44
CNO,2020.3,4.96,0.61,0.43,3.16,5.8
CNO,2020.2,5.99,0.61,0.45,3.22,6.18
CNO,2020.1,5.44,0.5,0.46,2.71,7.69
CNO,2019.4,6.51,0.69,0.55,3.92,6.19
CNO,2019.3,15.08,0.65,0.5,3.34,6.31
CNO,2019.2,0,0.6,0.58,6.41,6.69
CNO,2019.1,0,0.58,0.63,6.4,7.42
CNO,2018.4,0,0.54,0.67,7.23,8.33
CNO,2018.3,0,0.71,0.89,11.19,7.74
CNO,2018.2,13.65,0.7,0.65,5.04,6.29
CNO,2018.1,17.21,0.8,0.72,6.02,6.11
CNO,2017.4,22.24,0.9,0.77,6.1,5.83
CNO,2017.3,7.64,0.87,0.73,5.79,5.7
CNO,2017.2,8.23,0.8,0.67,4.57,5.87
CNO,2017.1,8.61,0.8,0.69,4.21,6.04
CNO,2016.4,8.44,0.77,0.66,3.94,6.13
CNO,2016.3,9.58,0.63,0.53,3.11,6.22
CNO,2016.2,10.39,0.75,0.61,3.83,6.19
CNO,2016.1,11.31,0.8,0.67,3.94,6.44
CNO,2015.4,11.91,0.87,0.75,4.38,6.52
CNO,2015.3,15.13,0.87,0.74,4.21,6.44
CNO,2015.2,11.05,0.85,0.71,4.4,6.11
CNO,2015.1,9.6,0.8,0.63,4.48,5.65
CNO,2014.4,55.28,0.79,0.65,26.67,5.65
CNO,2014.3,44.39,0.76,0.64,31.7,5.56
CNO,2014.2,15.02,0.78,0.68,36.27,6.21
CNO,2014.1,15.37,0.8,0.72,34.89,6.32
CNO,2013.4,7.24,0.79,0.67,4.89,6.02
CNO,2013.3,6.05,0.69,0.57,4.96,6.09
CNO,2013.2,14.15,0.62,0.53,4.09,6.37
CNO,2013.1,14.31,0.58,0.43,3.95,5.94
CNO,2012.4,9.42,0.5,0.35,3.51,5.76
CNO,2012.3,11.84,0.52,0.37,3.23,5.74
CNO,2012.2,4.81,0.47,0.32,3.01,5.82
CNO,2012.1,4.89,0.47,0.33,2.84,6.06
CNO,2011.4,4.03,0.39,0.28,2.09,6.14
CNO,2011.3,2.81,0.33,0.22,1.77,5.65
CNO,2011.2,5.89,0.48,0.36,2.71,6.1
CNO,2011.1,6.08,0.47,0.36,2.73,6.29
CNO,2010.4,5.83,0.42,0.33,2.35,6.38
CNO,2010.3,9.15,0.3,0.25,1.78,5.94
CNO,2010.2,9.92,0.23,0.25,1.46,6.46
CNO,2010.1,11.64,0.25,0.35,1.68,7.28
CNO,2009.4,9.36,0.18,0.3,1.33,7.59
CNO,2009.3,0,0.19,0.25,2.92,8.08
CNO,2009.2,0,0.09,0.15,1.85,11.19
CNO,2009.1,0,0.03,0.09,0.47,16.92
CNO,2008.4,0,0.19,0.49,1.26,16.65
CNO,2008.3,0,0.14,0.2,0.56,10.86
CNO,2008.2,0,0.39,0.46,1.4,8.66
CNO,2008.1,0,0.38,0.4,1.45,7.44
CNO,2007.4,0,0.43,0.46,2.61,7.02
CNO,2007.3,0,0.54,0.58,2.86,7.4
CNO,2007.2,0,0.67,0.76,3.57,6.64
CNO,2007.1,364.2,0.55,0.47,2.61,6.02
CNO,2006.4,44.28,0.67,0.54,2.76,5.96
CNO,2006.3,NA,NA,0.57,NA,5.86
CNO,2006.2,NA,NA,0.69,NA,6.34
CNO,2006.1,NA,NA,0.74,NA,6.32
CNO,2005.4,NA,NA,NA,NA,5.98
CNO,2005.3,NA,NA,NA,NA,6.79
CNO,2005.2,NA,NA,NA,NA,6.41
CNO,2005.1,NA,NA,NA,NA,7.09
GL,2021.3,12.56,1.96,1.09,7.12,NA
GL,2021.2,13,2.03,1.13,7.37,2.43
GL,2021.1,13.73,2.1,1.27,7.02,2.59
GL,2020.4,13.82,2.14,1.12,7.05,2.31
GL,2020.3,12.02,1.85,1.01,6.26,2.41
GL,2020.2,11.04,1.75,1,5.69,2.51
GL,2020.1,10.6,1.73,1.16,6.33,2.89
GL,2019.4,15.18,2.55,1.53,8.74,2.56
GL,2019.3,14.28,2.38,1.4,7.98,2.53
GL,2019.2,13.89,2.26,1.43,7.64,2.71
GL,2019.1,12.86,2.11,1.46,7.15,2.99
GL,2018.4,11.98,1.96,1.49,6.81,3.27
GL,2018.3,6.34,2.29,1.71,7.9,3.24
GL,2018.2,6.06,2.19,1.61,7.29,3.11
GL,2018.1,6.45,2.3,1.6,7.29,2.98
GL,2017.4,7.16,2.52,1.62,7.43,2.77
GL,2017.3,16.5,2.28,1.73,6.26,3.45
GL,2017.2,15.89,2.23,1.7,5.93,3.47
GL,2017.1,16.15,2.28,1.84,6.06,3.66
GL,2016.4,15.74,2.21,1.83,6.32,3.69
GL,2016.3,13.76,1.95,1.43,5.63,3.34
GL,2016.2,13.62,1.92,1.46,5.96,3.42
GL,2016.1,12.27,1.71,1.43,5.67,3.7
GL,2015.4,13.07,1.84,1.64,6.38,3.9
GL,2015.3,12.71,1.99,1.55,7.46,3.7
GL,2015.2,13.57,2.06,1.61,8.12,3.65
GL,2015.1,12.84,1.94,1.35,7.93,3.24
GL,2014.4,12.52,1.89,1.4,7.96,3.32
GL,2014.3,12.31,1.82,1.41,6.85,3.39
GL,2014.2,12.99,1.95,1.5,6.85,3.36
GL,2014.1,8.33,1.27,1.04,4.16,3.55
GL,2013.4,8.58,1.31,1.16,4.1,3.82
GL,2013.3,7.88,1.13,1.08,4.23,3.8
GL,2013.2,7.16,1.04,0.97,3.93,3.75
GL,2013.1,6.7,0.98,0.8,3.76,3.39
GL,2012.4,5.88,0.87,0.69,3.33,3.31
GL,2012.3,6.21,0.91,0.7,3.72,3.16
GL,2012.2,6.16,0.93,0.74,3.73,3.3
GL,2012.1,6.04,0.95,0.79,3.77,3.37
GL,2011.4,5.56,0.87,0.69,3.39,3.3
GL,2011.3,4.42,0.72,0.52,2.44,3.06
GL,2011.2,5.86,0.91,0.73,3.06,3.29
GL,2011.1,6.52,0.98,0.78,3.21,3.12
GL,2010.4,5.71,0.88,0.71,2.9,3.02
GL,2010.3,5.57,0.82,0.6,2.33,3.15
GL,2010.2,5.36,0.78,0.62,2.28,3.3
GL,2010.1,5.94,0.85,0.72,2.52,3.52
GL,2009.4,5.4,0.7,0.64,2.25,3.71
GL,2009.3,5.07,0.7,0.65,3.12,3.78
GL,2009.2,4.75,0.61,0.69,2.79,4.61
GL,2009.1,3.28,0.43,0.65,1.88,5.71
GL,2008.4,5.17,0.74,1,3.23,5.09
GL,2008.3,7.17,0.96,1.24,4.01,4.72
GL,2008.2,6.14,0.93,1.02,3.88,3.96
GL,2008.1,6.46,0.96,1.02,4.03,3.86
GL,2007.4,6.39,0.97,0.98,4.06,3.58
GL,2007.3,6.54,1.01,1.02,4.17,3.64
GL,2007.2,7.19,1.11,1.12,4.44,3.65
GL,2007.1,7.11,1.1,1.07,4.21,3.43
GL,2006.4,7.18,1.09,1.04,4.31,3.33
GL,2006.3,NA,NA,1.06,NA,3.44
GL,2006.2,NA,NA,1.1,NA,3.73
GL,2006.1,NA,NA,1.02,NA,3.58
GL,2005.4,NA,NA,NA,NA,3.3
GL,2005.3,NA,NA,NA,NA,3.36
GL,2005.2,NA,NA,NA,NA,3.24
GL,2005.1,NA,NA,NA,NA,3.32
GNW,2021.3,1.66,0.21,0.12,2.07,NA
GNW,2021.2,1.79,0.23,0.13,2.24,5.64
GNW,2021.1,3.91,0.19,0.11,1.66,5.68
GNW,2020.4,10.8,0.22,0.12,0.99,5.68
GNW,2020.3,0,0.21,0.11,0.89,5.89
GNW,2020.2,0,0.15,0.08,0.46,5.87
GNW,2020.1,15.81,0.21,0.11,0.64,5.66
GNW,2019.4,6.47,0.28,0.15,1.08,5.93
GNW,2019.3,88,0.29,0.14,0.98,5.54
GNW,2019.2,12.37,0.24,0.12,1,5.69
GNW,2019.1,10.94,0.25,0.13,1.16,5.87
GNW,2018.4,20.26,0.3,0.16,1.43,6.11
GNW,2018.3,2.62,0.29,0.14,1.31,5.99
GNW,2018.2,2.98,0.31,0.15,1.25,5.95
GNW,2018.1,1.85,0.19,0.1,0.71,5.98
GNW,2017.4,1.92,0.21,0.1,0.61,5.87
GNW,2017.3,5.75,0.22,0.13,0.96,5.94
GNW,2017.2,0,0.22,0.13,0.89,6
GNW,2017.1,0,0.24,0.14,0.91,6.11
GNW,2016.4,0,0.23,0.13,1.01,6.23
GNW,2016.3,0,0.3,0.15,1.11,5.5
GNW,2016.2,0,0.16,0.08,0.6,5.36
GNW,2016.1,0,0.17,0.09,1.11,5.71
GNW,2015.4,0,0.22,0.13,1.17,6.27
GNW,2015.3,0,0.27,0.15,0.93,6.02
GNW,2015.2,0,0.44,0.24,1.58,5.94
GNW,2015.1,0,0.43,0.21,1.21,5.58
GNW,2014.4,0,0.49,0.25,1.73,5.63
GNW,2014.3,0,0.79,0.38,4.5,5.46
GNW,2014.2,12.89,1.03,0.47,6.55,5.11
GNW,2014.1,13.85,1.02,0.53,6.32,5.56
GNW,2013.4,13.87,0.9,0.49,5.54,5.92
GNW,2013.3,12.19,0.67,0.4,3.91,5.82
GNW,2013.2,12.68,0.59,0.35,4.08,5.77
GNW,2013.1,12.82,0.51,0.28,3.88,5.4
GNW,2012.4,11.38,0.39,0.21,3.86,5.37
GNW,2012.3,9.69,0.28,0.15,1.71,5.48
GNW,2012.2,10.68,0.3,0.16,1.12,5.63
GNW,2012.1,48.94,0.42,0.26,1.62,5.99
GNW,2011.4,26.2,0.32,0.2,1.03,5.94
GNW,2011.3,0,0.27,0.16,1.18,5.56
GNW,2011.2,0,0.48,0.32,3.12,6.22
GNW,2011.1,149.56,0.65,0.43,4.31,6.42
GNW,2010.4,46.93,0.64,0.43,4.86,6.51
GNW,2010.3,17.71,0.59,0.37,5.68,6.14
GNW,2010.2,23.34,0.64,0.42,5.82,6.33
GNW,2010.1,49.57,0.86,0.64,6.7,6.78
GNW,2009.4,0,0.55,0.42,2.65,7.1
GNW,2009.3,0,0.57,0.43,1.29,7.1
GNW,2009.2,0,0.34,0.3,0.65,9.51
GNW,2009.1,0,0.09,0.1,0.16,11.66
GNW,2008.4,0,0.12,0.14,0.23,11.03
GNW,2008.3,0,0.37,0.35,0.88,9.44
GNW,2008.2,14.69,0.71,0.61,1.74,8.25
GNW,2008.1,9.58,0.87,0.75,2.01,7.93
GNW,2007.4,9,0.99,0.79,2.3,7.48
GNW,2007.3,9.42,1.22,0.97,2.79,7.54
GNW,2007.2,10.89,1.41,1.13,3.09,7.63
GNW,2007.1,11.73,1.47,1.1,3.33,7.38
GNW,2006.4,11.5,1.5,1.09,3.51,7.32
GNW,2006.3,NA,NA,1.13,NA,7.1
GNW,2006.2,NA,NA,1.23,NA,7.49
GNW,2006.1,NA,NA,1.16,NA,7.41
GNW,2005.4,NA,NA,NA,NA,6.94
