mtry,tree_depth,learn_rate,.metric,.estimator,mean,n,std_err,.config
3,1,0.1,mae,standard,0.6527140676749037,10,0.029122226454649174,Preprocessor1_Model01
3,1,0.1,rmse,standard,0.8420279228544806,10,0.043342674743946596,Preprocessor1_Model01
3,1,0.1,rsq,standard,0.5330155040229311,10,0.0418210433352806,Preprocessor1_Model01
5,1,0.1,mae,standard,0.652068875473318,10,0.029583576773319128,Preprocessor1_Model02
5,1,0.1,rmse,standard,0.8433039493143997,10,0.043643568085162336,Preprocessor1_Model02
5,1,0.1,rsq,standard,0.5310750465221155,10,0.04169680078564428,Preprocessor1_Model02
7,1,0.1,mae,standard,0.6536223143471986,10,0.02937835217660577,Preprocessor1_Model03
7,1,0.1,rmse,standard,0.8437789784834338,10,0.043342873568447064,Preprocessor1_Model03
7,1,0.1,rsq,standard,0.53082896318323,10,0.04153771260960637,Preprocessor1_Model03
10,1,0.1,mae,standard,0.6533775226902133,10,0.02944962779484451,Preprocessor1_Model04
10,1,0.1,rmse,standard,0.8440743297649997,10,0.04343348111984256,Preprocessor1_Model04
10,1,0.1,rsq,standard,0.5304765317501805,10,0.04160144744643173,Preprocessor1_Model04
3,3,0.1,mae,standard,0.5057347417790097,10,0.0199844590642523,Preprocessor1_Model05
3,3,0.1,rmse,standard,0.6993689840189713,10,0.03224151925161772,Preprocessor1_Model05
3,3,0.1,rsq,standard,0.6650524539465044,10,0.03010046525093655,Preprocessor1_Model05
5,3,0.1,mae,standard,0.4946987916071348,10,0.021887697669748123,Preprocessor1_Model06
5,3,0.1,rmse,standard,0.7002851144670664,10,0.03804173053198139,Preprocessor1_Model06
5,3,0.1,rsq,standard,0.6653626325378933,10,0.03567855713887714,Preprocessor1_Model06
7,3,0.1,mae,standard,0.4832487095840862,10,0.024569393007997688,Preprocessor1_Model07
7,3,0.1,rmse,standard,0.6780871652105354,10,0.04021045810655738,Preprocessor1_Model07
7,3,0.1,rsq,standard,0.6836335812270149,10,0.03715863645122801,Preprocessor1_Model07
10,3,0.1,mae,standard,0.4924449650527468,10,0.02034463785800579,Preprocessor1_Model08
10,3,0.1,rmse,standard,0.6947062446244328,10,0.035774740386251946,Preprocessor1_Model08
10,3,0.1,rsq,standard,0.6733504148367734,10,0.03437029722043917,Preprocessor1_Model08
3,5,0.1,mae,standard,0.4234125947620556,10,0.018978244099940752,Preprocessor1_Model09
3,5,0.1,rmse,standard,0.630138896772482,10,0.04208986688710148,Preprocessor1_Model09
3,5,0.1,rsq,standard,0.7352778080690868,10,0.031190413879593024,Preprocessor1_Model09
5,5,0.1,mae,standard,0.43754079911863825,10,0.021549660541402664,Preprocessor1_Model10
5,5,0.1,rmse,standard,0.6482752098865507,10,0.04243247332901809,Preprocessor1_Model10
5,5,0.1,rsq,standard,0.720178832599915,10,0.03318564744143291,Preprocessor1_Model10
7,5,0.1,mae,standard,0.4560429046489754,10,0.022944404055591616,Preprocessor1_Model11
7,5,0.1,rmse,standard,0.6743546492025898,10,0.046391936603669415,Preprocessor1_Model11
7,5,0.1,rsq,standard,0.6905556145575903,10,0.038142846071526584,Preprocessor1_Model11
10,5,0.1,mae,standard,0.4726330626379896,10,0.026446899138485313,Preprocessor1_Model12
10,5,0.1,rmse,standard,0.7032960177351704,10,0.059765217832459576,Preprocessor1_Model12
10,5,0.1,rsq,standard,0.6606694946397098,10,0.04869611602386909,Preprocessor1_Model12
3,7,0.1,mae,standard,0.4396011926362305,10,0.020873416298653406,Preprocessor1_Model13
3,7,0.1,rmse,standard,0.646907071285686,10,0.045305596933560836,Preprocessor1_Model13
3,7,0.1,rsq,standard,0.7240640671728922,10,0.03353892533942364,Preprocessor1_Model13
5,7,0.1,mae,standard,0.4274044514178447,10,0.023513559731864357,Preprocessor1_Model14
5,7,0.1,rmse,standard,0.6357083280331477,10,0.04511371503762299,Preprocessor1_Model14
5,7,0.1,rsq,standard,0.7309060863435418,10,0.031277978126591735,Preprocessor1_Model14
7,7,0.1,mae,standard,0.4210987658841317,10,0.02252293105880784,Preprocessor1_Model15
7,7,0.1,rmse,standard,0.6492175847578195,10,0.049670972826749246,Preprocessor1_Model15
7,7,0.1,rsq,standard,0.7126729288212592,10,0.03889793252523692,Preprocessor1_Model15
10,7,0.1,mae,standard,0.4296197924285907,10,0.024427492303831098,Preprocessor1_Model16
10,7,0.1,rmse,standard,0.6690999968352164,10,0.0498873941590505,Preprocessor1_Model16
10,7,0.1,rsq,standard,0.6905100093787957,10,0.04031974119244612,Preprocessor1_Model16
3,1,0.01,mae,standard,0.8115981067393253,10,0.02370056159195915,Preprocessor1_Model17
3,1,0.01,rmse,standard,1.0159065917803303,10,0.03411917808687421,Preprocessor1_Model17
3,1,0.01,rsq,standard,0.3673863258060519,10,0.049651590737542245,Preprocessor1_Model17
5,1,0.01,mae,standard,0.8089145711059672,10,0.024317113015498604,Preprocessor1_Model18
5,1,0.01,rmse,standard,1.0140563241507206,10,0.032360193524365435,Preprocessor1_Model18
5,1,0.01,rsq,standard,0.3684071370744667,10,0.046571938448937415,Preprocessor1_Model18
7,1,0.01,mae,standard,0.8086268003168896,10,0.02441602890205693,Preprocessor1_Model19
7,1,0.01,rmse,standard,1.0138816588847546,10,0.03192857317237437,Preprocessor1_Model19
7,1,0.01,rsq,standard,0.3686721253449279,10,0.04639872093370996,Preprocessor1_Model19
10,1,0.01,mae,standard,0.8082003182305093,10,0.024409680433252777,Preprocessor1_Model20
10,1,0.01,rmse,standard,1.013695047882866,10,0.03199016269125635,Preprocessor1_Model20
10,1,0.01,rsq,standard,0.3688596261181625,10,0.04625112260100024,Preprocessor1_Model20
3,3,0.01,mae,standard,0.5923654785886028,10,0.02619757186881372,Preprocessor1_Model21
3,3,0.01,rmse,standard,0.7793143743015756,10,0.03867451557287207,Preprocessor1_Model21
3,3,0.01,rsq,standard,0.6319337065426909,10,0.03700018869313603,Preprocessor1_Model21
5,3,0.01,mae,standard,0.578040843400453,10,0.026012085248793886,Preprocessor1_Model22
5,3,0.01,rmse,standard,0.7616240173360186,10,0.03776460256710365,Preprocessor1_Model22
5,3,0.01,rsq,standard,0.6413310567148058,10,0.03630500438328176,Preprocessor1_Model22
7,3,0.01,mae,standard,0.5767881880196065,10,0.025886373516182733,Preprocessor1_Model23
7,3,0.01,rmse,standard,0.7583209803701221,10,0.038004264528764785,Preprocessor1_Model23
7,3,0.01,rsq,standard,0.6374357922756707,10,0.03611869857976058,Preprocessor1_Model23
10,3,0.01,mae,standard,0.5690109882749387,10,0.024983494076645806,Preprocessor1_Model24
10,3,0.01,rmse,standard,0.7499697340324232,10,0.040275723297252555,Preprocessor1_Model24
10,3,0.01,rsq,standard,0.642190752789234,10,0.03820981288945907,Preprocessor1_Model24
3,5,0.01,mae,standard,0.482610869657938,10,0.023044536939900776,Preprocessor1_Model25
3,5,0.01,rmse,standard,0.6707436554687333,10,0.04370477958758751,Preprocessor1_Model25
3,5,0.01,rsq,standard,0.7160686139447705,10,0.03476111832606608,Preprocessor1_Model25
5,5,0.01,mae,standard,0.4647472921544421,10,0.02414024561298161,Preprocessor1_Model26
5,5,0.01,rmse,standard,0.6591937201316366,10,0.04927263517759824,Preprocessor1_Model26
5,5,0.01,rsq,standard,0.7165586067442943,10,0.040731846936003104,Preprocessor1_Model26
7,5,0.01,mae,standard,0.46282889102404756,10,0.027043675526302,Preprocessor1_Model27
