mod_num,time_to_create,n_yes_train,n_no_train,n_yes_test,n_no_test,ntrees,max_depth,min_rows,mtries,min_split_improvement,sample_rate,nbins,binomial_double_trees,seed,balance_classes,col_sample_rate_per_tree,gini,auc,threshold_max_f1,sensitivity_max_f1,specificity_max_f1,precision_max_f1,accuracy_max_f1,threshold_98_specificity,sensitivity_98_specificity,specificity_98_specificity,precision_98_specificity,accuracy_98_specificity
1,3.6599999999998545,271,412.99999999999994,80,147,50,3,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.7918144563197298,0.8959072281598649,0.42053334764922,0.85,0.9115646258503401,0.8395061728395061,0.8898678414096917,0.4996846283741226,0.6625,0.9863945578231292,0.9636363636363636,0.8722466960352423
2,5.210000000000036,271,412.99999999999994,80,147,100,3,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.8066471633180707,0.9033235816590354,0.414849083897852,0.85,0.9115646258503401,0.8395061728395061,0.8898678414096917,0.49203366553733285,0.625,0.9863945578231292,0.9615384615384616,0.8590308370044053
3,3.550000000000182,271,412.99999999999994,80,147,50,7,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9374505332152969,0.9687252666076485,0.377702357815962,0.8875,0.9319727891156463,0.8765432098765432,0.9162995594713657,0.582529341278467,0.725,0.9863945578231292,0.9666666666666667,0.8942731277533039
4,5.1599999999998545,271,412.99999999999994,80,147,100,7,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9450955331859832,0.9725477665929916,0.374258195860401,0.9,0.9251700680272109,0.8674698795180723,0.9162995594713657,0.5902179164935545,0.7125,0.9863945578231292,0.9661016949152542,0.8898678414096917
5,3.6100000000001273,271,412.99999999999994,80,147,50,10,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.957237247096483,0.9786186235482415,0.45675573229857,0.8625,0.9591836734693877,0.92,0.9251101321585903,0.603787602584082,0.725,0.9863945578231292,0.9666666666666667,0.8942731277533039
6,5.480000000000018,271,412.99999999999994,80,147,100,10,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9653278145501234,0.9826639072750617,0.417329762663146,0.8875,0.9523809523809523,0.9102564102564102,0.9295154185022027,0.6280768899028891,0.725,0.9863945578231292,0.9666666666666667,0.8942731277533039
7,3.6100000000001273,271,412.99999999999994,80,147,50,15,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9648705216070916,0.9824352608035458,0.446338287181123,0.875,0.9455782312925171,0.8974358974358975,0.920704845814978,0.5906117454297125,0.75,0.9863945578231292,0.967741935483871,0.9030837004405287
8,5.539999999999964,271,412.99999999999994,80,147,100,15,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.973359754703375,0.9866798773516875,0.439636610329469,0.875,0.9591836734693877,0.9210526315789473,0.9295154185022027,0.5988581969186759,0.75,0.9863945578231292,0.967741935483871,0.9030837004405287
9,3.569999999999709,271,412.99999999999994,80,147,50,20,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9654509318809397,0.9827254659404698,0.446338287181123,0.875,0.9523809523809523,0.9090909090909091,0.9251101321585903,0.6004556235176632,0.7625,0.9863945578231292,0.9682539682539683,0.9074889867841409
10,5.320000000000164,271,412.99999999999994,80,147,100,20,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9734535583839969,0.9867267791919985,0.439636610329469,0.875,0.9591836734693877,0.9210526315789473,0.9295154185022027,0.6129834878986654,0.75,0.9863945578231292,0.967741935483871,0.9030837004405287
11,3.4299999999998363,271,412.99999999999994,80,147,50,3,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.8038565038195686,0.9019282519097843,0.395961643380569,0.85,0.9183673469387755,0.85,0.8942731277533039,0.5135150273721466,0.625,0.9863945578231292,0.9615384615384616,0.8590308370044053
12,4.940000000000055,271,412.99999999999994,80,147,100,3,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.8111849163681559,0.905592458184078,0.399557997369525,0.8625,0.9115646258503401,0.8414634146341463,0.8942731277533039,0.5175374581371865,0.6125,0.9863945578231292,0.9607843137254902,0.8546255506607929
13,3.5599999999999454,271,412.99999999999994,80,147,50,7,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9422052072768206,0.9711026036384103,0.425896229981034,0.875,0.9659863945578231,0.9333333333333333,0.933920704845815,0.6083427772332229,0.7125,0.9863945578231292,0.9661016949152542,0.8898678414096917
14,5.950000000000273,271,412.99999999999994,80,147,100,7,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9449958667753227,0.9724979333876613,0.433183919076774,0.8625,0.9591836734693877,0.92,0.9251101321585903,0.5289091105952584,0.775,0.9863945578231292,0.96875,0.9118942731277533
15,3.5799999999999272,271,412.99999999999994,80,147,50,10,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9595237118116422,0.9797618559058211,0.392637143555931,0.9,0.9455782312925171,0.9,0.9295154185022027,0.5536409958284039,0.7625,0.9863945578231292,0.9682539682539683,0.9074889867841409
16,5.8400000000001455,271,412.99999999999994,80,147,100,10,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9635103682380737,0.9817551841190368,0.494992723938777,0.85,0.9727891156462585,0.9444444444444444,0.9295154185022027,0.5499926644884913,0.8,0.9863945578231292,0.9696969696969697,0.920704845814978
17,3.6900000000000546,271,412.99999999999994,80,147,50,15,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9650170898580632,0.9825085449290316,0.496034167175107,0.875,0.9727891156462585,0.9459459459459459,0.9383259911894273,0.576777550055179,0.7875,0.9863945578231292,0.9692307692307692,0.9162995594713657
18,5.75,271,412.99999999999994,80,147,100,15,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9689568444441841,0.984478422222092,0.502363518398369,0.8625,0.9727891156462585,0.9452054794520548,0.933920704845815,0.5730190560210363,0.775,0.9863945578231292,0.96875,0.9118942731277533
19,3.549999999999727,271,412.99999999999994,80,147,50,20,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9654274809607841,0.9827137404803921,0.496034167175107,0.875,0.9727891156462585,0.9459459459459459,0.9383259911894273,0.5823536847427633,0.775,0.9863945578231292,0.96875,0.9118942731277533
20,5.5,271,412.99999999999994,80,147,100,20,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9691620399955443,0.9845810199977721,0.502363518398369,0.8625,0.9727891156462585,0.9452054794520548,0.933920704845815,0.5492672279388837,0.7875,0.9863945578231292,0.9692307692307692,0.9162995594713657
21,3.3799999999996544,271,412.99999999999994,80,147,50,3,1,4,0.001,0.632,4,TRUE,16,TRUE,0.8,0.7918144563197298,0.8959072281598649,0.42053334764922,0.85,0.9115646258503401,0.8395061728395061,0.8898678414096917,0.4996846283741226,0.6625,0.9863945578231292,0.9636363636363636,0.8722466960352423
22,4.670000000000073,271,412.99999999999994,80,147,100,3,1,4,0.001,0.632,4,TRUE,16,TRUE,0.8,0.8066471633180707,0.9033235816590354,0.414849083897852,0.85,0.9115646258503401,0.8395061728395061,0.8898678414096917,0.49203366553733285,0.625,0.9863945578231292,0.9615384615384616,0.8590308370044053
23,3.480000000000018,271,412.99999999999994,80,147,50,7,1,4,0.001,0.632,4,TRUE,16,TRUE,0.8,0.9374505332152969,0.9687252666076485,0.377702357815962,0.8875,0.9319727891156463,0.8765432098765432,0.9162995594713657,0.582529341278467,0.725,0.9863945578231292,0.9666666666666667,0.8942731277533039
24,5.559999999999945,271,412.99999999999994,80,147,100,7,1,4,0.001,0.632,4,TRUE,16,TRUE,0.8,0.9450955331859832,0.9725477665929916,0.374258195860401,0.9,0.9251700680272109,0.8674698795180723,0.9162995594713657,0.5902179164935545,0.7125,0.9863945578231292,0.9661016949152542,0.8898678414096917
25,3.5799999999999272,271,412.99999999999994,80,147,50,10,1,4,0.001,0.632,4,TRUE,16,TRUE,0.8,0.957237247096483,0.9786186235482415,0.45675573229857,0.8625,0.9591836734693877,0.92,0.9251101321585903,0.603787602584082,0.725,0.9863945578231292,0.9666666666666667,0.8942731277533039
