mod_num,time_to_create,ntrees,max_depth,min_rows,mtries,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,r_2,r_2_test,mae_test,mse_test
1,3.8799999999996544,50,3,1,4,1e-4,0.632,4,0.8,0.34772535009654093,0.24924591862617085,0.22733746442070837,0.09701357523017343
2,3.230000000000018,100,3,1,4,1e-4,0.632,4,0.8,0.3463068194564729,0.25123240563819993,0.22878905992245424,0.09664303134342242
3,3.1100000000001273,50,7,1,4,1e-4,0.632,4,0.8,0.5750599694046943,0.456527395118449,0.17494803533165074,0.06602287700462088
4,3.3899999999998727,100,7,1,4,1e-4,0.632,4,0.8,0.5990264929806758,0.46700889793371103,0.17483528805721166,0.06572779676807013
5,3.1700000000000728,50,10,1,4,1e-4,0.632,4,0.8,0.6392436865082957,0.5272730667208371,0.15257299546968645,0.056229432360126765
6,4.710000000000036,100,10,1,4,1e-4,0.632,4,0.8,0.6595273312605032,0.5304414423464463,0.15330070651271546,0.05627700647763953
7,3.2799999999997453,50,15,1,4,1e-4,0.632,4,0.8,0.6614179437901823,0.5521631620884256,0.13918748194789546,0.052756020737979054
8,3.949999999999818,100,15,1,4,1e-4,0.632,4,0.8,0.680255219539782,0.5561836800785571,0.14027666693786123,0.05223096223228324
9,3.369999999999891,50,20,1,4,1e-4,0.632,4,0.8,0.6644160581164119,0.5545975692497758,0.1381386939290249,0.05241674318938082
10,5.359999999999673,100,20,1,4,1e-4,0.632,4,0.8,0.682769654806042,0.5578266331491064,0.13943527500997094,0.05201331369625733
11,3.130000000000109,50,3,1,7,1e-4,0.632,4,0.8,0.3413746010010249,0.26918917741913395,0.22685908794793366,0.0946429933793236
12,3.2100000000000364,100,3,1,7,1e-4,0.632,4,0.8,0.356077046421566,0.26199889614333305,0.22774698943245902,0.09557308578412248
13,3.1100000000001273,50,7,1,7,1e-4,0.632,4,0.8,0.6136348907103107,0.5079062319323484,0.167313858702196,0.06164610522571901
14,3.519999999999982,100,7,1,7,1e-4,0.632,4,0.8,0.622428258377165,0.49430089338322625,0.16857331593030403,0.06337579568683964
15,3.1599999999998545,50,10,1,7,1e-4,0.632,4,0.8,0.6572121216036939,0.5601395264932792,0.14980640258621264,0.0541040138719942
