ticker,quarter,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio
CHCT,2021.1,69.43,13.45,2.7,0,NA
CHCT,2020.3,68.15,13.2,2.65,0,0.5
CHCT,2020.2,69.27,11.52,2.36,0,0.58
CHCT,2020.1,77.4,10.88,2.24,0,0.62
CHCT,2019.4,114.59,12.51,2.5,0,0.59
CHCT,2019.3,283.26,13.77,2.85,0,0.77
CHCT,2019.2,286.38,12.7,2.59,0,0.76
CHCT,2019.1,209.59,11.75,2.35,0,0.69
CHCT,2018.4,140.13,9.66,1.83,0,0.57
CHCT,2018.3,72.34,10.07,1.87,0,0.49
CHCT,2018.2,86.64,10.05,1.77,0,0.49
CHCT,2018.1,99.09,8.56,1.48,0,0.43
CHCT,2017.4,116.51,9.27,1.56,0,0.36
CHCT,2017.3,110.23,9.06,1.45,0,0.23
CHCT,2017.2,80.17,8.73,1.53,0,0.67
CHCT,2017.1,73.7,8.67,1.37,0,0.46
CHCT,2016.4,85.7,8.01,1.26,0,0.3
CHCT,2016.3,110.16,6.61,1.16,0,0.06
CHCT,2016.2,238.85,6.45,1.07,0,0.03
CHCT,2016.1,0,6.2,0.92,0,0.5
CHCT,2015.4,NA,NA,0.87,NA,0.17
CHCT,2015.3,NA,NA,0.72,NA,0.02
CHCT,2015.2,NA,NA,0.86,NA,0.01
CHCT,2015.1,NA,NA,NA,NA,0
CHCT,2014.4,NA,NA,NA,NA,0
CHCT,2014.3,NA,NA,NA,NA,0
CHCT,2014.2,NA,NA,NA,NA,0
CTRE,2021.1,27.33,12.33,2.41,24.78,NA
CTRE,2020.3,20.7,9.34,1.83,18.77,0.59
CTRE,2020.2,32.81,9.53,1.74,24.48,0.58
CTRE,2020.1,27.33,7.97,1.47,0,0.66
CTRE,2019.4,39.03,11.04,2,0,0.64
CTRE,2019.3,47.81,12.21,2.25,0,0.64
CTRE,2019.2,29.38,11.39,2.19,0,0.6
