mod_num,time_to_create,n_yes_train,n_no_train,n_yes_test,n_no_test,ntrees,max_depth,min_rows,distribution,learn_rate,learn_rate_annealing,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,histogram_type,gini,auc,threshold_max_f1,sensitivity_max_f1,specificity_max_f1,precision_max_f1,accuracy_max_f1,threshold_98_specificity,sensitivity_98_specificity,specificity_98_specificity,precision_98_specificity,accuracy_98_specificity
1,4,266,425,85,135,100,1,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.6735692171605483,0.8367846085802741,0.394849927285049,0.6823529411764706,0.8148148148148148,0.6987951807228916,0.7636363636363637,0.6374087349588016,0.17647058823529413,0.9925925925925926,0.9375,0.6772727272727272
2,7.470000000000255,266,425,85,135,300,1,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.7074657231313577,0.8537328615656788,0.386110210566002,0.6823529411764706,0.8148148148148148,0.6987951807228916,0.7636363636363637,0.6455060838103972,0.2235294117647059,0.9925925925925926,0.95,0.6954545454545454
3,4.6599999999998545,266,425,85,135,100,3,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.941167624944715,0.9705838124723575,0.502746402342817,0.7764705882352941,0.9703703703703703,0.9428571428571428,0.8954545454545455,0.5702826956228053,0.7176470588235294,0.9851851851851852,0.9682539682539683,0.8818181818181818
4,9.549999999999727,266,425,85,135,300,3,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.957638213180009,0.9788191065900045,0.488510671582425,0.8352941176470589,0.9481481481481482,0.9102564102564102,0.9045454545454545,0.6046775524325587,0.7647058823529411,0.9851851851851852,0.9701492537313433,0.9
5,6.140000000000327,266,425,85,135,100,7,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.514472782615929,0.8588235294117647,0.9629629629629629,0.9358974358974359,0.9227272727272727,0.6878024846451883,0.7529411764705882,0.9851851851851852,0.9696969696969697,0.8954545454545455
6,15.240000000000236,266,425,85,135,300,7,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.434173295334146,0.8823529411764706,0.9407407407407408,0.9036144578313253,0.9181818181818182,0.730720314513697,0.7529411764705882,0.9851851851851852,0.9696969696969697,0.8954545454545455
7,9.819999999999709,266,425,85,135,100,10,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.511907795684908,0.8588235294117647,0.9629629629629629,0.9358974358974359,0.9227272727272727,0.6206938199380682,0.8117647058823529,0.9851851851851852,0.971830985915493,0.9181818181818182
8,20.259999999999764,266,425,85,135,300,10,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.593899636609065,0.8470588235294118,0.9703703703703703,0.9473684210526315,0.9227272727272727,0.7328154099212262,0.8,0.9851851851851852,0.9714285714285714,0.9136363636363637
9,3.550000000000182,266,425,85,135,100,1,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.5671826625386998,0.7835913312693499,0.376399085764857,0.7294117647058823,0.6444444444444445,0.5636363636363636,0.6772727272727272,Inf,0.2235294117647059,0.9629629629629629,0.7916666666666666,0.6772727272727272
10,7.620000000000346,266,425,85,135,300,1,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.5956833259619636,0.7978416629809818,0.341449800469672,0.9058823529411765,0.43703703703703706,0.5032679738562091,0.6181818181818182,0.5297363770541685,0.07058823529411765,1,1,0.6409090909090909
