mtry,tree_depth,learn_rate,.metric,.estimator,mean,n,std_err,.config
3,1,0.1,mae,standard,0.18976922468699853,10,0.005810820722462355,Model01
3,1,0.1,rmse,standard,0.2659889999348072,10,0.00963191100480232,Model01
3,1,0.1,rsq,standard,0.5085408706649228,10,0.044334065168239255,Model01
5,1,0.1,mae,standard,0.19031745091174726,10,0.005521241102087223,Model02
5,1,0.1,rmse,standard,0.266952253500135,10,0.009306689247616063,Model02
5,1,0.1,rsq,standard,0.5049806045337313,10,0.04332562990751106,Model02
7,1,0.1,mae,standard,0.19014244338758346,10,0.0055799136727887125,Model03
7,1,0.1,rmse,standard,0.2667164469910612,10,0.009360407568744254,Model03
7,1,0.1,rsq,standard,0.5059726135492906,10,0.04353733465965815,Model03
10,1,0.1,mae,standard,0.1900935338843793,10,0.005478946146774192,Model04
10,1,0.1,rmse,standard,0.26683540202646083,10,0.009299226663040337,Model04
10,1,0.1,rsq,standard,0.5052348648654565,10,0.043126840365377596,Model04
3,3,0.1,mae,standard,0.14857498072505276,10,0.00605402396443318,Model05
3,3,0.1,rmse,standard,0.21797766922572562,10,0.011638333528015701,Model05
3,3,0.1,rsq,standard,0.6614871088078337,10,0.042082345975037766,Model05
5,3,0.1,mae,standard,0.14672958579200077,10,0.00647785039140381,Model06
5,3,0.1,rmse,standard,0.21463745636031334,10,0.012781193394908524,Model06
5,3,0.1,rsq,standard,0.6714688609631202,10,0.043512599800205665,Model06
7,3,0.1,mae,standard,0.14644319799960487,10,0.00695019021976171,Model07
7,3,0.1,rmse,standard,0.21426931629212914,10,0.012110166025558653,Model07
7,3,0.1,rsq,standard,0.6776762041093015,10,0.04040171194719567,Model07
10,3,0.1,mae,standard,0.1472884686351779,10,0.007216532679080568,Model08
10,3,0.1,rmse,standard,0.22053158415759577,10,0.015127771600627369,Model08
10,3,0.1,rsq,standard,0.6580742482992183,10,0.04939579883005841,Model08
3,5,0.1,mae,standard,0.1402566648553133,10,0.006172141733950652,Model09
3,5,0.1,rmse,standard,0.21579041574165284,10,0.013021437509426161,Model09
3,5,0.1,rsq,standard,0.6676292462031881,10,0.04636749969782489,Model09
5,5,0.1,mae,standard,0.13854124445689397,10,0.00687592878359755,Model10
5,5,0.1,rmse,standard,0.21116481349110253,10,0.01203787495807644,Model10
5,5,0.1,rsq,standard,0.683578419026274,10,0.042774171495629267,Model10
7,5,0.1,mae,standard,0.13974153478905718,10,0.007043980592504796,Model11
7,5,0.1,rmse,standard,0.21523730016589532,10,0.01277112898620724,Model11
7,5,0.1,rsq,standard,0.6721050775257408,10,0.04078377197388379,Model11
10,5,0.1,mae,standard,0.14119746113084414,10,0.008314055162110657,Model12
10,5,0.1,rmse,standard,0.21582400648834027,10,0.013802560943242627,Model12
10,5,0.1,rsq,standard,0.6695829293679456,10,0.042153049929388724,Model12
3,7,0.1,mae,standard,0.13844721384507003,10,0.006067258482847179,Model13
3,7,0.1,rmse,standard,0.21469758770513367,10,0.012228992584594551,Model13
3,7,0.1,rsq,standard,0.6798799009441561,10,0.040538839941005815,Model13
5,7,0.1,mae,standard,0.13492318597513103,10,0.006436298325934396,Model14
5,7,0.1,rmse,standard,0.20779465669949954,10,0.012075043988586212,Model14
5,7,0.1,rsq,standard,0.6918819089851935,10,0.044054108172027075,Model14
7,7,0.1,mae,standard,0.13560653705814601,10,0.007750499129262257,Model15
7,7,0.1,rmse,standard,0.21353623591635892,10,0.014062842594490298,Model15
7,7,0.1,rsq,standard,0.6731805019850636,10,0.045730523093393774,Model15
10,7,0.1,mae,standard,0.1444781755215438,10,0.008305735360296145,Model16
10,7,0.1,rmse,standard,0.2279828915704348,10,0.015325804352149742,Model16
10,7,0.1,rsq,standard,0.6290416098957596,10,0.050764473906066386,Model16
