ticker,quarter,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio
AOUT,2021.3,21.62,1.25,1.26,14.01,NA
AOUT,2021.3,23.06,1.34,1.34,14.94,0.23
AOUT,2021.2,NA,NA,1.3,NA,0.22
AOUT,2021.1,NA,NA,0.96,NA,0.23
AOUT,2020.4,NA,NA,0.79,NA,0.25
AOUT,2020.3,NA,NA,NA,NA,0.15
AOUT,2020.2,NA,NA,NA,NA,0.11
AOUT,2020.1,NA,NA,NA,NA,0
AOUT,2019.4,NA,NA,NA,NA,0
AOUT,2019.3,NA,NA,NA,NA,0
AOUT,2019.2,NA,NA,NA,NA,0
BBIG,2021.3,0,Inf,Inf,Inf,NA
BBIG,2021.1,0,0,0,0,0
BBIG,2020.4,0,0,0,0,0
BBIG,2020.3,0,0,0,0,0
BBIG,2020.2,0,0,0,0,0
BBIG,2020.1,0,0,0,0,0
BBIG,2019.4,0,0,0,0,0
BBIG,2019.3,0,0,0,0,0
BBIG,2019.2,0,0,0,0,0
BBIG,2019.1,NA,NA,0,NA,0
BBIG,2018.3,NA,NA,0,NA,0
BBIG,2018.2,NA,NA,0,NA,0
BBIG,2018.1,NA,NA,NA,NA,0
BC,2021.3,13.21,1.43,4.27,10.62,NA
BC,2021.2,13.47,1.46,4.35,10.83,1.34
BC,2021.1,15.87,1.56,4.5,10.47,1.4
BC,2020.4,16.14,1.39,3.89,9.73,1.5
BC,2020.3,13.52,1.15,3.13,6.87,1.53
BC,2020.2,0,1.35,3.65,15.77,1.74
BC,2020.1,0,0.73,2.1,13.09,2
BC,2019.4,0,1.23,3.58,23.97,1.74
BC,2019.3,0,1.13,2.94,54.54,1.58
BC,2019.2,25.21,0.98,2.47,93.06,1.63
BC,2019.1,27.36,1.08,2.76,45.15,1.84
BC,2018.4,14.79,0.95,2.44,24.98,1.71
BC,2018.3,53.32,1.56,3.56,23.59,1.71
BC,2018.2,47.95,1.47,3.55,19.68,1.29
BC,2018.1,33.16,1.29,3.32,19.63,1.3
BC,2017.4,32.86,1.24,3.08,20.45,1.27
BC,2017.3,17.02,1.03,2.95,24.83,1.17
BC,2017.2,18.71,1.17,3.38,29.07,1.19
BC,2017.1,19.11,1.17,3.48,22.24,1.22
