mod_num,time_to_create,ntrees,max_depth,min_rows,mtries,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,r_2,r_2_test,mae_test,mse_test
1,1.456000000005588,50,3,1,4,1e-4,0.632,4,0.8,0.5765183095680119,0.48248973974403486,0.49275173729438215,0.751597584557159
2,1.3169999999954598,100,3,1,4,1e-4,0.632,4,0.8,0.5789334667078074,0.48410240831429596,0.4916985488843382,0.7540082632059777
3,1.2730000000010477,50,7,1,4,1e-4,0.632,4,0.8,0.7255728719497326,0.6729234139471316,0.41100188382719316,0.5368275834547866
4,2.2849999999962165,100,7,1,4,1e-4,0.632,4,0.8,0.7337689697169598,0.6718517947590302,0.4124499247420487,0.544307507221039
5,1.2510000000038417,50,10,1,4,1e-4,0.632,4,0.8,0.7549871992913642,0.7049374501403255,0.38466390370181164,0.4931008682095171
6,2.2819999999992433,100,10,1,4,1e-4,0.632,4,0.8,0.77322349862968,0.7071670681010525,0.3835874005331839,0.4973908996283902
7,2.4170000000012806,50,15,1,4,1e-4,0.632,4,0.8,0.7626553134168315,0.7258391040849721,0.3646964861634713,0.4717838636417215
8,3.2989999999990687,100,15,1,4,1e-4,0.632,4,0.8,0.7848717973340695,0.7297036364306524,0.36003957012213483,0.4698976019231915
9,1.254000000000815,50,20,1,4,1e-4,0.632,4,0.8,0.761654777933139,0.7274638330524448,0.36183413573888124,0.47182770117839007
10,3.3079999999972642,100,20,1,4,1e-4,0.632,4,0.8,0.784395748385956,0.7312704767581533,0.35726160623355546,0.47040520305516126
11,1.2839999999996508,50,3,1,7,1e-4,0.632,4,0.8,0.6086994806753401,0.5095533688120153,0.48528459933378054,0.7234166863213097
12,1.2710000000006403,100,3,1,7,1e-4,0.632,4,0.8,0.6099942373210958,0.5134184528098591,0.4847399591596783,0.7236372077583303
13,1.2509999999965657,50,7,1,7,1e-4,0.632,4,0.8,0.763743869638704,0.6961804575090531,0.3918484443707169,0.4602899310552438
14,2.2740000000048894,100,7,1,7,1e-4,0.632,4,0.8,0.7732371163370076,0.694362345969022,0.39830270946121515,0.4737573713097751
15,1.2729999999937718,50,10,1,7,1e-4,0.632,4,0.8,0.7987232428621239,0.7348199090847786,0.3572081847862686,0.411406146693222
16,2.300999999999476,100,10,1,7,1e-4,0.632,4,0.8,0.8081042685181087,0.7355432080428654,0.36399144712761966,0.4251540810165901
17,1.256999999997788,50,15,1,7,1e-4,0.632,4,0.8,0.805634879824155,0.7438756608129031,0.34075855750354367,0.40697313848217176
18,3.3139999999984866,100,15,1,7,1e-4,0.632,4,0.8,0.819045817688338,0.7473646546003387,0.3451581000963673,0.4163923039225852
19,2.293999999994412,50,20,1,7,1e-4,0.632,4,0.8,0.8066604339397576,0.7450134837015242,0.3389609626171207,0.406398480457007
20,3.3100000000049477,100,20,1,7,1e-4,0.632,4,0.8,0.8201881790077616,0.7485166109926982,0.3433475283276305,0.41527629331257127
21,1.2529999999969732,50,3,1,4,0.001,0.632,4,0.8,0.5765183095680119,0.48248973974403486,0.49275173729438215,0.751597584557159
22,1.268000000003667,100,3,1,4,0.001,0.632,4,0.8,0.5789334667078074,0.48410240831429596,0.4916985488843382,0.7540082632059777
23,1.27900000000227,50,7,1,4,0.001,0.632,4,0.8,0.7255728719497326,0.6729234139471316,0.41100188382719316,0.5368275834547866
24,2.268000000003667,100,7,1,4,0.001,0.632,4,0.8,0.7337689697169598,0.6718517947590302,0.4124499247420487,0.544307507221039
