ticker,quarter,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio
ADTN,2021.3,54.25,1.78,2.52,0,NA
ADTN,2021.2,57.14,1.88,2.66,0,0.47
ADTN,2021.1,59.07,1.54,2.16,0,0.43
ADTN,2020.4,291.26,1.39,1.88,0,0.41
ADTN,2020.3,0,0.98,1.3,0,0.44
ADTN,2020.2,0,1.08,1.4,0,0.44
ADTN,2020.1,0,0.71,0.98,0,0.37
ADTN,2019.4,0,0.85,1.19,0,0.43
ADTN,2019.3,0,0.93,1.3,0,0.47
ADTN,2019.2,129.93,1.18,1.53,0,0.44
ADTN,2019.1,0,1.11,1.38,54.44,0.43
ADTN,2018.4,0,0.9,1.06,10.06,0.41
ADTN,2018.3,0,1.52,1.67,8.25,0.4
ADTN,2018.2,0,1.17,1.41,9.81,0.39
ADTN,2018.1,83.22,1.11,1.42,0,0.35
ADTN,2017.4,35.02,1.28,1.7,0,0.34
ADTN,2017.3,24.3,1.5,2.06,69.89,0.38
ADTN,2017.2,22.6,1.32,1.83,45.64,0.38
ADTN,2017.1,24.08,1.36,1.86,68.02,0.38
ADTN,2016.4,27.24,1.53,2.01,47.35,0.39
ADTN,2016.3,24.56,1.37,1.72,124.71,0.37
ADTN,2016.2,28.83,1.36,1.69,142.39,0.34
ADTN,2016.1,43.26,1.5,1.84,92.22,0.32
ADTN,2015.4,40.62,1.29,1.55,110.42,0.32
ADTN,2015.3,30.15,1.1,1.31,24.57,0.41
ADTN,2015.2,28.6,1.24,1.43,17.87,0.43
ADTN,2015.1,22.88,1.41,1.57,18.54,0.37
ADTN,2014.4,22.99,1.65,1.81,23.18,0.35
ADTN,2014.3,20.88,1.54,1.68,25.35,0.33
ADTN,2014.2,21.09,1.68,1.84,25.33,0.34
ADTN,2014.1,25.23,1.88,1.94,34.83,0.31
ADTN,2013.4,29.24,2.12,2.15,26.27,0.31
ADTN,2013.3,35.02,2.18,2.11,20.83,0.36
ADTN,2013.2,40.48,2.11,1.97,18.2,0.34
ADTN,2013.1,24.49,1.65,1.49,13.13,0.3
ADTN,2012.4,21.95,1.68,1.46,14.03,0.28
ADTN,2012.3,12.32,1.4,1.27,9.86,0.28
ADTN,2012.2,15.83,2.35,2.21,14.8,0.28
ADTN,2012.1,14.22,2.44,2.29,13.24,0.2
ADTN,2011.4,11.65,2.26,2.27,11.64,0.18
ADTN,2011.3,9.82,1.99,2.07,11.02,0.21
ADTN,2011.2,14.73,3.02,3.03,20.99,0.2
ADTN,2011.1,17.07,3.45,3.47,24.4,0.22
ADTN,2010.4,16.4,3.09,3.23,22.61,0.21
ADTN,2010.3,18.77,3.21,3.35,25.55,0.23
ADTN,2010.2,16.16,2.63,2.81,16.04,0.28
ADTN,2010.1,17.35,2.68,2.83,16,0.29
ADTN,2009.4,15.42,2.36,2.48,14.04,0.25
ADTN,2009.3,17.01,2.63,2.77,14.46,0.25
ADTN,2009.2,14.7,2.25,2.56,12.72,0.26
ADTN,2009.1,10.68,1.67,2.05,8.48,0.28
ADTN,2008.4,9.58,1.51,1.93,7.08,0.26
ADTN,2008.3,12.48,1.98,2.57,9.58,0.28
ADTN,2008.2,15.72,2.52,3.01,13.01,0.28
ADTN,2008.1,12.8,2.02,2.45,10.37,0.3
ADTN,2007.4,15,2.41,2.83,13.86,0.27
ADTN,2007.3,16.54,2.7,2.9,14.82,0.25
ADTN,2007.2,18.25,3.03,3.16,15.45,0.24
ADTN,2007.1,17.21,2.91,2.92,15.4,0.22
ADTN,2006.4,16.43,2.78,2.75,14.54,0.24
ADTN,2006.3,NA,NA,2.83,NA,0.25
ADTN,2006.2,NA,NA,2.54,NA,0.22
ADTN,2006.1,NA,NA,2.71,NA,0.19
ADTN,2005.4,NA,NA,NA,NA,0.2
ADTN,2005.3,NA,NA,NA,NA,0.24
ADTN,2005.2,NA,NA,NA,NA,0.22
ADTN,2005.1,NA,NA,NA,NA,0.21
AIRG,2021.3,0,2.14,2.6,0,NA
AIRG,2021.2,0,3.44,4.19,0,0.44
AIRG,2021.1,0,3.89,4.21,479.41,0.38
AIRG,2020.4,0,3.56,3.64,58.01,0.15
AIRG,2020.3,0,2.68,2.71,30.87,0.13
AIRG,2020.2,0,2.16,2.22,46.82,0.1
AIRG,2020.1,0,1.41,1.52,65.34,0.11
AIRG,2019.4,106.9,1.91,2.16,93.53,0.14
AIRG,2019.3,53.41,1.95,2.39,53.26,0.16
AIRG,2019.2,52.41,2.26,2.89,54.59,0.17
AIRG,2019.1,0,2,2.69,70.26,0.14
AIRG,2018.4,0,1.57,2.11,244.09,0.17
AIRG,2018.3,0,2.27,2.88,0,0.18
AIRG,2018.2,0,1.69,2.02,0,0.18
AIRG,2018.1,0,1.48,1.63,358.33,0.19
AIRG,2017.4,81.73,1.82,1.84,0,0.22
AIRG,2017.3,53.47,1.42,1.88,15.91,0.21
AIRG,2017.2,45.74,2.02,2.94,19.24,0.22
AIRG,2017.1,NA,NA,3.14,NA,0.2
AIRG,2016.4,NA,NA,2.97,NA,0.25
AIRG,2016.3,NA,NA,6.7,NA,0.61
AIRG,2016.2,NA,NA,NA,NA,1.87
AIRG,2016.1,NA,NA,NA,NA,2.52
AIRG,2015.4,NA,NA,NA,NA,3.13
AIRG,2015.3,NA,NA,NA,NA,0
AIRG,2015.2,NA,NA,NA,NA,0
