mod_num,time_to_create,n_yes_train,n_no_train,n_yes_test,n_no_test,ntrees,max_depth,min_rows,mtries,min_split_improvement,sample_rate,nbins,binomial_double_trees,seed,balance_classes,col_sample_rate_per_tree,r_2,mse,gini,auc,threshold_max_f1,sensitivity_max_f1,specificity_max_f1,precision_max_f1,accuracy_max_f1,threshold_max_accuracy,sensitivity_max_accuracy,specificity_max_accuracy,precision_max_accuracy,accuracy_max_accuracy,threshold_95_specificity,sensitivity_95_specificity,specificity_95_specificity,precision_95_specificity,accuracy_95_specificity,threshold_98_specificity,sensitivity_98_specificity,specificity_98_specificity,precision_98_specificity,accuracy_98_specificity
1,1.359000000054948,324,677,112,222,25,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,-0.03188347895339905,0.25796575888541534,0.3776193296013137,0.6888096648006569,0.284659448019999,0.8660714285714286,0.4594594594594595,0.4470046082949309,0.5958083832335329,0.446882034260858,0.08035714285714286,0.9864864864864865,0.75,0.6826347305389222,0.41061564137864226,0.125,0.9504504504504504,0.56,0.6736526946107785,0.44540763575318065,0.08035714285714286,0.9819819819819819,0.6923076923076923,0.6796407185628742
2,2.419999999925494,324,677,112,222,50,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,-0.028485303298616538,0.25711623180266663,0.4144765083089901,0.707238254154495,0.272729435253142,0.9107142857142857,0.3963963963963964,0.4322033898305085,0.5688622754491018,0.442213008414938,0.07142857142857142,0.9954954954954955,0.8888888888888888,0.6856287425149701,0.4031628727266494,0.15178571428571427,0.9504504504504504,0.6071428571428571,0.6826347305389222,0.42445095205283256,0.08928571428571429,0.9819819819819819,0.7142857142857143,0.6826347305389222
3,4.427000000025146,324,677,112,222,100,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,-0.031203893807352223,0.25779586596484544,0.401783532592066,0.700891766296033,0.2699725978467,0.8660714285714286,0.4189189189189189,0.42920353982300885,0.5688622754491018,0.443347920582072,0.0625,0.9954954954954955,0.875,0.6826347305389222,0.40159803796450055,0.13392857142857142,0.9504504504504504,0.5769230769230769,0.6766467065868264,0.42783663435978797,0.08035714285714286,0.9819819819819819,0.6923076923076923,0.6796407185628742
4,6.449000000022352,324,677,112,222,150,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,-0.03183247125193778,0.25795300721268793,0.39904945769778566,0.6995247288488928,0.274178340332049,0.8482142857142857,0.45495495495495497,0.4398148148148148,0.5868263473053892,0.444653783535123,0.0625,0.9954954954954955,0.875,0.6826347305389222,0.4041507290648005,0.125,0.9504504504504504,0.56,0.6736526946107785,0.42156016888547265,0.08928571428571429,0.9819819819819819,0.7142857142857143,0.6826347305389222
5,7.444999999948777,324,677,112,222,200,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,-0.03156002393800095,0.25788489673361786,0.40202127823504674,0.7010106391175234,0.261004605981385,0.9196428571428571,0.36486486486486486,0.42213114754098363,0.5508982035928144,0.438600338151218,0.0625,0.9954954954954955,0.875,0.6826347305389222,0.40575162316795726,0.125,0.9504504504504504,0.56,0.6736526946107785,0.421852009509575,0.08035714285714286,0.9819819819819819,0.6923076923076923,0.6796407185628742
6,8.50199999997858,324,677,112,222,300,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,-0.030436962599074358,0.25760413696133727,0.4054377711786239,0.702718885589312,0.272055767149063,0.8392857142857143,0.4594594594594595,0.4392523364485981,0.5868263473053892,0.438898963989036,0.07142857142857142,0.9954954954954955,0.8888888888888888,0.6856287425149701,0.4083608947428095,0.13392857142857142,0.9504504504504504,0.5769230769230769,0.6766467065868264,0.4242070701268773,0.08035714285714286,0.9819819819819819,0.6923076923076923,0.6796407185628742
7,10.529999999911524,324,677,112,222,500,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,-0.031017938752350593,0.25774937812211857,0.40702934617746833,0.7035146730887342,0.27595541370088,0.8392857142857143,0.47297297297297297,0.44549763033175355,0.5958083832335329,0.443477314475807,0.07142857142857142,0.9954954954954955,0.8888888888888888,0.6856287425149701,0.4061675780415393,0.13392857142857142,0.9504504504504504,0.5769230769230769,0.6766467065868264,0.42821523788097166,0.08035714285714286,0.9819819819819819,0.6923076923076923,0.6796407185628742
8,12.529999999911524,324,677,112,222,1000,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,-0.03085374960908971,0.25770833164952167,0.4035336046862308,0.7017668023431154,0.277567166436393,0.8303571428571429,0.481981981981982,0.44711538461538464,0.5988023952095808,0.442673329105847,0.07142857142857142,0.9954954954954955,0.8888888888888888,0.6856287425149701,0.40950518921310075,0.125,0.9504504504504504,0.56,0.6736526946107785,0.42489604116876806,0.08035714285714286,0.9819819819819819,0.6923076923076923,0.6796407185628742
9,1.3230000000912696,324,677,112,222,25,7,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.11135379787130029,0.22215714912431986,0.5909608225999248,0.7954804112999624,0.287224076715913,0.75,0.6216216216216216,0.5,0.6646706586826348,0.430779458104775,0.2767857142857143,0.9324324324324325,0.6739130434782609,0.7125748502994012,0.45086457656741197,0.19642857142857142,0.9504504504504504,0.6666666666666666,0.6976047904191617,0.486644004558403,0.09821428571428571,0.9819819819819819,0.7333333333333333,0.6856287425149701
10,2.3149999999441206,324,677,112,222,50,7,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.11860151284203302,0.22034525627910578,0.6419440549280488,0.8209720274640244,0.269014447406569,0.8303571428571429,0.5720720720720721,0.4946808510638298,0.6586826347305389,0.404149827577064,0.3125,0.9279279279279279,0.6862745098039216,0.7215568862275449,0.4197030192974107,0.25,0.9504504504504504,0.717948717948718,0.7155688622754491,0.4733302447754274,0.10714285714285714,0.9819819819819819,0.75,0.688622754491018
