mod_num,time_to_create,n_yes_train,n_no_train,n_yes_test,n_no_test,ntrees,max_depth,min_rows,mtries,min_split_improvement,sample_rate,nbins,binomial_double_trees,seed,balance_classes,col_sample_rate_per_tree,r_2,mse,gini,auc,threshold_max_f1,sensitivity_max_f1,specificity_max_f1,precision_max_f1,accuracy_max_f1,threshold_max_accuracy,sensitivity_max_accuracy,specificity_max_accuracy,precision_max_accuracy,accuracy_max_accuracy,threshold_95_specificity,sensitivity_95_specificity,specificity_95_specificity,precision_95_specificity,accuracy_95_specificity,threshold_98_specificity,sensitivity_98_specificity,specificity_98_specificity,precision_98_specificity,accuracy_98_specificity
1,1.3429999999934807,174,96,53,47,25,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.19076714239584025,0.20229343551182954,0.6573154100915646,0.8286577050457823,0.715954786493397,0.71698113207547165,0.8297872340425532,0.8260869565217391,0.77,0.715954786493397,0.71698113207547165,0.8297872340425532,0.8260869565217391,0.77,0.745448377335059,0.49056603773584906,0.9574468085106383,0.9285714285714286,0.71,0.8143332296901891,0.24528301886792453,1,1,0.6
2,1.6779999999562278,174,96,53,47,50,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.20492955337175867,0.19875309141367828,0.6903045652315087,0.8451522826157544,0.672640189365446,0.7924528301886793,0.7446808510638298,0.7777777777777778,0.77,0.706695065379919,0.71698113207547165,0.851063829787234,0.8444444444444444,0.78,0.7501592209321972,0.39622641509433965,0.9574468085106383,0.9130434782608695,0.66,0.816726127029849,0.22641509433962265,1,1,0.59
3,2.3720000000903383,174,96,53,47,100,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.20257370611168934,0.19934201020423692,0.6982271576076369,0.8491135788038184,0.668150970977452,0.7735849056603774,0.7446808510638298,0.7735849056603774,0.76,0.702489534803604,0.6981132075471698,0.851063829787234,0.8409090909090909,0.77,0.7476559310794492,0.4716981132075472,0.9574468085106383,0.9259259259259259,0.7,0.8002895200836447,0.22641509433962265,1,1,0.59
4,3.352000000071712,174,96,53,47,150,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.20651177663999265,0.19835756449250824,0.7081628677186831,0.8540814338593415,0.682918079725607,0.7547169811320755,0.8085106382978723,0.8163265306122449,0.78,0.682918079725607,0.7547169811320755,0.8085106382978723,0.8163265306122449,0.78,0.7547158340347541,0.3584905660377358,0.9574468085106383,0.9047619047619048,0.64,0.8110852319496081,0.22641509433962265,1,1,0.59
5,4.3929999999236315,174,96,53,47,200,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.21051641022176848,0.19735647923304173,0.7142022209234364,0.8571011104617182,0.684256171808042,0.7547169811320755,0.8085106382978723,0.8163265306122449,0.78,0.68857409941512,0.7358490566037735,0.8297872340425532,0.8297872340425532,0.78,0.7553058728811436,0.33962264150943394,0.9574468085106383,0.9,0.63,0.8148472916182569,0.22641509433962265,1,1,0.59
6,6.412999999942258,174,96,53,47,300,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.21054569062513784,0.1973491596669427,0.7112799532437171,0.8556399766218585,0.657413765944645,0.7924528301886793,0.723404255319149,0.7636363636363637,0.76,0.70733107334839,0.6792452830188679,0.8723404255319149,0.8571428571428571,0.77,0.7510662324836326,0.41509433962264153,0.9574468085106383,0.9166666666666666,0.67,0.8190828408270099,0.22641509433962265,1,1,0.59
7,8.488000000012107,174,96,53,47,500,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.2074798442093161,0.1981155652798393,0.715695824404182,0.857847912202091,0.665066041813377,0.7924528301886793,0.7446808510638298,0.7777777777777778,0.77,0.703124600513742,0.71698113207547165,0.8723404255319149,0.8636363636363636,0.79,0.7466251840036935,0.4339622641509434,0.9574468085106383,0.92,0.68,0.8214480278556027,0.22641509433962265,1,1,0.59
8,10.51100000005681,174,96,53,47,1000,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.20276938647714515,0.19929309368655193,0.7056951750113645,0.8528475875056822,0.679827053659905,0.7547169811320755,0.8085106382978723,0.8163265306122449,0.78,0.698193274693574,0.71698113207547165,0.851063829787234,0.8444444444444444,0.78,0.7455625533513057,0.4528301886792453,0.9574468085106383,0.9230769230769231,0.69,0.8221332315717711,0.22641509433962265,1,1,0.59
9,1.3350000000791624,174,96,53,47,25,7,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.45911627137497124,0.13521105408392495,0.844762646925125,0.9223813234625625,0.631733184410075,0.8679245283018868,0.6170212765957447,0.71875,0.75,0.790768986588588,0.6415094339622641,0.9148936170212766,0.8947368421052632,0.77,0.87714906067262,0.39622641509433965,0.9574468085106383,0.9130434782608695,0.66,0.9008273016891964,0.24528301886792453,1,1,0.6
10,3.5279999999329448,174,96,53,47,50,7,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.4767424314675167,0.13080483596450856,0.8672641080589649,0.9336320540294825,0.696600858978289,0.8113207547169812,0.7021276595744681,0.7543859649122807,0.76,0.787393687981028,0.6415094339622641,0.8936170212765957,0.8717948717948718,0.76,0.8794876971704294,0.3018867924528302,0.9574468085106383,0.8888888888888888,0.61,0.8906609301142662,0.18867924528301888,1,1,0.57
