mod_num,time_to_create,ntrees,max_depth,min_rows,mtries,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,r_2,r_2_test,mae_test,mse_test
1,1.4050000000006548,50,3,1,4,1e-4,0.632,4,0.8,0.26006677410280354,0.2642945706706533,0.35239216776270005,0.2352453959248724
2,1.3289999999997235,100,3,1,4,1e-4,0.632,4,0.8,0.26381663314447856,0.2652092356159359,0.3504776919242515,0.23581861845053959
3,1.3950000000004366,50,7,1,4,1e-4,0.632,4,0.8,0.43890619162936106,0.45836311775647687,0.2794935865846035,0.15251767570440602
4,2.4990000000016153,100,7,1,4,1e-4,0.632,4,0.8,0.45385098135488466,0.4628860520469025,0.28062227466310247,0.15351883461567245
5,1.2479999999995925,50,10,1,4,1e-4,0.632,4,0.8,0.49194500789285023,0.4896982333683151,0.26098292136310547,0.1370083722063804
6,2.308999999999287,100,10,1,4,1e-4,0.632,4,0.8,0.5083001147486543,0.4982686749238888,0.2587307413437167,0.13590509122201538
7,1.2530000000006112,50,15,1,4,1e-4,0.632,4,0.8,0.5091839128683693,0.508675490378222,0.2532753464356452,0.12918144204881055
8,3.3079999999990832,100,15,1,4,1e-4,0.632,4,0.8,0.5272608704251551,0.5111202177752914,0.25180898048135353,0.13016830614742356
9,1.2420000000001892,50,20,1,4,1e-4,0.632,4,0.8,0.5098536206398434,0.5092944596869731,0.253241256527448,0.12904567685434318
10,3.271999999999025,100,20,1,4,1e-4,0.632,4,0.8,0.5276831317873771,0.5113733454514477,0.2516678487487894,0.1300862736131774
11,1.2450000000008004,50,3,1,7,1e-4,0.632,4,0.8,0.2652689866347361,0.2715151603389997,0.3471134517391766,0.2277450992214956
12,1.2599999999983993,100,3,1,7,1e-4,0.632,4,0.8,0.28819645756214873,0.2817597820983476,0.34433432615682497,0.22369872234153626
13,1.2409999999999854,50,7,1,7,1e-4,0.632,4,0.8,0.4688360400701451,0.48939409428956293,0.27064227396732615,0.14633380370912435
14,2.254000000000815,100,7,1,7,1e-4,0.632,4,0.8,0.48305995998365037,0.4916862904420073,0.2682804277604308,0.14308514625904825
15,1.2409999999999854,50,10,1,7,1e-4,0.632,4,0.8,0.5030797814502393,0.5159635308148665,0.25274775266702826,0.13310105896275734
16,2.2340000000003783,100,10,1,7,1e-4,0.632,4,0.8,0.5232022813788169,0.5251506931180336,0.24857200025608212,0.12605085375541367
17,2.2480000000014115,50,15,1,7,1e-4,0.632,4,0.8,0.5150916908058054,0.5219261381332281,0.24705665475914398,0.12840489791456688
18,4.345999999999549,100,15,1,7,1e-4,0.632,4,0.8,0.5353782961504827,0.5350861724487657,0.24103800805202133,0.12149518788479154
19,2.3109999999996944,50,20,1,7,1e-4,0.632,4,0.8,0.5124374148342745,0.5219430054801212,0.24700707456085527,0.12849282951287683
20,4.2849999999998545,100,20,1,7,1e-4,0.632,4,0.8,0.5349324172426999,0.5355426202511182,0.24075166728196304,0.12139533531760822
21,1.2620000000006257,50,3,1,4,0.001,0.632,4,0.8,0.26006677410280354,0.2642945706706533,0.35239216776270005,0.2352453959248724
22,1.2560000000012224,100,3,1,4,0.001,0.632,4,0.8,0.26381663314447856,0.2652092356159359,0.3504776919242515,0.23581861845053959
