mod_num,time_to_create,n_yes_train,n_no_train,n_yes_test,n_no_test,ntrees,max_depth,min_rows,distribution,learn_rate,learn_rate_annealing,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,histogram_type,gini,auc,threshold_max_f1,sensitivity_max_f1,specificity_max_f1,precision_max_f1,accuracy_max_f1,threshold_98_specificity,sensitivity_98_specificity,specificity_98_specificity,precision_98_specificity,accuracy_98_specificity
1,3.4089999999996508,108,297,31,108.00000000000001,100,1,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.7515587978550942,0.8757793989275471,0.273945760470358,0.7741935483870968,0.8148148148148148,0.5454545454545454,0.8057553956834532,0.44999269063114294,0.41935483870967744,0.9814814814814815,0.8666666666666667,0.8561151079136691
2,8.45299999999952,108,297,31,108.00000000000001,300,1,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.7719790497568277,0.8859895248784139,0.281817921978374,0.7741935483870968,0.8240740740740741,0.5581395348837209,0.8129496402877698,0.48301409635867704,0.3870967741935484,0.9814814814814815,0.8571428571428571,0.8489208633093526
3,3.345999999999549,108,297,31,108.00000000000001,100,3,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9726898615787505,0.9863449307893752,0.242965827908713,0.8387096774193549,0.8796296296296297,0.6666666666666666,0.8705035971223022,0.56455259080098,0.45161290322580644,0.9814814814814815,0.875,0.8633093525179856
4,9.411000000000058,108,297,31,108.00000000000001,300,3,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9868437461030055,0.9934218730515028,0.307012656816082,0.8064516129032258,0.8888888888888888,0.6756756756756757,0.8705035971223022,0.6808255427625521,0.41935483870967744,0.9814814814814815,0.8666666666666667,0.8561151079136691
5,6.375,108,297,31,108.00000000000001,100,7,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.17051265362675,0.8387096774193549,0.8333333333333334,0.5909090909090909,0.8345323741007195,0.5501342364061073,0.5483870967741935,0.9814814814814815,0.8947368421052632,0.8848920863309353
6,14.493000000000393,108,297,31,108.00000000000001,300,7,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.0808963039529801,0.9354838709677419,0.8055555555555556,0.58,0.8345323741007195,0.6353004541653201,0.5483870967741935,0.9814814814814815,0.8947368421052632,0.8848920863309353
7,8.489999999999782,108,297,31,108.00000000000001,100,10,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.201882810154454,0.8064516129032258,0.8981481481481481,0.6944444444444444,0.8776978417266187,0.5837089555191902,0.5161290322580645,0.9814814814814815,0.8888888888888888,0.8776978417266187
8,20.59100000000035,108,297,31,108.00000000000001,300,10,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.170918634683254,0.8064516129032258,0.8981481481481481,0.6944444444444444,0.8776978417266187,0.6168259292877845,0.5161290322580645,0.9814814814814815,0.8888888888888888,0.8776978417266187
9,3.3249999999989086,108,297,31,108.00000000000001,100,1,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.6552250904102757,0.8276125452051378,0.300810617852296,0.5483870967741935,0.9259259259259259,0.68,0.841726618705036,0.35439276445157225,0.16129032258064516,0.9814814814814815,0.7142857142857143,0.7985611510791367
10,8.379000000000815,108,297,31,108.00000000000001,300,1,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.6789811697219104,0.8394905848609552,0.286007710377615,0.7096774193548387,0.8333333333333334,0.55,0.8057553956834532,0.38267255103543596,0.16129032258064516,0.9814814814814815,0.7142857142857143,0.7985611510791367
11,3.3510000000005675,108,297,31,108.00000000000001,100,3,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.8831525127821425,0.9415762563910712,0.265496151961937,0.9032258064516129,0.8240740740740741,0.5957446808510638,0.841726618705036,0.40645088332873947,0.41935483870967744,0.9814814814814815,0.8666666666666667,0.8561151079136691
12,9.439000000000306,108,297,31,108.00000000000001,300,3,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.8943758573388205,0.9471879286694103,0.267460262230626,0.9032258064516129,0.8240740740740741,0.5957446808510638,0.841726618705036,0.4589489616306837,0.45161290322580644,0.9814814814814815,0.875,0.8633093525179856
13,6.396999999999025,108,297,31,108.00000000000001,100,7,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.339005946797781,0.6451612903225806,0.9629629629629629,0.8333333333333334,0.8920863309352518,0.3931297707075725,0.5483870967741935,0.9814814814814815,0.8947368421052632,0.8848920863309353
14,15.546000000000276,108,297,31,108.00000000000001,300,7,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.352345815858361,0.6774193548387096,0.9537037037037037,0.8076923076923077,0.8920863309352518,0.39276622620335355,0.6129032258064516,0.9814814814814815,0.9047619047619048,0.8992805755395683
15,10.454999999999927,108,297,31,108.00000000000001,100,10,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.34900482387875,0.6451612903225806,0.9814814814814815,0.9090909090909091,0.9064748201438849,0.34900482387874987,0.6451612903225806,0.9814814814814815,0.9090909090909091,0.9064748201438849
16,23.661999999998443,108,297,31,108.00000000000001,300,10,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.306768886317802,0.7741935483870968,0.9166666666666666,0.7272727272727273,0.8848920863309353,0.3832296131002434,0.5806451612903226,0.9814814814814815,0.9,0.8920863309352518
17,3.3800000000010186,108,297,31,108.00000000000001,100,1,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.5808080808080809,0.7904040404040404,0.272019374829197,0.6774193548387096,0.8703703703703703,0.6,0.8273381294964028,0.27307078684379305,0.16129032258064516,0.9814814814814815,0.7142857142857143,0.7985611510791367
18,10.488999999999578,108,297,31,108.00000000000001,300,1,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.5803092654944506,0.7901546327472253,0.274684039590086,0.6774193548387096,0.8703703703703703,0.6,0.8273381294964028,0.27603838605677383,0.16129032258064516,0.9814814814814815,0.7142857142857143,0.7985611510791367
19,3.3510000000005675,108,297,31,108.00000000000001,100,3,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.8468013468013469,0.9234006734006734,0.265342201479314,0.9032258064516129,0.7962962962962963,0.56,0.8201438848920863,0.28597160755586243,0.41935483870967744,0.9814814814814815,0.8666666666666667,0.8561151079136691
20,9.441000000000713,108,297,31,108.00000000000001,300,3,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.8491707195410898,0.9245853597705449,0.264702599436307,0.9032258064516129,0.7962962962962963,0.56,0.8201438848920863,0.29468478881195714,0.41935483870967744,0.9814814814814815,0.8666666666666667,0.8561151079136691
21,6.394999999998618,108,297,31,108.00000000000001,100,7,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9998752961715924,0.9999376480857962,0.277744819206796,0.7096774193548387,0.9537037037037037,0.8148148148148148,0.8992805755395683,0.2850706082932484,0.5806451612903226,0.9814814814814815,0.9,0.8920863309352518
