mod_num,time_to_create,ntrees,max_depth,min_rows,distribution,learn_rate,learn_rate_annealing,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,histogram_type,r_2,r_2_test,mae_test,mse_test
20,5.343000000000757,300,3,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.05454138049004398,0.04068039336459517,0.33709052782148896,0.24027840762745598
21,4.304999999998472,100,7,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.08289669185920956,0.05552534300945133,0.3344229901685713,0.2369333026012975
22,12.431000000000495,300,7,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.12187471931786409,0.08099482027469906,0.3297570348628117,0.23095491087118072
23,7.360000000000582,100,10,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.09504279722480513,0.060990488021558376,0.33326999650455397,0.23566580463529446
24,22.566000000000713,300,10,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.13927626654502512,0.08838762850319204,0.32810867631310603,0.2292312695289645
25,1.2519999999985885,100,1,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.06558950522018026,0.05486786252597575,0.3353125319218316,0.23776058818763862
26,1.2639999999992142,300,1,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.0655899055627196,0.05486814985731403,0.3353124803170054,0.23776051193126305
27,2.2950000000000728,100,3,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.25108596885846524,0.1707006872710023,0.3123351383407475,0.206951141829633
28,2.282999999999447,300,3,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.25108713064588906,0.17070127281643865,0.3123350419193766,0.2069509757875558
29,4.31499999999869,100,7,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.5046822080258722,0.3071730369404606,0.2824032152938695,0.1683290400152823
30,4.30199999999968,300,7,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.5046849587481725,0.30717461276283586,0.2824028517514736,0.16832857737505352
31,7.343000000000757,100,10,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.5709903549554949,0.341039311026744,0.2747672831319346,0.16123711291105922
32,7.35399999999936,300,10,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.5709934721652731,0.3410414562219327,0.2747667705068389,0.16123651346469234
33,1.3330000000005384,100,1,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.016875506819118313,0.017821270147961088,0.34161530485832253,0.2461426506844481
34,1.3169999999990978,300,1,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.016875506819118313,0.017821270147961088,0.34161530485832253,0.2461426506844481
35,2.2849999999998545,100,3,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.06073386794843927,0.042975984288721625,0.3364259057359069,0.2396262241756039
36,2.276000000001659,300,3,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.06073386794843927,0.042975984288721625,0.3364259057359069,0.2396262241756039
37,4.31000000000131,100,7,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.13533784298214246,0.09326446850297476,0.32704315897941405,0.2275132440232804
38,3.297999999998865,300,7,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.13533784298214246,0.09326446850297476,0.32704315897941405,0.2275132440232804
39,6.377999999998792,100,10,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.15566032519198703,0.1015849644781397,0.32544799839178884,0.22588751755789532
40,6.354000000001179,300,10,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.15566032519198703,0.1015849644781397,0.32544799839178884,0.22588751755789532
41,1.2739999999994325,100,1,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.0017815401347717197,0.0018851663785498518,0.3440834117588337,0.249318993274508
42,1.2950000000000728,300,1,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.0017815401347717197,0.0018851663785498518,0.3440834117588337,0.249318993274508
43,1.2590000000000146,100,3,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.006398777818869106,0.004513611312838561,0.3435625837905779,0.2486473126863638
44,1.2739999999994325,300,3,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.006398777818869106,0.004513611312838561,0.3435625837905779,0.2486473126863638
45,3.3099999999994907,100,7,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.014487984549098942,0.010011363646950544,0.34258391409558475,0.24735224154841834
46,3.3260000000009313,300,7,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.014487984549098942,0.010011363646950544,0.34258391409558475,0.24735224154841834
47,5.325999999999112,100,10,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.01686703334673534,0.011293957476118943,0.3423467693767143,0.2470944353732561
48,5.334000000000742,300,10,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.01686703334673534,0.011293957476118943,0.3423467693767143,0.2470944353732561
49,1.254000000000815,100,1,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.03047566224694731,0.0316025498948278,0.33958492673333757,0.24304236411674263
50,1.271999999999025,300,1,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.03047566224694731,0.0316025498948278,0.33958492673333757,0.24304236411674263
51,1.3249999999989086,100,3,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.11102617037806972,0.08497898230960443,0.3277020760136468,0.22816561394823442
52,1.3040000000000873,300,3,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.11102617037806972,0.08497898230960443,0.3277020760136468,0.22816561394823442
53,1.2749999999996362,100,7,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.2323544002551864,0.17652575632397405,0.31026812514946034,0.20536795622608592
54,1.264999999999418,300,7,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.2323544002551864,0.17652575632397405,0.31026812514946034,0.20536795622608592
55,2.2729999999992287,100,10,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.264286702685525,0.17896345505219302,0.30911767273442003,0.204181794554332
56,2.2780000000002474,300,10,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.264286702685525,0.17896345505219302,0.30911767273442003,0.204181794554332
57,1.279000000000451,100,1,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.006445570845202475,0.006413260455801484,0.3433976770637017,0.2484178223976758
58,1.6379999999990105,300,1,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.006445570845202475,0.006413260455801484,0.3433976770637017,0.2484178223976758
59,1.268000000000029,100,3,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.022848885264624474,0.015753570654382876,0.34138910924970356,0.24582867514487544
60,1.2550000000010186,300,3,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.022848885264624474,0.015753570654382876,0.34138910924970356,0.24582867514487544
61,1.2659999999996217,100,7,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.04990541703631102,0.03841494295990233,0.3374303537080982,0.24026592986242673
62,1.2810000000008586,300,7,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.04990541703631102,0.03841494295990233,0.3374303537080982,0.24026592986242673
63,2.2890000000006694,100,10,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.05951417879735155,0.04362518089833478,0.33630844457758546,0.23953849487041146
64,2.2819999999992433,300,10,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.05951417879735155,0.04362518089833478,0.33630844457758546,0.23953849487041146
65,1.243000000000393,100,1,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,6.538725366365128e-4,6.493743422470999e-4,0.3442725267272959,0.24956465812242518
66,1.287000000000262,300,1,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,6.538725366365128e-4,6.493743422470999e-4,0.3442725267272959,0.24956465812242518
67,1.27599999999984,100,3,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.0023357763611355775,0.0016015992270518309,0.3440711714469565,0.24930309319627733
68,1.279000000000451,300,3,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.0023357763611355775,0.0016015992270518309,0.3440711714469565,0.24930309319627733
69,1.2699999999986176,100,7,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.005112212744125322,0.003955871720280446,0.3436702958437951,0.24874492266309248
70,1.2619999999988067,300,7,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.005112212744125322,0.003955871720280446,0.3436702958437951,0.24874492266309248
71,1.2620000000006257,100,10,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.006065729498074601,0.004459539248634514,0.34356725251802517,0.24866761203983043
72,1.3150000000005093,300,10,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.006065729498074601,0.004459539248634514,0.34356725251802517,0.24866761203983043
