mod_num,time_to_create,n_yes_train,n_no_train,n_yes_test,n_no_test,ntrees,max_depth,min_rows,mtries,min_split_improvement,sample_rate,nbins,binomial_double_trees,seed,balance_classes,col_sample_rate_per_tree,gini,auc,threshold_max_f1,sensitivity_max_f1,specificity_max_f1,precision_max_f1,accuracy_max_f1,threshold_98_specificity,sensitivity_98_specificity,specificity_98_specificity,precision_98_specificity,accuracy_98_specificity
1,7.329999999999927,156,358,46,133,50,3,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.6630155043625634,0.8315077521812817,0.408315189822541,0.5869565217391305,0.9473684210526315,0.7941176470588235,0.8547486033519553,0.5864866819477981,0.10869565217391304,0.9849624060150376,0.7142857142857143,0.7597765363128491
2,5.170000000000073,156,358,46,133,100,3,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.6760090389806039,0.838004519490302,0.411701182149307,0.5869565217391305,0.9473684210526315,0.7941176470588235,0.8547486033519553,0.596667302228451,0.10869565217391304,0.9849624060150376,0.7142857142857143,0.7597765363128491
3,3.7700000000004366,156,358,46,133,50,7,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9071856757265708,0.9535928378632854,0.392803579274933,0.6956521739130435,0.9323308270676691,0.7804878048780488,0.8715083798882681,0.6774149372379832,0.32608695652173914,0.9849624060150376,0.8823529411764706,0.8156424581005587
4,6.609999999999673,156,358,46,133,100,7,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9120111731843576,0.9560055865921788,0.401541856972648,0.6956521739130435,0.9323308270676691,0.7804878048780488,0.8715083798882681,0.7025437594262919,0.2826086956521739,0.9849624060150376,0.8666666666666667,0.8044692737430168
5,3.6700000000000728,156,358,46,133,50,10,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9564135961333251,0.9782067980666626,0.37226609131198,0.7608695652173914,0.924812030075188,0.7777777777777778,0.88268156424581,0.6228999719413966,0.391304347826087,0.9849624060150376,0.9,0.8324022346368715
6,5.390000000000327,156,358,46,133,100,10,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9682301801519049,0.9841150900759524,0.334758267275798,0.782608695652174,0.9172932330827067,0.7659574468085106,0.88268156424581,0.6543680578272089,0.3695652173913043,0.9849624060150376,0.8947368421052632,0.8268156424581006
7,3.8400000000001455,156,358,46,133,50,15,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9795916766053605,0.9897958383026803,0.388522934597796,0.7391304347826086,0.9323308270676691,0.7906976744186046,0.88268156424581,0.6308585649108254,0.43478260869565216,0.9849624060150376,0.9090909090909091,0.8435754189944135
8,5.430000000000291,156,358,46,133,100,15,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9899017638566316,0.9949508819283158,0.349968415489801,0.782608695652174,0.9172932330827067,0.7659574468085106,0.88268156424581,0.6233947453910442,0.43478260869565216,0.9849624060150376,0.9090909090909091,0.8435754189944135
9,3.3400000000001455,156,358,46,133,50,20,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9807137028435127,0.9903568514217563,0.37609422827845,0.7608695652173914,0.924812030075188,0.7777777777777778,0.88268156424581,0.6308585649108254,0.43478260869565216,0.9849624060150376,0.9090909090909091,0.8435754189944135
10,5.5900000000001455,156,358,46,133,100,20,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9908511706735295,0.9954255853367647,0.383433385840659,0.7608695652173914,0.9323308270676691,0.7954545454545454,0.888268156424581,0.6761558219178083,0.41304347826086957,0.9849624060150376,0.9047619047619048,0.8379888268156425
