avg_price,sd_price,avg_pct_change,sd_pct_change,avg_range,avg_vol,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio,num_per_year,pays_dividend,dividend_yield,BiasTerm
-0.139846533536911,-0.013942340388894081,-0.022243833169341087,0.04383789375424385,-0.029333768412470818,0.06693297624588013,-0.02644435130059719,0.08129163831472397,0.026147961616516113,0.04078356921672821,-0.09912023693323135,-0.012190699577331543,-0.00783271063119173,-0.004725925624370575,-0.002088571432977915
-0.11854937672615051,-0.011948548257350922,-0.020174620673060417,0.03271206468343735,-0.022714989259839058,0.09015218913555145,-0.00566092599183321,0.0835396945476532,0.03939259797334671,0.057226795703172684,-0.10265284776687622,-0.010519924573600292,-0.0076323021203279495,-0.00956558808684349,-0.002088571432977915
-0.11201293021440506,-0.0208782646805048,-0.01858409494161606,0.043367888778448105,0.06499071419239044,0.06046031415462494,-0.02857811190187931,-0.015226345509290695,0.058620091527700424,8.216387941502035e-4,-0.07299412041902542,-0.005119799170643091,-0.005410695448517799,0.0011558468686416745,-0.002088571432977915
-0.10429508239030838,-0.03882124274969101,-0.033973466604948044,0.060361750423908234,-0.012926355935633183,0.04998154938220978,0.01926003396511078,-0.017858803272247314,-0.004734063521027565,0.006601990666240454,-0.12650495767593384,-0.010083025321364403,-0.01798868551850319,-0.008706373162567616,-0.002088571432977915
-0.17942547798156738,-0.00782762374728918,-0.058284223079681396,0.06718090921640396,0.020103709772229195,0.07898809760808945,-0.05951705202460289,0.016936475411057472,-0.06743422150611877,-0.10423537343740463,-0.16863663494586945,-0.003919639624655247,-0.01119538489729166,-0.008277825079858303,-0.002088571432977915
-0.17546331882476807,-0.010718339122831821,-0.09909944236278534,0.06706482172012329,-5.479778628796339e-4,0.06854750216007233,-0.05836866423487663,0.010713902302086353,-0.05271364375948906,-0.0540064238011837,-0.17156532406806946,-0.0025438114535063505,-0.011051381006836891,-0.006977270822972059,-0.002088571432977915
-0.1715385466814041,-0.010733048431575298,-0.06331714242696762,0.06680919229984283,0.01558072678744793,0.07320360094308853,-0.0560896210372448,0.01361660473048687,-0.05163555219769478,-0.061620816588401794,-0.15757949650287628,-0.002881214953958988,-0.009124425239861012,-0.01203523576259613,-0.002088571432977915
-0.142303004860878,-0.05997858941555023,-0.04832930117845535,0.06398160010576248,0.03315942734479904,0.034951187670230865,-0.04794570058584213,0.008993837982416153,-0.013186946511268616,-0.05347931385040283,-0.07912803441286087,-0.002178675727918744,-0.006352788768708706,-0.015654465183615685,-0.002088571432977915
-0.10861114412546158,-0.038179971277713776,-0.10004410147666931,0.05426058545708656,-0.05277214199304581,0.04412384331226349,-0.05987323820590973,0.08753114193677902,-0.08531267940998077,-0.0033401453401893377,-0.28363001346588135,-0.017501508817076683,-0.022631729021668434,-0.005336713045835495,-0.002088571432977915
-0.08490516245365143,-0.031229957938194275,-0.08135579526424408,0.06759040057659149,-0.04192448779940605,0.052567820996046066,-0.0561150498688221,0.090827576816082,-0.07714984565973282,0.015244911424815655,-0.21513871848583221,-0.03123721294105053,-0.0216507688164711,-0.008058818988502026,-0.002088571432977915
