mod_num,time_to_create,n_yes_train,n_no_train,n_yes_test,n_no_test,ntrees,max_depth,min_rows,distribution,learn_rate,learn_rate_annealing,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,histogram_type,gini,auc,threshold_max_f1,sensitivity_max_f1,specificity_max_f1,precision_max_f1,accuracy_max_f1,threshold_98_specificity,sensitivity_98_specificity,specificity_98_specificity,precision_98_specificity,accuracy_98_specificity
28,3.8099999999994907,149,359,53,132,300,3,1,bernoulli,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.7778504795199193,0.8889252397599596,0.266758351551233,0.9056603773584906,0.6818181818181818,0.5333333333333333,0.745945945945946,0.48025165470135983,0.20754716981132076,0.9848484848484849,0.8461538461538461,0.7621621621621621
29,5.989999999999782,149,359,53,132,100,7,1,bernoulli,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.9930829485333983,0.9965414742666991,0.328736417934195,0.6981132075471698,0.8787878787878788,0.6981132075471698,0.827027027027027,0.48776973176465177,0.2641509433962264,0.9848484848484849,0.875,0.7783783783783784
30,6.630000000000109,149,359,53,132,300,7,1,bernoulli,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.9930829485333983,0.9965414742666991,0.328737486193169,0.6981132075471698,0.8787878787878788,0.6981132075471698,0.827027027027027,0.4877704371113136,0.2641509433962264,0.9848484848484849,0.875,0.7783783783783784
31,8.36999999999989,149,359,53,132,100,10,1,bernoulli,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,1,1,0.309470976121251,0.7924528301886793,0.8560606060606061,0.6885245901639344,0.8378378378378378,0.5139129281823355,0.2830188679245283,0.9848484848484849,0.8823529411764706,0.7837837837837838
32,8.710000000000036,149,359,53,132,300,10,1,bernoulli,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,1,1,0.309469591697094,0.7924528301886793,0.8560606060606061,0.6885245901639344,0.8378378378378378,0.5139150958421809,0.2830188679245283,0.9848484848484849,0.8823529411764706,0.7837837837837838
33,3.8100000000004,149,359,53,132,100,1,1,bernoulli,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.5286496793853173,0.7643248396926586,0.287853777616484,0.6792452830188679,0.7348484848484849,0.5070422535211268,0.7189189189189189,0.32586294408436994,0.07547169811320754,1,1,0.7351351351351352
34,3.4700000000002547,149,359,53,132,300,1,1,bernoulli,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.5286496793853173,0.7643248396926586,0.287853777616484,0.6792452830188679,0.7348484848484849,0.5070422535211268,0.7189189189189189,0.32586294408436994,0.07547169811320754,1,1,0.7351351351351352
35,3.699999999999818,149,359,53,132,100,3,1,bernoulli,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.7546503150062629,0.8773251575031314,0.288256555681321,0.7735849056603774,0.7424242424242424,0.5466666666666666,0.7513513513513513,0.33279483128685844,0.22641509433962265,0.9848484848484849,0.8571428571428571,0.7675675675675676
36,3.769999999999527,149,359,53,132,300,3,1,bernoulli,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.7546503150062629,0.8773251575031314,0.288256555681321,0.7735849056603774,0.7424242424242424,0.5466666666666666,0.7513513513513513,0.33279483128685844,0.22641509433962265,0.9848484848484849,0.8571428571428571,0.7675675675675676
37,5.809999999999491,149,359,53,132,100,7,1,bernoulli,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.9899048438055,0.99495242190275,0.296172267558475,0.7735849056603774,0.8181818181818182,0.6307692307692307,0.8054054054054054,0.33552539693563616,0.3584905660377358,0.9848484848484849,0.9047619047619048,0.8054054054054054
38,5.8400000000001455,149,359,53,132,300,7,1,bernoulli,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.9899048438055,0.99495242190275,0.296172267558475,0.7735849056603774,0.8181818181818182,0.6307692307692307,0.8054054054054054,0.33552539693563616,0.3584905660377358,0.9848484848484849,0.9047619047619048,0.8054054054054054
39,7.670000000000073,149,359,53,132,100,10,1,bernoulli,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.9997008842609036,0.9998504421304518,0.308000522055269,0.7547169811320755,0.8787878787878788,0.7142857142857143,0.8432432432432433,0.34358316861173543,0.3018867924528302,0.9848484848484849,0.8888888888888888,0.7891891891891892
40,7.75,149,359,53,132,300,10,1,bernoulli,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.9997008842609036,0.9998504421304518,0.308000522055269,0.7547169811320755,0.8787878787878788,0.7142857142857143,0.8432432432432433,0.34358316861173543,0.3018867924528302,0.9848484848484849,0.8888888888888888,0.7891891891891892
41,3.3599999999996726,149,359,53,132,100,1,1,bernoulli,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.5156007552672415,0.7578003776336207,0.292742871685423,0.6792452830188679,0.7348484848484849,0.5070422535211268,0.7189189189189189,0.29662672596028594,0.07547169811320754,1,1,0.7351351351351352
42,3.4200000000000728,149,359,53,132,300,1,1,bernoulli,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.5156007552672415,0.7578003776336207,0.292742871685423,0.6792452830188679,0.7348484848484849,0.5070422535211268,0.7189189189189189,0.29662672596028594,0.07547169811320754,1,1,0.7351351351351352
43,3.5599999999994907,149,359,53,132,100,3,1,bernoulli,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.750799199865398,0.875399599932699,0.292723079185653,0.7735849056603774,0.7348484848484849,0.5394736842105263,0.745945945945946,0.29733991614185873,0.22641509433962265,0.9848484848484849,0.8571428571428571,0.7675675675675676
44,3.5200000000004366,149,359,53,132,300,3,1,bernoulli,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.750799199865398,0.875399599932699,0.292723079185653,0.7735849056603774,0.7348484848484849,0.5394736842105263,0.745945945945946,0.29733991614185873,0.22641509433962265,0.9848484848484849,0.8571428571428571,0.7675675675675676
45,5.3799999999992,149,359,53,132,100,7,1,bernoulli,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.9874745284253428,0.9937372642126714,0.293562556543519,0.7924528301886793,0.8106060606060606,0.6268656716417911,0.8054054054054054,0.29814826008569645,0.3018867924528302,0.9848484848484849,0.8888888888888888,0.7891891891891892
46,5.390000000000327,149,359,53,132,300,7,1,bernoulli,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.9874745284253428,0.9937372642126714,0.293562556543519,0.7924528301886793,0.8106060606060606,0.6268656716417911,0.8054054054054054,0.29814826008569645,0.3018867924528302,0.9848484848484849,0.8888888888888888,0.7891891891891892
47,6.0900000000001455,149,359,53,132,100,10,1,bernoulli,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.9996074105924362,0.9998037052962181,0.293586186557482,0.8113207547169812,0.803030303030303,0.6231884057971014,0.8054054054054054,0.2987086406749549,0.33962264150943394,0.9848484848484849,0.9,0.8
48,6.030000000000655,149,359,53,132,300,10,1,bernoulli,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.9996074105924362,0.9998037052962181,0.293586186557482,0.8113207547169812,0.803030303030303,0.6231884057971014,0.8054054054054054,0.2987086406749549,0.33962264150943394,0.9848484848484849,0.9,0.8
49,1.8099999999994907,149,359,53,132,100,1,1,bernoulli,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.43274569553756703,0.7163728477687835,0.278289234828841,0.8113207547169812,0.5606060606060606,0.42574257425742573,0.6324324324324324,0.3424277365428828,0.07547169811320754,1,1,0.7351351351351352
50,1.8499999999994543,149,359,53,132,300,1,1,bernoulli,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.43274569553756703,0.7163728477687835,0.278289234828841,0.8113207547169812,0.5606060606060606,0.42574257425742573,0.6324324324324324,0.3424277365428828,0.07547169811320754,1,1,0.7351351351351352
51,3.0800000000008367,149,359,53,132,100,3,1,bernoulli,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.6849376530631319,0.842468826531566,0.27256262688515,0.8113207547169812,0.7954545454545454,0.6142857142857143,0.8,0.3949066600183412,0.18867924528301888,0.9848484848484849,0.8333333333333334,0.7567567567567568
52,3.0799999999999272,149,359,53,132,300,3,1,bernoulli,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.6849376530631319,0.842468826531566,0.27256262688515,0.8113207547169812,0.7954545454545454,0.6142857142857143,0.8,0.3949066600183412,0.18867924528301888,0.9848484848484849,0.8333333333333334,0.7567567567567568
53,3.300000000000182,149,359,53,132,100,7,1,bernoulli,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.9121160569067694,0.9560580284533847,0.267933461262938,0.8301886792452831,0.6893939393939394,0.5176470588235295,0.7297297297297297,0.4131699946213238,0.2641509433962264,0.9848484848484849,0.875,0.7783783783783784
54,3.25,149,359,53,132,300,7,1,bernoulli,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.9121160569067694,0.9560580284533847,0.267933461262938,0.8301886792452831,0.6893939393939394,0.5176470588235295,0.7297297297297297,0.4131699946213238,0.2641509433962264,0.9848484848484849,0.875,0.7783783783783784
55,3.369999999999891,149,359,53,132,100,10,1,bernoulli,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.9587968069394852,0.9793984034697426,0.289959309349055,0.7358490566037735,0.803030303030303,0.6,0.7837837837837838,0.4242612753818212,0.22641509433962265,0.9848484848484849,0.8571428571428571,0.7675675675675676
56,3.4400000000005093,149,359,53,132,300,10,1,bernoulli,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.9587968069394852,0.9793984034697426,0.289959309349055,0.7358490566037735,0.803030303030303,0.6,0.7837837837837838,0.4242612753818212,0.22641509433962265,0.9848484848484849,0.8571428571428571,0.7675675675675676
57,1.8400000000001455,149,359,53,132,100,1,1,bernoulli,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.43274569553756703,0.7163728477687835,0.290133340678188,0.8113207547169812,0.5606060606060606,0.42574257425742573,0.6324324324324324,0.30345414717760966,0.07547169811320754,1,1,0.7351351351351352
58,1.860000000000582,149,359,53,132,300,1,1,bernoulli,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.43274569553756703,0.7163728477687835,0.290133340678188,0.8113207547169812,0.5606060606060606,0.42574257425742573,0.6324324324324324,0.30345414717760966,0.07547169811320754,1,1,0.7351351351351352
59,3.1400000000003274,149,359,53,132,100,3,1,bernoulli,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.6811426221233479,0.8405713110616739,0.289905920710427,0.6981132075471698,0.8409090909090909,0.6379310344827587,0.8,0.3140496852270147,0.18867924528301888,0.9848484848484849,0.8333333333333334,0.7567567567567568
60,3.0799999999999272,149,359,53,132,300,3,1,bernoulli,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.6811426221233479,0.8405713110616739,0.289905920710427,0.6981132075471698,0.8409090909090909,0.6379310344827587,0.8,0.3140496852270147,0.18867924528301888,0.9848484848484849,0.8333333333333334,0.7567567567567568
61,3.259999999999309,149,359,53,132,100,7,1,bernoulli,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.909723130993999,0.9548615654969995,0.28940279423638,0.7924528301886793,0.7045454545454546,0.5185185185185185,0.7297297297297297,0.31716926687227665,0.2830188679245283,0.9848484848484849,0.8823529411764706,0.7837837837837838
62,3.5,149,359,53,132,300,7,1,bernoulli,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.909723130993999,0.9548615654969995,0.28940279423638,0.7924528301886793,0.7045454545454546,0.5185185185185185,0.7297297297297297,0.31716926687227665,0.2830188679245283,0.9848484848484849,0.8823529411764706,0.7837837837837838
63,3.1799999999993815,149,359,53,132,100,10,1,bernoulli,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.9554691443420389,0.9777345721710194,0.285344048868385,0.9245283018867925,0.6439393939393939,0.5104166666666666,0.7243243243243244,0.3168750608161948,0.3584905660377358,0.9848484848484849,0.9047619047619048,0.8054054054054054
64,3.350000000000364,149,359,53,132,300,10,1,bernoulli,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.9554691443420389,0.9777345721710194,0.285344048868385,0.9245283018867925,0.6439393939393939,0.5104166666666666,0.7243243243243244,0.3168750608161948,0.3584905660377358,0.9848484848484849,0.9047619047619048,0.8054054054054054
65,1.7600000000002183,149,359,53,132,100,1,1,bernoulli,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.4386532313847189,0.7193266156923595,0.292994737669872,0.7735849056603774,0.5681818181818182,0.41836734693877553,0.6270270270270271,0.29432819271950533,0.07547169811320754,1,1,0.7351351351351352
66,1.7800000000006548,149,359,53,132,300,1,1,bernoulli,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.4386532313847189,0.7193266156923595,0.292994737669872,0.7735849056603774,0.5681818181818182,0.41836734693877553,0.6270270270270271,0.29432819271950533,0.07547169811320754,1,1,0.7351351351351352
67,1.839999999999236,149,359,53,132,100,3,1,bernoulli,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.6805443906451554,0.8402721953225777,0.292957204877981,0.6981132075471698,0.8409090909090909,0.6379310344827587,0.8,0.29538788956646533,0.18867924528301888,0.9848484848484849,0.8333333333333334,0.7567567567567568
68,3.0200000000004366,149,359,53,132,300,3,1,bernoulli,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.6805443906451554,0.8402721953225777,0.292957204877981,0.6981132075471698,0.8409090909090909,0.6379310344827587,0.8,0.29538788956646533,0.18867924528301888,0.9848484848484849,0.8333333333333334,0.7567567567567568
69,3.1799999999993815,149,359,53,132,100,7,1,bernoulli,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.9063393841954723,0.9531696920977362,0.292816841812082,0.8301886792452831,0.6818181818181818,0.5116279069767442,0.7243243243243244,0.29578736719401555,0.2641509433962264,0.9848484848484849,0.875,0.7783783783783784
70,3.180000000000291,149,359,53,132,300,7,1,bernoulli,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.9063393841954723,0.9531696920977362,0.292816841812082,0.8301886792452831,0.6818181818181818,0.5116279069767442,0.7243243243243244,0.29578736719401555,0.2641509433962264,0.9848484848484849,0.875,0.7783783783783784
71,3.2200000000002547,149,359,53,132,100,10,1,bernoulli,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.9568899441027463,0.9784449720513732,0.292922255011313,0.7924528301886793,0.7196969696969697,0.5316455696202531,0.7405405405405405,0.2957220388145802,0.33962264150943394,0.9848484848484849,0.9,0.8
72,3.240000000000691,149,359,53,132,300,10,1,bernoulli,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.9568899441027463,0.9784449720513732,0.292922255011313,0.7924528301886793,0.7196969696969697,0.5316455696202531,0.7405405405405405,0.2957220388145802,0.33962264150943394,0.9848484848484849,0.9,0.8
