mod_num,time_to_create,ntrees,max_depth,min_rows,distribution,learn_rate,learn_rate_annealing,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,histogram_type,r_2,r_2_test,mae_test,mse_test
1,1.496000000006461,100,1,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.2602844914739937,0.20432253659234956,0.42470985092343816,0.35146690772312295
2,4.374000000003434,300,1,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.31368308056053185,0.2448203270872149,0.41603082262930474,0.33640836523921114
3,2.2949999999982538,100,3,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.5773989281428873,0.3981305958217566,0.3698120114627567,0.2687529376338531
4,6.348000000005413,300,3,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.651759425463143,0.4402749137477042,0.355248159568553,0.24931049034325273
5,5.32499999999709,100,7,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9252559833777043,0.5527218842290504,0.30738013091685834,0.2129866721146754
6,13.46600000000035,300,7,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9640072401636309,0.5799520320781058,0.29054117110035127,0.19901504372691242
7,11.482000000003609,100,10,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9804710986459672,0.586399891502425,0.2854537450616739,0.18776503222892632
8,27.687000000005355,300,10,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9948487812431746,0.6020895734047705,0.2754666058379555,0.1797839492789878
9,1.2669999999998254,100,1,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.09178362281451125,0.06448843418534622,0.4548106700488655,0.4026658844240527
10,4.294999999998254,300,1,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.12483617696018856,0.09220285800407191,0.4489923472261521,0.39274120880146585
11,2.264999999999418,100,3,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.23365354981974729,0.17104001472982433,0.43131723509923486,0.3650516513669854
12,6.3729999999995925,300,3,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.3118330673270291,0.22848445688633212,0.41797113129605906,0.34466802229751664
13,5.3729999999995925,100,7,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.5114136458994394,0.31098085962918753,0.39531084896225244,0.31908519878939573
14,15.560999999994237,300,7,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.6406168634947469,0.3892467787924022,0.3736629148854338,0.28821352280337253
15,10.430000000000291,100,10,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.6070085623461461,0.3572254625376957,0.3799097329786047,0.30138600085777423
16,28.760999999998603,300,10,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.7458075084251927,0.438821503573388,0.35440216642843797,0.267258731083494
17,1.2639999999955762,100,1,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.01201488673217399,0.00436978698878332,0.46830397039118915,0.4212490858478071
18,4.315000000002328,300,1,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.017604825366840493,0.008066489539353738,0.46729164746625934,0.41993668708565435
19,2.272999999993772,100,3,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.03087438667584741,0.018325666922206607,0.4656031871018625,0.41667724274595397
20,6.323000000003958,300,3,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.045610397126336966,0.0290413779364882,0.46323055414141334,0.41312438757656306
21,5.330000000001746,100,7,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.07390821045896612,0.04170723927514586,0.460592254854001,0.4099022755597714
22,17.581000000005588,300,7,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.10853418868748355,0.06259474624675565,0.4559932022500578,0.4031852418788881
23,10.449000000000524,100,10,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.09194912737296135,0.05069503585201851,0.45838075873334855,0.40700399259203546
24,29.78399999999965,300,10,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.13454567570568066,0.07543877330008075,0.4527500489762336,0.3989827046583224
25,1.2730000000010477,100,1,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.08457707511354162,0.05889222589900378,0.45597417919019334,0.4052279375831918
26,1.2799999999988358,300,1,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.08457767434143182,0.05889273081051072,0.4559741089164534,0.405227832856759
27,2.2850000000034925,100,3,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.21098204019939315,0.16138142485736118,0.43264439428754325,0.36967214133780074
28,2.286000000000058,300,3,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.2109836012990569,0.16138268579803405,0.43264411637199085,0.36967170327978693
29,5.305000000000291,100,7,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.4711364167792692,0.2911470877001684,0.40094317808142604,0.3256851369672357
30,5.311000000001513,300,7,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.4711393085508945,0.2911489477017505,0.40094268507779346,0.3256844336133637
31,10.40899999999965,100,10,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.5593221610557243,0.33572997941241345,0.38760900376360474,0.30920070627010054
32,10.436000000001513,300,10,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.5593251619152888,0.3357314102946066,0.38760855395549265,0.30920014987166583
33,1.2989999999990687,100,1,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.020507277929498136,0.01010845408573735,0.4667886722608406,0.4193383683923516
