mod_num,time_to_create,n_yes_train,n_no_train,n_yes_test,n_no_test,ntrees,max_depth,min_rows,distribution,learn_rate,learn_rate_annealing,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,histogram_type,gini,auc,threshold_max_f1,sensitivity_max_f1,specificity_max_f1,precision_max_f1,accuracy_max_f1,threshold_98_specificity,sensitivity_98_specificity,specificity_98_specificity,precision_98_specificity,accuracy_98_specificity
1,3.411000000000058,190,582,71,179,100,1,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.5947458853318863,0.7973729426659432,0.319993912340614,0.5915492957746479,0.8379888268156425,0.5915492957746479,0.768,0.4556521580432738,0.09859154929577464,0.9832402234636871,0.7,0.732
2,8.474000000001979,190,582,71,179,300,1,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.6260083197684934,0.8130041598842467,0.278974737302744,0.704225352112676,0.7541899441340782,0.5319148936170213,0.74,0.4634252676247102,0.1267605633802817,0.9832402234636871,0.75,0.74
3,3.3739999999961583,190,582,71,179,100,3,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.8689365165491048,0.9344682582745524,0.214402106462871,0.8591549295774648,0.6983240223463687,0.5304347826086957,0.744,0.5603334279363388,0.22535211267605634,0.9832402234636871,0.8421052631578947,0.768
4,10.442999999999302,190,582,71,179,300,3,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.913619099294628,0.956809549647314,0.217309136667424,0.8732394366197183,0.7318435754189944,0.5636363636363636,0.772,0.6108895154264239,0.22535211267605634,0.9832402234636871,0.8421052631578947,0.768
5,7.391999999999825,190,582,71,179,100,7,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.203280477348403,0.8591549295774648,0.8324022346368715,0.6703296703296703,0.84,0.7104437989770777,0.30985915492957744,0.9832402234636871,0.88,0.792
6,17.5570000000007,190,582,71,179,300,7,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.18188935729926,0.8169014084507042,0.8491620111731844,0.6823529411764706,0.84,0.7142964559532187,0.4225352112676056,0.9832402234636871,0.9090909090909091,0.824
7,11.44600000000355,190,582,71,179,100,10,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.137213446195636,0.8873239436619719,0.8156424581005587,0.65625,0.836,0.7175309549175509,0.39436619718309857,0.9832402234636871,0.9032258064516129,0.816
8,30.75,190,582,71,179,300,10,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.0884394989707593,0.9014084507042254,0.8324022346368715,0.6808510638297872,0.852,0.7651881663419973,0.4084507042253521,0.9832402234636871,0.90625,0.82
9,3.3210000000035507,190,582,71,179,100,1,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.5178784590341834,0.7589392295170917,0.293921187203779,0.7323943661971831,0.6312849162011173,0.4406779661016949,0.66,0.3253342691436227,0.08450704225352113,0.9832402234636871,0.6666666666666666,0.728
10,8.41700000000128,190,582,71,179,300,1,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.5455416892747333,0.7727708446373667,0.314813006444153,0.5211267605633803,0.8603351955307262,0.5967741935483871,0.764,0.36394574903969446,0.08450704225352113,0.9832402234636871,0.6666666666666666,0.728
11,3.360999999997148,190,582,71,179,100,3,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.7432718393922952,0.8716359196961476,0.286159918559726,0.7323943661971831,0.776536312849162,0.5652173913043478,0.764,0.3878423559155213,0.16901408450704225,0.9832402234636871,0.8,0.752
12,10.491000000001804,190,582,71,179,300,3,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.7618466268764694,0.8809233134382347,0.285097591721609,0.7464788732394366,0.7597765363128491,0.5520833333333334,0.756,0.4325320297977413,0.16901408450704225,0.9832402234636871,0.8,0.752
13,7.417999999997846,190,582,71,179,100,7,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9997106167480556,0.9998553083740278,0.271113841293043,0.8169014084507042,0.8491620111731844,0.6823529411764706,0.84,0.39564100014866954,0.4788732394366197,0.9832402234636871,0.918918918918919,0.84
14,18.630000000004657,190,582,71,179,300,7,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9997106167480556,0.9998553083740278,0.2959756772919,0.7887323943661971,0.8715083798882681,0.7088607594936709,0.848,0.4496886748792841,0.4647887323943662,0.9832402234636871,0.9166666666666666,0.836
15,12.533000000003085,190,582,71,179,100,10,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.248712780394592,0.8169014084507042,0.8435754189944135,0.6744186046511628,0.836,0.42362790707077147,0.4084507042253521,0.9832402234636871,0.90625,0.82
16,34.862999999997555,190,582,71,179,300,10,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.256437629871719,0.8028169014084507,0.8547486033519553,0.6867469879518072,0.84,0.438551795535199,0.4647887323943662,0.9832402234636871,0.9166666666666666,0.836
17,3.3070000000006985,190,582,71,179,100,1,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.4700488334237656,0.7350244167118828,0.252554933515867,0.7464788732394366,0.6256983240223464,0.44166666666666665,0.66,0.2550974690438979,0.028169014084507043,1,1,0.724
18,9.40899999999965,190,582,71,179,300,1,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.4754295532646049,0.7377147766323024,0.25547130088001,0.7464788732394366,0.6312849162011173,0.44537815126050423,0.664,0.25894476685858864,0.028169014084507043,0.994413407821229,0.6666666666666666,0.72
19,4.349000000001979,190,582,71,179,100,3,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.7153734852595406,0.8576867426297703,0.25239236341465,0.704225352112676,0.8100558659217877,0.5952380952380952,0.78,0.26353753580210626,0.09859154929577464,0.9832402234636871,0.7,0.732
