ticker,quarter,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio
ACHC,2021.3,0,2.12,2.24,15.77,NA
ACHC,2021.2,0,2.24,2.37,16.68,0.94
ACHC,2021.1,0,2.11,2.21,10.98,0.97
ACHC,2020.4,0,1.88,2.33,10.34,2.42
ACHC,2020.3,26.09,1.73,0.99,7.1,1.73
ACHC,2020.2,21.11,1.52,0.88,8.34,1.73
ACHC,2020.1,14.34,0.92,0.65,12.9,1.73
ACHC,2019.4,26.79,1.45,1.16,26.05,1.75
ACHC,2019.3,0,1.39,1.13,20.43,1.78
ACHC,2019.2,0,1.58,1.26,33.06,1.8
ACHC,2019.1,0,1.34,1.07,21.5,1.82
ACHC,2018.4,0,1.18,0.96,15.77,1.65
ACHC,2018.3,13.64,1.03,1.15,42.52,1.44
ACHC,2018.2,15.92,1.21,1.35,39.99,1.45
ACHC,2018.1,15.86,1.18,1.27,40.92,1.44
ACHC,2017.4,14.25,1,1.1,31.71,1.5
ACHC,2017.3,24.24,1.47,1.67,48.35,1.55
ACHC,2017.2,548.67,1.51,1.81,51.19,1.62
ACHC,2017.1,256.47,1.31,1.69,57.83,1.71
ACHC,2016.4,413.75,1.01,1.32,214.8,1.78
ACHC,2016.3,275.28,1.56,1.92,0,1.88
ACHC,2016.2,28.27,1.84,1.97,0,1.74
ACHC,2016.1,30.62,1.97,1.86,0,1.61
ACHC,2015.4,36.31,2.37,2.63,0,1.54
ACHC,2015.3,43.89,2.71,2.81,0,1.48
ACHC,2015.2,51.53,3.45,3.32,0,1.36
ACHC,2015.1,49.04,3.54,3.74,0,1.9
ACHC,2014.4,41.08,3.33,4.11,0,1.51
ACHC,2014.3,35.66,2.88,3.24,0,1.41
ACHC,2014.2,37.3,2.92,3.01,0,0.78
ACHC,2014.1,43.81,3.01,4.57,0,1.59
ACHC,2013.4,56.35,3.34,4.93,0,1.55
ACHC,2013.3,56.33,2.95,4.23,0,1.49
ACHC,2013.2,59.05,2.72,3.67,0,1.47
ACHC,2013.1,61.23,2.59,3.36,0,1.48
ACHC,2012.4,44.9,2.14,2.69,0,1.27
ACHC,2012.3,0,1.99,3.93,0,1.38
ACHC,2012.2,0,1.35,2.97,0,1.38
ACHC,2012.1,0,1.18,5.2,0,3.5
ACHC,2011.4,0,0.83,3.32,0,3.29
ACHC,2011.3,0,1.18,2.16,0,2.5
ACHC,2011.2,0,2.42,0,0,0
ACHC,2011.1,0,5.63,0,0,0
ACHC,2010.4,NA,NA,0,NA,0
ACHC,2010.3,NA,NA,0,NA,0
ACHC,2009.4,NA,NA,0,NA,0
ADUS,2021.3,35.87,1.67,2.49,26.54,NA
ADUS,2021.2,36.81,1.72,2.55,27.24,0.63
ADUS,2021.1,50.28,2.14,3.14,25.45,0.66
ADUS,2020.4,56.57,2.44,3.57,18.21,0.72
ADUS,2020.3,61.37,1.92,2.94,21.52,0.37
ADUS,2020.2,70.66,1.89,2.93,23.89,0.34
ADUS,2020.1,52.4,1.4,2.17,34.74,0.33
ADUS,2019.4,87.59,2.08,3.19,187.25,0.34
ADUS,2019.3,53.93,1.78,2.62,87.34,0.32
ADUS,2019.2,53.16,1.72,3.42,319.89,0.41
ADUS,2019.1,46.76,1.46,2.98,84.75,0.35
ADUS,2018.4,47.8,1.59,3.32,30.18,0.3
ADUS,2018.3,52.35,1.71,3.43,26.57,0.61
ADUS,2018.2,42.41,1.45,3.59,8.14,0.84
ADUS,2018.1,39.88,1.31,3.15,10.14,0.51
ADUS,2017.4,29.74,0.95,2.3,7.65,0.54
ADUS,2017.3,22.77,0.98,2.38,45.67,0.56
ADUS,2017.2,26.38,1.04,2.57,70.74,0.52
ADUS,2017.1,22.7,0.89,2.26,24.91,0.45
ADUS,2016.4,33.38,0.99,2.56,0,0.46
ADUS,2016.3,38.47,0.77,1.99,12.36,0.53
ADUS,2016.2,22.06,0.54,1.35,0,0.64
ADUS,2016.1,20.22,0.55,1.34,0,0.61
ADUS,2015.4,22.6,0.78,1.82,137.59,0.31
ADUS,2015.3,28.58,1.05,2.51,54.68,0.42
ADUS,2015.2,24.88,0.95,2.3,12.53,0.4
ADUS,2015.1,21.31,0.8,1.95,0,0.4
ADUS,2014.4,22.06,0.86,2.09,153.8,0.41
ADUS,2014.3,23.61,0.73,1.75,45.55,0.43
ADUS,2014.2,29.19,0.87,2.07,71.78,0.38
ADUS,2014.1,31.15,0.93,2.17,17.52,0.4
ADUS,2013.4,12.76,0.93,2.15,9.38,0.44
ADUS,2013.3,14.27,1.22,2.8,10.47,0.39
ADUS,2013.2,10.02,0.84,1.95,5.02,0.41
ADUS,2013.1,6.98,0.57,1.33,4.97,0.4
ADUS,2012.4,9.93,0.32,0.82,5.39,0.59
ADUS,2012.3,8.92,0.28,0.64,4.73,0.69
ADUS,2012.2,0,0.25,0.6,0,0.7
ADUS,2012.1,0,0.24,0.61,22,0.77
ADUS,2011.4,0,0.17,0.45,2.49,0.79
ADUS,2011.3,0,0.19,0.54,2.53,0.92
ADUS,2011.2,11.31,0.25,0.65,1.51,0.88
ADUS,2011.1,9.63,0.23,0.61,2.68,0.79
ADUS,2010.4,7.19,0.19,0.5,4.31,0.9
ADUS,2010.3,0,0.09,0.49,0,1.01
ADUS,2010.2,NA,NA,0.75,NA,1.01
ADUS,2010.1,NA,NA,0.77,NA,1.03
ADUS,2009.4,NA,NA,1.2,NA,1
ADUS,2009.3,NA,NA,NA,NA,2.94
ADUS,2009.2,NA,NA,NA,NA,0
ADUS,2009.1,NA,NA,NA,NA,0
ADUS,2008.4,NA,NA,NA,NA,0
ADUS,2008.3,NA,NA,NA,NA,0
AGL,2021.3,Inf,Inf,10.08,Inf,NA
AGL,2021.2,NA,NA,13.79,NA,0.48
AGL,2021.1,NA,NA,NA,NA,-2.93
AGL,2020.4,NA,NA,NA,NA,-2.57
AGL,2020.2,NA,NA,NA,NA,0
AGL,2020.1,NA,NA,NA,NA,0
AGL,2019.4,NA,NA,NA,NA,-2.74
AIH,2021.3,0,0.54,Inf,0,NA
AIH,2021.1,0,1.07,0,0,1.37
AIH,2020.4,0,0.87,2.02,0,1.44
AIH,2020.3,NA,NA,0,NA,1.75
AIH,2020.2,NA,NA,0,NA,1.01
AIH,2020.1,NA,NA,0,NA,0.93
AIH,2019.3,NA,NA,NA,NA,-53.32
AIH,2019.2,NA,NA,NA,NA,-7.36
AIH,2018.4,NA,NA,NA,NA,-3.71
AMED,2021.3,22.69,2.52,6.29,21.17,NA
AMED,2021.2,32.88,3.66,9.11,30.67,0.83
AMED,2021.1,43.69,4.08,10.92,26.55,0.99
AMED,2020.4,53.14,4.63,11.87,34.39,0.93
AMED,2020.3,47.38,3.83,10.24,26.67,1.12
AMED,2020.2,51.44,3.3,8.92,25.69,1.28
AMED,2020.1,47.8,3.06,8.74,33.58,1.12
AMED,2019.4,43.58,2.81,8.4,28.28,0.97
AMED,2019.3,34.12,2.29,7,24.14,1.01
AMED,2019.2,32.2,2.21,6.93,19.6,1.14
AMED,2019.1,33.05,2.37,7.58,20.79,1.27
AMED,2018.4,32.8,2.38,7.76,18.08,0.49
AMED,2018.3,47.69,2.61,8.94,22.23,0.63
AMED,2018.2,41.09,1.86,6.64,22.6,0.84
AMED,2018.1,49.06,1.34,3.74,18.55,0.53
AMED,2017.4,59.9,1.2,3.47,18.86,0.58
AMED,2017.3,44.77,1.31,3.7,21.02,0.56
AMED,2017.2,53.68,1.47,4.31,25.09,0.63
AMED,2017.1,37.57,1.2,3.56,27.07,0.57
AMED,2016.4,38.41,1.01,3.11,30.75,0.59
AMED,2016.3,38.57,1.13,3.57,27.1,0.62
AMED,2016.2,44.28,1.23,3.95,20.24,0.66
AMED,2016.1,42.4,1.22,3.92,16.07,0.72
AMED,2015.4,0,1.02,3.22,12.21,0.66
AMED,2015.3,0,1.01,3.25,17.76,0.69
AMED,2015.2,0,1.08,3.52,19.12,0.7
AMED,2015.1,0,0.73,2.45,0,0.7
AMED,2014.4,77.24,0.79,2.48,0,0.68
AMED,2014.3,0,0.54,1.76,0,0.78
AMED,2014.2,0,0.44,1.5,0,0.91
AMED,2014.1,0,0.38,1.34,16.61,1
AMED,2013.4,0,0.37,1.28,7.35,0.95
AMED,2013.3,0,0.41,1.48,8.32,1
AMED,2013.2,0,0.26,0.8,6.45,0.51
AMED,2013.1,0,0.24,0.76,7.76,0.54
AMED,2012.4,0,0.24,0.77,15.24,0.61
AMED,2012.3,15.02,0.29,0.76,7.54,0.53
AMED,2012.2,0,0.26,0.72,6.04,0.59
AMED,2012.1,0,0.29,0.84,6.69,0.61
AMED,2011.4,0,0.22,0.62,3.2,0.65
AMED,2011.3,0,0.29,0.87,5.75,0.65
AMED,2011.2,9.48,0.51,0.86,8.25,0.44
AMED,2011.1,10.97,0.65,1.14,8.31,0.47
AMED,2010.4,8.48,0.6,1.11,6.58,0.48
AMED,2010.3,5.25,0.42,0.79,4.31,0.49
AMED,2010.2,8.69,0.77,1.53,6.23,0.53
AMED,2010.1,10.62,0.99,2,6.85,0.56
