mtry,tree_depth,learn_rate,.metric,.estimator,mean,n,std_err,.config
3,1,0.1,mae,standard,0.2268532237656393,10,0.00694725420173529,Model01
3,1,0.1,rmse,standard,0.28478358118085745,10,0.00870943095512869,Model01
3,1,0.1,rsq,standard,0.6671323258659814,10,0.02338440734860546,Model01
5,1,0.1,mae,standard,0.22627744214672085,10,0.006901380728544766,Model02
5,1,0.1,rmse,standard,0.2842709310348007,10,0.008520671540483275,Model02
5,1,0.1,rsq,standard,0.6679116580496526,10,0.02169659641541548,Model02
7,1,0.1,mae,standard,0.2266609897022817,10,0.0072702640812959485,Model03
7,1,0.1,rmse,standard,0.2842479741099474,10,0.008975245411070885,Model03
7,1,0.1,rsq,standard,0.667450107387472,10,0.023259978032852822,Model03
10,1,0.1,mae,standard,0.2260875009284737,10,0.007024114786627692,Model04
10,1,0.1,rmse,standard,0.28384072889047296,10,0.008772955609125352,Model04
10,1,0.1,rsq,standard,0.6688532970303993,10,0.022676277593193517,Model04
3,3,0.1,mae,standard,0.18428586488134222,10,0.006053374188190584,Model05
3,3,0.1,rmse,standard,0.2542644741967517,10,0.010452391382198866,Model05
3,3,0.1,rsq,standard,0.7286786669951707,10,0.022682191039993603,Model05
5,3,0.1,mae,standard,0.16975171886832846,10,0.005689177238357949,Model06
5,3,0.1,rmse,standard,0.2354734861349651,10,0.01049487165249074,Model06
5,3,0.1,rsq,standard,0.7695268522708664,10,0.018832823520981447,Model06
7,3,0.1,mae,standard,0.16777101204188868,10,0.005970072709161685,Model07
7,3,0.1,rmse,standard,0.23344163393864426,10,0.010778016593470385,Model07
7,3,0.1,rsq,standard,0.7729501199688404,10,0.01667745957588324,Model07
10,3,0.1,mae,standard,0.16888742055953496,10,0.006721347638315863,Model08
10,3,0.1,rmse,standard,0.23369440068026667,10,0.01018113150495454,Model08
10,3,0.1,rsq,standard,0.7702804551906292,10,0.017591186302085265,Model08
3,5,0.1,mae,standard,0.1801391811095552,10,0.008659132377982715,Model09
