mtry,min_n,.metric,.estimator,mean,n,std_err,.config
3,1,mae,standard,0.336121733031655,10,0.00902286686569498,Preprocessor1_Model01
3,1,rmse,standard,0.4602159176589162,10,0.013923576712059543,Preprocessor1_Model01
3,1,rsq,standard,0.6073095467572484,10,0.02101393154510029,Preprocessor1_Model01
5,1,mae,standard,0.32954874621766345,10,0.008557664886530349,Preprocessor1_Model02
5,1,rmse,standard,0.4554491718765065,10,0.014849330625873127,Preprocessor1_Model02
5,1,rsq,standard,0.6061328610238491,10,0.023437366135155048,Preprocessor1_Model02
7,1,mae,standard,0.32541940529449154,10,0.008797930661597309,Preprocessor1_Model03
7,1,rmse,standard,0.4540564541791164,10,0.01572332207700257,Preprocessor1_Model03
7,1,rsq,standard,0.6035892668586191,10,0.024062802085701895,Preprocessor1_Model03
10,1,mae,standard,0.3274726906877481,10,0.009000097494987981,Preprocessor1_Model04
10,1,rmse,standard,0.45977305753149383,10,0.016217167020422363,Preprocessor1_Model04
10,1,rsq,standard,0.5905623031587922,10,0.02508453677603045,Preprocessor1_Model04
3,3,mae,standard,0.3390462777140463,10,0.009116420880643168,Preprocessor1_Model05
3,3,rmse,standard,0.46433787192257203,10,0.014191977326202247,Preprocessor1_Model05
3,3,rsq,standard,0.6002125300030194,10,0.022349073288343728,Preprocessor1_Model05
5,3,mae,standard,0.32897750640013157,10,0.008936840823725815,Preprocessor1_Model06
5,3,rmse,standard,0.45521968600323054,10,0.014663609508713342,Preprocessor1_Model06
5,3,rsq,standard,0.606800264634383,10,0.02339346289627424,Preprocessor1_Model06
7,3,mae,standard,0.3280662817459146,10,0.008991757915524645,Preprocessor1_Model07
7,3,rmse,standard,0.4571492874929634,10,0.015632835906350055,Preprocessor1_Model07
7,3,rsq,standard,0.6010684690671033,10,0.02326912703382459,Preprocessor1_Model07
10,3,mae,standard,0.32838480865398245,10,0.009537228493478449,Preprocessor1_Model08
10,3,rmse,standard,0.4614777578593159,10,0.01689854481725222,Preprocessor1_Model08
10,3,rsq,standard,0.5867992971777046,10,0.026520692771172034,Preprocessor1_Model08
3,5,mae,standard,0.3398081589488839,10,0.008886531854010988,Preprocessor1_Model09
3,5,rmse,standard,0.46494348510628203,10,0.013460626049147977,Preprocessor1_Model09
3,5,rsq,standard,0.5987858942340308,10,0.021733476099216092,Preprocessor1_Model09
5,5,mae,standard,0.33127450791531055,10,0.00907620685031794,Preprocessor1_Model10
5,5,rmse,standard,0.45872948218595355,10,0.015204404315485224,Preprocessor1_Model10
5,5,rsq,standard,0.6013191306688944,10,0.023452022646199167,Preprocessor1_Model10
7,5,mae,standard,0.3286529049843346,10,0.008543427615542684,Preprocessor1_Model11
7,5,rmse,standard,0.45721013399479993,10,0.015330826532754995,Preprocessor1_Model11
7,5,rsq,standard,0.5992545357720994,10,0.02387849437149163,Preprocessor1_Model11
10,5,mae,standard,0.32787431843878645,10,0.00904161020336123,Preprocessor1_Model12
10,5,rmse,standard,0.4622443662906105,10,0.01634479512899687,Preprocessor1_Model12
10,5,rsq,standard,0.5844546523549604,10,0.025593031757705612,Preprocessor1_Model12
3,7,mae,standard,0.34527168098441724,10,0.008770349384573346,Preprocessor1_Model13
3,7,rmse,standard,0.4717645868441805,10,0.013404591811603344,Preprocessor1_Model13
3,7,rsq,standard,0.588006613588911,10,0.020032865696537575,Preprocessor1_Model13
5,7,mae,standard,0.3346974138255061,10,0.00975392668642611,Preprocessor1_Model14
5,7,rmse,standard,0.4609472737677649,10,0.01503489454446954,Preprocessor1_Model14
5,7,rsq,standard,0.5983466933683488,10,0.023930509550070308,Preprocessor1_Model14
7,7,mae,standard,0.33063726979078506,10,0.009115709484728193,Preprocessor1_Model15
7,7,rmse,standard,0.4591934772551099,10,0.015593769706969112,Preprocessor1_Model15
7,7,rsq,standard,0.595394563678495,10,0.02375948767974696,Preprocessor1_Model15
10,7,mae,standard,0.33075373947677184,10,0.009325770992565499,Preprocessor1_Model16
10,7,rmse,standard,0.4646202029024802,10,0.01677657334790105,Preprocessor1_Model16
10,7,rsq,standard,0.5798264082806363,10,0.02586514350623565,Preprocessor1_Model16
