mod_num,time_to_create,n_yes_train,n_no_train,n_yes_test,n_no_test,ntrees,max_depth,min_rows,mtries,min_split_improvement,sample_rate,nbins,binomial_double_trees,seed,balance_classes,col_sample_rate_per_tree,gini,auc,threshold_max_f1,sensitivity_max_f1,specificity_max_f1,precision_max_f1,accuracy_max_f1,threshold_98_specificity,sensitivity_98_specificity,specificity_98_specificity,precision_98_specificity,accuracy_98_specificity
1,4.574000000000524,217,256,78,88,50,3,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.5166316105769231,0.7583158052884615,0.389450918152306,0.8205128205128205,0.6704545454545454,0.6881720430107527,0.7409638554216867,0.6803572938665173,0.20512820512820512,0.9886363636363636,0.9411764705882353,0.6204819277108434
2,5.515999999999622,217,256,78,88,100,3,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.5451472355769231,0.7725736177884616,0.334768975877717,0.9743589743589743,0.4318181818181818,0.6031746031746031,0.6867469879518072,0.6839024058044849,0.20512820512820512,0.9886363636363636,0.9411764705882353,0.6204819277108434
3,3.4290000000000873,217,256,78,88,50,7,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.7601111778846155,0.8800555889423077,0.414673961207326,0.8205128205128205,0.8522727272727273,0.8311688311688312,0.8373493975903614,0.7208481003412288,0.28205128205128205,0.9886363636363636,0.9565217391304348,0.6566265060240963
4,5.411000000000058,217,256,78,88,100,7,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.7832331730769231,0.8916165865384615,0.366915196679304,0.8461538461538461,0.8295454545454546,0.8148148148148148,0.8373493975903614,0.7440875361030325,0.28205128205128205,0.9886363636363636,0.9565217391304348,0.6566265060240963
5,2.341999999998734,217,256,78,88,50,10,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.8168118990384616,0.9084059495192308,0.351930864565713,0.8974358974358975,0.8295454545454546,0.8235294117647058,0.8614457831325302,0.7375439457717186,0.28205128205128205,0.9886363636363636,0.9565217391304348,0.6566265060240963
6,5.391999999999825,217,256,78,88,100,10,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.8288311298076922,0.9144155649038461,0.316454881604831,0.9358974358974359,0.75,0.7684210526315789,0.8373493975903614,0.8030738496095093,0.23076923076923078,1,1,0.6385542168674698
7,2.3249999999989086,217,256,78,88,50,15,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.847295673076923,0.9236478365384615,0.368778829813061,0.9102564102564102,0.8522727272727273,0.8452380952380952,0.8795180722891566,0.7546673047494258,0.2948717948717949,1,1,0.6686746987951807
8,4.354000000001179,217,256,78,88,100,15,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.8553335336538461,0.9276667668269231,0.325469212371803,0.9358974358974359,0.8295454545454546,0.8295454545454546,0.8795180722891566,0.8311196720944296,0.23076923076923078,1,1,0.6385542168674698
9,2.311999999999898,217,256,78,88,50,20,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.8493990384615384,0.9246995192307692,0.384979302188054,0.8846153846153846,0.875,0.8625,0.8795180722891566,0.7675117381479638,0.2948717948717949,0.9886363636363636,0.9583333333333334,0.6626506024096386
10,5.386999999998807,217,256,78,88,100,20,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.8601262019230769,0.9300631009615384,0.322198578283352,0.9358974358974359,0.8181818181818182,0.8202247191011236,0.8734939759036144,0.8141861711631231,0.24358974358974358,1,1,0.6445783132530121
11,2.289999999999054,217,256,78,88,50,3,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.5426983173076922,0.7713491586538461,0.369965945866838,0.7948717948717948,0.7272727272727273,0.7209302325581395,0.7590361445783133,0.7347550322098788,0.19230769230769232,0.9886363636363636,0.9375,0.6144578313253012
12,3.3209999999999127,217,256,78,88,100,3,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.580859375,0.7904296875,0.384950418764102,0.782051282051282,0.7727272727272727,0.7530864197530864,0.7771084337349398,0.7639261654665901,0.15384615384615385,0.9886363636363636,0.9230769230769231,0.5963855421686747
