mod_num,time_to_create,n_yes_train,n_no_train,n_yes_test,n_no_test,ntrees,max_depth,min_rows,distribution,learn_rate,learn_rate_annealing,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,histogram_type,gini,auc,threshold_max_f1,sensitivity_max_f1,specificity_max_f1,precision_max_f1,accuracy_max_f1,threshold_98_specificity,sensitivity_98_specificity,specificity_98_specificity,precision_98_specificity,accuracy_98_specificity
11,3.334999999999127,222,267,73,77,100,3,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.8286432499915646,0.9143216249957823,0.401057682013582,0.8493150684931506,0.5454545454545454,0.6391752577319587,0.6933333333333334,0.622669721292267,0.2328767123287671,0.987012987012987,0.9444444444444444,0.62
12,9.44000000000051,222,267,73,77,300,3,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.8415156729763471,0.9207578364881736,0.436254868539806,0.726027397260274,0.7662337662337663,0.7464788732394366,0.7466666666666667,0.679628991474184,0.2191780821917808,0.987012987012987,0.9411764705882353,0.6133333333333333
13,6.3879999999990105,222,267,73,77,100,7,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9995276175051457,0.9997638087525729,0.474401642582439,0.7671232876712328,0.8441558441558441,0.8235294117647058,0.8066666666666666,0.6353848536255245,0.3561643835616438,0.987012987012987,0.9629629629629629,0.68
14,15.504000000000815,222,267,73,77,300,7,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9999156459830616,0.9999578229915308,0.49115281240840297,0.7671232876712328,0.8701298701298701,0.8484848484848485,0.82,0.684978342795465,0.3835616438356164,0.987012987012987,0.9655172413793104,0.6933333333333334
15,9.418999999999869,222,267,73,77,100,10,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.484600686906716,0.7945205479452054,0.8441558441558441,0.8285714285714286,0.82,0.6359171616025059,0.4246575342465753,0.987012987012987,0.96875,0.7133333333333334
16,23.627000000000407,222,267,73,77,300,10,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.507935673004166,0.7945205479452054,0.8571428571428571,0.8405797101449275,0.8266666666666667,0.6938543327318378,0.410958904109589,0.987012987012987,0.967741935483871,0.7066666666666667
17,3.3140000000003056,222,267,73,77,100,1,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.41788979991227193,0.708944899956136,0.447140284185291,1,0,0.4866666666666667,0.4866666666666667,Inf,0.2602739726027397,0.948051948051948,0.8260869565217391,0.6133333333333333
18,8.377000000000407,222,267,73,77,300,1,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.4163039443938319,0.708151972196916,0.44413701300544,1,0,0.4866666666666667,0.4866666666666667,Inf,0.2602739726027397,0.948051948051948,0.8260869565217391,0.6133333333333333
19,3.352999999999156,222,267,73,77,100,3,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.8084657691399264,0.9042328845699632,0.451531881385949,0.726027397260274,0.7532467532467533,0.7361111111111112,0.74,0.4752357240845841,0.2328767123287671,0.987012987012987,0.9444444444444444,0.62
20,10.450000000000728,222,267,73,77,300,3,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.8069473968350371,0.9034736984175186,0.449458860027483,0.726027397260274,0.7402597402597403,0.726027397260274,0.7333333333333333,0.4871523226085762,0.1917808219178082,0.987012987012987,0.9333333333333333,0.6
21,6.390000000001237,222,267,73,77,100,7,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9996794547356345,0.9998397273678172,0.458259645665898,0.7534246575342466,0.8831168831168831,0.859375,0.82,0.47747222187883426,0.3424657534246575,0.987012987012987,0.9615384615384616,0.6733333333333333
22,15.528000000000247,222,267,73,77,300,7,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9996963255390223,0.9998481627695112,0.458857894730606,0.7534246575342466,0.8701298701298701,0.8461538461538461,0.8133333333333334,0.4847744777865082,0.3698630136986301,0.987012987012987,0.9642857142857143,0.6866666666666666
23,9.467000000000553,222,267,73,77,100,10,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.45789141787082,0.7945205479452054,0.8571428571428571,0.8405797101449275,0.8266666666666667,0.47782453374208267,0.3561643835616438,0.987012987012987,0.9629629629629629,0.68
24,23.657999999999447,222,267,73,77,300,10,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.461682244744889,0.7945205479452054,0.8701298701298701,0.8529411764705882,0.8333333333333334,0.4864038867862967,0.410958904109589,0.987012987012987,0.967741935483871,0.7066666666666667
25,2.3189999999995052,222,267,73,77,100,1,1,bernoulli,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.44177885750919454,0.7208894287545973,0.408217652480359,1,0,0.4866666666666667,0.4866666666666667,0.5792087362683922,0.1095890410958904,0.987012987012987,0.8888888888888888,0.56
26,3.32799999999952,222,267,73,77,300,1,1,bernoulli,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.44177885750919454,0.7208894287545973,0.408217338914909,1,0,0.4866666666666667,0.4866666666666667,0.5792098970554475,0.1095890410958904,0.987012987012987,0.8888888888888888,0.56
27,3.360000000000582,222,267,73,77,100,3,1,bernoulli,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.819516145358842,0.909758072679421,0.4262982375396,0.7808219178082192,0.7012987012987013,0.7125,0.74,0.6035845879185597,0.2054794520547945,0.987012987012987,0.9375,0.6066666666666667
28,3.3369999999995343,222,267,73,77,300,3,1,bernoulli,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.819516145358842,0.909758072679421,0.42629814482008,0.7808219178082192,0.7012987012987013,0.7125,0.74,0.6035854173337419,0.2054794520547945,0.987012987012987,0.9375,0.6066666666666667
29,6.399999999999636,222,267,73,77,100,7,1,bernoulli,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.9989202685831899,0.999460134291595,0.422460933644781,0.863013698630137,0.7402597402597403,0.7590361445783133,0.8,0.6409291852080966,0.2465753424657534,0.987012987012987,0.9473684210526315,0.6266666666666667
30,6.403999999998632,222,267,73,77,300,7,1,bernoulli,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.9989202685831899,0.999460134291595,0.422459816727404,0.863013698630137,0.7402597402597403,0.7590361445783133,0.8,0.6409302778586907,0.2465753424657534,0.987012987012987,0.9473684210526315,0.6266666666666667
31,9.456000000000131,222,267,73,77,100,10,1,bernoulli,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,1,1,0.430812811358209,0.8767123287671232,0.7662337662337663,0.7804878048780488,0.82,0.637482308745862,0.2876712328767123,0.987012987012987,0.9545454545454546,0.6466666666666666
32,9.44800000000032,222,267,73,77,300,10,1,bernoulli,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,1,1,0.430812826460875,0.8767123287671232,0.7662337662337663,0.7804878048780488,0.82,0.6374833815291232,0.2876712328767123,0.987012987012987,0.9545454545454546,0.6466666666666666
33,2.313000000000102,222,267,73,77,100,1,1,bernoulli,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.4398387151196139,0.719919357559807,0.441770637452636,1,0,0.4866666666666667,0.4866666666666667,0.48115628442469516,0.1095890410958904,0.987012987012987,0.8888888888888888,0.56
34,2.315999999998894,222,267,73,77,300,1,1,bernoulli,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.4398387151196139,0.719919357559807,0.441770637452636,1,0,0.4866666666666667,0.4866666666666667,0.48115628442469516,0.1095890410958904,0.987012987012987,0.8888888888888888,0.56
35,3.350000000000364,222,267,73,77,100,3,1,bernoulli,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.7987987987987988,0.8993993993993994,0.444641820548879,0.8082191780821918,0.6103896103896104,0.6629213483146067,0.7066666666666667,0.4875266419273039,0.2328767123287671,0.987012987012987,0.9444444444444444,0.62
36,3.3479999999999563,222,267,73,77,300,3,1,bernoulli,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.7987987987987988,0.8993993993993994,0.444641820548879,0.8082191780821918,0.6103896103896104,0.6629213483146067,0.7066666666666667,0.4875266419273039,0.2328767123287671,0.987012987012987,0.9444444444444444,0.62
37,5.380999999999403,222,267,73,77,100,7,1,bernoulli,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.9978574079697675,0.9989287039848838,0.452840228578672,0.7945205479452054,0.7922077922077922,0.7837837837837838,0.7933333333333333,0.49748094401858733,0.273972602739726,0.987012987012987,0.9523809523809523,0.64
38,5.375,222,267,73,77,300,7,1,bernoulli,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.9978574079697675,0.9989287039848838,0.452840228578672,0.7945205479452054,0.7922077922077922,0.7837837837837838,0.7933333333333333,0.49748094401858733,0.273972602739726,0.987012987012987,0.9523809523809523,0.64
39,8.429000000000087,222,267,73,77,100,10,1,bernoulli,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.9999325167864495,0.9999662583932247,0.448021395640778,0.8767123287671232,0.7532467532467533,0.7710843373493976,0.8133333333333334,0.4987473607301417,0.3013698630136986,0.987012987012987,0.9565217391304348,0.6533333333333333
40,8.409999999999854,222,267,73,77,300,10,1,bernoulli,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.9999325167864495,0.9999662583932247,0.448021395640778,0.8767123287671232,0.7532467532467533,0.7710843373493976,0.8133333333333334,0.4987473607301417,0.3013698630136986,0.987012987012987,0.9565217391304348,0.6533333333333333
41,2.3040000000000873,222,267,73,77,100,1,1,bernoulli,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.4058440462934845,0.7029220231467422,0.452699776059989,1,0,0.4866666666666667,0.4866666666666667,Inf,0.3424657534246575,0.9090909090909091,0.78125,0.6333333333333333
42,2.305000000000291,222,267,73,77,300,1,1,bernoulli,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.4058440462934845,0.7029220231467422,0.452699776059989,1,0,0.4866666666666667,0.4866666666666667,Inf,0.3424657534246575,0.9090909090909091,0.78125,0.6333333333333333
43,2.3280000000013388,222,267,73,77,100,3,1,bernoulli,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.797314168100685,0.8986570840503425,0.452835434844658,0.8493150684931506,0.5324675324675324,0.6326530612244898,0.6866666666666666,0.45747449628927356,0.2465753424657534,0.987012987012987,0.9473684210526315,0.6266666666666667
44,2.3259999999991123,222,267,73,77,300,3,1,bernoulli,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.797314168100685,0.8986570840503425,0.452835434844658,0.8493150684931506,0.5324675324675324,0.6326530612244898,0.6866666666666666,0.45747449628927356,0.2465753424657534,0.987012987012987,0.9473684210526315,0.6266666666666667
45,4.368999999998778,222,267,73,77,100,7,1,bernoulli,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.9975368627054022,0.9987684313527011,0.453757221974562,0.8082191780821918,0.7792207792207793,0.7763157894736842,0.7933333333333333,0.45850742395485017,0.2602739726027397,0.987012987012987,0.95,0.6333333333333333
46,4.380000000001019,222,267,73,77,300,7,1,bernoulli,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.9975368627054022,0.9987684313527011,0.453757221974562,0.8082191780821918,0.7792207792207793,0.7763157894736842,0.7933333333333333,0.45850742395485017,0.2602739726027397,0.987012987012987,0.95,0.6333333333333333
47,6.40099999999984,222,267,73,77,100,10,1,bernoulli,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.9997975503593481,0.9998987751796741,0.453179572248575,0.8904109589041096,0.7272727272727273,0.7558139534883721,0.8066666666666666,0.4587591181193561,0.2602739726027397,0.987012987012987,0.95,0.6333333333333333
48,7.436999999999898,222,267,73,77,300,10,1,bernoulli,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.9997975503593481,0.9998987751796741,0.453179572248575,0.8904109589041096,0.7272727272727273,0.7558139534883721,0.8066666666666666,0.4587591181193561,0.2602739726027397,0.987012987012987,0.95,0.6333333333333333
49,1.3559999999997672,222,267,73,77,100,1,1,bernoulli,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.4392988494112089,0.7196494247056044,0.432612331786429,1,0,0.4866666666666667,0.4866666666666667,0.5080314877528403,0.0821917808219178,1,1,0.5533333333333333
50,1.3630000000011933,222,267,73,77,300,1,1,bernoulli,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.4392988494112089,0.7196494247056044,0.432612331786429,1,0,0.4866666666666667,0.4866666666666667,0.5080314877528403,0.0821917808219178,1,1,0.5533333333333333
51,1.34900000000016,222,267,73,77,100,3,1,bernoulli,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.7094510240577656,0.8547255120288828,0.464057994117554,0.6438356164383562,0.8181818181818182,0.7704918032786885,0.7333333333333333,0.5138678768093177,0.2191780821917808,0.987012987012987,0.9411764705882353,0.6133333333333333
52,1.319999999999709,222,267,73,77,300,3,1,bernoulli,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.7094510240577656,0.8547255120288828,0.464057994117554,0.6438356164383562,0.8181818181818182,0.7704918032786885,0.7333333333333333,0.5138678768093177,0.2191780821917808,0.987012987012987,0.9411764705882353,0.6133333333333333
53,1.3180000000011205,222,267,73,77,100,7,1,bernoulli,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.9539764483584707,0.9769882241792354,0.413364777042044,0.8767123287671232,0.5324675324675324,0.64,0.7,0.5461244722733872,0.2876712328767123,0.987012987012987,0.9545454545454546,0.6466666666666666
54,1.3130000000001019,222,267,73,77,300,7,1,bernoulli,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.9539764483584707,0.9769882241792354,0.413364777042044,0.8767123287671232,0.5324675324675324,0.64,0.7,0.5461244722733872,0.2876712328767123,0.987012987012987,0.9545454545454546,0.6466666666666666
55,3.337999999999738,222,267,73,77,100,10,1,bernoulli,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.9824881060836119,0.991244053041806,0.408427244086007,0.8767123287671232,0.5714285714285714,0.6597938144329897,0.72,0.5567315736803389,0.0684931506849315,0.987012987012987,0.8333333333333334,0.54
56,2.311999999999898,222,267,73,77,300,10,1,bernoulli,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.9824881060836119,0.991244053041806,0.408427244086007,0.8767123287671232,0.5714285714285714,0.6597938144329897,0.72,0.5567315736803389,0.0684931506849315,0.987012987012987,0.8333333333333334,0.54
57,1.2899999999990541,222,267,73,77,100,1,1,bernoulli,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.40537166379863,0.702685831899315,0.448968818648249,1,0,0.4866666666666667,0.4866666666666667,Inf,0.3424657534246575,0.9090909090909091,0.78125,0.6333333333333333
58,1.2909999999992579,222,267,73,77,300,1,1,bernoulli,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.40537166379863,0.702685831899315,0.448968818648249,1,0,0.4866666666666667,0.4866666666666667,Inf,0.3424657534246575,0.9090909090909091,0.78125,0.6333333333333333
59,1.3180000000011205,222,267,73,77,100,3,1,bernoulli,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.7051152275871377,0.8525576137935689,0.45590832513223,0.6438356164383562,0.8311688311688312,0.7833333333333333,0.74,0.4655172382253225,0.2328767123287671,0.987012987012987,0.9444444444444444,0.62
60,1.3340000000007421,222,267,73,77,300,3,1,bernoulli,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.7051152275871377,0.8525576137935689,0.45590832513223,0.6438356164383562,0.8311688311688312,0.7833333333333333,0.74,0.4655172382253225,0.2328767123287671,0.987012987012987,0.9444444444444444,0.62
61,1.3349999999991269,222,267,73,77,100,7,1,bernoulli,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.9531329081890878,0.9765664540945439,0.450135226769369,0.8082191780821918,0.6623376623376623,0.6941176470588235,0.7333333333333333,0.47309459122568065,0.3150684931506849,0.987012987012987,0.9583333333333334,0.66
62,1.3360000000011496,222,267,73,77,300,7,1,bernoulli,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.9531329081890878,0.9765664540945439,0.450135226769369,0.8082191780821918,0.6623376623376623,0.6941176470588235,0.7333333333333333,0.47309459122568065,0.3150684931506849,0.987012987012987,0.9583333333333334,0.66
63,2.3330000000005384,222,267,73,77,100,10,1,bernoulli,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.9818470155548809,0.9909235077774404,0.462813140108092,0.6712328767123288,0.8701298701298701,0.8305084745762712,0.7733333333333333,0.47309341715552805,0.3835616438356164,0.987012987012987,0.9655172413793104,0.6933333333333334
64,2.3330000000005384,222,267,73,77,300,10,1,bernoulli,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.9818470155548809,0.9909235077774404,0.462813140108092,0.6712328767123288,0.8701298701298701,0.8305084745762712,0.7733333333333333,0.47309341715552805,0.3835616438356164,0.987012987012987,0.9655172413793104,0.6933333333333334
65,1.298000000000684,222,267,73,77,100,1,1,bernoulli,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.4058440462934845,0.7029220231467422,0.45346684266379,1,0,0.4866666666666667,0.4866666666666667,Inf,0.3424657534246575,0.9090909090909091,0.78125,0.6333333333333333
66,1.3019999999996799,222,267,73,77,300,1,1,bernoulli,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.4058440462934845,0.7029220231467422,0.45346684266379,1,0,0.4866666666666667,0.4866666666666667,Inf,0.3424657534246575,0.9090909090909091,0.78125,0.6333333333333333
67,1.3079999999990832,222,267,73,77,100,3,1,bernoulli,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.702247191011236,0.851123595505618,0.454243219628377,0.6575342465753424,0.8181818181818182,0.7741935483870968,0.74,0.4551616954604682,0.2465753424657534,0.987012987012987,0.9473684210526315,0.6266666666666667
68,1.3320000000003347,222,267,73,77,300,3,1,bernoulli,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.702247191011236,0.851123595505618,0.454243219628377,0.6575342465753424,0.8181818181818182,0.7741935483870968,0.74,0.4551616954604682,0.2465753424657534,0.987012987012987,0.9473684210526315,0.6266666666666667
69,1.337999999999738,222,267,73,77,100,7,1,bernoulli,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.9530991665823125,0.9765495832911563,0.453649995304479,0.7945205479452054,0.6753246753246753,0.6987951807228916,0.7333333333333333,0.4559112709608972,0.3424657534246575,0.987012987012987,0.9615384615384616,0.6733333333333333
70,1.3279999999995198,222,267,73,77,300,7,1,bernoulli,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.9530991665823125,0.9765495832911563,0.453649995304479,0.7945205479452054,0.6753246753246753,0.6987951807228916,0.7333333333333333,0.4559112709608972,0.3424657534246575,0.987012987012987,0.9615384615384616,0.6733333333333333
71,1.326999999999316,222,267,73,77,100,10,1,bernoulli,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.9788440125518778,0.9894220062759389,0.452979977208979,0.9315068493150684,0.5584415584415584,0.6666666666666666,0.74,0.4560825467170689,0.2602739726027397,0.987012987012987,0.95,0.6333333333333333
72,1.305000000000291,222,267,73,77,300,10,1,bernoulli,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.9788440125518778,0.9894220062759389,0.452979977208979,0.9315068493150684,0.5584415584415584,0.6666666666666666,0.74,0.4560825467170689,0.2602739726027397,0.987012987012987,0.95,0.6333333333333333
