mtry,min_n,.metric,.estimator,mean,n,std_err,.config
3,1,mae,standard,0.2065576664521441,10,0.020280194707479868,Model01
3,1,rmse,standard,0.27364117181702075,10,0.027283056124812327,Model01
3,1,rsq,standard,0.8088951788081552,10,0.027549057279450603,Model01
5,1,mae,standard,0.20961436917070092,10,0.020209089825769508,Model02
5,1,rmse,standard,0.2818496684220147,10,0.02797890371234786,Model02
5,1,rsq,standard,0.7857242552747445,10,0.030411507186021022,Model02
7,1,mae,standard,0.21556733359804572,10,0.018908273442725346,Model03
7,1,rmse,standard,0.2917005662773401,10,0.026590956229477953,Model03
7,1,rsq,standard,0.7648667298464339,10,0.02877640607926698,Model03
10,1,mae,standard,0.21403151036994644,10,0.019522365116517084,Model04
10,1,rmse,standard,0.2932368615087963,10,0.02793265908907974,Model04
10,1,rsq,standard,0.7593135882133523,10,0.032702852967550926,Model04
3,3,mae,standard,0.20872165909601495,10,0.019620169553999787,Model05
3,3,rmse,standard,0.28111229141685723,10,0.028396956771221154,Model05
3,3,rsq,standard,0.7950865104738616,10,0.02880905510277763,Model05
5,3,mae,standard,0.2125101149650813,10,0.020594101346969415,Model06
5,3,rmse,standard,0.2849585346897145,10,0.028953111922405513,Model06
5,3,rsq,standard,0.7841286477615618,10,0.030733648920342162,Model06
7,3,mae,standard,0.2116332148764722,10,0.01977934577830327,Model07
7,3,rmse,standard,0.28975488903120356,10,0.027709276687237338,Model07
7,3,rsq,standard,0.7684846687680744,10,0.030508347031919035,Model07
10,3,mae,standard,0.21778875775129067,10,0.018729598695916713,Model08
10,3,rmse,standard,0.2972180281057553,10,0.02638441894691949,Model08
10,3,rsq,standard,0.7508626600892506,10,0.03189596310759153,Model08
3,5,mae,standard,0.21212902275381185,10,0.020176153034753463,Model09
3,5,rmse,standard,0.2838349504433089,10,0.027671973742650045,Model09
3,5,rsq,standard,0.789720489306172,10,0.028292724926742608,Model09
5,5,mae,standard,0.21062630512768624,10,0.02034308951748511,Model10
5,5,rmse,standard,0.28570542760677464,10,0.027925362222707893,Model10
5,5,rsq,standard,0.7806708170214105,10,0.030251520004115223,Model10
7,5,mae,standard,0.2192854566125284,10,0.020657584355756948,Model11
7,5,rmse,standard,0.2979705616520176,10,0.02839240299079115,Model11
7,5,rsq,standard,0.7553391341798404,10,0.03355294872925522,Model11
10,5,mae,standard,0.22149658727359572,10,0.019396662920954565,Model12
10,5,rmse,standard,0.30448643547662724,10,0.028117732365544948,Model12
10,5,rsq,standard,0.7413981551478827,10,0.03383266595809811,Model12
3,7,mae,standard,0.2147296046307703,10,0.020030679408985334,Model13
3,7,rmse,standard,0.2857399303133166,10,0.028237446041142276,Model13
3,7,rsq,standard,0.788331825005852,10,0.031381167665462485,Model13
5,7,mae,standard,0.22043991685178851,10,0.02184166768216626,Model14
5,7,rmse,standard,0.29468953009383486,10,0.029962556295612754,Model14
5,7,rsq,standard,0.7700911398976177,10,0.031099925707379465,Model14
7,7,mae,standard,0.21936840197894192,10,0.021224911591112956,Model15
7,7,rmse,standard,0.29653899256126093,10,0.029558759741027132,Model15
7,7,rsq,standard,0.7569553165438049,10,0.032942832084984996,Model15
10,7,mae,standard,0.22418133660923542,10,0.02044470095347761,Model16
10,7,rmse,standard,0.30463037075532373,10,0.02832998417108408,Model16
10,7,rsq,standard,0.7452177985657138,10,0.03253534215160427,Model16
