ticker,quarter,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio
AAC,2021.2,Inf,Inf,Inf,Inf,NA
AACQ,2021.2,Inf,Inf,43.3,Inf,NA
AACQ,2020.4,NA,NA,44.68,NA,144.21
AACQ,2020.3,NA,NA,41.73,NA,144.23
AACQ,2020.2,NA,NA,NA,NA,36.58
AACQ,2020.1,NA,NA,NA,NA,29.37
AACQ,2019.4,NA,NA,NA,NA,20.54
ABGI,2021.2,Inf,Inf,Inf,Inf,NA
ACEV,2021.2,Inf,Inf,13.78,Inf,NA
ACEV,2020.3,NA,NA,13.5,NA,45.27
ACEV,2020.2,NA,NA,NA,NA,12.87
ACIC,2021.2,Inf,Inf,Inf,Inf,NA
ACII,2021.2,Inf,Inf,Inf,Inf,NA
ACND,2021.2,Inf,Inf,Inf,Inf,NA
ACND,2020.4,NA,NA,0,NA,0
ACND,2020.3,NA,NA,0.3,NA,0.04
ACND,2020.1,NA,NA,NA,NA,0
ACTC,2021.2,Inf,Inf,Inf,Inf,NA
ACTC,2020.4,NA,NA,0,NA,0
ACTC,2020.3,NA,NA,NA,NA,54.99
ADER,2021.2,Inf,NA,NA,NA,NA
ADER,2021.2,NA,Inf,Inf,Inf,NA
ADEX,2021.2,Inf,Inf,Inf,Inf,NA
ADOC,2021.2,Inf,Inf,Inf,Inf,NA
AEAC,2021.2,Inf,NA,Inf,Inf,NA
AEAC,2021.2,NA,Inf,NA,NA,NA
AGC,2021.2,Inf,Inf,Inf,Inf,NA
AGC,2020.4,NA,NA,0,NA,0
AGC,2020.3,NA,NA,NA,NA,0
AGCB,2021.2,Inf,Inf,Inf,Inf,NA
AHAC,2021.2,Inf,Inf,Inf,Inf,NA
AHAC,2020.4,NA,NA,0,NA,0
AHAC,2020.3,NA,NA,NA,NA,19.63
AJAX,2021.2,Inf,Inf,Inf,Inf,NA
AKIC,2021.2,Inf,Inf,Inf,Inf,NA
AKIC,2020.3,NA,NA,NA,NA,0
ALAC,2021.2,0,Inf,6.24,1422.08,NA
ALAC,2020.4,0,0,6.5,0,1
ALAC,2020.3,268.75,0,5.97,0,0.94
ALAC,2020.2,214,0,5.85,0,0.9
ALAC,2020.1,175,0,0.4,0,0.06
ALAC,2019.4,172.5,0,0.38,0,0.05
ALAC,2019.3,0,0,0.37,0,0.05
ALAC,2019.2,NA,NA,0.37,NA,0.04
ALAC,2019.1,NA,NA,0.36,NA,0.04
ALAC,2018.4,NA,NA,0,NA,0
ALAC,2018.3,NA,NA,NA,NA,0
ALTU,2021.2,Inf,Inf,Inf,Inf,NA
ALTU,2020.3,NA,NA,NA,NA,0
ALUS,2021.2,0,Inf,0.33,0,NA
ALUS,2020.4,0,0,0.33,0,0.05
ALUS,2020.3,NA,NA,0.3,NA,0.04
ALUS,2020.2,NA,NA,0.3,NA,0.04
ALUS,2020.1,NA,NA,0.29,NA,0.04
ALUS,2019.4,NA,NA,NA,NA,0
ALUS,2019.3,NA,NA,NA,NA,0
ANDA,2021.2,0,Inf,7.47,0,NA
ANDA,2020.4,0,0,7.78,0,1.75
ANDA,2020.3,0,0,7.42,0,12.36
ANDA,2020.2,0,0,7.46,0,21.16
ANDA,2020.1,0,0,7.18,0,21.17
ANDA,2019.4,0,0,7.21,0,21.1
ANDA,2019.3,NA,NA,7.08,NA,21.03
ANDA,2019.2,NA,NA,7.01,NA,20.93
ANDA,2019.1,NA,NA,6.88,NA,20.82
ANDA,2018.4,NA,NA,NA,NA,-40.08
ANDA,2018.3,NA,NA,NA,NA,0
ANDA,2018.2,NA,NA,NA,NA,0
ANDA,2018.1,NA,NA,NA,NA,0
ANDA,2017.4,NA,NA,NA,NA,2.32
AONE,2021.2,Inf,Inf,Inf,Inf,NA
AONE,2020.4,NA,NA,0,NA,0
AONE,2020.3,NA,NA,NA,NA,42.29
APSG,2021.2,Inf,Inf,Inf,Inf,NA
APSG,2020.4,NA,NA,0,NA,0
APSG,2020.3,NA,NA,NA,NA,-98.17
APSG,2019.4,NA,NA,NA,NA,0
APSG,2019.3,NA,NA,NA,NA,0
APSG,2018.4,NA,NA,NA,NA,0
APXT,2021.2,Inf,Inf,28.26,0,NA
APXT,2020.4,0,0,34.71,0,69.52
APXT,2020.3,0,0,23.51,0,69.59
APXT,2020.2,NA,NA,22.67,NA,69.79
APXT,2020.1,NA,NA,21.56,NA,69.82
APXT,2019.4,NA,NA,0,NA,0
APXT,2019.3,NA,NA,NA,NA,0
APXT,2019.2,NA,NA,NA,NA,0
ARYA,2021.2,Inf,Inf,Inf,Inf,NA
ARYA,2020.4,NA,NA,0,NA,0
ARYA,2020.3,NA,NA,11.09,NA,29.19
ARYA,2020.2,NA,NA,NA,NA,14.89
ARYD,2021.2,Inf,Inf,Inf,Inf,NA
ASPL,2021.2,Inf,Inf,Inf,Inf,NA
ASPL,2020.3,NA,NA,NA,NA,44.37
ATAC,2021.2,Inf,Inf,Inf,Inf,NA
ATAC,2020.4,NA,NA,0,NA,0
ATAC,2020.3,NA,NA,NA,NA,5.84
ATMR,2021.2,Inf,Inf,Inf,Inf,NA
AVAN,2021.2,Inf,Inf,Inf,Inf,NA
AVAN,2020.4,NA,NA,0,NA,0
AVAN,2020.3,NA,NA,NA,NA,0
AVCT,2021.2,Inf,3.28,Inf,Inf,NA
AVCT,2020.4,0,3.09,0,0,0
AVCT,2020.3,0,1.8,8.22,0,8.88
AVCT,2020.2,0,0,4.8,0,6.51
AVCT,2020.1,0,0,0,0,0
AVCT,2019.4,0,0,0,0,0
AVCT,2019.3,0,0,-7.79,0,-1.37
AVCT,2019.2,0,0,19.21,0,11.72
AVCT,2019.1,0,0,0,0,57.17
AVCT,2018.4,0,0,17.51,0,62.23
AVCT,2018.3,0,0,17.11,0,61.98
AVCT,2018.2,0,0,16.91,0,61.83
AVCT,2018.1,NA,NA,0,NA,61.54
AVCT,2017.4,NA,NA,15.78,NA,61.53
AVCT,2017.3,NA,NA,15.7,NA,61.5
AVCT,2017.2,NA,NA,NA,NA,-7.48
AVCT,2017.1,NA,NA,NA,NA,-5.45
AVCT,2016.4,NA,NA,NA,NA,0
AVCT,2016.3,NA,NA,NA,NA,0
AVCT,2016.2,NA,NA,NA,NA,0
BCAC,2021.2,Inf,Inf,Inf,Inf,NA
BCTG,2021.2,Inf,Inf,Inf,Inf,NA
BCTG,2020.4,NA,NA,0,NA,0
BCTG,2020.3,NA,NA,11.67,NA,32.68
BCYP,2021.2,Inf,Inf,Inf,Inf,NA
BENE,2021.2,Inf,Inf,Inf,Inf,NA
BENE,2020.3,NA,NA,NA,NA,0
BLSA,2021.2,Inf,Inf,Inf,Inf,NA
BLTS,2021.2,Inf,Inf,Inf,Inf,NA
BLUW,2021.2,Inf,Inf,Inf,Inf,NA
BOAC,2021.2,Inf,Inf,Inf,Inf,NA
BREZ,2021.2,Inf,Inf,Inf,Inf,NA
BREZ,2020.4,NA,NA,0,NA,0
BREZ,2020.3,NA,NA,NA,NA,4.58
BRLI,2021.2,Inf,Inf,0.42,Inf,NA
BRLI,2020.3,NA,NA,0.41,NA,0.01
BRLI,2020.2,NA,NA,NA,NA,0
BRLI,2019.4,NA,NA,NA,NA,47.84
BRLI,2019.3,NA,NA,NA,NA,0
BRPA,2021.2,Inf,Inf,36.09,0,NA
BRPA,2020.4,0,0,23.69,0,1.19
BRPA,2020.3,0,0,9.01,0,0.88
BRPA,2020.2,0,0,7.86,0,0.73
BRPA,2020.1,0,0,7.75,0,0.66
BRPA,2019.4,0,0,6.03,0,5.42
BRPA,2019.3,0,0,5.95,0,7.34
BRPA,2019.2,0,0,5.9,0,9.02
BRPA,2019.1,0,0,5.77,0,13.34
BRPA,2018.4,0,0,5.56,0,13.16
BRPA,2018.3,0,0,5.28,0,12.98
BRPA,2018.2,NA,NA,5.2,NA,12.94
