mtry,min_n,.metric,.estimator,mean,n,std_err,.config
3,1,mae,standard,0.2734734152768413,10,0.01188024130573998,Model01
3,1,rmse,standard,0.37745681927711616,10,0.02551829855469205,Model01
3,1,rsq,standard,0.7822314360390777,10,0.04359770993424418,Model01
5,1,mae,standard,0.2620628635151877,10,0.01222909996169217,Model02
5,1,rmse,standard,0.36646011936675016,10,0.02629785902100237,Model02
5,1,rsq,standard,0.7972229789267924,10,0.03998234678953461,Model02
7,1,mae,standard,0.2664181264381566,10,0.012748429247650583,Model03
7,1,rmse,standard,0.37198423479149473,10,0.025957365302706602,Model03
7,1,rsq,standard,0.7900299274020034,10,0.040194474156509105,Model03
10,1,mae,standard,0.26781668439036715,10,0.013341298596472671,Model04
10,1,rmse,standard,0.37785799410056714,10,0.026561527508938535,Model04
10,1,rsq,standard,0.7817771579019507,10,0.042128229509573394,Model04
3,3,mae,standard,0.26977593187131355,10,0.010924217566633943,Model05
3,3,rmse,standard,0.37308041957126786,10,0.02434117524217344,Model05
3,3,rsq,standard,0.7867984916707593,10,0.042673441393668785,Model05
5,3,mae,standard,0.2673002516192784,10,0.011851389685473567,Model06
5,3,rmse,standard,0.3711819027103548,10,0.025670969876939523,Model06
5,3,rsq,standard,0.7900182395458283,10,0.041321028928227775,Model06
7,3,mae,standard,0.268858407286107,10,0.012409397580995914,Model07
7,3,rmse,standard,0.37390755735669284,10,0.026075451764074397,Model07
7,3,rsq,standard,0.7887169568602699,10,0.04035942354325854,Model07
10,3,mae,standard,0.2663102582356104,10,0.012858270854429501,Model08
10,3,rmse,standard,0.3724535253548998,10,0.02643145610923412,Model08
10,3,rsq,standard,0.7909175184743147,10,0.04046395290961682,Model08
3,5,mae,standard,0.27242782051093245,10,0.012214824540423976,Model09
3,5,rmse,standard,0.3746960356875733,10,0.02515638341569066,Model09
3,5,rsq,standard,0.7873157310337654,10,0.04274318905259813,Model09
5,5,mae,standard,0.26959388541568413,10,0.012254801704718352,Model10
5,5,rmse,standard,0.3727780358373041,10,0.02574516985951009,Model10
5,5,rsq,standard,0.7903431754724117,10,0.04130312169931133,Model10
7,5,mae,standard,0.26907193427425097,10,0.012321919181446898,Model11
7,5,rmse,standard,0.3760575472990203,10,0.02557677150260349,Model11
7,5,rsq,standard,0.7850478934435149,10,0.041130262132405476,Model11
10,5,mae,standard,0.26965380563568436,10,0.0127281679714616,Model12
10,5,rmse,standard,0.3763635422010839,10,0.02636987820092707,Model12
10,5,rsq,standard,0.7866371259247914,10,0.04072977954757655,Model12
3,7,mae,standard,0.2790562759439736,10,0.012581116384835944,Model13
3,7,rmse,standard,0.3797336276638927,10,0.025177917220953167,Model13
3,7,rsq,standard,0.7824826025009753,10,0.04278161892262814,Model13
5,7,mae,standard,0.27654667132330296,10,0.012533490723315142,Model14
5,7,rmse,standard,0.37951936854618046,10,0.025426612952033547,Model14
5,7,rsq,standard,0.7810227601762308,10,0.04134331409122201,Model14
7,7,mae,standard,0.2706614361557482,10,0.013132061123630894,Model15
7,7,rmse,standard,0.3741829290012115,10,0.026050975815447457,Model15
7,7,rsq,standard,0.7888327550602358,10,0.040585657505647195,Model15
10,7,mae,standard,0.2727639864719675,10,0.013334769242523326,Model16
10,7,rmse,standard,0.38046632795664365,10,0.026495072232235396,Model16
10,7,rsq,standard,0.7791095011132824,10,0.04194330159919476,Model16
