mod_num,time_to_create,n_yes_train,n_no_train,n_yes_test,n_no_test,ntrees,max_depth,min_rows,mtries,min_split_improvement,sample_rate,nbins,binomial_double_trees,seed,balance_classes,col_sample_rate_per_tree,gini,auc,threshold_max_f1,sensitivity_max_f1,specificity_max_f1,precision_max_f1,accuracy_max_f1,threshold_98_specificity,sensitivity_98_specificity,specificity_98_specificity,precision_98_specificity,accuracy_98_specificity
1,7.300000000000182,194,280,56,82,50,3,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.5896221532091097,0.7948110766045549,0.365842908006637,0.9285714285714286,0.6097560975609756,0.6190476190476191,0.7391304347826086,0.5743005486085262,0.32142857142857145,0.9878048780487805,0.9473684210526315,0.717391304347826
2,5.559999999999945,194,280,56,82,100,3,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.5990553830227743,0.7995276915113871,0.3786747374087,0.9285714285714286,0.6219512195121951,0.6265060240963856,0.7463768115942029,0.5695560796698654,0.32142857142857145,0.9878048780487805,0.9473684210526315,0.717391304347826
3,3.8299999999999272,194,280,56,82,50,7,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.8373576604554867,0.9186788302277433,0.373119253305067,0.9285714285714286,0.7682926829268293,0.7323943661971831,0.8333333333333334,0.5618745162230898,0.5535714285714286,0.9878048780487805,0.96875,0.8115942028985508
4,6.640000000000327,194,280,56,82,100,7,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.8569099378881986,0.9284549689440993,0.362898020865508,0.9464285714285714,0.7804878048780488,0.7464788732394366,0.8478260869565217,0.5536164115591686,0.5357142857142857,0.9878048780487805,0.967741935483871,0.8043478260869565
5,4.099999999999909,194,280,56,82,50,10,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.8950698757763973,0.9475349378881986,0.369048066358171,0.9464285714285714,0.8048780487804879,0.7681159420289855,0.8623188405797102,0.5629993718349707,0.5892857142857143,0.9878048780487805,0.9705882352941176,0.8260869565217391
6,6.589999999999691,194,280,56,82,100,10,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9081392339544514,0.9540696169772257,0.331431714608021,0.9642857142857143,0.7926829268292683,0.7605633802816901,0.8623188405797102,0.5420344624878843,0.6607142857142857,0.9878048780487805,0.9736842105263158,0.855072463768116
7,3.6399999999998727,194,280,56,82,50,15,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.923136645962733,0.9615683229813665,0.358312444093098,0.9285714285714286,0.8414634146341463,0.8,0.8768115942028986,0.5542273271286936,0.6607142857142857,0.9878048780487805,0.9736842105263158,0.855072463768116
8,5.309999999999945,194,280,56,82,100,15,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9295936853002071,0.9647968426501036,0.4809369122927,0.8035714285714286,0.9512195121951219,0.9183673469387755,0.8913043478260869,0.5806431908005195,0.6607142857142857,0.9878048780487805,0.9736842105263158,0.855072463768116
9,3.5799999999999272,194,280,56,82,50,20,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9249741200828157,0.9624870600414078,0.355785261753918,0.9285714285714286,0.8414634146341463,0.8,0.8768115942028986,0.5630606860158311,0.6428571428571429,0.9878048780487805,0.972972972972973,0.8478260869565217
10,5.519999999999982,194,280,56,82,100,20,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9299301242236027,0.9649650621118013,0.4809369122927,0.8035714285714286,0.9512195121951219,0.9183673469387755,0.8913043478260869,0.5957667958045922,0.6428571428571429,0.9878048780487805,0.972972972972973,0.8478260869565217
11,3.3299999999999272,194,280,56,82,50,3,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.6033773291925466,0.8016886645962733,0.37612113777194,0.9285714285714286,0.6219512195121951,0.6265060240963856,0.7463768115942029,0.5928408604806084,0.3392857142857143,0.9878048780487805,0.95,0.7246376811594203
12,3.849999999999909,194,280,56,82,100,3,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.60307971014492745,0.8015398550724637,0.379288285788816,0.9285714285714286,0.6219512195121951,0.6265060240963856,0.7463768115942029,0.5891431704169531,0.3392857142857143,0.9878048780487805,0.95,0.7246376811594203
13,3.369999999999891,194,280,56,82,50,7,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.8497541407867495,0.9248770703933747,0.44081761677029,0.875,0.8658536585365854,0.8166666666666667,0.8695652173913043,0.6052369554570595,0.5357142857142857,0.9878048780487805,0.967741935483871,0.8043478260869565
14,5.4900000000002365,194,280,56,82,100,7,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.8579968944099379,0.9289984472049689,0.391782042623015,0.9285714285714286,0.8170731707317073,0.7761194029850746,0.8623188405797102,0.5931594188372492,0.5357142857142857,0.9878048780487805,0.967741935483871,0.8043478260869565
15,3.9099999999998545,194,280,56,82,50,10,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.8910843685300205,0.9455421842650102,0.443518300351025,0.8928571428571429,0.9024390243902439,0.8620689655172413,0.8985507246376812,0.5684024630537176,0.7142857142857143,0.9878048780487805,0.975609756097561,0.8768115942028986
16,5.300000000000182,194,280,56,82,100,10,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.906728778467909,0.9533643892339545,0.424199675032415,0.9107142857142857,0.8902439024390244,0.85,0.8985507246376812,0.5881797009964108,0.6785714285714286,0.9878048780487805,0.9743589743589743,0.8623188405797102
17,3.5900000000001455,194,280,56,82,50,15,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9072981366459629,0.9536490683229815,0.465972778293613,0.8928571428571429,0.9146341463414634,0.8771929824561403,0.9057971014492754,0.6034049980818544,0.6785714285714286,0.9878048780487805,0.9743589743589743,0.8623188405797102
