mod_num,time_to_create,ntrees,max_depth,min_rows,distribution,learn_rate,learn_rate_annealing,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,histogram_type,r_2,r_2_test,mae_test,mse_test
1,4.170000000000073,100,1,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.31446356783468454,0.19086253461161928,0.5727287776182408,0.8029244883562081
2,5.220000000000255,300,1,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.36458102487942845,0.20570286534210902,0.5674713960259231,0.7819636655968691
3,3.400000000000091,100,3,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.6931725920818366,0.4377381348656788,0.47862395703946864,0.6201059201490233
4,5.470000000000255,300,3,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.7678421830320165,0.4624393419149613,0.4642099422013349,0.5981879918514121
5,5.359999999999673,100,7,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9692125640318275,0.5632408536144857,0.3816291474265996,0.43214345525381054
6,11.11999999999989,300,7,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9904830554398105,0.5727550762498772,0.3649892576330568,0.4155533833396327
7,7.449999999999818,100,10,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9879198602653221,0.5704653080444881,0.3748450353682135,0.42899518594362046
8,17.340000000000146,300,10,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9977049017371309,0.5723326065865679,0.363906291194489,0.41555745148204626
9,3.099999999999909,100,1,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.13161613697932606,0.09497767282115732,0.5986462655267292,0.894274657268595
10,5.059999999999945,300,1,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.16934210049902432,0.11431663639761569,0.5933925764295227,0.8790904266863897
11,3.2899999999999636,100,3,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.32816037783433416,0.23150185557172964,0.5647599996100516,0.7885713460996454
12,5.849999999999909,300,3,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.42537032425589305,0.298620071260121,0.5452260958580515,0.7410503667810786
13,5,100,7,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.5743082329859981,0.3689342315090943,0.5195139065308597,0.6798019288253347
14,11.940000000000055,300,7,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.713794138476847,0.4484109836255239,0.4848887898181458,0.6086023837062005
15,8.650000000000091,100,10,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.6335453148826856,0.38954609492459236,0.5048286662198954,0.6660331379842523
16,18.539999999999964,300,10,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.7753249623481521,0.47180356152801306,0.4674190982448706,0.5925657894523854
17,3.1599999999998545,100,1,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.018740992945498136,0.01175779190928361,0.6289878200655891,0.9311937877607644
18,5.079999999999927,300,1,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.02765067191313353,0.018903238287315105,0.6263917194400317,0.9280718745144512
19,3.2799999999997453,100,3,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.04660231784393343,0.030840418173255446,0.6239510332971622,0.9171527687271562
20,5.670000000000073,300,3,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.06927594554126315,0.04756523749091501,0.6187339807739132,0.9071109452657224
21,5.360000000000127,100,7,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.0855350429612114,0.054279240369850656,0.6170343911498961,0.9017061510633576
22,11.919999999999618,300,7,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.12603467418153202,0.08110066226789558,0.6087650820313749,0.8850463060654447
23,7.809999999999945,100,10,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.09791909136943455,0.05941987359371481,0.6146707157574115,0.8981468120816346
24,18.38000000000011,300,10,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.14355429578335177,0.08840431015817096,0.6052574269993761,0.8797894544536625
25,3.1399999999998727,100,1,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.12201337513787192,0.0902968203337875,0.6003686335997671,0.8998681459119906
26,3.0700000000001637,300,1,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.12201399006792524,0.09029723253999067,0.6003684925825543,0.8998679880281302
27,3.4600000000000364,100,3,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.30287631479879396,0.2155356953301325,0.5680558795448649,0.8005458693328752
28,3.349999999999909,300,3,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.3028778770913404,0.21553695881226853,0.568055521603012,0.8005451470862541
29,5.890000000000327,100,7,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.5222751880698083,0.3123780894126831,0.5332444565608315,0.7262065743423648
30,5.510000000000218,300,7,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.5222779988191194,0.3123797815115169,0.5332439420604392,0.7262051981412476
31,7.4099999999998545,100,10,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.5894124531237737,0.3618729915775104,0.5159874799414962,0.6917710245296605
32,7.820000000000164,300,10,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.5894154593734232,0.3618749316845291,0.5159868445935558,0.6917696988773102
33,3.0700000000001637,100,1,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.032689454085287006,0.023189151554397602,0.6249036958614442,0.9265869827422988
34,3.050000000000182,300,1,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.032689454085287006,0.023189151554397602,0.6249036958614442,0.9265869827422988
35,3.25,100,3,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.08035518546327369,0.05389121373586703,0.6161168037719297,0.902734874744694
36,3.2100000000000364,300,3,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.08035518546327369,0.05389121373586703,0.6161168037719297,0.902734874744694
37,5.2599999999997635,100,7,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.1446753579007679,0.09174971706791346,0.6040441119572929,0.8782438650551628
38,5.039999999999964,300,7,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.1446753579007679,0.09174971706791346,0.6040441119572929,0.8782438650551628
39,7.140000000000327,100,10,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.16413073819993507,0.10110924633934715,0.6003550363971866,0.8716045851676225
40,7.380000000000109,300,10,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.16413073819993507,0.10110924633934715,0.6003550363971866,0.8716045851676225
41,1.849999999999909,100,1,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.0035068135249641808,-9.456166150600964e-5,0.6331543264911597,0.9365252063058304
42,1.7899999999999636,300,1,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.0035068135249641808,-9.456166150600964e-5,0.6331543264911597,0.9365252063058304
43,3.119999999999891,100,3,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.008681720307923357,0.003163268305068745,0.632247920864222,0.9340274274378566
44,3.1400000000003274,300,3,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.008681720307923357,0.003163268305068745,0.632247920864222,0.9340274274378566
45,3.900000000000091,100,7,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.01580005009439578,0.007659141858259999,0.6309344795341829,0.9311417208072447
46,3.769999999999982,300,7,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.01580005009439578,0.007659141858259999,0.6309344795341829,0.9311417208072447
47,5.5300000000002,100,10,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.017873551470943938,0.008597047911366174,0.6305461248616737,0.9304765235710253
48,5.679999999999836,300,10,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.017873551470943938,0.008597047911366174,0.6305461248616737,0.9304765235710253
49,1.7799999999997453,100,1,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.05320638325353633,0.03025166584791006,0.623211560187782,0.9251827682886419
50,1.7699999999999818,300,1,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.05320638325353633,0.03025166584791006,0.623211560187782,0.9251827682886419
51,1.8899999999998727,100,3,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.11674144494683869,0.07768098601997853,0.6075074649829435,0.8898199717812781
52,1.8299999999999272,300,3,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.11674144494683869,0.07768098601997853,0.6075074649829435,0.8898199717812781
53,3.119999999999891,100,7,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.22987712903123358,0.16526662483697807,0.5858477518405537,0.8459253474393684
54,3.569999999999709,300,7,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.22987712903123358,0.16526662483697807,0.5858477518405537,0.8459253474393684
55,3.3899999999998727,100,10,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.2685361465603824,0.18247480670641103,0.5784501249084288,0.8352944599856091
56,3.4400000000000546,300,10,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.2685361465603824,0.18247480670641103,0.5784501249084288,0.8352944599856091
57,1.75,100,1,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.011479795237182122,0.004319484309918131,0.6317794746633114,0.9349236653487685
58,1.7699999999999818,300,1,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.011479795237182122,0.004319484309918131,0.6317794746633114,0.9349236653487685
59,1.7699999999999818,100,3,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.025886714185595405,0.014652792423325067,0.6284025854179724,0.9274657478544317
60,1.7300000000000182,300,3,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.025886714185595405,0.014652792423325067,0.6284025854179724,0.9274657478544317
61,3.1100000000001273,100,7,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.05183744195332596,0.03620287469036976,0.622667833562575,0.9162694537529912
62,3.099999999999909,300,7,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.05183744195332596,0.03620287469036976,0.622667833562575,0.9162694537529912
63,3.3600000000001273,100,10,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.05910154409603885,0.03822540627629567,0.6220190530851265,0.9145181603263525
64,3.2200000000002547,300,10,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.05910154409603885,0.03822540627629567,0.6220190530851265,0.9145181603263525
65,1.6900000000000546,100,1,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.0011670169630567662,-0.0021767811636292933,0.6338929904751406,0.937462823377718
66,1.75,300,1,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.0011670169630567662,-0.0021767811636292933,0.6338929904751406,0.937462823377718
67,1.7899999999999636,100,3,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.0026518052485433596,-0.0011144392901127897,0.633550596072702,0.9366983743583552
68,1.7200000000002547,300,3,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.0026518052485433596,-0.0011144392901127897,0.633550596072702,0.9366983743583552
69,3.0599999999999454,100,7,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.005345251019983399,0.0011165613960611998,0.6329814203297971,0.9355397266309196
