mod_num,time_to_create,ntrees,max_depth,min_rows,mtries,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,r_2,r_2_test,mae_test,mse_test
1,3,50,3,1,4,1e-4,0.632,4,0.8,0.3476980492725653,0.23591328551092972,0.5837861675088204,0.8285968780636914
2,3.6900000000000546,100,3,1,4,1e-4,0.632,4,0.8,0.34310599726968294,0.2229948669191667,0.5863340422879975,0.8446505189724404
3,3.1099999999996726,50,7,1,4,1e-4,0.632,4,0.8,0.5205275591962667,0.4906609006756093,0.4988337979341343,0.596670173891543
4,3.300000000000182,100,7,1,4,1e-4,0.632,4,0.8,0.5217815370304939,0.5035711582962985,0.49520655019438997,0.5869553947260496
5,3.1899999999996,50,10,1,4,1e-4,0.632,4,0.8,0.5681563289466309,0.5832728338776578,0.4504304318260224,0.5163541427369939
6,3.4600000000000364,100,10,1,4,1e-4,0.632,4,0.8,0.5706435752455155,0.588045002860399,0.44616623130374417,0.5137274797072668
7,3.1900000000000546,50,15,1,4,1e-4,0.632,4,0.8,0.6003312642083031,0.6292095115050049,0.4107957404947992,0.4742456388339758
8,3.550000000000182,100,15,1,4,1e-4,0.632,4,0.8,0.6040921949680107,0.6378053533298511,0.40633462724379116,0.47032187915420154
9,3.230000000000018,50,20,1,4,1e-4,0.632,4,0.8,0.6052195789932113,0.6343259562798638,0.4047547148042217,0.4701914563348318
10,3.669999999999618,100,20,1,4,1e-4,0.632,4,0.8,0.6093288008382916,0.6439349197244844,0.40035910189430757,0.46576199486032616
11,1.8200000000001637,50,3,1,7,1e-4,0.632,4,0.8,0.3760523896047825,0.2592633930630326,0.5723456612975272,0.786555518223668
12,3.1200000000003456,100,3,1,7,1e-4,0.632,4,0.8,0.3767459720609748,0.260522295631029,0.5748538669309837,0.7861246111698463
13,3.1599999999998545,50,7,1,7,1e-4,0.632,4,0.8,0.5504451238952579,0.5229030068356793,0.4863915926451945,0.5633587292102586
14,3.3600000000001273,100,7,1,7,1e-4,0.632,4,0.8,0.5697693719589005,0.5349696177867469,0.4782418318440323,0.5463981688517554
15,3.1900000000000546,50,10,1,7,1e-4,0.632,4,0.8,0.5886711683429797,0.5881454495853742,0.4468643426243466,0.5045367175901955
16,3.5799999999999272,100,10,1,7,1e-4,0.632,4,0.8,0.6081715134344243,0.5997185846741286,0.438833976274068,0.4886605806537549
17,3.1700000000000728,50,15,1,7,1e-4,0.632,4,0.8,0.6135131522147514,0.62885548907165,0.41505467268218804,0.4684505109073843
18,3.6799999999998363,100,15,1,7,1e-4,0.632,4,0.8,0.6334799142207148,0.6354944782981964,0.4074903220299839,0.4588423494699916
19,3.2800000000002,50,20,1,7,1e-4,0.632,4,0.8,0.6120162204612289,0.6334260829843297,0.4084933293240671,0.4648142102364864
20,3.75,100,20,1,7,1e-4,0.632,4,0.8,0.6349264052050201,0.6395682652618475,0.40214193146523103,0.455696015256358
21,2.9299999999998363,50,3,1,4,0.001,0.632,4,0.8,0.3476980492725653,0.23591328551092972,0.5837861675088204,0.8285968780636914
22,3.1700000000000728,100,3,1,4,0.001,0.632,4,0.8,0.34310599726968294,0.2229948669191667,0.5863340422879975,0.8446505189724404
23,3.0599999999999454,50,7,1,4,0.001,0.632,4,0.8,0.5205275591962667,0.4906609006756093,0.4988337979341343,0.596670173891543
24,3.0299999999997453,100,7,1,4,0.001,0.632,4,0.8,0.5217815370304939,0.5035711582962985,0.49520655019438997,0.5869553947260496
25,3.1399999999998727,50,10,1,4,0.001,0.632,4,0.8,0.5680899916877378,0.582928146839411,0.45063840319691373,0.5164998297781982
26,4.349999999999909,100,10,1,4,0.001,0.632,4,0.8,0.5705781628781049,0.5878693228781902,0.4462717350837798,0.5137978132878644
27,3.119999999999891,50,15,1,4,0.001,0.632,4,0.8,0.6009016410971405,0.6291387846738719,0.4108084504483944,0.47353912896522077
