mtry,min_n,.metric,.estimator,mean,n,std_err,.config
3,1,mae,standard,0.24907021588231287,10,0.0019388382371579996,Preprocessor1_Model01
3,1,rmse,standard,0.37322752264254316,10,0.00316404785218315,Preprocessor1_Model01
3,1,rsq,standard,0.588307537887983,10,0.006766479530191466,Preprocessor1_Model01
5,1,mae,standard,0.2431297308204392,10,0.0017401634749045975,Preprocessor1_Model02
5,1,rmse,standard,0.36566062124861415,10,0.002390164020387628,Preprocessor1_Model02
5,1,rsq,standard,0.5987927891726632,10,0.005736962760980781,Preprocessor1_Model02
7,1,mae,standard,0.24118358496696451,10,0.0014471322332004822,Preprocessor1_Model03
7,1,rmse,standard,0.3640952335995436,10,0.0023088332512265623,Preprocessor1_Model03
7,1,rsq,standard,0.5984996609631955,10,0.005381733293772266,Preprocessor1_Model03
10,1,mae,standard,0.239342260806594,10,0.0016841329423633573,Preprocessor1_Model04
10,1,rmse,standard,0.36212164073052494,10,0.002578989988674592,Preprocessor1_Model04
10,1,rsq,standard,0.5994757646745505,10,0.005855654372007347,Preprocessor1_Model04
3,3,mae,standard,0.2504494737048563,10,0.0016641436673650956,Preprocessor1_Model05
3,3,rmse,standard,0.3752655484407756,10,0.002958665633685983,Preprocessor1_Model05
3,3,rsq,standard,0.5832900447498999,10,0.0066728350053216114,Preprocessor1_Model05
5,3,mae,standard,0.24357109044225686,10,0.0017686282854211253,Preprocessor1_Model06
5,3,rmse,standard,0.3658364179107437,10,0.003068172376102572,Preprocessor1_Model06
5,3,rsq,standard,0.5992116077266497,10,0.0065627049491480405,Preprocessor1_Model06
7,3,mae,standard,0.24130878586133786,10,0.0014880465070846677,Preprocessor1_Model07
7,3,rmse,standard,0.3639315950715057,10,0.002601737824657682,Preprocessor1_Model07
7,3,rsq,standard,0.5994108209626535,10,0.006481713510911847,Preprocessor1_Model07
10,3,mae,standard,0.23983613386913638,10,0.0016725442718915479,Preprocessor1_Model08
10,3,rmse,standard,0.36318039354581533,10,0.002499652440214918,Preprocessor1_Model08
10,3,rsq,standard,0.5972263252891051,10,0.005703826257477648,Preprocessor1_Model08
3,5,mae,standard,0.25200205612094767,10,0.0017006477624830743,Preprocessor1_Model09
3,5,rmse,standard,0.376153938427541,10,0.002885389137195484,Preprocessor1_Model09
3,5,rsq,standard,0.5825668363605225,10,0.006554149956699743,Preprocessor1_Model09
5,5,mae,standard,0.24465726435489837,10,0.0016577971129933737,Preprocessor1_Model10
5,5,rmse,standard,0.3677531783831775,10,0.002752236552031349,Preprocessor1_Model10
5,5,rsq,standard,0.5944984726553245,10,0.005715615320301101,Preprocessor1_Model10
7,5,mae,standard,0.2426629571535382,10,0.0016372573904023461,Preprocessor1_Model11
7,5,rmse,standard,0.365421157979101,10,0.0025745008515994055,Preprocessor1_Model11
7,5,rsq,standard,0.5961770582592071,10,0.005335624324442621,Preprocessor1_Model11
10,5,mae,standard,0.24114923564039337,10,0.0017566063348446548,Preprocessor1_Model12
10,5,rmse,standard,0.3643461211057395,10,0.002577711787084733,Preprocessor1_Model12
10,5,rsq,standard,0.5945421144892719,10,0.005876567583746796,Preprocessor1_Model12
3,7,mae,standard,0.25407900111883935,10,0.0016933994577352735,Preprocessor1_Model13
3,7,rmse,standard,0.3784675393540966,10,0.0027210706466848306,Preprocessor1_Model13
3,7,rsq,standard,0.5774272786459108,10,0.006167759273403369,Preprocessor1_Model13
5,7,mae,standard,0.2470516204045693,10,0.0015663312428680692,Preprocessor1_Model14
5,7,rmse,standard,0.3692898951092387,10,0.002611701318419852,Preprocessor1_Model14
5,7,rsq,standard,0.5915532763408715,10,0.005849144309675688,Preprocessor1_Model14
7,7,mae,standard,0.24430800126705618,10,0.001575633740589203,Preprocessor1_Model15
7,7,rmse,standard,0.3667791428882322,10,0.002601309908620442,Preprocessor1_Model15
7,7,rsq,standard,0.5928084193148976,10,0.0056913991384562,Preprocessor1_Model15
10,7,mae,standard,0.2427906583382539,10,0.0016830928063449268,Preprocessor1_Model16
10,7,rmse,standard,0.36624837464542703,10,0.002518119265016525,Preprocessor1_Model16
10,7,rsq,standard,0.5902308178448255,10,0.005443261795164837,Preprocessor1_Model16
