avg_pct_change,sd_pct_change,avg_vol,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio,pays_dividend,dividend_yield,response
0.0012322238656380052,0.015652993644188203,23663.26984126984,14.33,2.19,1.99,11.16,10.46,1,0.02062803648621842,-0.7671236194828478
-0.002416718483790658,0.021020344788807908,42286.40983606558,12.67,1.82,1.55,11.47,10.14,1,0.02269843645262472,-0.5690610424126146
-0.0018940492821106203,0.023399524501043857,40036.555555555555,11.77,1.63,1.39,16.2,10.13,1,0.024472620626863305,-0.46153333630949384
-0.003642073393765876,0.03488969817298807,51969.42857142857,10.79,1.3,1.12,16.4,10.15,1,0.02847904814832555,-0.32816708060956357
-0.002737014940716297,0.03181089430948479,53056.203125,13.25,1.23,1.14,27.18,10.04,1,0.0343056958658091,-0.20425798492661254
8.333301516729215e-4,0.04043991043857161,63518.08196721312,14.73,1.18,0.98,30.69,9.79,1,0.035945028506396366,0.04259090739706438
-0.009545726787729256,0.028806788151538375,64503.78125,9.71,0.66,0.55,5.82,10.39,1,0.03882411902150579,0.21661836381104746
0.011486360590585975,0.06946813078605128,40988.546875,23.34,1.17,1.02,13.19,10.68,1,0.04638399872241074,0.5772699415403425
0.011486360590585975,0.06946813078605128,40988.546875,23.34,1.17,1.02,13.19,10.68,1,0.04638399872241074,0.5772699415403425
0.0054868372077779256,0.09529375599117634,32413.328125,0,0.97,0.66,9.06,9.06,1,0.049930807348492756,0.665714072115733
-0.011255410504743133,0.10003248531940544,32829.27868852459,0,0.4,0.27,2.32,8.86,1,0.021442758349189673,1.1458475975587
0.005437642612248065,0.07197391693445175,29587.174603174604,0,0.56,0.34,3.26,8.8,1,0.023637703433673586,1.2531423137279172
0.005437642612248065,0.07197391693445175,29587.174603174604,0,0.56,0.34,3.26,8.8,1,0.023637703433673586,1.2531423137279172
0.005437642612248065,0.07197391693445175,29587.174603174604,0,0.56,0.34,3.26,8.8,1,0.023637703433673586,1.2531423137279172
0.005437642612248065,0.07197391693445175,29587.174603174604,0,0.56,0.34,3.26,8.8,1,0.023637703433673586,1.2531423137279172
0.005437642612248065,0.07197391693445175,29587.174603174604,0,0.56,0.34,3.26,8.8,1,0.023637703433673586,1.2531423137279172
0.0031285412435478463,0.03643040559698344,29676.9375,0,0.66,0.39,3.32,8.47,1,0.02343458263475799,1.2710060792542255
0.0031285412435478463,0.03643040559698344,29676.9375,0,0.66,0.39,3.32,8.47,1,0.02343458263475799,1.2710060792542255
-9.430255537734626e-4,0.04194065979650084,39065.8125,0,0.52,0.47,4.77,11.43,1,0.023410735059867568,1.376352656137986
0.0035778924685619918,0.021202399685913132,38163.91803278688,0,0.67,0.61,6.14,11.16,0,0,1.056930867769544
0.0020329658127440408,0.030948407062667254,206303.42857142858,0,0.74,0.77,6.89,7.81,0,0,0.9378019384750498
-6.449303933484062e-4,0.025229089453019632,75573.4375,0,0.78,0.74,3.85,7.89,0,0,1.1242213259460663
0.001508285962887777,0.019638273312045013,55281.25,0,1.23,0.84,5.14,9.87,0,0,1.2187863077360102
5.65602829514888e-4,0.018316496880093604,46617.74193548387,0,1.31,0.81,5.99,9.66,0,0,1.0652313520578378
-0.0019382713230103083,0.018288102696868754,58847.619047619046,163.53,1.2,0.7,6.52,9.31,0,0,1.226645154973053
5.782582243928388e-4,0.02491271344151414,71954.6875,10.29,0.97,0.65,10.25,9.23,0,0,1.3151084885098125
0.0017345540831095844,0.023807634798251202,68653.96825396825,12.64,1.15,0.77,6.32,9.19,0,0,1.4368848385008344
0.003968285823563255,0.01533113787127406,59138.709677419356,13.17,1.33,0.97,8.37,9.22,0,0,1.4052122514932808
0.002326243285825405,0.017887230072971733,58369.84126984127,12.49,1.28,0.92,5.81,8.7,0,0,1.357116136264499
2.9644540257729854e-4,0.01702914543575843,45542.857142857145,37.44,1.47,0.92,8.97,8.86,0,0,1.3404039982987208
-0.0018254527104588736,0.014644118036833022,48295.16129032258,25.59,1.47,0.98,0,9.82,0,0,1.445767570086773
0.0014967531016167107,0.00868133312048789,51886.666666666664,28.76,1.87,1.11,49.05,9.09,0,0,1.3962058103087307
0.002685940615320341,0.016681840185146145,53403.125,23.9,2.18,1.29,0,8.76,0,0,1.3011372291965244
0.0017921808376368043,0.014625261233856893,75545.3125,19.47,2.35,1.4,0,8.71,0,0,1.004693161386283
0.00149513475816977,0.013691015331633508,94635.9375,25.6,2.74,1.54,25.85,10.58,0,0,0.7979593574186019
0.001536455949642643,0.015494116089268949,103278.68852459016,24.41,2.92,1.8,0,10.63,1,0.007041711607953983,0.6129367614332881
-3.610367640074548e-4,0.013745428539534664,79038.09523809524,21.14,2.58,1.55,0,10.57,1,0.006949551384175463,0.5828103403625043
-3.610367640074548e-4,0.013745428539534664,79038.09523809524,21.14,2.58,1.55,0,10.57,1,0.006949551384175463,0.5828103403625043
-3.610367640074548e-4,0.013745428539534664,79038.09523809524,21.14,2.58,1.55,0,10.57,1,0.006949551384175463,0.5828103403625043
-3.610367640074548e-4,0.013745428539534664,79038.09523809524,21.14,2.58,1.55,0,10.57,1,0.006949551384175463,0.5828103403625043
-3.610367640074548e-4,0.013745428539534664,79038.09523809524,21.14,2.58,1.55,0,10.57,1,0.006949551384175463,0.5828103403625043
6.927574297114174e-4,0.011565467344417706,79376.5625,18.31,2.5,1.54,0,10.3,1,0.006764326656253574,0.5876821410022223
6.927574297114174e-4,0.011565467344417706,79376.5625,18.31,2.5,1.54,0,10.3,1,0.006764326656253574,0.5876821410022223
