ticker,quarter,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio
ATO,2021.2,19.25,4.31,1.76,0,NA
ATO,2020.4,18.41,4.12,1.68,0,1.28
ATO,2020.3,19.22,4.1,1.75,0,1.26
ATO,2020.2,20.07,4.26,1.87,0,1.3
ATO,2020.1,21.09,4.2,1.88,0,1.33
ATO,2019.4,24.35,4.45,2.17,0,1.35
ATO,2019.3,25.17,4.42,2.28,0,1.33
ATO,2019.2,23.99,4.04,2.13,0,1.28
ATO,2019.1,23.49,3.78,2.09,0,1.3
ATO,2018.4,22.22,3.19,1.93,0,1.36
ATO,2018.3,16.21,3.16,2.07,0,1.49
ATO,2018.2,15.51,2.98,1.98,0,1.42
ATO,2018.1,14.33,2.77,1.85,0,1.41
ATO,2017.4,14.66,2.98,1.94,0,1.47
ATO,2017.3,20.69,2.98,2.11,0,1.76
ATO,2017.2,20.42,2.95,2.08,0,1.69
ATO,2017.1,19.23,2.86,1.99,0,1.7
ATO,2016.4,18.8,2.74,1.92,0,1.86
ATO,2016.3,19.81,2.83,2.02,0,1.89
ATO,2016.2,22.17,2.81,2.19,0,1.81
ATO,2016.1,21.02,2.34,2.03,0,1.85
ATO,2015.4,17.91,1.61,1.75,0,1.92
ATO,2015.3,16.63,1.26,1.63,0,1.84
ATO,2015.2,14.55,1.06,1.41,0,1.74
ATO,2015.1,16.1,1.07,1.55,0,1.84
ATO,2014.4,15.95,0.96,1.59,0,1.98
ATO,2014.3,13.6,0.8,1.33,0,1.79
ATO,2014.2,15.9,0.9,1.46,64.66,1.68
ATO,2014.1,14.08,0.79,1.28,61.15,1.72
ATO,2013.4,14,0.85,1.3,0,2.24
ATO,2013.3,13.37,0.84,1.24,0,2.08
ATO,2013.2,12.73,0.83,1.19,0,2.02
ATO,2013.1,13.54,0.92,1.24,0,2.13
ATO,2012.4,11.35,0.76,1.06,0,2.29
ATO,2012.3,12.07,0.76,1.1,0,2.18
ATO,2012.2,12.07,0.7,1.07,0,2.12
ATO,2012.1,12.62,0.58,0.94,0,2.12
ATO,2011.4,11.74,0.55,1.03,0,2.37
ATO,2011.3,11,0.53,1,0,2.23
ATO,2011.2,11.16,0.54,0.98,27.61,1.99
ATO,2011.1,11.42,0.57,0.98,18.28,1.95
ATO,2010.4,11.47,0.48,0.93,17.21,2.18
ATO,2010.3,9.72,0.43,0.89,10.85,2.11
ATO,2010.2,9.71,0.4,0.79,11.49,1.85
ATO,2010.1,9.89,0.42,0.82,7.19,1.89
ATO,2009.4,9.25,0.43,0.86,5.54,2.05
ATO,2009.3,9.47,0.37,0.84,4.43,1.93
ATO,2009.2,7.63,0.27,0.73,5.86,1.78
ATO,2009.1,7.23,0.22,0.67,228.23,2.07
ATO,2008.4,7.92,0.2,0.71,0,2.28
ATO,2008.3,8.82,0.22,0.78,0,2.11
ATO,2008.2,9.45,0.24,0.78,0,2.03
ATO,2008.1,9.01,0.23,0.7,15.68,2.02
ATO,2007.4,10.01,0.27,0.8,39,2.15
ATO,2007.3,9.21,0.26,0.82,10.19,2
ATO,2007.2,9.02,0.28,0.84,6.07,2.05
ATO,2007.1,9.62,0.3,0.84,6.03,2.02
ATO,2006.4,10.22,0.29,0.9,0,2.24
ATO,2006.3,NA,NA,0.86,NA,2.47
ATO,2006.2,NA,NA,0.82,NA,2.37
ATO,2006.1,NA,NA,0.74,NA,2.52
ATO,2005.4,NA,NA,NA,NA,3.04
ATO,2005.3,NA,NA,NA,NA,2.53
ATO,2005.2,NA,NA,NA,NA,2.13
ATO,2005.1,NA,NA,NA,NA,2.32
CNP,2021.2,0,1.66,1.51,0,NA
CNP,2020.4,0,1.54,NA,NA,3.01
CNP,2020.3,0,1.34,1.24,0,2.9
CNP,2020.2,0,1.26,1.19,0,2.83
CNP,2020.1,0,1.01,1.08,0,3.79
CNP,2019.4,19.68,1.75,1.57,0,3.25
CNP,2019.3,22.73,3.51,1.72,0,3.15
CNP,2019.2,23.83,2.73,1.65,0,3.14
CNP,2019.1,45.07,2.46,1.76,109.23,3.13
CNP,2018.4,35.52,1.8,1.63,24.49,2.35
CNP,2018.3,7.18,1.08,2,21.53,3.04
CNP,2018.2,7.04,1.09,2.34,30.41,3.73
CNP,2018.1,6.08,1.07,2.2,99.39,3.61
CNP,2017.4,6.13,1.14,2.33,0,3.85
CNP,2017.3,18.88,1.24,3.08,83.74,5.12
CNP,2017.2,17.28,1.18,2.91,67.1,5.19
CNP,2017.1,22.38,1.25,2.92,49.9,5.2
CNP,2016.4,21.4,1.22,2.64,18.06,5.31
CNP,2016.3,0,1.18,2.45,27.92,5.13
CNP,2016.2,0,1.25,2.56,33.92,5.19
CNP,2016.1,0,1.08,2.14,28.23,4.99
CNP,2015.4,0,0.88,1.87,22.61,5.15
CNP,2015.3,0,0.79,1.54,21.87,4.37
CNP,2015.2,12.44,0.8,1.43,18.83,3.97
CNP,2015.1,12.46,0.82,1.51,25.58,3.96
CNP,2014.4,12.85,0.85,1.72,315.06,4.1
CNP,2014.3,14.86,0.9,1.81,34.92,3.93
CNP,2014.2,15.12,0.95,1.89,40.02,3.95
CNP,2014.1,22.11,0.87,1.74,53.84,4.04
CNP,2013.4,24.1,0.92,1.72,22.87,4.05
CNP,2013.3,23.11,0.95,1.79,24.94,4.06
CNP,2013.2,39.28,0.92,1.77,16.56,4.17
CNP,2013.1,18.21,0.97,1.71,10.03,4.12
CNP,2012.4,14.48,0.8,1.38,9.22,4.32
CNP,2012.3,16.55,0.88,1.53,9.96,4.28
CNP,2012.2,4.62,0.82,1.44,13.02,4.19
CNP,2012.1,4.37,0.75,1.38,13.16,4.22
CNP,2011.4,4.39,0.71,1.41,10.21,4.14
CNP,2011.3,4.22,0.68,1.36,13.37,3.98
CNP,2011.2,10.86,0.66,1.69,20.11,4.94
CNP,2011.1,10.44,0.59,1.53,0,5
CNP,2010.4,9.75,0.48,1.39,0,5.29
CNP,2010.3,9.82,0.45,1.39,0,5.2
CNP,2010.2,7.96,0.38,1.17,16.45,5.38
CNP,2010.1,8.26,0.4,1.33,5.09,6.14
CNP,2009.4,9.04,0.4,1.35,4.94,6.49
CNP,2009.3,7.78,0.31,1.16,8.29,6.21
CNP,2009.2,6.32,0.24,1.1,0,7.37
CNP,2009.1,5.53,0.2,1.06,0,8.09
CNP,2008.4,5.74,0.23,1.44,0,8.73
CNP,2008.3,6.19,0.26,1.41,25.9,8.24
CNP,2008.2,7.38,0.3,1.52,9.14,8.2
CNP,2008.1,7.05,0.28,1.42,15.49,8.33
CNP,2007.4,8.23,0.34,1.72,0,8.87
CNP,2007.3,8.5,0.32,1.65,0,8.97
CNP,2007.2,9.21,0.34,1.82,0,9.25
CNP,2007.1,6.75,0.35,1.91,0,9.45
CNP,2006.4,6.64,0.31,1.81,0,10.33
CNP,2006.3,NA,NA,1.53,NA,9.83
CNP,2006.2,NA,NA,1.37,NA,10.11
CNP,2006.1,NA,NA,1.45,NA,11.21
CNP,2005.4,NA,NA,NA,NA,12.21
CNP,2005.3,NA,NA,NA,NA,12.56
CNP,2005.2,NA,NA,NA,NA,12.46
CNP,2005.1,NA,NA,NA,NA,14.47
CPK,2021.2,27.26,3.95,2.91,1312.09,NA
CPK,2020.4,25.31,3.66,2.7,1218.2,1.77
CPK,2020.3,19.23,2.86,2.26,0,2.06
CPK,2020.2,20.07,2.88,2.3,0,2.07
CPK,2020.1,21.19,2.93,2.37,0,2.06
CPK,2019.4,23.7,3.21,2.73,0,2.18
CPK,2019.3,25.33,4.14,2.79,0,2.15
CPK,2019.2,25.14,4.09,2.77,0,2.09
CPK,2019.1,24.77,3.51,2.65,0,2.1
CPK,2018.4,22.63,2.61,2.47,0,2.27
CPK,2018.3,20.27,2.73,2.59,0,1.96
CPK,2018.2,18.85,2.42,2.46,0,1.88
CPK,2018.1,16.59,2.17,2.16,0,1.83
CPK,2017.4,20.88,2.7,2.49,0,1.91
CPK,2017.3,27.34,2.06,2.59,0,1.9
CPK,2017.2,27.4,2,2.48,0,1.72
CPK,2017.1,23.8,1.89,2.29,0,1.69
CPK,2016.4,21.64,1.92,2.27,0,1.76
CPK,2016.3,20.88,1.87,2.1,0,1.6
CPK,2016.2,22.19,2.09,2.45,0,1.89
CPK,2016.1,21.89,2.02,2.35,0,1.89
CPK,2015.4,18.84,1.69,2.2,0,1.98
CPK,2015.3,16.73,1.5,2.07,0,1.85
CPK,2015.2,17.55,1.5,2.1,0,1.76
CPK,2015.1,16.75,1.37,2.08,307.6,1.88
CPK,2014.4,17.84,1.29,2.15,0,2.01
CPK,2014.3,15.02,1.07,1.81,0,1.86
CPK,2014.2,16.73,1.23,2.06,0,1.77
CPK,2014.1,15.04,1.09,1.82,0,1.87
CPK,2013.4,15.38,1.14,1.8,0,2
CPK,2013.3,13.28,1.02,1.62,0,1.96
CPK,2013.2,13.2,1.01,1.58,0,1.9
CPK,2013.1,12.23,0.98,1.5,0,1.76
CPK,2012.4,12.86,0.94,1.43,0,1.86
CPK,2012.3,14.21,0.99,1.52,19.05,1.79
CPK,2012.2,13.4,0.9,1.39,24.41,1.71
CPK,2012.1,13.23,0.83,1.31,15.79,1.79
CPK,2011.4,12.3,0.82,1.41,13.66,1.95
CPK,2011.3,11.65,0.72,1.31,45.8,1.77
CPK,2011.2,11.86,0.72,1.29,28.13,1.78
CPK,2011.1,12.31,0.75,1.33,282.71,1.77
CPK,2010.4,12.01,0.73,1.38,20.14,1.97
CPK,2010.3,10.5,0.63,1.21,18.09,1.76
CPK,2010.2,9.48,0.59,1.04,11.87,1.65
