mod_num,time_to_create,ntrees,max_depth,min_rows,distribution,learn_rate,learn_rate_annealing,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,histogram_type,r_2,r_2_test,mae_test,mse_test
33,1.2880000000004657,100,1,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.020780750060223507,0.015498028740649206,0.6113958285555974,0.7407016287877725
34,1.27599999999984,300,1,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.020780750060223507,0.015498028740649206,0.6113958285555974,0.7407016287877725
35,2.2919999999994616,100,3,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.051212043873754665,0.03829242622325224,0.6058165734017106,0.7293399766865114
36,2.2660000000014406,300,3,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.051212043873754665,0.03829242622325224,0.6058165734017106,0.7293399766865114
37,5.314000000000306,100,7,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.10449362146819285,0.0734458758056773,0.5957334188053971,0.7081519347705398
38,5.33600000000115,300,7,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.10449362146819285,0.0734458758056773,0.5957334188053971,0.7081519347705398
39,9.384000000000015,100,10,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.1342470610512383,0.08740131125317274,0.5910270960612328,0.6990445037488014
40,9.40599999999904,300,10,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.1342470610512383,0.08740131125317274,0.5910270960612328,0.6990445037488014
41,1.2669999999998254,100,1,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.002211067276621681,-0.002616664987027617,0.6147191022480363,0.747264540837741
42,1.2740000000012515,300,1,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.002211067276621681,-0.002616664987027617,0.6147191022480363,0.747264540837741
43,2.2739999999994325,100,3,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.005492705176431523,-2.0334724086423783e-4,0.61416337542221755,0.7460806967286797
44,2.2739999999994325,300,3,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.005492705176431523,-2.0334724086423783e-4,0.61416337542221755,0.7460806967286797
45,4.32300000000032,100,7,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.011248719338755042,0.0036286674303126487,0.6130792014520728,0.743784675578823
46,4.329999999999927,300,7,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.011248719338755042,0.0036286674303126487,0.6130792014520728,0.743784675578823
47,7.373999999999796,100,10,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.01452062361726647,0.00505241023006342,0.6126181991047664,0.7428657019521115
48,7.351999999998952,300,10,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.01452062361726647,0.00505241023006342,0.6126181991047664,0.7428657019521115
49,1.2640000000010332,100,1,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.0362802784373214,0.029395935378451532,0.6091189716271929,0.7362241598351007
50,1.261000000000422,300,1,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.0362802784373214,0.029395935378451532,0.6091189716271929,0.7362241598351007
51,1.2630000000008295,100,3,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.09165845236545933,0.07406957721742091,0.5987020689887159,0.7149163713737313
52,1.2810000000008586,300,3,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.09165845236545933,0.07406957721742091,0.5987020689887159,0.7149163713737313
53,1.279000000000451,100,7,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.18470695772666612,0.12597888953551684,0.5832276842388358,0.6835572782459854
54,1.2710000000006403,300,7,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.18470695772666612,0.12597888953551684,0.5832276842388358,0.6835572782459854
55,2.290000000000873,100,10,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.22971020451403446,0.1472112604218866,0.5760582084192267,0.6702837943965175
56,2.268000000000029,300,10,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.22971020451403446,0.1472112604218866,0.5760582084192267,0.6702837943965175
57,1.2669999999998254,100,1,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.007934801670722247,0.0031252365498631862,0.6136898733588619,0.7452084459426155
58,1.2710000000006403,300,1,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.007934801670722247,0.0031252365498631862,0.6136898733588619,0.7452084459426155
59,1.2849999999998545,100,3,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.02011591693310233,0.01254266131241688,0.6115878675199162,0.7407374108136352
60,1.298000000000684,300,3,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.02011591693310233,0.01254266131241688,0.6115878675199162,0.7407374108136352
61,1.2839999999996508,100,7,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.04125083956592024,0.02450040597438663,0.6083191928602752,0.7335014985261449
62,1.3070000000006985,300,7,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.04125083956592024,0.02450040597438663,0.6083191928602752,0.7335014985261449
63,2.2920000000012806,100,10,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.051552975623446406,0.02983790733118763,0.6064744424823779,0.7303830829687563
64,2.30199999999968,300,10,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.051552975623446406,0.02983790733118763,0.6064744424823779,0.7303830829687563
65,1.2659999999996217,100,1,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,8.085007242306652e-4,-0.004009856388440758,0.6150175647127739,0.7477989217720913
66,1.2749999999996362,300,1,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,8.085007242306652e-4,-0.004009856388440758,0.6150175647127739,0.7477989217720913
67,1.257000000001426,100,3,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.002061140051263455,-0.003049524767166689,0.6148132458954897,0.7473406576745513
68,1.2590000000000146,300,3,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.002061140051263455,-0.003049524767166689,0.6148132458954897,0.7473406576745513
69,1.2700000000004366,100,7,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.004238346782819313,-0.001764533109499311,0.6144632539339927,0.7465598397967149
70,1.2709999999988213,300,7,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.004238346782819313,-0.001764533109499311,0.6144632539339927,0.7465598397967149
71,2.289999999999054,100,10,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.005282872140396133,-0.001262133166217927,0.6143040953417247,0.7462637727003536
72,2.2779999999984284,300,10,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.005282872140396133,-0.001262133166217927,0.6143040953417247,0.7462637727003536
