mod_num,time_to_create,n_yes_train,n_no_train,n_yes_test,n_no_test,ntrees,max_depth,min_rows,distribution,learn_rate,learn_rate_annealing,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,histogram_type,gini,auc,threshold_max_f1,sensitivity_max_f1,specificity_max_f1,precision_max_f1,accuracy_max_f1,threshold_98_specificity,sensitivity_98_specificity,specificity_98_specificity,precision_98_specificity,accuracy_98_specificity
1,4.460999999999331,607,806,202,260,100,1,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.44514984404446056,0.7225749220222303,0.398252313702699,0.8910891089108911,0.47692307692307695,0.569620253164557,0.658008658008658,0.5866870000668909,0.07920792079207921,0.9807692307692307,0.7619047619047619,0.5865800865800865
2,9.504000000000815,607,806,202,260,300,1,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.4812301478613856,0.7406150739306928,0.376732843982889,0.9207920792079208,0.43846153846153846,0.5602409638554217,0.6493506493506493,0.6070931014769494,0.12376237623762376,0.9807692307692307,0.8333333333333334,0.6060606060606061
3,5.393000000000029,607,806,202,260,100,3,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.7363595112439243,0.8681797556219621,0.35560091563498,0.8762376237623762,0.5576923076923077,0.6061643835616438,0.696969696969697,0.6731157317776593,0.22772277227722773,0.9807692307692307,0.9019607843137255,0.6515151515151515
4,12.496000000001004,607,806,202,260,300,3,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.7780382714484857,0.8890191357242428,0.316132763405051,0.9207920792079208,0.5115384615384615,0.5942492012779552,0.6904761904761905,0.680848097429047,0.26732673267326734,0.9807692307692307,0.9152542372881356,0.6688311688311688
5,8.445999999999913,607,806,202,260,100,7,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9990004946427331,0.9995002473213666,0.391830097987527,0.8316831683168316,0.8038461538461539,0.7671232876712328,0.816017316017316,0.7611357711735324,0.3118811881188119,0.9807692307692307,0.9264705882352942,0.6883116883116883
6,20.613000000001193,607,806,202,260,300,7,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9999550324788142,0.9999775162394071,0.334592296115359,0.8613861386138614,0.7769230769230769,0.75,0.8138528138528138,0.8122800893331549,0.33663366336633666,0.9807692307692307,0.9315068493150684,0.6991341991341992
7,14.532000000001062,607,806,202,260,100,10,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.463915008072194,0.7821782178217822,0.8615384615384616,0.8144329896907216,0.8268398268398268,0.7418515756543611,0.48514851485148514,0.9807692307692307,0.9514563106796117,0.7640692640692641
8,34.83100000000013,607,806,202,260,300,10,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.262064701262711,0.8861386138613861,0.7538461538461538,0.7366255144032922,0.8116883116883117,0.8043117277085675,0.4801980198019802,0.9807692307692307,0.9509803921568627,0.7619047619047619
9,3.3870000000006257,607,806,202,260,100,1,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.36220520723895344,0.6811026036194767,0.435168532087255,0.7970297029702971,0.5884615384615385,0.6007462686567164,0.6796536796536796,0.5082874503541341,0.0594059405940594,0.9884615384615385,0.8,0.5822510822510822
10,9.436999999999898,607,806,202,260,300,1,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.3662849877974499,0.683142493898725,0.433313870524061,0.7970297029702971,0.5769230769230769,0.5940959409594095,0.6731601731601732,0.5242657878364576,0.0594059405940594,0.9884615384615385,0.8,0.5822510822510822
11,5.390999999999622,607,806,202,260,100,3,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.6211833816393524,0.8105916908196762,0.402795208099641,0.905940594059406,0.5076923076923077,0.5884244372990354,0.6818181818181818,0.5194901500601349,0.21287128712871287,0.9807692307692307,0.8958333333333334,0.645021645021645
12,12.496000000001004,607,806,202,260,300,3,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.6394074915890295,0.8197037457945148,0.40409135766699,0.8613861386138614,0.5769230769230769,0.6126760563380281,0.7012987012987013,0.5462697562969677,0.21287128712871287,0.9807692307692307,0.8958333333333334,0.645021645021645
13,9.438000000000102,607,806,202,260,100,7,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9866282943819213,0.9933141471909607,0.406937311324726,0.8415841584158416,0.7384615384615385,0.7142857142857143,0.7835497835497836,0.5471755434261247,0.3415841584158416,0.9807692307692307,0.9324324324324325,0.7012987012987013
14,21.640000000001237,607,806,202,260,300,7,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9914684348441059,0.9957342174220529,0.398670940652067,0.8316831683168316,0.7615384615384615,0.7304347826086957,0.7922077922077922,0.5823234946667679,0.36633663366336633,0.9807692307692307,0.9367088607594937,0.7121212121212122
15,15.556000000000495,607,806,202,260,100,10,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9999611644135213,0.9999805822067607,0.443110447962467,0.7772277227722773,0.8576923076923076,0.8092783505154639,0.8225108225108225,0.5622409583054876,0.37623762376237624,0.9807692307692307,0.9382716049382716,0.7164502164502164
16,44.98199999999997,607,806,202,260,300,10,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9999959120435284,0.9999979560217642,0.440858842462638,0.7821782178217822,0.8538461538461538,0.8061224489795918,0.8225108225108225,0.599540836124,0.3910891089108911,0.9807692307692307,0.9404761904761905,0.7229437229437229
17,5.362999999999374,607,806,202,260,100,1,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.33312348490113286,0.6665617424505664,0.429565030718735,0.7970297029702971,0.5653846153846154,0.5875912408759124,0.6666666666666666,0.4392948749615383,0.0594059405940594,0.9884615384615385,0.8,0.5822510822510822
18,10.447999999998501,607,806,202,260,300,1,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.34824483588898736,0.6741224179444937,0.425454201101055,0.8514851485148515,0.48846153846153845,0.5639344262295082,0.6471861471861472,0.4432277184093512,0.0594059405940594,0.9884615384615385,0.8,0.5822510822510822
19,5.3989999999994325,607,806,202,260,100,3,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.5761647609976248,0.7880823804988124,0.426685139667722,0.8762376237623762,0.5192307692307693,0.5860927152317881,0.6753246753246753,0.4408639536248364,0.19306930693069307,0.9807692307692307,0.8863636363636364,0.6363636363636364
20,12.770000000000437,607,806,202,260,300,3,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.5777386242391291,0.7888693121195646,0.42544276370326,0.8712871287128713,0.5423076923076923,0.5966101694915255,0.6861471861471862,0.44569998233671465,0.2079207920792079,0.9807692307692307,0.8936170212765957,0.6428571428571429
21,9.462000000001353,607,806,202,260,100,7,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9731196422220496,0.9865598211110248,0.426538573048182,0.8514851485148515,0.7153846153846154,0.6991869918699187,0.7748917748917749,0.4447191027824799,0.30198019801980197,0.9807692307692307,0.9242424242424242,0.683982683982684
22,21.75799999999981,607,806,202,260,300,7,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9752290277613125,0.9876145138806562,0.430280887505074,0.7772277227722773,0.8115384615384615,0.7621359223300971,0.7965367965367965,0.45271265266557426,0.297029702970297,0.9807692307692307,0.9230769230769231,0.6818181818181818
23,15.558000000000902,607,806,202,260,100,10,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9998283058281994,0.9999141529140997,0.426328282284655,0.8663366336633663,0.75,0.7291666666666666,0.8008658008658008,0.44424664226086386,0.4405940594059406,0.9807692307692307,0.9468085106382979,0.7445887445887446
24,41.95799999999872,607,806,202,260,300,10,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9999018890446856,0.9999509445223428,0.429070735567909,0.8316831683168316,0.8115384615384615,0.7741935483870968,0.8203463203463204,0.4530283730348763,0.400990099009901,0.9807692307692307,0.9418604651162791,0.7272727272727273
25,3.346000000001368,607,806,202,260,100,1,1,bernoulli,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.34533421088132266,0.6726671054406613,0.414768850452435,0.8514851485148515,0.48846153846153845,0.5639344262295082,0.6471861471861472,0.49779832143372615,0.0594059405940594,0.9884615384615385,0.8,0.5822510822510822
26,3.3400000000001455,607,806,202,260,300,1,1,bernoulli,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.34533421088132266,0.6726671054406613,0.41476886549863,0.8514851485148515,0.48846153846153845,0.5639344262295082,0.6471861471861472,0.4977987881873702,0.0594059405940594,0.9884615384615385,0.8,0.5822510822510822
