mod_num,time_to_create,n_yes_train,n_no_train,n_yes_test,n_no_test,ntrees,max_depth,min_rows,mtries,min_split_improvement,sample_rate,nbins,binomial_double_trees,seed,balance_classes,col_sample_rate_per_tree,gini,auc,threshold_max_f1,sensitivity_max_f1,specificity_max_f1,precision_max_f1,accuracy_max_f1,threshold_98_specificity,sensitivity_98_specificity,specificity_98_specificity,precision_98_specificity,accuracy_98_specificity
1,3.5209999999988213,617,804,192,262,50,3,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.4164426031606674,0.7082213015803337,0.3853603341876,0.8958333333333334,0.4198473282442748,0.5308641975308642,0.6211453744493393,0.5387640239531557,0.18229166666666666,0.9809160305343512,0.875,0.6431718061674009
2,6.434000000001106,617,804,192,262,100,3,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.42670227294898044,0.7133511364744902,0.382004686419861,0.90625,0.4122137404580153,0.5304878048780488,0.6211453744493393,0.5450093699926601,0.203125,0.9809160305343512,0.8863636363636364,0.6519823788546255
3,3.334000000000742,617,804,192,262,50,7,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.6434082650473123,0.82170413252365615,0.423852516507622,0.796875,0.7137404580152672,0.6710526315789473,0.748898678414097,0.559310461466668,0.3958333333333333,0.9809160305343512,0.9382716049382716,0.7334801762114538
4,7.39600000000064,617,804,192,262,100,7,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.6799031801775437,0.8399515900887718,0.437252838910715,0.7604166666666666,0.7557251908396947,0.6952380952380952,0.7577092511013216,0.5707634630239025,0.3802083333333333,0.9809160305343512,0.9358974358974359,0.7268722466960352
5,4.359000000000378,617,804,192,262,50,10,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.7462488415764317,0.8731244207882158,0.431805919626987,0.7864583333333334,0.7824427480916031,0.7259615384615384,0.7841409691629956,0.5928856578010253,0.3645833333333333,0.9809160305343512,0.9333333333333333,0.7202643171806168
6,8.429999999998472,617,804,192,262,100,10,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.7795596161350111,0.8897798080675056,0.446585800298481,0.734375,0.8320610687022901,0.7621621621621621,0.7907488986784141,0.5758955680920106,0.4114583333333333,0.9809160305343512,0.9404761904761905,0.7400881057268722
7,4.355999999999767,617,804,192,262,50,15,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.8204382499268366,0.9102191249634183,0.393518428620562,0.828125,0.7862595419847328,0.7395348837209302,0.8039647577092511,0.676782449725777,0.3229166666666667,0.9809160305343512,0.9253731343283582,0.7026431718061674
8,9.416999999999462,617,804,192,262,100,15,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.8540736879328845,0.9270368439664423,0.39636577594111,0.828125,0.8015267175572519,0.7535545023696683,0.8127753303964758,0.6368918919005256,0.3802083333333333,0.9809160305343512,0.9358974358974359,0.7268722466960352
9,4.352000000000771,617,804,192,262,50,20,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.8398250780411669,0.9199125390205835,0.403794704211818,0.8125,0.8129770992366412,0.7609756097560976,0.8127753303964758,0.7041552381387849,0.3020833333333333,0.9809160305343512,0.9206349206349206,0.6938325991189427
10,9.411000000000058,617,804,192,262,100,20,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.8724499439079116,0.9362249719539558,0.368223924679131,0.859375,0.7709923664122137,0.7333333333333333,0.8083700440528634,0.6449694254201161,0.40625,0.9809160305343512,0.9397590361445783,0.737885462555066
11,3.3540000000011787,617,804,192,262,50,3,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.45631676177933866,0.7281583808896693,0.389640967057338,0.8802083333333334,0.4541984732824427,0.5416666666666666,0.6343612334801763,0.56587293309251,0.1875,0.9809160305343512,0.8780487804878049,0.6453744493392071
12,6.382000000001426,617,804,192,262,100,3,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.45729989757096856,0.7286499487854843,0.380936386924626,0.8958333333333334,0.4351145038167939,0.5375,0.6299559471365639,0.5661651145871207,0.19270833333333334,0.9809160305343512,0.8809523809523809,0.6475770925110133
13,4.341000000000349,617,804,192,262,50,7,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.6956516437420739,0.8478258218710369,0.472794349307762,0.6979166666666666,0.8129770992366412,0.73224043715847,0.76431718061674,0.5973901168684873,0.4010416666666667,0.9809160305343512,0.9390243902439024,0.73568281938326
14,8.40099999999984,617,804,192,262,100,7,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.7118741464247391,0.8559370732123696,0.450708989321609,0.7552083333333334,0.7519083969465649,0.6904761904761905,0.7533039647577092,0.5925614936804607,0.390625,0.9809160305343512,0.9375,0.7312775330396476
15,4.382999999999811,617,804,192,262,50,10,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.7823642205638472,0.8911821102819236,0.433720724448803,0.7604166666666666,0.7748091603053435,0.7121951219512195,0.7687224669603524,0.6122844956578667,0.4322916666666667,0.9809160305343512,0.9431818181818182,0.748898678414097
16,8.415000000000873,617,804,192,262,100,10,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.8045663227977757,0.9022831613988879,0.457584766842458,0.75,0.816793893129771,0.75,0.788546255506608,0.604580540899071,0.453125,0.9809160305343512,0.9456521739130435,0.7577092511013216
17,4.34900000000016,617,804,192,262,50,15,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.8441691664227879,0.922084583211394,0.405330934668865,0.8072916666666666,0.7938931297709924,0.7416267942583732,0.7995594713656388,0.6321780716522409,0.4322916666666667,0.9809160305343512,0.9431818181818182,0.748898678414097
18,9.421000000000276,617,804,192,262,100,15,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.8695264486391572,0.9347632243195786,0.398317291636767,0.828125,0.7938931297709924,0.7464788732394366,0.8083700440528634,0.6392532381118672,0.4427083333333333,0.9809160305343512,0.9444444444444444,0.7533039647577092
19,4.369000000000597,617,804,192,262,50,20,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.8562533533313823,0.9281266766656912,0.397421179561114,0.8020833333333334,0.816793893129771,0.7623762376237624,0.8105726872246696,0.6359323152851034,0.4479166666666667,0.9809160305343512,0.945054945054945,0.7555066079295154
20,9.432000000000698,617,804,192,262,100,20,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.878798409911228,0.939399204955614,0.412016209722849,0.8072916666666666,0.816793893129771,0.7635467980295566,0.8127753303964758,0.6548629201092611,0.4270833333333333,0.9809160305343512,0.9425287356321839,0.7466960352422908
21,3.344999999999345,617,804,192,262,50,3,1,4,0.001,0.632,4,TRUE,16,TRUE,0.8,0.4164426031606674,0.7082213015803337,0.3853603341876,0.8958333333333334,0.4198473282442748,0.5308641975308642,0.6211453744493393,0.5387640239531557,0.18229166666666666,0.9809160305343512,0.875,0.6431718061674009
22,6.370999999999185,617,804,192,262,100,3,1,4,0.001,0.632,4,TRUE,16,TRUE,0.8,0.42670227294898044,0.7133511364744902,0.382004686419861,0.90625,0.4122137404580153,0.5304878048780488,0.6211453744493393,0.5450093699926601,0.203125,0.9809160305343512,0.8863636363636364,0.6519823788546255
