mtry,min_n,.metric,.estimator,mean,n,std_err,.config
3,1,mae,standard,0.10014055223730674,3,0.03992549280830683,Model01
3,1,rmse,standard,0.10014055223730674,3,0.03992549280830683,Model01
3,1,rsq,standard,NaN,0,NA,Model01
5,1,mae,standard,0.10080544847066955,3,0.03999581406296637,Model02
5,1,rmse,standard,0.10080544847066955,3,0.03999581406296637,Model02
5,1,rsq,standard,NaN,0,NA,Model02
7,1,mae,standard,0.09498660634896758,3,0.042122109416243614,Model03
7,1,rmse,standard,0.09498660634896758,3,0.042122109416243614,Model03
7,1,rsq,standard,NaN,0,NA,Model03
10,1,mae,standard,0.09922631991643288,3,0.041093178170407,Model04
10,1,rmse,standard,0.09922631991643288,3,0.041093178170407,Model04
10,1,rsq,standard,NaN,0,NA,Model04
3,3,mae,standard,0.10724068638392789,3,0.03762805949584333,Model05
3,3,rmse,standard,0.10724068638392789,3,0.03762805949584333,Model05
3,3,rsq,standard,NaN,0,NA,Model05
5,3,mae,standard,0.10872875840199554,3,0.03540628252569517,Model06
5,3,rmse,standard,0.10872875840199554,3,0.03540628252569517,Model06
5,3,rsq,standard,NaN,0,NA,Model06
7,3,mae,standard,0.11153834501986437,3,0.03359893391069131,Model07
7,3,rmse,standard,0.11153834501986437,3,0.03359893391069131,Model07
7,3,rsq,standard,NaN,0,NA,Model07
10,3,mae,standard,0.10850425591525786,3,0.03564662130505368,Model08
10,3,rmse,standard,0.10850425591525786,3,0.03564662130505368,Model08
10,3,rsq,standard,NaN,0,NA,Model08
3,5,mae,standard,0.10708274019251163,3,0.03598551831453724,Model09
3,5,rmse,standard,0.10708274019251163,3,0.03598551831453724,Model09
3,5,rsq,standard,NaN,0,NA,Model09
5,5,mae,standard,0.10757313450060928,3,0.03493940473150333,Model10
5,5,rmse,standard,0.10757313450060928,3,0.03493940473150333,Model10
5,5,rsq,standard,NaN,0,NA,Model10
7,5,mae,standard,0.11063222388595205,3,0.03450066859840428,Model11
7,5,rmse,standard,0.11063222388595205,3,0.03450066859840428,Model11
7,5,rsq,standard,NaN,0,NA,Model11
10,5,mae,standard,0.11137212096152369,3,0.03423330027563555,Model12
10,5,rmse,standard,0.11137212096152369,3,0.03423330027563555,Model12
10,5,rsq,standard,NaN,0,NA,Model12
3,7,mae,standard,0.11320091896319719,3,0.03394231428453116,Model13
3,7,rmse,standard,0.11320091896319719,3,0.03394231428453116,Model13
3,7,rsq,standard,NaN,0,NA,Model13
5,7,mae,standard,0.11049083342838473,3,0.0355874427270764,Model14
5,7,rmse,standard,0.11049083342838473,3,0.0355874427270764,Model14
5,7,rsq,standard,NaN,0,NA,Model14
7,7,mae,standard,0.11098172777637105,3,0.0330138073935228,Model15
7,7,rmse,standard,0.11098172777637105,3,0.0330138073935228,Model15
7,7,rsq,standard,NaN,0,NA,Model15
10,7,mae,standard,0.1077726367066107,3,0.03756561564802779,Model16
10,7,rmse,standard,0.1077726367066107,3,0.03756561564802779,Model16
10,7,rsq,standard,NaN,0,NA,Model16
