ticker,quarter,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio
BCC,2021.3,3.69,0.29,1.75,5.55,NA
BCC,2021.2,3.83,0.3,1.82,5.76,1.18
BCC,2021.1,7.3,0.37,2.27,6.76,1.29
BCC,2020.4,10.35,0.33,2.11,8.38,1.31
BCC,2020.3,8.89,0.28,1.85,5.4,1.65
BCC,2020.2,15.58,0.28,1.83,6.2,1.49
BCC,2020.1,10.48,0.18,1.21,5.55,1.48
BCC,2019.4,16.22,0.28,1.86,7.96,1.41
BCC,2019.3,0,0.25,1.54,7.34,1.44
BCC,2019.2,0,0.21,1.38,16.32,1.46
BCC,2019.1,0,0.19,1.36,13.41,1.49
BCC,2018.4,41.98,0.17,1.21,9.75,1.35
BCC,2018.3,11.36,0.25,1.68,15.86,1.37
BCC,2018.2,11.6,0.31,1.94,11.13,1.41
BCC,2018.1,11.74,0.28,1.81,12.72,1.42
BCC,2017.4,15.99,0.3,1.95,16.98,1.38
BCC,2017.3,16.99,0.27,1.77,14.17,1.51
BCC,2017.2,21.58,0.25,1.62,16.37,1.6
BCC,2017.1,20.31,0.22,1.49,34.52,1.57
BCC,2016.4,19.36,0.19,1.27,10.82,1.48
BCC,2016.3,23.02,0.22,1.46,28,1.86
BCC,2016.2,15.77,0.2,1.35,41.35,1.69
BCC,2016.1,14.01,0.19,1.27,69.87,1.73
BCC,2015.4,16.47,0.24,1.58,0,1.34
BCC,2015.3,12.94,0.23,1.55,47.76,1.48
BCC,2015.2,16.27,0.34,2.32,56.13,1.49
BCC,2015.1,15.34,0.35,2.51,25.7,1.5
BCC,2014.4,15.59,0.35,2.53,27.5,1.46
BCC,2014.3,13.66,0.29,1.94,19.43,1.38
BCC,2014.2,16.82,0.29,1.97,17.1,1.47
BCC,2014.1,23.92,0.3,2.09,41.14,1.52
BCC,2013.4,8.29,0.31,2.18,0,1.44
BCC,2013.3,NA,NA,2.38,NA,2.21
