mtry,min_n,.metric,.estimator,mean,n,std_err,.config
3,1,mae,standard,0.199789743380893,10,0.016173039970817947,Preprocessor1_Model01
3,1,rmse,standard,0.2506220802702839,10,0.020884233839583946,Preprocessor1_Model01
3,1,rsq,standard,0.6536041203707245,10,0.09691364986417607,Preprocessor1_Model01
5,1,mae,standard,0.19513764804063535,10,0.01692156513801129,Preprocessor1_Model02
5,1,rmse,standard,0.24380469066002514,10,0.020874406960771374,Preprocessor1_Model02
5,1,rsq,standard,0.6503957356671771,10,0.09500306382783211,Preprocessor1_Model02
7,1,mae,standard,0.20483360474515325,10,0.01689323852581537,Preprocessor1_Model03
7,1,rmse,standard,0.2594647176386257,10,0.021213224033062784,Preprocessor1_Model03
7,1,rsq,standard,0.6035014058848823,10,0.08935004034718941,Preprocessor1_Model03
10,1,mae,standard,0.20512267854221766,10,0.015418523376423717,Preprocessor1_Model04
10,1,rmse,standard,0.2603032236004698,10,0.01871190457989412,Preprocessor1_Model04
10,1,rsq,standard,0.5972915316794317,10,0.08902301461906094,Preprocessor1_Model04
3,3,mae,standard,0.20781357257474597,10,0.015068476190209146,Preprocessor1_Model05
3,3,rmse,standard,0.26022743099387025,10,0.020195138059406887,Preprocessor1_Model05
3,3,rsq,standard,0.6159118499036788,10,0.09416608023605137,Preprocessor1_Model05
5,3,mae,standard,0.20073247002598268,10,0.014695726943609088,Preprocessor1_Model06
5,3,rmse,standard,0.2537179213334921,10,0.01818715598335488,Preprocessor1_Model06
5,3,rsq,standard,0.6315155412954284,10,0.08406138144490155,Preprocessor1_Model06
7,3,mae,standard,0.19871232700842323,10,0.01531415084385745,Preprocessor1_Model07
7,3,rmse,standard,0.2501937968266286,10,0.018432005014314138,Preprocessor1_Model07
7,3,rsq,standard,0.6275655173851827,10,0.0877799695060028,Preprocessor1_Model07
10,3,mae,standard,0.20560134817496775,10,0.017354059136861,Preprocessor1_Model08
10,3,rmse,standard,0.26316373614657124,10,0.020432897451528653,Preprocessor1_Model08
10,3,rsq,standard,0.5796358154829707,10,0.09114174540303166,Preprocessor1_Model08
3,5,mae,standard,0.20159814933725262,10,0.015623953150660745,Preprocessor1_Model09
3,5,rmse,standard,0.2537288618307589,10,0.019385470191295103,Preprocessor1_Model09
3,5,rsq,standard,0.6337449088899044,10,0.09842712440960726,Preprocessor1_Model09
5,5,mae,standard,0.20461211078121627,10,0.016750435230719188,Preprocessor1_Model10
5,5,rmse,standard,0.25786391678643866,10,0.02122403746146469,Preprocessor1_Model10
5,5,rsq,standard,0.6258126069059744,10,0.09349368600059454,Preprocessor1_Model10
7,5,mae,standard,0.20310565806917918,10,0.016593062439434928,Preprocessor1_Model11
7,5,rmse,standard,0.25969946316574416,10,0.021059646484786698,Preprocessor1_Model11
7,5,rsq,standard,0.5942299555140499,10,0.09225136788807238,Preprocessor1_Model11
10,5,mae,standard,0.20465582552121864,10,0.01698107053119918,Preprocessor1_Model12
10,5,rmse,standard,0.26119047587143707,10,0.020280782822990846,Preprocessor1_Model12
10,5,rsq,standard,0.5918066105459778,10,0.09043218131668729,Preprocessor1_Model12
3,7,mae,standard,0.2113714851088327,10,0.015000397890312451,Preprocessor1_Model13
3,7,rmse,standard,0.26101247871620464,10,0.020255450954016308,Preprocessor1_Model13
3,7,rsq,standard,0.6206906697651744,10,0.09622371363387333,Preprocessor1_Model13
5,7,mae,standard,0.20808631620680493,10,0.017410634161530332,Preprocessor1_Model14
5,7,rmse,standard,0.264220872778586,10,0.020909749147453836,Preprocessor1_Model14
5,7,rsq,standard,0.6062603930683951,10,0.09488623244506633,Preprocessor1_Model14
7,7,mae,standard,0.2077907036720732,10,0.01632835193475046,Preprocessor1_Model15
7,7,rmse,standard,0.2637088731081006,10,0.020132213992750225,Preprocessor1_Model15
7,7,rsq,standard,0.5999067046516937,10,0.09121042641343305,Preprocessor1_Model15
10,7,mae,standard,0.2116954705281957,10,0.015930103071833433,Preprocessor1_Model16
10,7,rmse,standard,0.26878529382977573,10,0.01855726478117741,Preprocessor1_Model16
10,7,rsq,standard,0.564444016048916,10,0.08546808979459297,Preprocessor1_Model16
