ticker,year,quarter,avg_price,sd_price,avg_pct_change,sd_pct_change,avg_range,avg_vol,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio,yearly_amount_per_share,num_per_year,three_year_dividend,pays_dividend,dividend_yield
BCC,2013,2013.4,26.110468734375,1.6754506805134242,-2.32887681706959e-4,0.020249248109227246,0.74156253125,306554.6875,8.62,0.32,2.27,0,1.44,0,0,0,0,0
BCC,2014,2014.1,29.59885231147541,0.9553727086980337,-6.097511476685923e-4,0.013951387238361748,0.7413115737704916,347204.91803278687,24.89,0.31,2.18,42.81,1.52,0,0,0,0,0
BCC,2014,2014.2,26.69396819047619,1.4391804581432164,-2.595597949110004e-4,0.01671199626239265,0.6700953174603175,442714.28571428574,17.51,0.3,2.05,17.79,1.47,0,0,0,0,0
BCC,2014,2014.3,29.2564060625,1.6655189816613183,-4.5886147628933405e-5,0.014602925388171713,0.6075781718750002,307128.125,14.21,0.3,2.02,20.21,1.38,0,0,0,0,0
BCC,2014,2014.4,34.447343875,2.954430574040759,0.0026029408909340906,0.0180949337536987,1.0156406249999994,402771.875,16.22,0.36,2.64,28.62,1.46,0,0,0,0,0
BCC,2015,2015.1,38.66508170491803,2.026085400276688,9.439087680796215e-4,0.01913129046572544,1.2843444098360657,493095.08196721313,15.96,0.36,2.62,26.75,1.5,0,0,0,0,0
BCC,2015,2015.2,36.58253976190476,1.298841849529203,-7.99048645432452e-4,0.015143055254887423,0.8427776507936504,388804.7619047619,16.93,0.36,2.41,58.41,1.49,0,0,0,0,0
BCC,2015,2015.3,31.885312515625,2.6684038084724757,-0.004444640022975067,0.018952524627952057,1.03442184375,452100,13.47,0.24,1.62,49.7,1.48,0,0,0,0,0
BCC,2015,2015.4,28.549218687499998,2.0981966186079277,7.31352786851597e-5,0.021808749666606824,1.001609625,331603.125,17.14,0.25,1.64,0,1.34,0,0,0,0,0
BCC,2016,2016.1,18.845573852459015,2.044542007811381,-4.909666151803701e-4,0.044547602170765775,1.0084755901639346,639793.4426229508,14.58,0.19,1.32,72.71,1.73,0,0,0,0,0
BCC,2016,2016.2,21.862812484375,0.7532141729994027,0.0028111525846823892,0.022368961328695813,0.8466092656250004,411692.1875,16.41,0.21,1.41,43.03,1.69,0,0,0,0,0
BCC,2016,2016.3,25.682812390625,1.4293537077072949,3.6488060619542734e-4,0.02263375401462331,0.8040936406249999,419564.0625,23.95,0.23,1.52,29.14,1.86,0,0,0,0,0
BCC,2016,2016.4,22.30190477777778,2.0938279158917283,7.212451242968162e-5,0.023885013687853115,0.841872873015873,402036.50793650793,20.15,0.2,1.32,11.26,1.48,0,0,0,0,0
BCC,2017,2017.1,26.013709612903227,1.6935066257736415,0.002533594101420179,0.02166143816204847,0.8352580967741936,279504.8387096774,21.13,0.23,1.55,35.92,1.57,0.07,1,0,1,0.0026908888060040025
BCC,2017,2017.2,29.165872936507938,1.2330405275688052,-0.0011359849769704631,0.020403841675461016,0.8991269523809521,341838.09523809527,22.46,0.26,1.69,17.04,1.6,0.07,1,0,1,0.0024000653144305023
