mtry,min_n,.metric,.estimator,mean,n,std_err,.config
3,1,mae,standard,0.2851988070006142,10,0.012244038449675239,Model01
3,1,rmse,standard,0.4045443264106796,10,0.018781521703707397,Model01
3,1,rsq,standard,0.6896575287062924,10,0.02301259964752419,Model01
5,1,mae,standard,0.2801402949184436,10,0.011089976216600843,Model02
5,1,rmse,standard,0.3983297723790094,10,0.018388257325100618,Model02
5,1,rsq,standard,0.6942996011308484,10,0.02427288314063509,Model02
7,1,mae,standard,0.2782391253865697,10,0.012931431348936335,Model03
7,1,rmse,standard,0.4022628721314823,10,0.021418253214876684,Model03
7,1,rsq,standard,0.6810106298234734,10,0.02798193365836307,Model03
10,1,mae,standard,0.27897028281598024,10,0.011948076948383523,Model04
10,1,rmse,standard,0.4044744752807593,10,0.020095957698439016,Model04
10,1,rsq,standard,0.6751152638380152,10,0.02533658329375445,Model04
3,3,mae,standard,0.28402704178361127,10,0.01272875409804493,Model05
3,3,rmse,standard,0.4012628307092031,10,0.018926043193099342,Model05
3,3,rsq,standard,0.7011742108677226,10,0.02242726437544905,Model05
5,3,mae,standard,0.27904644275460305,10,0.012468155360703993,Model06
5,3,rmse,standard,0.39693369738994333,10,0.0193988452123649,Model06
5,3,rsq,standard,0.6964503946281164,10,0.021899074776057452,Model06
7,3,mae,standard,0.27888912130535337,10,0.013877675965855048,Model07
7,3,rmse,standard,0.39780402138728393,10,0.020979171432068355,Model07
7,3,rsq,standard,0.69135868951795,10,0.026635339372122938,Model07
10,3,mae,standard,0.2789555912983717,10,0.012712709374428744,Model08
10,3,rmse,standard,0.4041357858242198,10,0.0208930994186406,Model08
10,3,rsq,standard,0.6748758175435035,10,0.027426656445483238,Model08
3,5,mae,standard,0.2892291981190063,10,0.012490226909938368,Model09
3,5,rmse,standard,0.4067486949344756,10,0.018526805922405805,Model09
3,5,rsq,standard,0.68967983274549,10,0.023870406770203034,Model09
5,5,mae,standard,0.283429015886963,10,0.01362902283177315,Model10
5,5,rmse,standard,0.40383170288446024,10,0.020704199217885917,Model10
5,5,rsq,standard,0.6861802386879041,10,0.026277068203742482,Model10
7,5,mae,standard,0.283538562838771,10,0.013142105134680363,Model11
7,5,rmse,standard,0.4040920328967924,10,0.020784594160941805,Model11
7,5,rsq,standard,0.679221201329689,10,0.02677064010259048,Model11
10,5,mae,standard,0.28196184394147833,10,0.01387938334037519,Model12
10,5,rmse,standard,0.4064440700048866,10,0.021363306599411585,Model12
10,5,rsq,standard,0.6702318296977672,10,0.028191960458266337,Model12
3,7,mae,standard,0.2933913562870313,10,0.013580853110671531,Model13
3,7,rmse,standard,0.41175488025290685,10,0.0197273517023946,Model13
3,7,rsq,standard,0.6820453606479706,10,0.025025090050634028,Model13
5,7,mae,standard,0.28608460808619457,10,0.0129979372623432,Model14
5,7,rmse,standard,0.4032690829324889,10,0.018925612149900163,Model14
5,7,rsq,standard,0.6881238201546601,10,0.02279393296229982,Model14
7,7,mae,standard,0.28640900593086777,10,0.013208865597482508,Model15
7,7,rmse,standard,0.4076539917851145,10,0.02138076517222947,Model15
7,7,rsq,standard,0.673885741059774,10,0.02770992190856183,Model15
10,7,mae,standard,0.28594502966666535,10,0.01305270121490977,Model16
10,7,rmse,standard,0.41163103136794205,10,0.02104322655727019,Model16
10,7,rsq,standard,0.6626740109910354,10,0.026801240350527344,Model16
