mtry,tree_depth,learn_rate,.metric,.estimator,mean,n,std_err,.config
3,1,0.1,mae,standard,0.32967565684069944,10,0.02623224521399589,Model01
3,1,0.1,rmse,standard,0.4108379630444254,10,0.03443496211482742,Model01
3,1,0.1,rsq,standard,0.5584966668363559,10,0.0641873070287693,Model01
5,1,0.1,mae,standard,0.3324101197313424,10,0.026077730888815747,Model02
5,1,0.1,rmse,standard,0.4128708598200315,10,0.034485367333372034,Model02
5,1,0.1,rsq,standard,0.5566110442825575,10,0.06594570410240604,Model02
7,1,0.1,mae,standard,0.33415410434175014,10,0.027009192035681546,Model03
7,1,0.1,rmse,standard,0.4140759457963474,10,0.034969607828471826,Model03
7,1,0.1,rsq,standard,0.5541368897036427,10,0.06489156458725902,Model03
10,1,0.1,mae,standard,0.3330598620157551,10,0.026827706692543522,Model04
10,1,0.1,rmse,standard,0.4133773269935555,10,0.03458267695903869,Model04
10,1,0.1,rsq,standard,0.5549165424538505,10,0.06538382375965275,Model04
3,3,0.1,mae,standard,0.30378409940472695,10,0.028417043421861285,Model05
3,3,0.1,rmse,standard,0.37947065816057546,10,0.03077730871839968,Model05
3,3,0.1,rsq,standard,0.622767154233558,10,0.057217221706135024,Model05
5,3,0.1,mae,standard,0.28411957070509464,10,0.02471353508344779,Model06
5,3,0.1,rmse,standard,0.35210266932210477,10,0.0280454131373003,Model06
5,3,0.1,rsq,standard,0.6730022807037987,10,0.046498997864873395,Model06
7,3,0.1,mae,standard,0.28372642364801454,10,0.0289570487597242,Model07
7,3,0.1,rmse,standard,0.3505363492418197,10,0.0332917178200407,Model07
7,3,0.1,rsq,standard,0.6730463484172631,10,0.05918633452632439,Model07
10,3,0.1,mae,standard,0.2973772992599846,10,0.029855576948666265,Model08
10,3,0.1,rmse,standard,0.3658930845030688,10,0.035907749108211,Model08
10,3,0.1,rsq,standard,0.6517049352208819,10,0.05991102689657892,Model08
3,5,0.1,mae,standard,0.29474261569237176,10,0.02890761340321473,Model09
3,5,0.1,rmse,standard,0.37226780132238707,10,0.034026195277435306,Model09
3,5,0.1,rsq,standard,0.6372302147904548,10,0.05854320764393907,Model09
5,5,0.1,mae,standard,0.2801466232799991,10,0.03143028478875115,Model10
5,5,0.1,rmse,standard,0.35202210442035403,10,0.03764101519548818,Model10
5,5,0.1,rsq,standard,0.6647229669203387,10,0.06655402087474538,Model10
7,5,0.1,mae,standard,0.28059858157911627,10,0.026545958649624293,Model11
7,5,0.1,rmse,standard,0.3510658464862016,10,0.03263787990771621,Model11
7,5,0.1,rsq,standard,0.6639193741756922,10,0.0554325951991999,Model11
10,5,0.1,mae,standard,0.2962107977721766,10,0.023420541629985376,Model12
10,5,0.1,rmse,standard,0.37088724967030506,10,0.030594322096734457,Model12
10,5,0.1,rsq,standard,0.6386217795615748,10,0.05445373458419357,Model12
3,7,0.1,mae,standard,0.296463463265815,10,0.03003241006292823,Model13
3,7,0.1,rmse,standard,0.37048322385798516,10,0.03235114064709261,Model13
3,7,0.1,rsq,standard,0.6393015796337604,10,0.059217765934997675,Model13
5,7,0.1,mae,standard,0.2866394421956818,10,0.028086831321266225,Model14
5,7,0.1,rmse,standard,0.357329265438023,10,0.03376470811604518,Model14
5,7,0.1,rsq,standard,0.6539509887129031,10,0.06276604349518573,Model14
7,7,0.1,mae,standard,0.28533968425402695,10,0.024386235850848648,Model15
7,7,0.1,rmse,standard,0.3666570536136902,10,0.03194651468688023,Model15
7,7,0.1,rsq,standard,0.6401884226899865,10,0.05730375470784128,Model15
10,7,0.1,mae,standard,0.2952132084713647,10,0.023180608197476204,Model16
10,7,0.1,rmse,standard,0.377800121914286,10,0.02902525676133879,Model16
10,7,0.1,rsq,standard,0.6150731381598292,10,0.05906035415397328,Model16
3,1,0.01,mae,standard,0.3570315010361604,10,0.032205046245386865,Model17
