mtry,min_n,.metric,.estimator,mean,n,std_err,.config
3,1,mae,standard,0.28994475087203814,10,0.021979678707215164,Model01
3,1,rmse,standard,0.3698566709745121,10,0.02998039636958602,Model01
3,1,rsq,standard,0.6595519671396587,10,0.04740754041390772,Model01
5,1,mae,standard,0.2893734604014885,10,0.018840773307748682,Model02
5,1,rmse,standard,0.3658783501846944,10,0.02771803842067351,Model02
5,1,rsq,standard,0.6695197426928847,10,0.043429140442350384,Model02
7,1,mae,standard,0.28214329517832193,10,0.017585995154255386,Model03
7,1,rmse,standard,0.36033186819415874,10,0.026111633519845606,Model03
7,1,rsq,standard,0.6848090905859705,10,0.038866686295502245,Model03
10,1,mae,standard,0.2864680809706431,10,0.01777212405915482,Model04
10,1,rmse,standard,0.36503156821804916,10,0.025955766290589023,Model04
10,1,rsq,standard,0.6776225617020788,10,0.03902451685186955,Model04
3,3,mae,standard,0.29215034080908264,10,0.01700729981823402,Model05
3,3,rmse,standard,0.37129846257465265,10,0.02410505301806002,Model05
3,3,rsq,standard,0.6631397334439514,10,0.03898632623391769,Model05
5,3,mae,standard,0.2893318702479886,10,0.016503163861038804,Model06
5,3,rmse,standard,0.3694195585113653,10,0.024793847693832954,Model06
5,3,rsq,standard,0.6613689397723094,10,0.03915495368725345,Model06
7,3,mae,standard,0.28449454035447197,10,0.01906752643288909,Model07
7,3,rmse,standard,0.36355787874614154,10,0.02861326760232412,Model07
7,3,rsq,standard,0.6722592654112508,10,0.04159473751424233,Model07
10,3,mae,standard,0.28805972763915394,10,0.01699288290484692,Model08
10,3,rmse,standard,0.3655017234832634,10,0.02530199033883852,Model08
10,3,rsq,standard,0.6732694187748534,10,0.03708180007767105,Model08
3,5,mae,standard,0.2891273607460668,10,0.017508761105964714,Model09
3,5,rmse,standard,0.3702860710725574,10,0.02484480344701458,Model09
3,5,rsq,standard,0.6612715552408405,10,0.040504842571913294,Model09
5,5,mae,standard,0.2857902301764082,10,0.01753809186881571,Model10
5,5,rmse,standard,0.36260813323404645,10,0.026283653296639484,Model10
5,5,rsq,standard,0.6761967255296063,10,0.04008412116961212,Model10
7,5,mae,standard,0.2851824786162718,10,0.018670632648244576,Model11
7,5,rmse,standard,0.36615832548804644,10,0.02841854654065118,Model11
7,5,rsq,standard,0.6687147991210255,10,0.0418423588678138,Model11
10,5,mae,standard,0.29034764624425324,10,0.016890954110209105,Model12
10,5,rmse,standard,0.371333434438883,10,0.02518222072123603,Model12
10,5,rsq,standard,0.6633040899358744,10,0.038381241683102515,Model12
3,7,mae,standard,0.29437583904854714,10,0.01908202448021316,Model13
3,7,rmse,standard,0.37384111933923997,10,0.026677748122518188,Model13
3,7,rsq,standard,0.6553364425552275,10,0.040315656951968024,Model13
5,7,mae,standard,0.28773279629702614,10,0.018764748267368535,Model14
5,7,rmse,standard,0.3694868524392609,10,0.026486383843682966,Model14
5,7,rsq,standard,0.6618087571790262,10,0.0426970650026181,Model14
7,7,mae,standard,0.2909858793697408,10,0.018587962994273875,Model15
7,7,rmse,standard,0.37129548712668836,10,0.027294315557105542,Model15
7,7,rsq,standard,0.6547913594973206,10,0.042389092802504844,Model15
10,7,mae,standard,0.29169471397777996,10,0.018750752678770823,Model16
10,7,rmse,standard,0.37001792499617503,10,0.02635475821117157,Model16
10,7,rsq,standard,0.6640099444776577,10,0.03731790826713009,Model16
