mtry,min_n,.metric,.estimator,mean,n,std_err,.config
3,1,mae,standard,0.31910072555556207,10,0.01056313082186913,Model01
3,1,rmse,standard,0.46382389939129187,10,0.019193720782373393,Model01
3,1,rsq,standard,0.6300462261935837,10,0.023213582416174335,Model01
5,1,mae,standard,0.3152334799882305,10,0.011116693856192112,Model02
5,1,rmse,standard,0.4591781212398154,10,0.020028169043361143,Model02
5,1,rsq,standard,0.632831871348316,10,0.02467894807220676,Model02
7,1,mae,standard,0.31514716993181197,10,0.011677497780515593,Model03
7,1,rmse,standard,0.46168189847526414,10,0.020419391065524397,Model03
7,1,rsq,standard,0.6260291711450161,10,0.025269305464142387,Model03
10,1,mae,standard,0.31698103118190396,10,0.010967134694915141,Model04
10,1,rmse,standard,0.4663569441150701,10,0.020476029581306385,Model04
10,1,rsq,standard,0.6157233197141893,10,0.024975451848609616,Model04
3,3,mae,standard,0.31892174177342514,10,0.011465217548921425,Model05
3,3,rmse,standard,0.46304139396865995,10,0.019641034251634028,Model05
3,3,rsq,standard,0.6306730541491452,10,0.025859672945010338,Model05
5,3,mae,standard,0.31639262499352,10,0.01170421478330824,Model06
5,3,rmse,standard,0.46160979510453193,10,0.020632442172621033,Model06
5,3,rsq,standard,0.6290561851133839,10,0.024733376907660108,Model06
7,3,mae,standard,0.31578885112767713,10,0.01201893289245233,Model07
7,3,rmse,standard,0.4617243288195976,10,0.0205119884360303,Model07
7,3,rsq,standard,0.6269600536496737,10,0.025522375325400512,Model07
10,3,mae,standard,0.3180253621109074,10,0.012323182651135097,Model08
10,3,rmse,standard,0.4653817236530966,10,0.021132028308380717,Model08
10,3,rsq,standard,0.6182545998927094,10,0.024680448690707363,Model08
3,5,mae,standard,0.32216802727547655,10,0.011661942582553271,Model09
3,5,rmse,standard,0.46660682694014716,10,0.01942757009295795,Model09
3,5,rsq,standard,0.6259602570428439,10,0.021924874949204753,Model09
5,5,mae,standard,0.3197025467398343,10,0.011539457288082222,Model10
5,5,rmse,standard,0.46561215146005164,10,0.020022558354983497,Model10
5,5,rsq,standard,0.6241786339050822,10,0.024832073243764463,Model10
7,5,mae,standard,0.3186578997365975,10,0.011335267863814644,Model11
7,5,rmse,standard,0.46415904023013355,10,0.02041497431259629,Model11
7,5,rsq,standard,0.6225258467135621,10,0.02671977419842913,Model11
10,5,mae,standard,0.31875071796301996,10,0.011612669347377882,Model12
10,5,rmse,standard,0.46642361004017024,10,0.021258559123669456,Model12
10,5,rsq,standard,0.6177328435557256,10,0.025611177476186613,Model12
3,7,mae,standard,0.32876262232395753,10,0.01080067027510389,Model13
3,7,rmse,standard,0.4731449278921222,10,0.019174397344865163,Model13
3,7,rsq,standard,0.6158862539696843,10,0.022787306884897444,Model13
5,7,mae,standard,0.3226351041707836,10,0.01147134921700917,Model14
5,7,rmse,standard,0.4676414260533699,10,0.020475657198574967,Model14
5,7,rsq,standard,0.6200755616525406,10,0.025147041495214132,Model14
7,7,mae,standard,0.32010946050625033,10,0.011858882805106236,Model15
7,7,rmse,standard,0.4657378666304206,10,0.0208288948159516,Model15
7,7,rsq,standard,0.6221560359978076,10,0.025487368813058256,Model15
10,7,mae,standard,0.3232606364288374,10,0.011031841463470466,Model16
10,7,rmse,standard,0.470641562812772,10,0.020571066002543964,Model16
10,7,rsq,standard,0.6114820111495866,10,0.024684203236963076,Model16
