ticker,year,quarter,avg_price,sd_price,avg_pct_change,sd_pct_change,avg_range,avg_vol,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio,yearly_amount_per_share,num_per_year,three_year_dividend,pays_dividend,dividend_yield
AMBP,2021,2021.3,11.255925925925926,0.5380324501170142,0.0010459823797682826,0.02992418946017775,0.5253703703703706,779259.2592592592,Inf,Inf,0,Inf,NA,0,0,0,0,0
AMCR,2020,2020.1,9.58274193548387,1.4541068684144103,0.0037264459639595707,0.03065120765484351,0.3429032258064516,10997041.935483871,28.28,0.96,2.5,13.92,2.42,0.48,4,0.24,1,0.05009004763267298
AMCR,2020,2020.2,9.333174603174603,0.7963380409559939,0.0011940088904204406,0.019931576582116965,0.319047619047619,9429111.111111112,35.97,1.25,3.24,15.61,2.51,0.48,4,0.36,1,0.051429446079014944
AMCR,2020,2020.3,10.884375,0.28580087973472523,3.4440017398623115e-4,0.013127733803339727,0.23546875000000006,7495235.9375,29.49,1.36,3.5,17.54,2.47,0.48,4,0.48,1,0.044099913867355726
AMCR,2020,2020.4,11.405312499999999,0.38480656344433783,-1.5281735579018152e-4,0.01153159892467237,0.23359375000000007,5338098.4375,30.06,1.45,3.67,16.75,2.45,0.48,4,0.6,1,0.04208565087541442
AMCR,2021,2021.1,11.397540983606557,0.25733024007880684,4.126600055746888e-4,0.014287833813221388,0.29918032786885235,6947162.2950819675,26.03,1.43,3.74,16.21,2.53,0.36,3,0.72,1,0.03158576051779935
AMCR,2021,2021.2,11.896349206349207,0.2868308571339538,-6.230291255545475e-4,0.011123394311549094,0.20761904761904754,5918747.619047619,25.8,1.88,NA,NA,2.57,0.36,3,0.84,1,0.030261384711863046
AMCR,2021,2021.3,11.951176470588235,0.5154595893329506,0.0011676808547157493,0.009237653390309112,0.20411764705882354,6000898.039215687,27.57,2.01,3.96,17.17,NA,0.36,3,0.96,1,0.030122557464192547
ARD,2017,2017.4,20.55206353968254,0.5863203651104782,-0.0030338083816839403,0.012355063341967353,0.44582565079365066,66584.12698412698,74.13,0.49,-3.19,9.07,-9.12,0.42000000000000004,3,0.28,1,0.020435904121698118
ARD,2018,2018.1,19.30245906557377,0.9519045497738531,-0.0018913649793031,0.01554731677596198,0.4910984590163932,104572.13114754099,33.74,0.44,-2.69,11.87,-8.8,0.56,4,0.42000000000000004,1,0.029011847562923656
ARD,2018,2018.2,18.01781246875,1.0507554745619327,-0.0022616698695519417,0.013498588064226323,0.42329692187499995,87632.8125,24.71,0.39,-2.72,11.85,-9.65,0.56,4,0.56,1,0.031080354564199237
ARD,2018,2018.3,16.30000007936508,0.4081785559638717,2.4295727559234967e-4,0.014201930536832818,0.4412699365079362,75644.44444444444,40.59,0.42,-2.78,13.56,-9.43,0.56,4,0.7000000000000001,1,0.03435582805357957
ARD,2018,2018.4,13.441269825396825,1.9158695954311538,-0.006174981194795694,0.024902122311646513,0.4797459999999999,128179.36507936507,0,0.36,-1.58,5.95,-7.84,0.56,4,0.8400000000000001,1,0.041662730327896476
ARD,2019,2019.1,12.344098360655737,0.8438016691323863,-6.042245699255012e-4,0.023036551380564235,0.3975409836065573,113916.39344262295,0,0.46,-1.79,5.6,-7.82,0.56,4,0.9800000000000001,1,0.045365808310867346
ARD,2019,2019.2,14.586507936507937,0.902723753212177,0.0021155312913853593,0.015846128404437568,0.34836504761904774,78738.09523809524,0,0.7,-2.46,8.35,-7.94,0.56,4,1.12,1,0.038391642635616736
ARD,2019,2019.3,17.14921878125,0.8430072885697919,-0.0013233792262796087,0.017174983943022002,0.5134999843750001,93570.3125,0,0.63,-2.12,7.01,-7.52,0.56,4,1.2600000000000002,1,0.032654548708205465
ARD,2019,2019.4,18.41750003125,1.2014369076303375,0.002372336882822001,0.01268784502511229,0.4067970312499998,107717.1875,2.99,0.66,-20.3,12.69,-41.36,0.56,4,1.4000000000000001,1,0.030405863936463516
ARD,2020,2020.1,17.556290225806453,3.599302769708019,-0.004626731351018459,0.05316918324674308,0.7994516935483875,104191.93548387097,1.75,0.4,-17.02,30.01,-59.63,0.59,4,1.54,1,0.03360618857466502
ARD,2020,2020.2,12.469206349206349,0.8523294486237675,-7.454962356014175e-4,0.037520565410998574,0.6721587301587302,123179.36507936507,2.11,0.45,-8.02,14.22,-27.18,0.59,4,1.6800000000000002,1,0.04731656397983604
ARD,2020,2020.3,14.44703125,0.7930104979138595,-4.348168757965836e-5,0.02361314045726583,0.5159375000000002,54525,2.21,0.49,-9.01,12.95,-27.22,0.59,4,1.6900000000000002,1,0.04083884015963487
ARD,2020,2020.4,16.59796875,1.5533304189505361,-5.583714623439107e-4,0.019387246057779656,0.5646875156250002,85756.25,112.74,0.59,-11.07,24.83,-27.74,0.59,4,1.7000000000000002,1,0.035546518305139
ARD,2021,2021.1,21.532458770491804,3.903530360842884,0.0032027498846419825,0.027191656184457503,0.8574590491803277,123432.7868852459,0,0.86,-22.48,20.26,-47.55,0.3,2,1.7100000000000002,1,0.01393245440279777
ARD,2021,2021.2,25.818253825396827,1.223375147703186,-9.952496131618138e-4,0.013945955452594012,0.6883491269841269,97963.49206349206,0,0.81,-21.82,37.66,-48.61,0.3,2,1.7200000000000002,1,0.011619685902417493
ARD,2021,2021.3,25.11647068627451,1.2773312917266135,4.5078484211979737e-4,0.014339814474432883,0.611627431372549,100150.98039215687,0,0.82,0,38.38,NA,0.3,2,0,1,0.011944353318873821
ATR,2006,2006.4,28.712381,1.51815977405629,0.002887675580887557,0.010915440698519085,0.53142873015873,333904.7619047619,16.32,1.06,1.72,17.49,0.68,0.42000000000000004,4,0.9500000000000001,1,0.014627835984762114
ATR,2007,2007.1,31.910655655737706,1.5574412278750351,8.198839598100599e-4,0.011520886826721262,0.6064752950819673,429124.59016393445,16.98,1.15,1.89,19.33,0.71,0.5,4,1.02,1,0.015668747311059945
ATR,2007,2007.2,36.502063587301585,1.2441070335745499,-5.668944335653603e-4,0.011789035269536919,0.7614284285714279,348301.5873015873,16.68,1.17,1.95,19.31,0.72,0.5,4,1.09,1,0.013697855706271387
ATR,2007,2007.3,36.51349222222222,1.2664788145412673,0.0011930167611932606,0.019458846558946193,1.0936510158730164,453592.0634920635,16.31,1.19,1.94,17.96,0.73,0.5,4,1.18,1,0.013693568310502453
ATR,2007,2007.4,41.63718753125,1.668875915581712,-1.2167367978180692e-4,0.02052922901961713,1.29671840625,369068.75,16.65,1.25,2.02,16.72,0.71,0.5,4,1.23,1,0.012008496001914983
ATR,2008,2008.1,37.62393426229508,1.5928800322920946,0.0015897704571950155,0.02675748848742285,1.5688527704918034,653178.6885245901,15.07,1.14,1.74,17.39,0.69,0.69,5,1.28,1,0.018339389899782097
ATR,2008,2008.2,43.26593775,1.668158996362253,2.493653771593973e-6,0.014948869637381958,1.1796873749999999,510754.6875,15.4,1.18,1.84,21.56,0.66,0.69,5,1.33,1,0.015947880385419357
ATR,2008,2008.2,43.26593775,1.668158996362253,2.493653771593973e-6,0.014948869637381958,1.1796873749999999,510754.6875,15.4,1.18,1.84,21.56,0.66,0.69,5,1.33,1,0.015947880385419357
ATR,2008,2008.3,39.853125078125,1.2814546618194624,0.0021696415922818797,0.018226772771853403,1.2359377187500005,433420.3125,14.36,1.08,1.9,25.54,0.72,0.69,5,1.51,1,0.017313573242935833
ATR,2008,2008.4,31.892812453125,2.4822163731164206,0.003842844786240829,0.04284220487109832,2.0414062499999996,550034.375,13.25,0.99,1.73,30.88,0.62,0.69,5,1.56,1,0.021634968725763495
ATR,2009,2009.1,29.623278639344264,2.407255529858328,8.044854488597545e-5,0.022952455836938022,1.1104918852459018,507234.4262295082,12.56,0.92,1.59,21.08,0.59,0.3,2,0,1,0.010127170717746074
ATR,2009,2009.2,31.74571426984127,1.2860637354937614,0.003015549304144131,0.014628007916472108,0.8299999682539688,327274.6031746032,15.42,1.06,1.61,15.32,0.56,0.3,2,1.51,1,0.009450094505670104
ATR,2009,2009.3,35.257343890625,1.2347819248719376,0.0015995475171101561,0.010960406912917532,0.7212501875,179004.6875,18.03,1.21,1.67,15.53,0.54,0.3,2,1.56,1,0.00850886558359748
ATR,2009,2009.4,36.477812328125,0.737146921259968,-4.0901111609636254e-4,0.009604754289250252,0.6407812812500003,186357.8125,16.74,1.13,1.61,15.31,0.56,0.3,2,0,1,0.008224177406842323
ATR,2010,2010.1,37.86131162295082,1.7734631409498403,0.0011219733762317277,0.010474598896828204,0.5637700655737705,191301.6393442623,16.81,1.2,1.82,17.38,0.59,0.6599999999999999,4,1.49,1,0.017432042676512036
ATR,2010,2010.2,40.555873047619045,1.796707056115692,3.313177542525668e-5,0.013381780721490514,0.8887300793650791,218296.82539682538,14.33,1.12,1.86,15.98,0.58,0.6599999999999999,4,1.53,1,0.016273845201780147
ATR,2010,2010.3,42.4846875,2.1262165291267965,0.0018639551300184737,0.012034640644258276,0.7653127187500002,151779.6875,15.94,1.32,2.01,23.17,0.56,0.6599999999999999,4,1.55,1,0.015535008937043493
ATR,2010,2010.4,46.449218515625,0.9516739720689333,4.7677371751578273e-4,0.00785380123426485,0.6556245312499996,147217.1875,16.2,1.36,2.11,17.54,0.59,0.6599999999999999,4,1.6,1,0.014209065751622566
ATR,2011,2011.1,48.512580758064516,0.7289223750609845,0.0010283463246177807,0.009649420860362235,0.7722579032258061,160491.93548387097,16.61,1.39,2.07,25.06,0.59,0.8,4,1.65,1,0.01649056775580861
ATR,2011,2011.2,51.42000006349206,0.9341292799256338,9.081381883663883e-4,0.009432788985680583,0.8353966031746027,171339.68253968254,16.94,1.4,2.07,40.89,0.55,0.8,4,1.7,1,0.01555814856110815
