mtry,min_n,.metric,.estimator,mean,n,std_err,.config
3,1,mae,standard,0.5367320602115054,10,0.010361506043889062,Preprocessor1_Model01
3,1,rmse,standard,0.7027438564379278,10,0.013705667913859748,Preprocessor1_Model01
3,1,rsq,standard,0.5346107757964275,10,0.02660811991002896,Preprocessor1_Model01
5,1,mae,standard,0.5193569527465256,10,0.01024092190468748,Preprocessor1_Model02
5,1,rmse,standard,0.6849514959166779,10,0.013696165397793312,Preprocessor1_Model02
5,1,rsq,standard,0.5493818456814885,10,0.02631413660657328,Preprocessor1_Model02
7,1,mae,standard,0.5171047730352947,10,0.01125931167595984,Preprocessor1_Model03
7,1,rmse,standard,0.6839916545548888,10,0.013736173658119303,Preprocessor1_Model03
7,1,rsq,standard,0.544881754416549,10,0.026394050534090684,Preprocessor1_Model03
10,1,mae,standard,0.5162747253971366,10,0.011112346799600076,Preprocessor1_Model04
10,1,rmse,standard,0.6842998711021853,10,0.014331041092656017,Preprocessor1_Model04
10,1,rsq,standard,0.5402188035934059,10,0.02810648152559175,Preprocessor1_Model04
3,3,mae,standard,0.5333916575131883,10,0.01045503025157179,Preprocessor1_Model05
3,3,rmse,standard,0.6981802877903316,10,0.013861612799416298,Preprocessor1_Model05
3,3,rsq,standard,0.5435331635651593,10,0.02725310404193291,Preprocessor1_Model05
5,3,mae,standard,0.5252567252416958,10,0.010749063922024734,Preprocessor1_Model06
5,3,rmse,standard,0.6923039663371231,10,0.01340068085273979,Preprocessor1_Model06
5,3,rsq,standard,0.5367606285220895,10,0.02667577571483988,Preprocessor1_Model06
7,3,mae,standard,0.5186320047588655,10,0.011439420962223274,Preprocessor1_Model07
7,3,rmse,standard,0.68559647507603,10,0.014623511388383978,Preprocessor1_Model07
7,3,rsq,standard,0.5426250735204382,10,0.02673544909735764,Preprocessor1_Model07
10,3,mae,standard,0.5167930500944559,10,0.011821698450941899,Preprocessor1_Model08
10,3,rmse,standard,0.6874537417500284,10,0.014880052648003819,Preprocessor1_Model08
10,3,rsq,standard,0.5344458083418898,10,0.027858058567229307,Preprocessor1_Model08
3,5,mae,standard,0.5384963635739061,10,0.009401869696269214,Preprocessor1_Model09
3,5,rmse,standard,0.7066192371087348,10,0.01284523269015133,Preprocessor1_Model09
3,5,rsq,standard,0.5314546017933052,10,0.025958615573735445,Preprocessor1_Model09
5,5,mae,standard,0.5209741626987474,10,0.010638127241959724,Preprocessor1_Model10
5,5,rmse,standard,0.6895186482567456,10,0.014215226172031583,Preprocessor1_Model10
5,5,rsq,standard,0.5430491125779687,10,0.026290211689149936,Preprocessor1_Model10
7,5,mae,standard,0.5177707608298641,10,0.012125246718649051,Preprocessor1_Model11
7,5,rmse,standard,0.6843141958007607,10,0.015027542600958932,Preprocessor1_Model11
7,5,rsq,standard,0.5468614723880596,10,0.027758569966388168,Preprocessor1_Model11
10,5,mae,standard,0.5182752999154594,10,0.011609770039846225,Preprocessor1_Model12
10,5,rmse,standard,0.6865412316686654,10,0.014468988588675305,Preprocessor1_Model12
10,5,rsq,standard,0.5384667528562403,10,0.026523014981526653,Preprocessor1_Model12
3,7,mae,standard,0.5451550322783628,10,0.010863068980346804,Preprocessor1_Model13
3,7,rmse,standard,0.7106331129928851,10,0.013094398885154308,Preprocessor1_Model13
3,7,rsq,standard,0.5285465542915908,10,0.027415881767928897,Preprocessor1_Model13
5,7,mae,standard,0.528767742381799,10,0.01021011259329448,Preprocessor1_Model14
5,7,rmse,standard,0.6945179154542448,10,0.012961449894023019,Preprocessor1_Model14
5,7,rsq,standard,0.5383025476503315,10,0.024772374792595437,Preprocessor1_Model14
7,7,mae,standard,0.5232529692911437,10,0.010689292856268628,Preprocessor1_Model15
7,7,rmse,standard,0.6908588608572023,10,0.01436444190824207,Preprocessor1_Model15
7,7,rsq,standard,0.536235559462875,10,0.02689077643507568,Preprocessor1_Model15
10,7,mae,standard,0.5208312494786427,10,0.011905845889020791,Preprocessor1_Model16
10,7,rmse,standard,0.6890326028653138,10,0.014747528413489244,Preprocessor1_Model16
10,7,rsq,standard,0.5348392487055516,10,0.026727347504421173,Preprocessor1_Model16
