mtry,tree_depth,learn_rate,.metric,.estimator,mean,n,std_err,.config
3,1,0.1,mae,standard,0.7056448086429125,10,0.013667598297989372,Preprocessor1_Model01
3,1,0.1,rmse,standard,0.8966633112670642,10,0.017691228104981475,Preprocessor1_Model01
3,1,0.1,rsq,standard,0.19569047551041358,10,0.022301346607290815,Preprocessor1_Model01
5,1,0.1,mae,standard,0.7054749997818702,10,0.013853310900820866,Preprocessor1_Model02
5,1,0.1,rmse,standard,0.8962605706507994,10,0.017871901811426776,Preprocessor1_Model02
5,1,0.1,rsq,standard,0.19655785627349168,10,0.02279823099227256,Preprocessor1_Model02
7,1,0.1,mae,standard,0.7057045529056347,10,0.013960177470374471,Preprocessor1_Model03
7,1,0.1,rmse,standard,0.896096762515627,10,0.017926450898305003,Preprocessor1_Model03
7,1,0.1,rsq,standard,0.19686964508891247,10,0.022621863498146485,Preprocessor1_Model03
10,1,0.1,mae,standard,0.7054888580128422,10,0.013878828759748189,Preprocessor1_Model04
10,1,0.1,rmse,standard,0.8958025559402758,10,0.017858097269854566,Preprocessor1_Model04
10,1,0.1,rsq,standard,0.1973473223699027,10,0.02254653771057107,Preprocessor1_Model04
3,3,0.1,mae,standard,0.6184471414496594,10,0.010624998178254349,Preprocessor1_Model05
3,3,0.1,rmse,standard,0.806996955121078,10,0.015850895158287456,Preprocessor1_Model05
3,3,0.1,rsq,standard,0.3452875692152211,10,0.02551944485888704,Preprocessor1_Model05
5,3,0.1,mae,standard,0.622410333532997,10,0.013646727576223656,Preprocessor1_Model06
5,3,0.1,rmse,standard,0.8141517411903474,10,0.019433859383964275,Preprocessor1_Model06
5,3,0.1,rsq,standard,0.3370341418264694,10,0.02844544154427239,Preprocessor1_Model06
7,3,0.1,mae,standard,0.621226584256348,10,0.01180763607241556,Preprocessor1_Model07
7,3,0.1,rmse,standard,0.8116203878093848,10,0.018436276975537947,Preprocessor1_Model07
7,3,0.1,rsq,standard,0.34268832938641863,10,0.02590540688320156,Preprocessor1_Model07
10,3,0.1,mae,standard,0.6255208196483637,10,0.013061027266555298,Preprocessor1_Model08
10,3,0.1,rmse,standard,0.8207777945373903,10,0.017128606216130722,Preprocessor1_Model08
10,3,0.1,rsq,standard,0.3308109147846745,10,0.027523578608956576,Preprocessor1_Model08
3,5,0.1,mae,standard,0.5924295433160233,10,0.010435277574874393,Preprocessor1_Model09
3,5,0.1,rmse,standard,0.7750560516621605,10,0.014021111513746125,Preprocessor1_Model09
3,5,0.1,rsq,standard,0.39595812887472953,10,0.029157621903256128,Preprocessor1_Model09
5,5,0.1,mae,standard,0.5986421276762383,10,0.011658088465857459,Preprocessor1_Model10
5,5,0.1,rmse,standard,0.7850612680555669,10,0.013904557963076304,Preprocessor1_Model10
5,5,0.1,rsq,standard,0.38195286099247266,10,0.02559303176502605,Preprocessor1_Model10
7,5,0.1,mae,standard,0.5934517956990655,10,0.012801336737717042,Preprocessor1_Model11
7,5,0.1,rmse,standard,0.7854894653887867,10,0.014413410025069566,Preprocessor1_Model11
7,5,0.1,rsq,standard,0.3833643181076552,10,0.02728580284206641,Preprocessor1_Model11
10,5,0.1,mae,standard,0.6039910378404078,10,0.012867795198433625,Preprocessor1_Model12
10,5,0.1,rmse,standard,0.7952883636752395,10,0.017841341487497567,Preprocessor1_Model12
10,5,0.1,rsq,standard,0.3705526680000747,10,0.029749413175758493,Preprocessor1_Model12
3,7,0.1,mae,standard,0.5638474306493784,10,0.010917815656841143,Preprocessor1_Model13
3,7,0.1,rmse,standard,0.7498681859935894,10,0.012916775843833644,Preprocessor1_Model13
3,7,0.1,rsq,standard,0.43282406620713343,10,0.026669738970908848,Preprocessor1_Model13
5,7,0.1,mae,standard,0.5765745318135346,10,0.011553092684983743,Preprocessor1_Model14
5,7,0.1,rmse,standard,0.7674140099170392,10,0.014343233432399407,Preprocessor1_Model14
5,7,0.1,rsq,standard,0.40774485211275924,10,0.028753287264269234,Preprocessor1_Model14
7,7,0.1,mae,standard,0.5789804832396684,10,0.01183605825971343,Preprocessor1_Model15
7,7,0.1,rmse,standard,0.7676959724201989,10,0.014140752114114877,Preprocessor1_Model15
7,7,0.1,rsq,standard,0.4079792417573054,10,0.024466645795506975,Preprocessor1_Model15
10,7,0.1,mae,standard,0.5840837472219241,10,0.009697072321748233,Preprocessor1_Model16
10,7,0.1,rmse,standard,0.7728330005066466,10,0.011849969770588407,Preprocessor1_Model16
10,7,0.1,rsq,standard,0.40076114314859795,10,0.0215228667450177,Preprocessor1_Model16
3,1,0.01,mae,standard,0.7418355285118252,10,0.01603708139541939,Preprocessor1_Model17
3,1,0.01,rmse,standard,0.9293233903619462,10,0.017236669778440666,Preprocessor1_Model17
3,1,0.01,rsq,standard,0.1557332018617328,10,0.023427415918748265,Preprocessor1_Model17
5,1,0.01,mae,standard,0.73738626736458,10,0.016478431884456034,Preprocessor1_Model18
5,1,0.01,rmse,standard,0.9268327724423279,10,0.017709384607469836,Preprocessor1_Model18
5,1,0.01,rsq,standard,0.15908257887308885,10,0.02442223855768061,Preprocessor1_Model18
7,1,0.01,mae,standard,0.7372482332567634,10,0.016588087949290824,Preprocessor1_Model19
7,1,0.01,rmse,standard,0.9269284934846096,10,0.017751158146589986,Preprocessor1_Model19
7,1,0.01,rsq,standard,0.15872146494089334,10,0.024366135401866402,Preprocessor1_Model19
10,1,0.01,mae,standard,0.7372548385525355,10,0.01658664088431784,Preprocessor1_Model20
10,1,0.01,rmse,standard,0.9269500864654641,10,0.017755174093359964,Preprocessor1_Model20
10,1,0.01,rsq,standard,0.15870081110386092,10,0.024347456518158707,Preprocessor1_Model20
3,3,0.01,mae,standard,0.6718589597834579,10,0.016004753228119128,Preprocessor1_Model21
3,3,0.01,rmse,standard,0.8605408567065927,10,0.01855113382928109,Preprocessor1_Model21
3,3,0.01,rsq,standard,0.27461845429388343,10,0.032145242415526444,Preprocessor1_Model21
5,3,0.01,mae,standard,0.6670770030060827,10,0.01564420313325507,Preprocessor1_Model22
5,3,0.01,rmse,standard,0.8559281877328259,10,0.018315781176361724,Preprocessor1_Model22
5,3,0.01,rsq,standard,0.2808530972518335,10,0.03177774082650361,Preprocessor1_Model22
7,3,0.01,mae,standard,0.668014149958496,10,0.016007786503339304,Preprocessor1_Model23
7,3,0.01,rmse,standard,0.8574860658613218,10,0.019027365671874828,Preprocessor1_Model23
7,3,0.01,rsq,standard,0.27706359942437264,10,0.0342694425579056,Preprocessor1_Model23
10,3,0.01,mae,standard,0.6690388801670091,10,0.015035595531605953,Preprocessor1_Model24
10,3,0.01,rmse,standard,0.8586421195284052,10,0.018144963953109074,Preprocessor1_Model24
10,3,0.01,rsq,standard,0.27167458343357687,10,0.032289554037425824,Preprocessor1_Model24
3,5,0.01,mae,standard,0.6237792125489057,10,0.01387486200235862,Preprocessor1_Model25
3,5,0.01,rmse,standard,0.8085128283547426,10,0.0166317443676159,Preprocessor1_Model25
3,5,0.01,rsq,standard,0.3543988222427589,10,0.030149213795046332,Preprocessor1_Model25
5,5,0.01,mae,standard,0.6178604586250503,10,0.01447511081060106,Preprocessor1_Model26
5,5,0.01,rmse,standard,0.8008900370062546,10,0.016568181783171796,Preprocessor1_Model26
5,5,0.01,rsq,standard,0.36629612569137243,10,0.031838118307315456,Preprocessor1_Model26
7,5,0.01,mae,standard,0.6164232471827589,10,0.014021037086525608,Preprocessor1_Model27
7,5,0.01,rmse,standard,0.7977563198534989,10,0.016084317994350478,Preprocessor1_Model27
7,5,0.01,rsq,standard,0.36932327560665146,10,0.030496117353168664,Preprocessor1_Model27
10,5,0.01,mae,standard,0.6163615890837829,10,0.01466624976617446,Preprocessor1_Model28
10,5,0.01,rmse,standard,0.8008830979793452,10,0.01643560815438562,Preprocessor1_Model28
