ticker,quarter,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio
CPAC,2021.3,11.29,0.96,Inf,4.73,NA
CPAC,2021.2,13.37,1.14,0,5.6,1.87
CPAC,2021.1,26.98,1.41,0,6.41,1.2
CPAC,2020.4,33.94,1.49,1.4,6.69,1.21
CPAC,2020.3,46.36,1.59,0,7.63,1.18
CPAC,2020.2,63.92,1.73,0,17.11,1.26
CPAC,2020.1,15.14,1.21,0,13.42,1.16
CPAC,2019.4,16.7,1.55,1.53,16.68,1.06
CPAC,2019.3,21.72,1.44,0,22.59,0.92
CPAC,2019.2,22.3,1.5,0,33.9,0.91
CPAC,2019.1,28.05,1.77,0,33.3,0.92
CPAC,2018.4,26.65,1.66,1.43,20.03,0.97
CPAC,2018.3,24.3,1.76,0,18.91,1.02
CPAC,2018.2,25.35,1.92,0,14.04,0.83
CPAC,2018.1,27.06,1.99,0,14.32,0.81
CPAC,2017.4,32.95,2.2,1.69,14.99,0.87
CPAC,2017.3,29.34,2.31,0,13.15,0.78
CPAC,2017.2,28.16,2.28,0,15.31,0.78
CPAC,2017.1,26.72,2.36,0,17.96,0.78
CPAC,2016.4,25.78,2.45,1.49,28.59,0.68
CPAC,2016.3,18.34,2.43,0,46.67,0.75
CPAC,2016.2,15.34,2.21,0,0,0.63
CPAC,2016.1,12.45,1.98,0,0,0.62
CPAC,2015.4,10.95,1.94,1.07,0,0.67
CPAC,2015.3,7.68,1.43,0,0,0.67
CPAC,2015.2,10.86,1.86,0,0,0.57
CPAC,2015.1,10.49,1.7,0,0,0.56
CPAC,2014.4,12.66,1.93,0,0,0.57
CPAC,2014.3,14.64,1.86,0,0,0.54
CPAC,2014.2,12.95,1.69,0,0,0.52
CPAC,2014.1,14.95,1.74,0,0,0.53
CPAC,2013.4,18.95,2.33,0,0,0.55
CPAC,2013.3,17.7,2.22,0,0,0.54
CPAC,2013.2,19.25,2.43,0,0,0.56
CPAC,2013.1,21.19,2.91,0,0,0.53
CPAC,2012.4,19.06,2.56,0,0,0.26
CPAC,2012.3,NA,NA,0,NA,0.23
CPAC,2012.2,NA,NA,0,NA,0.24
CPAC,2012.1,NA,NA,0,NA,0.44
CPAC,2011.4,NA,NA,NA,NA,0.85
CRH,2021.3,Inf,Inf,Inf,Inf,NA
CRH,2021.2,0,0,NA,NA,1.22
CRH,2020.4,0,0,0,0,1.21
CRH,2020.2,0,0,NA,NA,1.53
CRH,2019.4,0,0,0,0,1.43
CRH,2019.2,0,0,0,0,1.34
CRH,2018.4,0,0,0,0,1.13
CRH,2018.2,0,0,0,0,1.24
CRH,2017.4,0,0,0,0,1.11
CRH,2017.2,0,0,0,0,1.27
CRH,2016.4,0,0,0,0,1.19
CRH,2016.2,0,0,0,0,1.4
CRH,2015.4,0,0,0,0,1.36
CRH,2015.2,0,0,0,0,1.02
CRH,2014.4,0,0,0,0,1.16
CRH,2014.2,0,0,0,0,1.13
CRH,2013.4,0,0,0,0,1.11
CRH,2013.2,0,0,0,0,1.1
CRH,2012.4,0,0,0,0,1
CRH,2012.2,0,0,0,0,1.08
CRH,2011.4,0,0,0,0,1.02
CRH,2011.2,0,0,0,0,1.1
CRH,2010.4,0,0,0,0,1.06
CRH,2010.2,0,0,0,0,1.2
CRH,2009.4,0,0,0,0,1.11
CRH,2009.2,0,0,0,0,1.32
CRH,2008.4,0,0,0,0,1.59
CRH,2008.2,0,0,0,0,1.8
CRH,2007.4,0,0,0,0,1.47
CRH,2007.2,NA,NA,0,NA,1.64
CRH,2006.4,NA,NA,0,NA,1.6
CRH,2006.2,NA,NA,0,NA,1.66
CRH,2005.4,NA,NA,NA,NA,1.59
CRH,2005.2,NA,NA,NA,NA,1.73
CX,2021.3,0,0.28,Inf,Inf,NA
CX,2021.2,0,0.31,NA,NA,1.67
CX,2021.1,0,0.15,0,0,1.88
CX,2020.3,0,0.15,0,32.84,0
CX,2020.2,0,0.11,0,25.24,1.93
CX,2020.1,21.2,0.08,0,14.3,1.81
CX,2019.4,37.8,0.73,0.53,25.49,1.71
CX,2019.3,16.12,0.76,0,152.32,1.58
CX,2019.2,19.93,0.83,0,20.53,1.62
CX,2019.1,12.57,0.16,0,22.5,1.67
CX,2018.4,13.43,0.16,0.64,23.37,1.64
CX,2018.3,22.89,0.23,0,15.93,1.52
CX,2018.2,16.41,0.21,0,28.73,1.58
CX,2018.1,18.99,0.9,0,29,1.66
CX,2017.4,13.28,1.03,0.99,32.85,1.7
CX,2017.3,11.58,1.26,0,23.62,1.67
CX,2017.2,11.83,1.3,0,24.5,1.73
CX,2017.1,11.64,1.13,0,22.69,0
CX,2016.4,14.27,1,1.04,20.08,2.05
CX,2016.3,15.35,0.81,0,16.87,2.06
CX,2016.2,22.64,0.25,0,13.11,2.26
CX,2016.1,37.37,0.28,0,14.87,2.44
CX,2015.4,100.07,0.21,0,11.38,2.31
CX,2015.3,0,0.26,0,20.51,2.5
CX,2015.2,0,0.76,0,14.93,2.42
CX,2015.1,0,0.76,0,26.72,2.6
CX,2014.4,0,0.79,0,28.75,2.48
CX,2014.3,0,1,0,0,2.26
CX,2014.2,0,1.01,0,0,2.23
CX,2014.1,0,0.93,0,163.27,2.31
CX,2013.4,0,0.89,0,0,2.35
CX,2013.3,0,0.85,0,0,2.11
CX,2013.2,0,0.81,0,0,2.09
CX,2013.1,0,0.9,0,0,2.03
CX,2012.4,0,0.74,0,0,2.08
CX,2012.3,0,0.62,0,5.66,2.2
CX,2012.2,0,0.5,0,4.57,2.21
