mtry,min_n,.metric,.estimator,mean,n,std_err,.config
3,1,mae,standard,0.3859919121894558,10,0.011172933734136248,Preprocessor1_Model01
3,1,rmse,standard,0.5167692825172014,10,0.0128973813894344,Preprocessor1_Model01
3,1,rsq,standard,0.5747965164294533,10,0.02519607966085052,Preprocessor1_Model01
5,1,mae,standard,0.38078059770715056,10,0.009941998383737972,Preprocessor1_Model02
5,1,rmse,standard,0.5129465398177733,10,0.011791567612576282,Preprocessor1_Model02
5,1,rsq,standard,0.5753555063846169,10,0.026442284859746024,Preprocessor1_Model02
7,1,mae,standard,0.379271845143652,10,0.009994649346456238,Preprocessor1_Model03
7,1,rmse,standard,0.5088365156917287,10,0.011635118465365073,Preprocessor1_Model03
7,1,rsq,standard,0.5790147693119156,10,0.02539633807633535,Preprocessor1_Model03
10,1,mae,standard,0.381707058593515,10,0.011021128911816865,Preprocessor1_Model04
10,1,rmse,standard,0.5129815148769925,10,0.012984233762710216,Preprocessor1_Model04
10,1,rsq,standard,0.5705502889670743,10,0.026893628762709836,Preprocessor1_Model04
3,3,mae,standard,0.3856101640530675,10,0.010986268415601885,Preprocessor1_Model05
3,3,rmse,standard,0.517313209763315,10,0.012966500909051734,Preprocessor1_Model05
3,3,rsq,standard,0.5740663253507388,10,0.025902115819647017,Preprocessor1_Model05
5,3,mae,standard,0.37941730685649133,10,0.01088008687520568,Preprocessor1_Model06
5,3,rmse,standard,0.5120475717420433,10,0.012530574053181585,Preprocessor1_Model06
5,3,rsq,standard,0.5768934764571618,10,0.026033875013866333,Preprocessor1_Model06
7,3,mae,standard,0.3820809411203531,10,0.010145795429280095,Preprocessor1_Model07
7,3,rmse,standard,0.5142425900105851,10,0.012402812754371708,Preprocessor1_Model07
7,3,rsq,standard,0.5702224085006052,10,0.026262367428730164,Preprocessor1_Model07
10,3,mae,standard,0.38041379588614016,10,0.010200755922940036,Preprocessor1_Model08
10,3,rmse,standard,0.51096721318360006,10,0.011516982286648762,Preprocessor1_Model08
10,3,rsq,standard,0.5752236420454726,10,0.024295879137533578,Preprocessor1_Model08
3,5,mae,standard,0.3882639046502556,10,0.010694143397470175,Preprocessor1_Model09
3,5,rmse,standard,0.5199055809215857,10,0.011699824909691141,Preprocessor1_Model09
3,5,rsq,standard,0.568963087764864,10,0.024422265673925733,Preprocessor1_Model09
5,5,mae,standard,0.3829459071810542,10,0.010795290760402452,Preprocessor1_Model10
5,5,rmse,standard,0.5156853929315203,10,0.012061089313315048,Preprocessor1_Model10
5,5,rsq,standard,0.5701520232615263,10,0.026765141748710218,Preprocessor1_Model10
7,5,mae,standard,0.38392165799240335,10,0.010668929799616998,Preprocessor1_Model11
7,5,rmse,standard,0.5151547968726983,10,0.012521874560468839,Preprocessor1_Model11
7,5,rsq,standard,0.5677047757527353,10,0.02830889175396763,Preprocessor1_Model11
10,5,mae,standard,0.3810954339198034,10,0.010547997503441013,Preprocessor1_Model12
10,5,rmse,standard,0.5126538739818194,10,0.012829737543306682,Preprocessor1_Model12
10,5,rsq,standard,0.5715852117910125,10,0.026311111778194517,Preprocessor1_Model12
3,7,mae,standard,0.39539495722442114,10,0.011140842879213448,Preprocessor1_Model13
3,7,rmse,standard,0.5277712303024028,10,0.011947460194707544,Preprocessor1_Model13
3,7,rsq,standard,0.5569906243757361,10,0.02580985601796401,Preprocessor1_Model13
5,7,mae,standard,0.3870877807105278,10,0.010723761983682618,Preprocessor1_Model14
5,7,rmse,standard,0.518059778209289,10,0.01236699707548975,Preprocessor1_Model14
5,7,rsq,standard,0.5663254365338362,10,0.02630783142060602,Preprocessor1_Model14
7,7,mae,standard,0.3847575393909361,10,0.011089201479350677,Preprocessor1_Model15
7,7,rmse,standard,0.5153053068635632,10,0.013078683321667974,Preprocessor1_Model15
7,7,rsq,standard,0.5682430156032867,10,0.028183776482399534,Preprocessor1_Model15
10,7,mae,standard,0.38613203774054494,10,0.010081949153554152,Preprocessor1_Model16
10,7,rmse,standard,0.5169138463900801,10,0.011604088326631163,Preprocessor1_Model16
10,7,rsq,standard,0.5639999367120776,10,0.02650768410934132,Preprocessor1_Model16
