ticker,quarter,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio
JEF,2021.2,11.23,1.48,0.81,4.64,NA
JEF,2020.4,8.33,1.1,0.6,3.44,4.63
JEF,2020.3,7.8,0.98,0.48,3.29,4.48
JEF,2020.2,11.03,0.97,0.41,8.13,4.37
JEF,2020.1,5.81,1.34,0.56,0,4.52
JEF,2019.4,6.58,1.62,0.61,0,4.15
JEF,2019.3,6.85,2.44,0.5,0,3.9
JEF,2019.2,6.88,2.13,0.46,0,3.91
JEF,2019.1,127.59,2.8,0.54,29.33,3.92
JEF,2018.4,9.43,3.02,0.58,8.27,3.68
JEF,2018.3,9.42,1.23,0.6,19.36,3.6
JEF,2018.2,8.31,1.34,0.62,0,3.68
JEF,2018.2,7.96,1.75,0,0,0
JEF,2018.1,0,2.86,0.68,0,3.76
JEF,2018.1,0,10.35,0,14.81,0
JEF,2017.4,0,11.98,0.8,4.81,3.65
JEF,2017.4,0,2.07,0,25.15,0
JEF,2017.3,0,29.56,0.72,8.03,3.48
JEF,2017.2,0,4.02,0.75,11.47,3.53
JEF,2017.1,0,2.15,0.75,10.69,3.34
JEF,2016.4,0,2.45,0.69,4.81,3.37
JEF,2016.3,0,0.61,0.57,45.13,3.5
JEF,2016.2,0,0.57,0.52,19.69,3.39
JEF,2016.1,0,0.52,0.48,0,3.21
JEF,2015.4,0,0.5,0.51,0,3.43
JEF,2015.3,0,0.57,0.59,0,3.85
JEF,2015.2,0,0.65,0.69,0,3.9
JEF,2015.1,0,0.59,0.63,0,3.88
JEF,2014.4,0,0.61,0.66,0,4.08
JEF,2014.3,0,0.62,0.7,0,4.05
JEF,2014.2,0,0.7,0.77,0,3.96
JEF,2014.1,0,0.76,0.82,0,4.02
JEF,2013.4,0,0.76,0.83,14.43,3.71
JEF,2013.3,0,0.65,0.8,9.63,3.5
JEF,2013.2,0,0.59,0.78,11.81,3.6
JEF,2013.1,0,0.61,0.78,44.13,3.55
JEF,2012.4,0,0.5,0.68,3.4,0.38
JEF,2012.3,0,0.77,0.7,20.58,0.41
JEF,2012.2,0,1.1,0.67,97.73,0.41
JEF,2012.1,0,1.86,0.78,0,0.4
JEF,2011.4,0,6.93,0.71,0,0.5
JEF,2011.3,0,2.55,0.71,512.8,0.36
JEF,2011.2,0,3.87,0.95,69.8,0.35
JEF,2011.1,0,5.83,1.03,82.29,0.34
JEF,2010.4,0,4.64,0.79,8,0.34
JEF,2010.3,0,7.06,0.92,198.21,0.53
JEF,2010.2,0,6.25,0.92,0,0.61
JEF,2010.1,0,8.09,1.01,0,0.53
JEF,2009.4,0,7.75,1.02,0,0.55
JEF,2009.3,0,20.27,1.08,0,0.55
JEF,2009.2,0,11.86,1.07,0,0.63
JEF,2009.1,0,7.21,1.02,0,0.92
JEF,2008.4,0,7.62,1.35,0,0.93
JEF,2008.3,0,6.93,1.4,0,0.44
JEF,2008.2,0,6.52,1.2,0,0.38
JEF,2008.1,0,6.04,1.45,0,0.48
JEF,2007.4,0,6.95,1.45,0,0.46
JEF,2007.3,0,7.67,1.73,0,0.54
JEF,2007.2,0,6.68,1.38,0,0.51
JEF,2007.1,0,6.58,1.21,0,0.5
JEF,2006.4,0,5.73,1.2,14.81,0.36
JEF,2006.3,NA,NA,1.12,NA,0.37
JEF,2006.2,NA,NA,1.26,NA,0.46
JEF,2006.1,NA,NA,1.3,NA,0.43
JEF,2005.4,NA,NA,NA,NA,0.44
JEF,2005.3,NA,NA,NA,NA,0.71
JEF,2005.2,NA,NA,NA,NA,0.72
JEF,2005.1,NA,NA,NA,NA,1.12
RILY,2021.2,7.88,1.76,2.84,28.31,NA
RILY,2020.4,5.53,1.24,1.99,19.85,3.94
RILY,2020.3,14.75,0.96,1.48,45.85,4.75
RILY,2020.2,19.21,0.9,1.54,0,5.83
RILY,2020.1,0,0.9,1.65,0,7.1
RILY,2019.4,7.66,0.94,1.55,0,4.94
RILY,2019.3,10.31,0.95,1.84,36.9,6.04
RILY,2019.2,20.09,0.93,1.72,4.49,6.14
RILY,2019.1,19.94,0.79,1.4,0,6.27
RILY,2018.4,20.73,0.75,1.22,0,6.57
RILY,2018.3,27.47,1.13,1.84,0,6.14
RILY,2018.2,31.09,1.14,1.81,0,6.1
RILY,2018.1,157.68,1.09,1.55,0,4.27
RILY,2017.4,22.69,1.07,1.45,0,4.22
RILY,2017.3,9,0.96,1.31,12.05,3.46
RILY,2017.2,7.44,1.07,1.49,514.45,4.59
RILY,2017.1,6.48,0.99,1.4,4.87,0.57
RILY,2016.4,12.77,1.37,1.8,3.27,0.76
RILY,2016.3,24.68,1.55,1.34,14.59,0.82
RILY,2016.2,241.08,1.49,1.02,2.89,0.26
RILY,2016.1,NA,NA,1.18,NA,0.13
RILY,2015.4,NA,NA,1.12,NA,0.21
RILY,2015.3,NA,NA,1.06,NA,0.26
RILY,2015.2,NA,NA,NA,NA,0.3
RILY,2015.1,NA,NA,NA,NA,0.29
RILY,2014.4,NA,NA,NA,NA,0.43
RILY,2014.3,NA,NA,NA,NA,0.3
RILY,2014.2,NA,NA,NA,NA,0.34
RILY,2014.1,NA,NA,NA,NA,-13
RILY,2013.4,NA,NA,NA,NA,-18.75
RILY,2013.3,NA,NA,NA,NA,-13.32
RILY,2013.2,NA,NA,NA,NA,-14.26
RILY,2013.1,NA,NA,NA,NA,-22.32
RILY,2012.4,NA,NA,NA,NA,-20.3
RILY,2012.3,NA,NA,NA,NA,-12.64
RILY,2012.2,NA,NA,NA,NA,-14.71
RILY,2012.1,NA,NA,NA,NA,-12.31
RILY,2011.4,NA,NA,NA,NA,-10.26
RILY,2011.3,NA,NA,NA,NA,-13.33
RILY,2011.2,NA,NA,NA,NA,-6.93
RILY,2011.1,NA,NA,NA,NA,-8.74
RILY,2010.4,NA,NA,NA,NA,-9.12
RILY,2010.3,NA,NA,NA,NA,-9.82
RILY,2010.2,NA,NA,NA,NA,-9.69
RILY,2010.1,NA,NA,NA,NA,-21.18
RILY,2009.4,NA,NA,NA,NA,-79.67
RILY,2009.3,NA,NA,NA,NA,62.63
RILY,2009.2,NA,NA,NA,NA,0
RILY,2009.1,NA,NA,NA,NA,0
RILY,2008.4,NA,NA,NA,NA,0
RILY,2008.3,NA,NA,NA,NA,0.43
RILY,2008.2,NA,NA,NA,NA,0.43
RILY,2008.1,NA,NA,NA,NA,0.43
RILY,2007.4,NA,NA,NA,NA,0
RILY,2007.3,NA,NA,NA,NA,0
VOYA,2021.2,0,1.13,0.73,7.2,NA
VOYA,2020.4,0,1,0.65,6.4,15.15
VOYA,2020.3,0,0.88,0.57,5.15,15.11
VOYA,2020.2,0,0.92,0.57,5.37,15.23
VOYA,2020.1,0,0.79,0.61,5.35,17.84
VOYA,2019.4,0,1.19,0.78,6.75,15.63
VOYA,2019.3,15.61,1.24,0.64,7.61,13.88
VOYA,2019.2,15.23,1.24,0.71,6.25,14.38
VOYA,2019.1,16.27,1.14,0.74,5.04,15.52
VOYA,2018.4,7.73,0.94,0.66,3.54,16.26
VOYA,2018.3,0,1.18,0.83,3.93,16.94
VOYA,2018.2,0,1.16,0.81,3.93,16.61
VOYA,2018.1,0,1.27,0.82,4.46,20.12
VOYA,2017.4,0,1.26,0.75,5.64,19.16
VOYA,2017.3,0,1.06,0.48,3.2,14.51
VOYA,2017.2,0,0.96,0.45,2.74,14.38
VOYA,2017.1,0,0.95,0.51,2.49,14.64
VOYA,2016.4,0,0.89,0.53,2.11,14.36
VOYA,2016.3,0,0.74,0.34,1.93,12.53
VOYA,2016.2,17.3,0.58,0.3,1.52,12.26
VOYA,2016.1,15.73,0.7,0.38,2.24,12.63
VOYA,2015.4,21.22,0.95,0.46,2.53,12.41
VOYA,2015.3,4.83,0.76,0.47,2.6,11.68
VOYA,2015.2,4.91,0.99,0.59,3.38,11.91
VOYA,2015.1,4.69,0.97,0.52,2.72,11.27
VOYA,2014.4,4.51,0.97,0.54,2.94,11.23
VOYA,2014.3,6.82,0.9,0.55,2.93,12.08
VOYA,2014.2,6.64,0.9,0.52,2.41,12.21
VOYA,2014.1,8.74,0.95,0.55,2.25,12.66
VOYA,2013.4,NA,NA,0.58,NA,13.25
VOYA,2013.3,NA,NA,0.5,NA,13.64
VOYA,2013.2,NA,NA,0.47,NA,13.82
VOYA,2013.1,NA,NA,NA,NA,13.16
VOYA,2012.4,NA,NA,NA,NA,12.47
VOYA,2012.3,NA,NA,NA,NA,0
VOYA,2012.2,NA,NA,NA,NA,0
VOYA,2012.1,NA,NA,NA,NA,0
VOYA,2011.4,NA,NA,NA,NA,13.62
VOYA,2010.4,NA,NA,NA,NA,0
