mod_num,time_to_create,ntrees,max_depth,min_rows,distribution,learn_rate,learn_rate_annealing,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,histogram_type,r_2,r_2_test,mae_test,mse_test
1,3.9099999999998545,100,1,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.6350215540984785,0.5344526878999142,0.6305653970046974,1.4168142367641505
2,4.849999999998545,300,1,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.6814043311525768,0.5769462908968167,0.6114479933443212,1.3157400126028886
3,3.2300000000013824,100,3,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.8494797434476095,0.7158055071427603,0.5371780894086263,0.9643972623696628
4,5.4099999999998545,300,3,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.8887838994415378,0.7278136721506334,0.5267953753369046,0.8417830778791469
5,3.8099999999994907,100,7,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.977549619259242,0.7898517272656393,0.4683876502164278,0.6736917760684306
6,9.729999999999563,300,7,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9926335135173363,0.8001484483380461,0.4495612839943669,0.6077594223722057
7,5.699999999998909,100,10,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9910751144701554,0.8003730278203623,0.46943497516700794,0.6589386841846867
8,12.670000000000073,300,10,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9982424301758074,0.8096683233692337,0.44879759957477744,0.59427369299372
9,3.100000000000364,100,1,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.379982316760631,0.3565869992629803,0.6832872701421456,1.8310361420051138
10,3.7600000000002183,300,1,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.4603180926537864,0.42199949312596574,0.6625450137625829,1.7676686854654624
11,3.3000000000010914,100,3,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.5320042602563495,0.48489539437141527,0.643876725480039,1.5771217344969723
12,5.530000000000655,300,3,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.6442479021508654,0.5796118184888365,0.6021989854610628,1.420050703119278
13,3.9099999999998545,100,7,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.6494537098952966,0.5428500663063068,0.609981190948097,1.4168218999751057
14,9.610000000000582,300,7,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.7826564588316787,0.6511776523075182,0.5606971761534771,1.1958630612963854
15,6.480000000001382,100,10,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.6768113032328125,0.560959792360513,0.5956537728040137,1.3833405646988581
16,13.700000000000728,300,10,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.8108313974279636,0.6697903314346019,0.5453824030599017,1.1537240268748505
17,3.0900000000001455,100,1,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.06069813268480451,0.05686363302981112,0.7838489890147772,2.0209319095448426
18,5.3400000000001455,300,1,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.08876689609297528,0.08435332385508254,0.7736857152673688,2.00367750570286
19,3.4800000000013824,100,3,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.08488211260275191,0.07689533534606474,0.7809381368915399,1.9933460792274733
20,5.639999999999418,300,3,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.12404417725742256,0.11373783571553542,0.7692764448598897,1.9621057867575065
21,4.149999999999636,100,7,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.10403576857435759,0.08531758163195646,0.7774737014080664,1.976769841476988
22,9.829999999999927,300,7,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.15159484944434354,0.12670495144628235,0.7635899004496601,1.9364907040319157
23,5.610000000000582,100,10,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.10879749598513533,0.08746525431439034,0.7760787311532754,1.9739111456904013
24,14.709999999999127,300,10,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.15833442650720198,0.12977789129856876,0.7615170627792037,1.9319035776895803
