mod_num,time_to_create,ntrees,max_depth,min_rows,mtries,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,r_2,r_2_test,mae_test,mse_test
1,4.029999999998836,50,3,1,4,1e-4,0.632,4,0.8,0.6009329803575646,0.6291335017252504,0.8262482758467415,2.4395787749060007
2,3.069999999999709,100,3,1,4,1e-4,0.632,4,0.8,0.6021780429905049,0.6231141507145822,0.8326507344660409,2.4616707575535575
3,2.9500000000007276,50,7,1,4,1e-4,0.632,4,0.8,0.7293390919148177,0.7332667836457132,0.68225625237592,1.635718432960361
4,3.1599999999998545,100,7,1,4,1e-4,0.632,4,0.8,0.7314859000041194,0.7351156753238082,0.6857250019775982,1.6243909769420515
5,3,50,10,1,4,1e-4,0.632,4,0.8,0.7522405836747421,0.7662910189481439,0.6415393494386348,1.4884971605097204
6,3.279999999998836,100,10,1,4,1e-4,0.632,4,0.8,0.7510505462122694,0.769126287606827,0.638365803672781,1.4448446922590932
7,3.110000000000582,50,15,1,4,1e-4,0.632,4,0.8,0.7660021296885698,0.7824888463704708,0.6032799786192962,1.416299842272927
8,3.3400000000001455,100,15,1,4,1e-4,0.632,4,0.8,0.7659029095331721,0.7841438441837107,0.6044296946594854,1.3914791763674912
9,3.100000000000364,50,20,1,4,1e-4,0.632,4,0.8,0.7668302631105272,0.788301526501757,0.5957397383738486,1.4042175423856145
10,3.4200000000000728,100,20,1,4,1e-4,0.632,4,0.8,0.7681784225969818,0.7874793477777642,0.5987542801828315,1.383935881707902
11,2.469999999999345,50,3,1,7,1e-4,0.632,4,0.8,0.6585430564372579,0.650363601415427,0.8061223262737005,2.177824213067941
12,3.110000000000582,100,3,1,7,1e-4,0.632,4,0.8,0.6634019208078388,0.6510446888554664,0.8057154938081719,2.1456754679402485
13,3.0200000000004366,50,7,1,7,1e-4,0.632,4,0.8,0.7488495071633754,0.7327369495075863,0.6611247214942814,1.5162121648289175
