mod_num,time_to_create,n_yes_train,n_no_train,n_yes_test,n_no_test,ntrees,max_depth,min_rows,mtries,min_split_improvement,sample_rate,nbins,binomial_double_trees,seed,balance_classes,col_sample_rate_per_tree,gini,auc,threshold_max_f1,sensitivity_max_f1,specificity_max_f1,precision_max_f1,accuracy_max_f1,threshold_98_specificity,sensitivity_98_specificity,specificity_98_specificity,precision_98_specificity,accuracy_98_specificity
1,3.6299999999991996,97,179,31.999999999999996,66,50,3,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.7145994122775858,0.8572997061387929,0.376000454375398,0.84375,0.7727272727272727,0.6428571428571429,0.7959183673469388,0.5704517042737537,0.1875,0.9848484848484849,0.8571428571428571,0.7244897959183674
2,3.540000000000873,97,179,31.999999999999996,66,100,3,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.7107243194368198,0.8553621597184099,0.356509336294217,0.875,0.7424242424242424,0.6222222222222222,0.7857142857142857,0.5797570412909913,0.1875,0.9848484848484849,0.8571428571428571,0.7244897959183674
3,3.25,97,179,31.999999999999996,66,50,7,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.900797623276391,0.9503988116381955,0.313055583974366,0.9375,0.7575757575757576,0.6521739130434783,0.8163265306122449,0.7525659669797093,0.3125,0.9848484848484849,0.9090909090909091,0.7653061224489796
4,3.75,97,179,31.999999999999996,66,100,7,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.8993767559014434,0.9496883779507217,0.329870150185173,0.9375,0.803030303030303,0.6976744186046512,0.8469387755102041,0.7967477584119351,0.0625,0.9848484848484849,0.6666666666666666,0.6836734693877551
5,3.2999999999992724,97,179,31.999999999999996,66,50,10,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9285045370878675,0.9642522685439338,0.27977101851079,0.9375,0.7878787878787878,0.6818181818181818,0.8367346938775511,0.7991700036057019,0.3125,0.9848484848484849,0.9090909090909091,0.7653061224489796
6,3.8299999999999272,97,179,31.999999999999996,66,100,10,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9354797042012464,0.9677398521006232,0.283527772602963,0.9375,0.7878787878787878,0.6818181818181818,0.8367346938775511,0.797529756715766,0.21875,0.9848484848484849,0.875,0.7346938775510204
7,3.350000000000364,97,179,31.999999999999996,66,50,15,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9377401750250267,0.9688700875125134,0.257987353227952,0.9375,0.7727272727272727,0.6666666666666666,0.826530612244898,0.8043724085940445,0.34375,0.9848484848484849,0.9166666666666666,0.7755102040816326
8,4.8799999999992,97,179,31.999999999999996,66,100,15,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9439726160105919,0.971986308005296,0.266166627907256,0.9375,0.7727272727272727,0.6666666666666666,0.826530612244898,0.8274297727072334,0.21875,0.9848484848484849,0.875,0.7346938775510204
9,3.319999999999709,97,179,31.999999999999996,66,50,20,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9405819097749215,0.9702909548874608,0.272636469286599,0.9375,0.7878787878787878,0.6818181818181818,0.8367346938775511,0.8472031403336605,0.25,0.9848484848484849,0.8888888888888888,0.7448979591836735
10,3.8800000000010186,97,179,31.999999999999996,66,100,20,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9463299641553913,0.9731649820776956,0.267473521603072,0.9375,0.7878787878787878,0.6818181818181818,0.8367346938775511,0.8346080305927343,0.21875,0.9848484848484849,0.875,0.7346938775510204
11,3.210000000000946,97,179,31.999999999999996,66,50,3,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.7003907385281105,0.8501953692640553,0.344643621377036,0.9375,0.7272727272727273,0.625,0.7959183673469388,0.6590051783122641,0.125,0.9848484848484849,0.8,0.7040816326530612
12,3.7299999999995634,97,179,31.999999999999996,66,100,3,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.7175703167888396,0.8587851583944198,0.349837059444266,0.9375,0.7424242424242424,0.6382978723404256,0.8061224489795918,0.7045024187236492,0.09375,0.9848484848484849,0.75,0.6938775510204082
13,3.279999999998836,97,179,31.999999999999996,66,50,7,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.8995705105434819,0.949785255271741,0.344359260322537,0.90625,0.8181818181818182,0.7073170731707317,0.8469387755102041,0.8648834130713781,0.125,0.9848484848484849,0.8,0.7040816326530612
14,4.520000000000437,97,179,31.999999999999996,66,100,7,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.915587560951981,0.9577937804759905,0.352143184733575,0.90625,0.8181818181818182,0.7073170731707317,0.8469387755102041,0.8365936069290281,0.1875,0.9848484848484849,0.8571428571428571,0.7244897959183674
15,3.3299999999999272,97,179,31.999999999999996,66,50,10,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9212064455710918,0.9606032227855459,0.291950079939101,0.90625,0.803030303030303,0.6904761904761905,0.8367346938775511,0.8588010431099171,0.28125,0.9848484848484849,0.9,0.7551020408163265
16,3.850000000000364,97,179,31.999999999999996,66,100,10,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.936900571576194,0.968450285788097,0.294453854387076,0.9375,0.8181818181818182,0.7142857142857143,0.8571428571428571,0.8702003249668999,0.25,0.9848484848484849,0.8888888888888888,0.7448979591836735
17,3.3400000000001455,97,179,31.999999999999996,66,50,15,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9269867923919011,0.9634933961959505,0.249762840493292,0.9375,0.7878787878787878,0.6818181818181818,0.8367346938775511,0.8657353511835468,0.3125,0.9848484848484849,0.9090909090909091,0.7653061224489796
18,3.889999999999418,97,179,31.999999999999996,66,100,15,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9404527400135629,0.9702263700067815,0.268828379408301,0.9375,0.8181818181818182,0.7142857142857143,0.8571428571428571,0.8578144514146618,0.28125,0.9848484848484849,0.9,0.7551020408163265
19,3.3100000000013097,97,179,31.999999999999996,66,50,20,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.92482319888914,0.96241159944457,0.249762840493292,0.9375,0.803030303030303,0.6976744186046512,0.8469387755102041,0.8657353511835468,0.3125,0.9848484848484849,0.9090909090909091,0.7653061224489796
20,3.889999999999418,97,179,31.999999999999996,66,100,20,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9403235702522039,0.970161785126102,0.268828379408301,0.9375,0.8181818181818182,0.7142857142857143,0.8571428571428571,0.850057781201849,0.28125,0.9848484848484849,0.9,0.7551020408163265
21,3.1900000000005093,97,179,31.999999999999996,66,50,3,1,4,0.001,0.632,4,TRUE,16,TRUE,0.8,0.7145994122775858,0.8572997061387929,0.376000454375398,0.84375,0.7727272727272727,0.6428571428571429,0.7959183673469388,0.5704517042737537,0.1875,0.9848484848484849,0.8571428571428571,0.7244897959183674
22,3.5900000000001455,97,179,31.999999999999996,66,100,3,1,4,0.001,0.632,4,TRUE,16,TRUE,0.8,0.7107243194368198,0.8553621597184099,0.356509336294217,0.875,0.7424242424242424,0.6222222222222222,0.7857142857142857,0.5797570412909913,0.1875,0.9848484848484849,0.8571428571428571,0.7244897959183674
23,3.2999999999992724,97,179,31.999999999999996,66,50,7,1,4,0.001,0.632,4,TRUE,16,TRUE,0.8,0.900797623276391,0.9503988116381955,0.313055583974366,0.9375,0.7575757575757576,0.6521739130434783,0.8163265306122449,0.7525659669797093,0.3125,0.9848484848484849,0.9090909090909091,0.7653061224489796
24,3.6900000000005093,97,179,31.999999999999996,66,100,7,1,4,0.001,0.632,4,TRUE,16,TRUE,0.8,0.8993767559014434,0.9496883779507217,0.329870150185173,0.9375,0.803030303030303,0.6976744186046512,0.8469387755102041,0.7967477584119351,0.0625,0.9848484848484849,0.6666666666666666,0.6836734693877551
25,3.4500000000007276,97,179,31.999999999999996,66,50,10,1,4,0.001,0.632,4,TRUE,16,TRUE,0.8,0.9285045370878675,0.9642522685439338,0.27977101851079,0.9375,0.7878787878787878,0.6818181818181818,0.8367346938775511,0.7991700036057019,0.3125,0.9848484848484849,0.9090909090909091,0.7653061224489796
26,3.8299999999999272,97,179,31.999999999999996,66,100,10,1,4,0.001,0.632,4,TRUE,16,TRUE,0.8,0.9354797042012464,0.9677398521006232,0.283527772602963,0.9375,0.7878787878787878,0.6818181818181818,0.8367346938775511,0.797529756715766,0.21875,0.9848484848484849,0.875,0.7346938775510204
27,3.3299999999999272,97,179,31.999999999999996,66,50,15,1,4,0.001,0.632,4,TRUE,16,TRUE,0.8,0.9377401750250267,0.9688700875125134,0.257987353227952,0.9375,0.7727272727272727,0.6666666666666666,0.826530612244898,0.8043724085940445,0.34375,0.9848484848484849,0.9166666666666666,0.7755102040816326
28,3.8699999999989814,97,179,31.999999999999996,66,100,15,1,4,0.001,0.632,4,TRUE,16,TRUE,0.8,0.9439726160105919,0.971986308005296,0.266166627907256,0.9375,0.7727272727272727,0.6666666666666666,0.826530612244898,0.8274297727072334,0.21875,0.9848484848484849,0.875,0.7346938775510204
29,4.18999999999869,97,179,31.999999999999996,66,50,20,1,4,0.001,0.632,4,TRUE,16,TRUE,0.8,0.9405819097749215,0.9702909548874608,0.272636469286599,0.9375,0.7878787878787878,0.6818181818181818,0.8367346938775511,0.8472031403336605,0.25,0.9848484848484849,0.8888888888888888,0.7448979591836735
30,3.8400000000001455,97,179,31.999999999999996,66,100,20,1,4,0.001,0.632,4,TRUE,16,TRUE,0.8,0.9463299641553913,0.9731649820776956,0.267473521603072,0.9375,0.7878787878787878,0.6818181818181818,0.8367346938775511,0.8346080305927343,0.21875,0.9848484848484849,0.875,0.7346938775510204
31,3.0200000000004366,97,179,31.999999999999996,66,50,3,1,7,0.001,0.632,4,TRUE,16,TRUE,0.8,0.7003907385281105,0.8501953692640553,0.344643621377036,0.9375,0.7272727272727273,0.625,0.7959183673469388,0.6590051783122641,0.125,0.9848484848484849,0.8,0.7040816326530612
32,3.5900000000001455,97,179,31.999999999999996,66,100,3,1,7,0.001,0.632,4,TRUE,16,TRUE,0.8,0.7175703167888396,0.8587851583944198,0.349837059444266,0.9375,0.7424242424242424,0.6382978723404256,0.8061224489795918,0.7045024187236492,0.09375,0.9848484848484849,0.75,0.6938775510204082
33,3.3099999999994907,97,179,31.999999999999996,66,50,7,1,7,0.001,0.632,4,TRUE,16,TRUE,0.8,0.8995705105434819,0.949785255271741,0.344359260322537,0.90625,0.8181818181818182,0.7073170731707317,0.8469387755102041,0.8648834130713781,0.125,0.9848484848484849,0.8,0.7040816326530612
34,3.780000000000655,97,179,31.999999999999996,66,100,7,1,7,0.001,0.632,4,TRUE,16,TRUE,0.8,0.915587560951981,0.9577937804759905,0.352143184733575,0.90625,0.8181818181818182,0.7073170731707317,0.8469387755102041,0.8365936069290281,0.1875,0.9848484848484849,0.8571428571428571,0.7244897959183674
35,3.3400000000001455,97,179,31.999999999999996,66,50,10,1,7,0.001,0.632,4,TRUE,16,TRUE,0.8,0.9212064455710918,0.9606032227855459,0.291950079939101,0.90625,0.803030303030303,0.6904761904761905,0.8367346938775511,0.8588010431099171,0.28125,0.9848484848484849,0.9,0.7551020408163265
36,3.8700000000008004,97,179,31.999999999999996,66,100,10,1,7,0.001,0.632,4,TRUE,16,TRUE,0.8,0.936900571576194,0.968450285788097,0.294453854387076,0.9375,0.8181818181818182,0.7142857142857143,0.8571428571428571,0.8702003249668999,0.25,0.9848484848484849,0.8888888888888888,0.7448979591836735
37,3.350000000000364,97,179,31.999999999999996,66,50,15,1,7,0.001,0.632,4,TRUE,16,TRUE,0.8,0.9269867923919011,0.9634933961959505,0.249762840493292,0.9375,0.7878787878787878,0.6818181818181818,0.8367346938775511,0.8657353511835468,0.3125,0.9848484848484849,0.9090909090909091,0.7653061224489796
38,3.960000000000946,97,179,31.999999999999996,66,100,15,1,7,0.001,0.632,4,TRUE,16,TRUE,0.8,0.9404527400135629,0.9702263700067815,0.268828379408301,0.9375,0.8181818181818182,0.7142857142857143,0.8571428571428571,0.8578144514146618,0.28125,0.9848484848484849,0.9,0.7551020408163265
39,3.360000000000582,97,179,31.999999999999996,66,50,20,1,7,0.001,0.632,4,TRUE,16,TRUE,0.8,0.92482319888914,0.96241159944457,0.249762840493292,0.9375,0.803030303030303,0.6976744186046512,0.8469387755102041,0.8657353511835468,0.3125,0.9848484848484849,0.9090909090909091,0.7653061224489796
40,4.080000000001746,97,179,31.999999999999996,66,100,20,1,7,0.001,0.632,4,TRUE,16,TRUE,0.8,0.9403235702522039,0.970161785126102,0.268828379408301,0.9375,0.8181818181818182,0.7142857142857143,0.8571428571428571,0.850057781201849,0.28125,0.9848484848484849,0.9,0.7551020408163265
41,3.1999999999989086,97,179,31.999999999999996,66,50,3,1,4,1e-4,0.632,20,TRUE,16,TRUE,0.8,0.7207995608228115,0.8603997804114057,0.386676076283092,0.84375,0.803030303030303,0.675,0.8163265306122449,0.5724205608131961,0.21875,0.9848484848484849,0.875,0.7346938775510204
42,3.529999999998836,97,179,31.999999999999996,66,100,3,1,4,1e-4,0.632,20,TRUE,16,TRUE,0.8,0.7195078632092229,0.8597539316046114,0.367422403061796,0.875,0.7424242424242424,0.6222222222222222,0.7857142857142857,0.5803612842722268,0.1875,0.9848484848484849,0.8571428571428571,0.7244897959183674
43,3.2999999999992724,97,179,31.999999999999996,66,50,7,1,4,1e-4,0.632,20,TRUE,16,TRUE,0.8,0.8983433978105726,0.9491716989052863,0.328898236047165,0.90625,0.7727272727272727,0.6590909090909091,0.8163265306122449,0.7249704525188158,0.28125,0.9848484848484849,0.9,0.7551020408163265
44,3.7299999999995634,97,179,31.999999999999996,66,100,7,1,4,1e-4,0.632,20,TRUE,16,TRUE,0.8,0.8967933606742662,0.9483966803371331,0.356274866375105,0.90625,0.803030303030303,0.6904761904761905,0.8367346938775511,0.7393231650691031,0.25,0.9848484848484849,0.8888888888888888,0.7448979591836735
45,3.3400000000001455,97,179,31.999999999999996,66,50,10,1,4,1e-4,0.632,20,TRUE,16,TRUE,0.8,0.9245971518067619,0.962298575903381,0.289436331979668,0.90625,0.7878787878787878,0.6744186046511628,0.826530612244898,0.8026518876024182,0.3125,0.9848484848484849,0.9090909090909091,0.7653061224489796
46,3.780000000000655,97,179,31.999999999999996,66,100,10,1,4,1e-4,0.632,20,TRUE,16,TRUE,0.8,0.9340588368262988,0.9670294184131494,0.312344941559588,0.90625,0.803030303030303,0.6904761904761905,0.8367346938775511,0.7826699503682224,0.34375,0.9848484848484849,0.9166666666666666,0.7755102040816326
47,3.3700000000008004,97,179,31.999999999999996,66,50,15,1,4,1e-4,0.632,20,TRUE,16,TRUE,0.8,0.9347692705137729,0.9673846352568864,0.269370988944417,0.90625,0.803030303030303,0.6904761904761905,0.8367346938775511,0.8346080305927343,0.28125,0.9848484848484849,0.9,0.7551020408163265
48,4.829999999999927,97,179,31.999999999999996,66,100,15,1,4,1e-4,0.632,20,TRUE,16,TRUE,0.8,0.9429069654793814,0.9714534827396907,0.260734716382935,0.9375,0.7727272727272727,0.6666666666666666,0.826530612244898,0.8193811693242218,0.28125,0.9848484848484849,0.9,0.7551020408163265
49,3.3299999999999272,97,179,31.999999999999996,66,50,20,1,4,1e-4,0.632,20,TRUE,16,TRUE,0.8,0.9340265443859594,0.9670132721929797,0.269370988944417,0.90625,0.803030303030303,0.6904761904761905,0.8367346938775511,0.8346080305927343,0.28125,0.9848484848484849,0.9,0.7551020408163265
50,3.8400000000001455,97,179,31.999999999999996,66,100,20,1,4,1e-4,0.632,20,TRUE,16,TRUE,0.8,0.942616333516324,0.971308166758162,0.260734716382935,0.9375,0.7727272727272727,0.6666666666666666,0.826530612244898,0.8043724085940445,0.34375,0.9848484848484849,0.9166666666666666,0.7755102040816326
51,3.2300000000013824,97,179,31.999999999999996,66,50,3,1,7,1e-4,0.632,20,TRUE,16,TRUE,0.8,0.7014240966189815,0.8507120483094908,0.357075427226388,0.9375,0.7272727272727273,0.625,0.7959183673469388,0.671871820820388,0.15625,0.9848484848484849,0.8333333333333334,0.7142857142857143
52,3.780000000000655,97,179,31.999999999999996,66,100,3,1,7,1e-4,0.632,20,TRUE,16,TRUE,0.8,0.7131139600219589,0.8565569800109795,0.356272408903954,0.9375,0.7424242424242424,0.6382978723404256,0.8061224489795918,0.6978142001961788,0.15625,0.9848484848484849,0.8333333333333334,0.7142857142857143
53,3.3700000000008004,97,179,31.999999999999996,66,50,7,1,7,1e-4,0.632,20,TRUE,16,TRUE,0.8,0.8965350211515486,0.9482675105757743,0.343950523497972,0.90625,0.8181818181818182,0.7073170731707317,0.8469387755102041,0.7980457470571757,0.1875,0.9848484848484849,0.8571428571428571,0.7244897959183674
54,4.889999999999418,97,179,31.999999999999996,66,100,7,1,7,1e-4,0.632,20,TRUE,16,TRUE,0.8,0.9097749216908322,0.9548874608454161,0.307490638298027,0.9375,0.7878787878787878,0.6818181818181818,0.8367346938775511,0.802130210235694,0.25,0.9848484848484849,0.8888888888888888,0.7448979591836735
55,3.3699999999989814,97,179,31.999999999999996,66,50,10,1,7,1e-4,0.632,20,TRUE,16,TRUE,0.8,0.9301837439855329,0.9650918719927665,0.315527260909882,0.90625,0.8181818181818182,0.7073170731707317,0.8469387755102041,0.7849370804646754,0.375,0.9848484848484849,0.9230769230769231,0.7857142857142857
56,3.859999999998763,97,179,31.999999999999996,66,100,10,1,7,1e-4,0.632,20,TRUE,16,TRUE,0.8,0.9409694190589981,0.9704847095294991,0.256795789805535,0.9375,0.7878787878787878,0.6818181818181818,0.8367346938775511,0.7919144145803527,0.375,0.9848484848484849,0.9230769230769231,0.7857142857142857
57,3.390000000001237,97,179,31.999999999999996,66,50,15,1,7,1e-4,0.632,20,TRUE,16,TRUE,0.8,0.9398391836471083,0.9699195918235541,0.296032553407935,0.90625,0.8181818181818182,0.7073170731707317,0.8469387755102041,0.8631599762705161,0.28125,0.9848484848484849,0.9,0.7551020408163265
